obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-02	18	0.5	SERRAI	2025-09-01	42	2.05241	SERRAI
606	2025-09-03	18	1	SERRAI	2025-09-02	42	1.62227	SERRAI
606	2025-09-04	18	0.5	SERRAI	2025-09-03	42	1.25134	SERRAI
606	2025-09-05	18	1	SERRAI	2025-09-04	42	2.97092	SERRAI
606	2025-09-06	18	2.1	SERRAI	2025-09-05	42	4.37623	SERRAI
606	2025-09-07	18	1.5	SERRAI	2025-09-06	42	4.13576	SERRAI
606	2025-09-08	18	1	SERRAI	2025-09-07	42	4.29324	SERRAI
606	2025-09-09	18	2.1	SERRAI	2025-09-08	42	2.93863	SERRAI
606	2025-09-10	18	0.5	SERRAI	2025-09-09	42	2.56438	SERRAI
606	2025-09-11	18	1	SERRAI	2025-09-10	42	0.54377	SERRAI
606	2025-09-12	18	1	SERRAI	2025-09-11	42	3.79361	SERRAI
606	2025-09-13	18	0.5	SERRAI	2025-09-12	42	3.37495	SERRAI
606	2025-09-14	18	1	SERRAI	2025-09-13	42	3.43723	SERRAI
606	2025-09-15	18	1	SERRAI	2025-09-14	42	3.01475	SERRAI
606	2025-09-16	18	1	SERRAI	2025-09-15	42	2.3567	SERRAI
606	2025-09-17	18	2.1	SERRAI	2025-09-16	42	2.31748	SERRAI
606	2025-09-18	18	0.5	SERRAI	2025-09-17	42	2.46119	SERRAI
606	2025-09-19	18	1	SERRAI	2025-09-18	42	1.93576	SERRAI
606	2025-09-20	18	0.5	SERRAI	2025-09-19	42	1.24612	SERRAI
606	2025-09-21	18	0.5	SERRAI	2025-09-20	42	1.78854	SERRAI
606	2025-09-22	18	0.5	SERRAI	2025-09-21	42	2.1898	SERRAI
606	2025-09-23	18	2.1	SERRAI	2025-09-22	42	2.36608	SERRAI
606	2025-09-25	18	0.5	SERRAI	2025-09-24	42	1.81417	SERRAI
606	2025-09-26	18	1.5	SERRAI	2025-09-25	42	1.42325	SERRAI
606	2025-09-27	18	0	SERRAI	2025-09-26	42	0.958515	SERRAI
606	2025-09-28	18	1	SERRAI	2025-09-27	42	3.01102	SERRAI
606	2025-09-29	18	0.5	SERRAI	2025-09-28	42	1.45378	SERRAI
606	2025-09-30	18	0.5	SERRAI	2025-09-29	42	2.56068	SERRAI
613	2025-09-02	18	1	FLORINA	2025-09-01	42	2.87275	FLORINA
613	2025-09-03	18	2.1	FLORINA	2025-09-02	42	2.10923	FLORINA
613	2025-09-04	18	0.5	FLORINA	2025-09-03	42	2.46766	FLORINA
613	2025-09-05	18	0.5	FLORINA	2025-09-04	42	3.21579	FLORINA
613	2025-09-06	18	0.5	FLORINA	2025-09-05	42	3.71196	FLORINA
613	2025-09-07	18	1.5	FLORINA	2025-09-06	42	2.41654	FLORINA
613	2025-09-08	18	0	FLORINA	2025-09-07	42	2.0512	FLORINA
613	2025-09-09	18	2.6	FLORINA	2025-09-08	42	3.10481	FLORINA
613	2025-09-10	18	1.5	FLORINA	2025-09-09	42	2.10536	FLORINA
613	2025-09-11	18	1.5	FLORINA	2025-09-10	42	1.94566	FLORINA
613	2025-09-12	18	0	FLORINA	2025-09-11	42	2.94034	FLORINA
613	2025-09-13	18	2.6	FLORINA	2025-09-12	42	1.69003	FLORINA
613	2025-09-14	18	0.5	FLORINA	2025-09-13	42	2.93113	FLORINA
613	2025-09-15	18	0	FLORINA	2025-09-14	42	2.85175	FLORINA
613	2025-09-16	18	1	FLORINA	2025-09-15	42	1.44072	FLORINA
613	2025-09-17	18	4.1	FLORINA	2025-09-16	42	2.89293	FLORINA
613	2025-09-18	18	0.5	FLORINA	2025-09-17	42	3.3385	FLORINA
613	2025-09-19	18	1.5	FLORINA	2025-09-18	42	2.86934	FLORINA
613	2025-09-20	18	0	FLORINA	2025-09-19	42	2.50492	FLORINA
613	2025-09-21	18	1.5	FLORINA	2025-09-20	42	2.16228	FLORINA
613	2025-09-22	18	3.6	FLORINA	2025-09-21	42	1.79736	FLORINA
613	2025-09-23	18	2.1	FLORINA	2025-09-22	42	1.77314	FLORINA
613	2025-09-25	18	3.6	FLORINA	2025-09-24	42	1.40268	FLORINA
613	2025-09-26	18	2.6	FLORINA	2025-09-25	42	1.87265	FLORINA
613	2025-09-27	18	2.6	FLORINA	2025-09-26	42	0.791194	FLORINA
613	2025-09-28	18	2.1	FLORINA	2025-09-27	42	1.74311	FLORINA
613	2025-09-29	18	3.6	FLORINA	2025-09-28	42	2.64066	FLORINA
613	2025-09-30	18	1.5	FLORINA	2025-09-29	42	2.03814	FLORINA
622	2025-09-02	18	3.6	THESSALONIKI (AIRPORT)	2025-09-01	42	1.347	THESSALONIKI (AIRPORT)
622	2025-09-03	18	1	THESSALONIKI (AIRPORT)	2025-09-02	42	1.43018	THESSALONIKI (AIRPORT)
622	2025-09-04	18	1.5	THESSALONIKI (AIRPORT)	2025-09-03	42	0.451147	THESSALONIKI (AIRPORT)
622	2025-09-05	18	2.1	THESSALONIKI (AIRPORT)	2025-09-04	42	2.41653	THESSALONIKI (AIRPORT)
622	2025-09-06	18	5.1	THESSALONIKI (AIRPORT)	2025-09-05	42	3.00634	THESSALONIKI (AIRPORT)
622	2025-09-07	18	4.1	THESSALONIKI (AIRPORT)	2025-09-06	42	2.55331	THESSALONIKI (AIRPORT)
622	2025-09-08	18	5.1	THESSALONIKI (AIRPORT)	2025-09-07	42	3.19326	THESSALONIKI (AIRPORT)
622	2025-09-09	18	2.1	THESSALONIKI (AIRPORT)	2025-09-08	42	2.01044	THESSALONIKI (AIRPORT)
622	2025-09-10	18	2.1	THESSALONIKI (AIRPORT)	2025-09-09	42	0.596404	THESSALONIKI (AIRPORT)
622	2025-09-11	18	1.5	THESSALONIKI (AIRPORT)	2025-09-10	42	0.510603	THESSALONIKI (AIRPORT)
622	2025-09-12	18	2.6	THESSALONIKI (AIRPORT)	2025-09-11	42	2.1619	THESSALONIKI (AIRPORT)
622	2025-09-13	18	2.6	THESSALONIKI (AIRPORT)	2025-09-12	42	1.55935	THESSALONIKI (AIRPORT)
622	2025-09-14	18	4.1	THESSALONIKI (AIRPORT)	2025-09-13	42	1.85324	THESSALONIKI (AIRPORT)
622	2025-09-15	18	4.1	THESSALONIKI (AIRPORT)	2025-09-14	42	2.6233	THESSALONIKI (AIRPORT)
622	2025-09-16	18	2.1	THESSALONIKI (AIRPORT)	2025-09-15	42	1.75313	THESSALONIKI (AIRPORT)
622	2025-09-17	18	9.8	THESSALONIKI (AIRPORT)	2025-09-16	42	6.35265	THESSALONIKI (AIRPORT)
622	2025-09-18	18	3.6	THESSALONIKI (AIRPORT)	2025-09-17	42	2.88123	THESSALONIKI (AIRPORT)
622	2025-09-19	18	3.1	THESSALONIKI (AIRPORT)	2025-09-18	42	2.26548	THESSALONIKI (AIRPORT)
622	2025-09-20	18	2.6	THESSALONIKI (AIRPORT)	2025-09-19	42	1.68657	THESSALONIKI (AIRPORT)
622	2025-09-21	18	2.6	THESSALONIKI (AIRPORT)	2025-09-20	42	1.62845	THESSALONIKI (AIRPORT)
622	2025-09-22	18	2.1	THESSALONIKI (AIRPORT)	2025-09-21	42	1.48638	THESSALONIKI (AIRPORT)
622	2025-09-23	18	2.6	THESSALONIKI (AIRPORT)	2025-09-22	42	1.09899	THESSALONIKI (AIRPORT)
622	2025-09-25	18	1.5	THESSALONIKI (AIRPORT)	2025-09-24	42	1.61685	THESSALONIKI (AIRPORT)
622	2025-09-26	18	2.6	THESSALONIKI (AIRPORT)	2025-09-25	42	1.35886	THESSALONIKI (AIRPORT)
622	2025-09-27	18	2.1	THESSALONIKI (AIRPORT)	2025-09-26	42	1.71385	THESSALONIKI (AIRPORT)
622	2025-09-28	18	3.6	THESSALONIKI (AIRPORT)	2025-09-27	42	0.711835	THESSALONIKI (AIRPORT)
622	2025-09-29	18	2.1	THESSALONIKI (AIRPORT)	2025-09-28	42	1.44209	THESSALONIKI (AIRPORT)
622	2025-09-30	18	2.1	THESSALONIKI (AIRPORT)	2025-09-29	42	2.6983	THESSALONIKI (AIRPORT)
624	2025-09-02	18	2.1	CHRYSOPOULI (AIRPORT)	2025-09-01	42	1.50256	CHRYSOPOULI (AIRPORT)
624	2025-09-03	18	2.1	CHRYSOPOULI (AIRPORT)	2025-09-02	42	1.65787	CHRYSOPOULI (AIRPORT)
624	2025-09-04	18	3.1	CHRYSOPOULI (AIRPORT)	2025-09-03	42	2.84344	CHRYSOPOULI (AIRPORT)
624	2025-09-05	18	0	CHRYSOPOULI (AIRPORT)	2025-09-04	42	0.68886	CHRYSOPOULI (AIRPORT)
624	2025-09-06	18	1	CHRYSOPOULI (AIRPORT)	2025-09-05	42	0.855914	CHRYSOPOULI (AIRPORT)
624	2025-09-07	18	0	CHRYSOPOULI (AIRPORT)	2025-09-06	42	1.41623	CHRYSOPOULI (AIRPORT)
624	2025-09-08	18	2.6	CHRYSOPOULI (AIRPORT)	2025-09-07	42	0.991826	CHRYSOPOULI (AIRPORT)
624	2025-09-09	18	2.1	CHRYSOPOULI (AIRPORT)	2025-09-08	42	1.70862	CHRYSOPOULI (AIRPORT)
624	2025-09-10	18	0	CHRYSOPOULI (AIRPORT)	2025-09-09	42	0.192237	CHRYSOPOULI (AIRPORT)
624	2025-09-11	18	0	CHRYSOPOULI (AIRPORT)	2025-09-10	42	0.534184	CHRYSOPOULI (AIRPORT)
624	2025-09-12	18	0	CHRYSOPOULI (AIRPORT)	2025-09-11	42	0.963349	CHRYSOPOULI (AIRPORT)
624	2025-09-13	18	1	CHRYSOPOULI (AIRPORT)	2025-09-12	42	0.494622	CHRYSOPOULI (AIRPORT)
