obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-02	18	0	SERRAI	2025-11-01	42	1.25408	SERRAI
606	2025-11-04	18	0	SERRAI	2025-11-03	42	0.482509	SERRAI
606	2025-11-05	18	0	SERRAI	2025-11-04	42	0.81316	SERRAI
606	2025-11-06	18	0	SERRAI	2025-11-05	42	0.481433	SERRAI
606	2025-11-07	18	0.5	SERRAI	2025-11-06	42	0.983979	SERRAI
606	2025-11-08	18	0.5	SERRAI	2025-11-07	42	0.492457	SERRAI
606	2025-11-09	18	0.5	SERRAI	2025-11-08	42	0.235288	SERRAI
606	2025-11-10	18	0.5	SERRAI	2025-11-09	42	0.992685	SERRAI
606	2025-11-11	18	1.5	SERRAI	2025-11-10	42	0.725058	SERRAI
606	2025-11-12	18	0	SERRAI	2025-11-11	42	0.471617	SERRAI
606	2025-11-13	18	0	SERRAI	2025-11-12	42	1.23272	SERRAI
606	2025-11-14	18	0	SERRAI	2025-11-13	42	1.1176	SERRAI
606	2025-11-15	18	0	SERRAI	2025-11-14	42	1.15567	SERRAI
606	2025-11-16	18	0	SERRAI	2025-11-15	42	1.20409	SERRAI
606	2025-11-17	18	0	SERRAI	2025-11-16	42	0.634555	SERRAI
606	2025-11-18	18	1	SERRAI	2025-11-17	42	0.30699	SERRAI
606	2025-11-19	18	1	SERRAI	2025-11-18	42	0.58139	SERRAI
606	2025-11-20	18	0	SERRAI	2025-11-19	42	1.40702	SERRAI
613	2025-11-02	18	2.1	FLORINA	2025-11-01	42	0.410373	FLORINA
613	2025-11-03	18	4	FLORINA	2025-11-02	42	0.630254	FLORINA
613	2025-11-04	18	2.6	FLORINA	2025-11-03	42	1.51592	FLORINA
613	2025-11-05	18	0	FLORINA	2025-11-04	42	0.0163954	FLORINA
613	2025-11-06	18	1.5	FLORINA	2025-11-05	42	0.360092	FLORINA
613	2025-11-07	18	2.6	FLORINA	2025-11-06	42	1.56652	FLORINA
613	2025-11-08	18	1.5	FLORINA	2025-11-07	42	1.46381	FLORINA
613	2025-11-09	18	3.1	FLORINA	2025-11-08	42	1.29905	FLORINA
613	2025-11-10	18	0.5	FLORINA	2025-11-09	42	1.60102	FLORINA
613	2025-11-11	18	3.6	FLORINA	2025-11-10	42	1.71677	FLORINA
613	2025-11-12	18	1	FLORINA	2025-11-11	42	2.19019	FLORINA
613	2025-11-13	18	0.5	FLORINA	2025-11-12	42	1.56875	FLORINA
613	2025-11-14	18	1	FLORINA	2025-11-13	42	1.48249	FLORINA
613	2025-11-15	18	0.5	FLORINA	2025-11-14	42	0.905232	FLORINA
613	2025-11-16	18	0	FLORINA	2025-11-15	42	0.69277	FLORINA
613	2025-11-18	18	3.1	FLORINA	2025-11-17	42	1.34517	FLORINA
613	2025-11-19	18	3.6	FLORINA	2025-11-18	42	1.46218	FLORINA
613	2025-11-20	18	3.6	FLORINA	2025-11-19	42	2.01705	FLORINA
613	2025-11-21	18	6	FLORINA	2025-11-20	42	2.00418	FLORINA
613	2025-11-22	18	7	FLORINA	2025-11-21	42	2.36668	FLORINA
613	2025-11-23	18	9	FLORINA	2025-11-22	42	4.79637	FLORINA
613	2025-11-24	18	1	FLORINA	2025-11-23	42	0.776087	FLORINA
613	2025-11-25	18	5	FLORINA	2025-11-24	42	2.14559	FLORINA
613	2025-11-26	18	2	FLORINA	2025-11-25	42	0.869126	FLORINA
613	2025-11-27	18	1	FLORINA	2025-11-26	42	1.94001	FLORINA
613	2025-11-28	18	0	FLORINA	2025-11-27	42	0.969833	FLORINA
613	2025-11-29	18	0	FLORINA	2025-11-28	42	1.68625	FLORINA
613	2025-11-30	18	3	FLORINA	2025-11-29	42	1.58494	FLORINA
622	2025-11-02	18	2.6	THESSALONIKI (AIRPORT)	2025-11-01	42	0.935982	THESSALONIKI (AIRPORT)
622	2025-11-03	18	0.5	THESSALONIKI (AIRPORT)	2025-11-02	42	0.619674	THESSALONIKI (AIRPORT)
622	2025-11-04	18	7.2	THESSALONIKI (AIRPORT)	2025-11-03	42	4.7969	THESSALONIKI (AIRPORT)
622	2025-11-05	18	1.5	THESSALONIKI (AIRPORT)	2025-11-04	42	0.550614	THESSALONIKI (AIRPORT)
622	2025-11-06	18	1.5	THESSALONIKI (AIRPORT)	2025-11-05	42	0.959608	THESSALONIKI (AIRPORT)
622	2025-11-07	18	1.5	THESSALONIKI (AIRPORT)	2025-11-06	42	1.47947	THESSALONIKI (AIRPORT)
622	2025-11-08	18	2.6	THESSALONIKI (AIRPORT)	2025-11-07	42	1.31825	THESSALONIKI (AIRPORT)
622	2025-11-09	18	1.5	THESSALONIKI (AIRPORT)	2025-11-08	42	0.627846	THESSALONIKI (AIRPORT)
622	2025-11-10	18	1	THESSALONIKI (AIRPORT)	2025-11-09	42	1.1867	THESSALONIKI (AIRPORT)
622	2025-11-11	18	7.2	THESSALONIKI (AIRPORT)	2025-11-10	42	3.50798	THESSALONIKI (AIRPORT)
622	2025-11-12	18	3.1	THESSALONIKI (AIRPORT)	2025-11-11	42	1.46875	THESSALONIKI (AIRPORT)
622	2025-11-13	18	2.6	THESSALONIKI (AIRPORT)	2025-11-12	42	1.51322	THESSALONIKI (AIRPORT)
622	2025-11-14	18	1.5	THESSALONIKI (AIRPORT)	2025-11-13	42	1.46951	THESSALONIKI (AIRPORT)
622	2025-11-15	18	2.1	THESSALONIKI (AIRPORT)	2025-11-14	42	1.31223	THESSALONIKI (AIRPORT)
622	2025-11-16	18	2.6	THESSALONIKI (AIRPORT)	2025-11-15	42	1.03911	THESSALONIKI (AIRPORT)
