obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-02	0	0.5	SERRAI	2025-09-01	24	0.367698	SERRAI
606	2025-09-03	0	0	SERRAI	2025-09-02	24	0.486567	SERRAI
606	2025-09-04	0	0	SERRAI	2025-09-03	24	1.76166	SERRAI
606	2025-09-05	0	0.5	SERRAI	2025-09-04	24	0.392292	SERRAI
606	2025-09-06	0	0.5	SERRAI	2025-09-05	24	0.499018	SERRAI
606	2025-09-07	0	0.5	SERRAI	2025-09-06	24	0.695423	SERRAI
606	2025-09-08	0	0	SERRAI	2025-09-07	24	0.85825	SERRAI
606	2025-09-09	0	0	SERRAI	2025-09-08	24	0.542828	SERRAI
606	2025-09-10	0	0	SERRAI	2025-09-09	24	0.53972	SERRAI
606	2025-09-11	0	0	SERRAI	2025-09-10	24	0.575085	SERRAI
606	2025-09-12	0	0.5	SERRAI	2025-09-11	24	1.14263	SERRAI
606	2025-09-13	0	0	SERRAI	2025-09-12	24	0.974278	SERRAI
606	2025-09-14	0	0.5	SERRAI	2025-09-13	24	0.953749	SERRAI
606	2025-09-15	0	0.5	SERRAI	2025-09-14	24	1.61719	SERRAI
606	2025-09-16	0	0	SERRAI	2025-09-15	24	0.373678	SERRAI
606	2025-09-17	0	0	SERRAI	2025-09-16	24	0.224647	SERRAI
606	2025-09-18	0	3.6	SERRAI	2025-09-17	24	3.27166	SERRAI
606	2025-09-19	0	0.5	SERRAI	2025-09-18	24	1.31703	SERRAI
606	2025-09-20	0	0.5	SERRAI	2025-09-19	24	1.00325	SERRAI
606	2025-09-21	0	0	SERRAI	2025-09-20	24	1.30594	SERRAI
606	2025-09-22	0	0.5	SERRAI	2025-09-21	24	0.924536	SERRAI
606	2025-09-23	0	0.5	SERRAI	2025-09-22	24	0.582228	SERRAI
606	2025-09-25	0	0	SERRAI	2025-09-24	24	0.69327	SERRAI
606	2025-09-26	0	1	SERRAI	2025-09-25	24	1.32494	SERRAI
606	2025-09-27	0	1.5	SERRAI	2025-09-26	24	0.577238	SERRAI
606	2025-09-28	0	0	SERRAI	2025-09-27	24	1.04784	SERRAI
606	2025-09-29	0	0	SERRAI	2025-09-28	24	0.860377	SERRAI
606	2025-09-30	0	0	SERRAI	2025-09-29	24	0.029737	SERRAI
613	2025-09-02	0	0.5	FLORINA	2025-09-01	24	2.57141	FLORINA
613	2025-09-03	0	1	FLORINA	2025-09-02	24	1.42903	FLORINA
613	2025-09-04	0	3.1	FLORINA	2025-09-03	24	1.41527	FLORINA
613	2025-09-05	0	0	FLORINA	2025-09-04	24	1.72087	FLORINA
613	2025-09-06	0	0	FLORINA	2025-09-05	24	2.03539	FLORINA
613	2025-09-07	0	0.5	FLORINA	2025-09-06	24	2.30896	FLORINA
613	2025-09-08	0	0.5	FLORINA	2025-09-07	24	1.77332	FLORINA
613	2025-09-09	0	1	FLORINA	2025-09-08	24	0.856952	FLORINA
613	2025-09-10	0	0	FLORINA	2025-09-09	24	1.25867	FLORINA
613	2025-09-11	0	1.5	FLORINA	2025-09-10	24	0.452743	FLORINA
613	2025-09-12	0	1	FLORINA	2025-09-11	24	1.67104	FLORINA
613	2025-09-13	0	0	FLORINA	2025-09-12	24	2.09288	FLORINA
613	2025-09-14	0	3.1	FLORINA	2025-09-13	24	1.4394	FLORINA
613	2025-09-15	0	1.5	FLORINA	2025-09-14	24	1.92557	FLORINA
613	2025-09-16	0	0	FLORINA	2025-09-15	24	1.89732	FLORINA
613	2025-09-17	0	1	FLORINA	2025-09-16	24	1.13724	FLORINA
