obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-09-02	12	1.5	SERRAI	2025-09-01	36	2.00001	SERRAI
606	2025-09-03	12	1	SERRAI	2025-09-02	36	2.65964	SERRAI
606	2025-09-04	12	1.5	SERRAI	2025-09-03	36	1.68822	SERRAI
606	2025-09-05	12	1	SERRAI	2025-09-04	36	2.64904	SERRAI
606	2025-09-06	12	1.5	SERRAI	2025-09-05	36	3.29523	SERRAI
606	2025-09-07	12	1.5	SERRAI	2025-09-06	36	1.82111	SERRAI
606	2025-09-08	12	1.5	SERRAI	2025-09-07	36	2.33446	SERRAI
606	2025-09-09	12	1.5	SERRAI	2025-09-08	36	2.0511	SERRAI
606	2025-09-10	12	1	SERRAI	2025-09-09	36	2.31569	SERRAI
606	2025-09-11	12	1.5	SERRAI	2025-09-10	36	2.7707	SERRAI
606	2025-09-12	12	1.5	SERRAI	2025-09-11	36	2.75306	SERRAI
606	2025-09-13	12	1.5	SERRAI	2025-09-12	36	2.34246	SERRAI
606	2025-09-14	12	0.5	SERRAI	2025-09-13	36	2.19522	SERRAI
606	2025-09-15	12	1.5	SERRAI	2025-09-14	36	1.96214	SERRAI
606	2025-09-16	12	0.5	SERRAI	2025-09-15	36	1.74392	SERRAI
606	2025-09-17	12	4.1	SERRAI	2025-09-16	36	5.15307	SERRAI
606	2025-09-18	12	2.1	SERRAI	2025-09-17	36	3.33541	SERRAI
606	2025-09-19	12	2.1	SERRAI	2025-09-18	36	2.39049	SERRAI
606	2025-09-20	12	1.5	SERRAI	2025-09-19	36	2.45772	SERRAI
606	2025-09-21	12	1	SERRAI	2025-09-20	36	2.33136	SERRAI
606	2025-09-22	12	1	SERRAI	2025-09-21	36	1.36224	SERRAI
606	2025-09-23	12	1	SERRAI	2025-09-22	36	0.933531	SERRAI
606	2025-09-24	12	1.5	SERRAI	2025-09-23	36	1.25949	SERRAI
606	2025-09-25	12	2.6	SERRAI	2025-09-24	36	3.62915	SERRAI
606	2025-09-26	12	2.1	SERRAI	2025-09-25	36	2.63137	SERRAI
606	2025-09-27	12	2.6	SERRAI	2025-09-26	36	1.56832	SERRAI
606	2025-09-28	12	0.5	SERRAI	2025-09-27	36	2.73594	SERRAI
606	2025-09-29	12	2.1	SERRAI	2025-09-28	36	1.70013	SERRAI
606	2025-09-30	12	1.5	SERRAI	2025-09-29	36	2.01088	SERRAI
613	2025-09-02	12	1.5	FLORINA	2025-09-01	36	2.21546	FLORINA
613	2025-09-03	12	2.6	FLORINA	2025-09-02	36	1.40264	FLORINA
613	2025-09-04	12	2.6	FLORINA	2025-09-03	36	3.39537	FLORINA
