obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-01	9	0.5	SERRAI	2025-10-01	9	0.592421	SERRAI
606	2025-10-02	9	0.5	SERRAI	2025-10-02	9	2.42354	SERRAI
606	2025-10-03	9	0.5	SERRAI	2025-10-03	9	3.65464	SERRAI
606	2025-10-04	9	1	SERRAI	2025-10-04	9	3.65747	SERRAI
606	2025-10-05	9	1	SERRAI	2025-10-05	9	0.96134	SERRAI
606	2025-10-06	9	1	SERRAI	2025-10-06	9	0.567748	SERRAI
606	2025-10-07	9	2.6	SERRAI	2025-10-07	9	2.8046	SERRAI
606	2025-10-08	9	4.6	SERRAI	2025-10-08	9	3.05283	SERRAI
606	2025-10-09	9	3.1	SERRAI	2025-10-09	9	3.00918	SERRAI
606	2025-10-10	9	1	SERRAI	2025-10-10	9	1.07885	SERRAI
606	2025-10-11	9	4.1	SERRAI	2025-10-11	9	4.67424	SERRAI
606	2025-10-12	9	1	SERRAI	2025-10-12	9	1.88908	SERRAI
606	2025-10-13	9	0.5	SERRAI	2025-10-13	9	1.21904	SERRAI
606	2025-10-14	9	0.5	SERRAI	2025-10-14	9	1.30727	SERRAI
606	2025-10-15	9	0.5	SERRAI	2025-10-15	9	0.712748	SERRAI
606	2025-10-16	9	1.5	SERRAI	2025-10-16	9	0.88627	SERRAI
606	2025-10-17	9	1	SERRAI	2025-10-17	9	0.733492	SERRAI
606	2025-10-18	9	0	SERRAI	2025-10-18	9	0.304971	SERRAI
606	2025-10-19	9	1	SERRAI	2025-10-19	9	1.55241	SERRAI
606	2025-10-20	9	1	SERRAI	2025-10-20	9	0.32429	SERRAI
606	2025-10-21	9	0.5	SERRAI	2025-10-21	9	2.73924	SERRAI
606	2025-10-22	9	0.5	SERRAI	2025-10-22	9	0.935403	SERRAI
606	2025-10-23	9	0.5	SERRAI	2025-10-23	9	0.241805	SERRAI
606	2025-10-24	9	0	SERRAI	2025-10-24	9	1.09569	SERRAI
606	2025-10-26	9	0.5	SERRAI	2025-10-26	9	1.38273	SERRAI
606	2025-10-27	9	1	SERRAI	2025-10-27	9	5.17988	SERRAI
606	2025-10-28	9	1	SERRAI	2025-10-28	9	1.73079	SERRAI
606	2025-10-29	9	0.5	SERRAI	2025-10-29	9	0.427682	SERRAI
606	2025-10-30	9	0.5	SERRAI	2025-10-30	9	0.562246	SERRAI
606	2025-10-31	9	0.5	SERRAI	2025-10-31	9	0.465575	SERRAI
613	2025-10-01	9	2.1	FLORINA	2025-10-01	9	2.95712	FLORINA
613	2025-10-02	9	5.1	FLORINA	2025-10-02	9	3.5469	FLORINA
613	2025-10-03	9	4.6	FLORINA	2025-10-03	9	5.28422	FLORINA
613	2025-10-04	9	1.5	FLORINA	2025-10-04	9	2.88831	FLORINA
613	2025-10-05	9	2.1	FLORINA	2025-10-05	9	2.03218	FLORINA
613	2025-10-06	9	2.6	FLORINA	2025-10-06	9	1.45683	FLORINA
613	2025-10-07	9	4.6	FLORINA	2025-10-07	9	7.88477	FLORINA
613	2025-10-08	9	2.1	FLORINA	2025-10-08	9	4.84423	FLORINA
613	2025-10-09	9	3.6	FLORINA	2025-10-09	9	3.71524	FLORINA
613	2025-10-10	9	2.1	FLORINA	2025-10-10	9	3.21888	FLORINA
613	2025-10-11	9	4.6	FLORINA	2025-10-11	9	4.49507	FLORINA
613	2025-10-12	9	3.6	FLORINA	2025-10-12	9	3.46793	FLORINA
613	2025-10-13	9	0	FLORINA	2025-10-13	9	2.63405	FLORINA
613	2025-10-14	9	3.6	FLORINA	2025-10-14	9	2.92204	FLORINA
613	2025-10-15	9	1	FLORINA	2025-10-15	9	1.57892	FLORINA
613	2025-10-16	9	3.1	FLORINA	2025-10-16	9	1.50276	FLORINA
613	2025-10-17	9	2.1	FLORINA	2025-10-17	9	2.05654	FLORINA
613	2025-10-18	9	2.6	FLORINA	2025-10-18	9	2.68498	FLORINA
613	2025-10-19	9	3.6	FLORINA	2025-10-19	9	4.67875	FLORINA
613	2025-10-20	9	1	FLORINA	2025-10-20	9	2.14387	FLORINA
613	2025-10-21	9	5.7	FLORINA	2025-10-21	9	3.35568	FLORINA
613	2025-10-22	9	4.1	FLORINA	2025-10-22	9	3.62964	FLORINA
613	2025-10-23	9	2.1	FLORINA	2025-10-23	9	1.78076	FLORINA
613	2025-10-25	9	2	FLORINA	2025-10-25	9	1.60548	FLORINA
613	2025-10-26	9	6.7	FLORINA	2025-10-26	9	3.92699	FLORINA
613	2025-10-27	9	0.5	FLORINA	2025-10-27	9	2.48862	FLORINA
613	2025-10-28	9	2.6	FLORINA	2025-10-28	9	1.67854	FLORINA
613	2025-10-29	9	1	FLORINA	2025-10-29	9	1.79576	FLORINA
613	2025-10-30	9	1	FLORINA	2025-10-30	9	1.64241	FLORINA
613	2025-10-31	9	0.5	FLORINA	2025-10-31	9	1.16331	FLORINA
622	2025-10-01	9	0.5	THESSALONIKI (AIRPORT)	2025-10-01	9	0.441994	THESSALONIKI (AIRPORT)
622	2025-10-02	9	3.6	THESSALONIKI (AIRPORT)	2025-10-02	9	4.17637	THESSALONIKI (AIRPORT)
622	2025-10-03	9	7.7	THESSALONIKI (AIRPORT)	2025-10-03	9	6.83306	THESSALONIKI (AIRPORT)
622	2025-10-04	9	8.7	THESSALONIKI (AIRPORT)	2025-10-04	9	5.61736	THESSALONIKI (AIRPORT)
622	2025-10-05	9	2.1	THESSALONIKI (AIRPORT)	2025-10-05	9	2.52701	THESSALONIKI (AIRPORT)
622	2025-10-06	9	1	THESSALONIKI (AIRPORT)	2025-10-06	9	1.46219	THESSALONIKI (AIRPORT)
622	2025-10-07	9	8.7	THESSALONIKI (AIRPORT)	2025-10-07	9	8.28688	THESSALONIKI (AIRPORT)
