obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-02	3	0	SERRAI	2025-09-01	27	0.623371	SERRAI
606	2025-09-03	3	0	SERRAI	2025-09-02	27	0.874896	SERRAI
606	2025-09-04	3	0	SERRAI	2025-09-03	27	0.967323	SERRAI
606	2025-09-05	3	1	SERRAI	2025-09-04	27	0.755787	SERRAI
606	2025-09-06	3	0	SERRAI	2025-09-05	27	0.487963	SERRAI
606	2025-09-07	3	0	SERRAI	2025-09-06	27	0.322543	SERRAI
606	2025-09-08	3	0	SERRAI	2025-09-07	27	0.677506	SERRAI
606	2025-09-09	3	0	SERRAI	2025-09-08	27	0.416666	SERRAI
606	2025-09-10	3	0	SERRAI	2025-09-09	27	0.735746	SERRAI
606	2025-09-11	3	0	SERRAI	2025-09-10	27	0.440891	SERRAI
606	2025-09-12	3	0	SERRAI	2025-09-11	27	1.05954	SERRAI
606	2025-09-13	3	0.5	SERRAI	2025-09-12	27	0.410979	SERRAI
606	2025-09-14	3	0	SERRAI	2025-09-13	27	1.49645	SERRAI
606	2025-09-15	3	0.5	SERRAI	2025-09-14	27	0.229066	SERRAI
606	2025-09-16	3	0.5	SERRAI	2025-09-15	27	0.428314	SERRAI
606	2025-09-17	3	0	SERRAI	2025-09-16	27	0.436407	SERRAI
606	2025-09-18	3	2.6	SERRAI	2025-09-17	27	1.46193	SERRAI
606	2025-09-19	3	0.5	SERRAI	2025-09-18	27	0.843599	SERRAI
606	2025-09-20	3	0	SERRAI	2025-09-19	27	0.586891	SERRAI
606	2025-09-21	3	0.5	SERRAI	2025-09-20	27	0.698436	SERRAI
606	2025-09-22	3	0	SERRAI	2025-09-21	27	0.910467	SERRAI
606	2025-09-23	3	0	SERRAI	2025-09-22	27	0.686056	SERRAI
606	2025-09-25	3	0	SERRAI	2025-09-24	27	0.515015	SERRAI
606	2025-09-26	3	1	SERRAI	2025-09-25	27	1.26779	SERRAI
606	2025-09-27	3	1.5	SERRAI	2025-09-26	27	0.24077	SERRAI
606	2025-09-28	3	0	SERRAI	2025-09-27	27	0.91232	SERRAI
606	2025-09-29	3	0	SERRAI	2025-09-28	27	0.383211	SERRAI
606	2025-09-30	3	0.5	SERRAI	2025-09-29	27	1.07055	SERRAI
613	2025-09-02	3	1	FLORINA	2025-09-01	27	2.02193	FLORINA
613	2025-09-03	3	0.5	FLORINA	2025-09-02	27	0.280428	FLORINA
613	2025-09-04	3	0.5	FLORINA	2025-09-03	27	1.31197	FLORINA
613	2025-09-05	3	0	FLORINA	2025-09-04	27	1.57182	FLORINA
613	2025-09-06	3	0.5	FLORINA	2025-09-05	27	1.95191	FLORINA
613	2025-09-07	3	0.5	FLORINA	2025-09-06	27	1.90873	FLORINA
613	2025-09-08	3	0	FLORINA	2025-09-07	27	1.64952	FLORINA
613	2025-09-09	3	1	FLORINA	2025-09-08	27	0.539925	FLORINA
613	2025-09-11	3	1	FLORINA	2025-09-10	27	0.363578	FLORINA
613	2025-09-12	3	0.5	FLORINA	2025-09-11	27	2.00333	FLORINA
613	2025-09-13	3	0	FLORINA	2025-09-12	27	1.34231	FLORINA
613	2025-09-14	3	2.6	FLORINA	2025-09-13	27	1.39842	FLORINA
613	2025-09-15	3	0	FLORINA	2025-09-14	27	2.03292	FLORINA
613	2025-09-16	3	0	FLORINA	2025-09-15	27	1.61382	FLORINA
613	2025-09-17	3	0	FLORINA	2025-09-16	27	1.52684	FLORINA
613	2025-09-18	3	2.1	FLORINA	2025-09-17	27	1.80694	FLORINA
613	2025-09-19	3	1.5	FLORINA	2025-09-18	27	2.46404	FLORINA
613	2025-09-20	3	0.5	FLORINA	2025-09-19	27	1.69049	FLORINA
613	2025-09-21	3	2.1	FLORINA	2025-09-20	27	2.12868	FLORINA
613	2025-09-22	3	0.5	FLORINA	2025-09-21	27	1.97102	FLORINA
613	2025-09-23	3	0.5	FLORINA	2025-09-22	27	1.10596	FLORINA
613	2025-09-25	3	0.5	FLORINA	2025-09-24	27	1.40675	FLORINA
613	2025-09-26	3	2.1	FLORINA	2025-09-25	27	1.40209	FLORINA
613	2025-09-27	3	2.1	FLORINA	2025-09-26	27	0.4905	FLORINA
613	2025-09-28	3	3.6	FLORINA	2025-09-27	27	0.570876	FLORINA
613	2025-09-29	3	1	FLORINA	2025-09-28	27	0.693469	FLORINA
613	2025-09-30	3	0	FLORINA	2025-09-29	27	0.411668	FLORINA
622	2025-09-02	3	2.1	THESSALONIKI (AIRPORT)	2025-09-01	27	1.35778	THESSALONIKI (AIRPORT)
622	2025-09-03	3	1.5	THESSALONIKI (AIRPORT)	2025-09-02	27	0.867855	THESSALONIKI (AIRPORT)
622	2025-09-04	3	4.6	THESSALONIKI (AIRPORT)	2025-09-03	27	0.755331	THESSALONIKI (AIRPORT)
622	2025-09-05	3	2.1	THESSALONIKI (AIRPORT)	2025-09-04	27	0.774213	THESSALONIKI (AIRPORT)
622	2025-09-06	3	2.6	THESSALONIKI (AIRPORT)	2025-09-05	27	1.01174	THESSALONIKI (AIRPORT)
622	2025-09-07	3	2.6	THESSALONIKI (AIRPORT)	2025-09-06	27	0.821017	THESSALONIKI (AIRPORT)
622	2025-09-08	3	3.1	THESSALONIKI (AIRPORT)	2025-09-07	27	1.57777	THESSALONIKI (AIRPORT)
622	2025-09-09	3	3.1	THESSALONIKI (AIRPORT)	2025-09-08	27	1.41694	THESSALONIKI (AIRPORT)
622	2025-09-10	3	2.1	THESSALONIKI (AIRPORT)	2025-09-09	27	1.17964	THESSALONIKI (AIRPORT)
622	2025-09-11	3	3.1	THESSALONIKI (AIRPORT)	2025-09-10	27	1.49742	THESSALONIKI (AIRPORT)
622	2025-09-12	3	1	THESSALONIKI (AIRPORT)	2025-09-11	27	1.13112	THESSALONIKI (AIRPORT)
622	2025-09-13	3	1.5	THESSALONIKI (AIRPORT)	2025-09-12	27	1.40941	THESSALONIKI (AIRPORT)
622	2025-09-14	3	1.5	THESSALONIKI (AIRPORT)	2025-09-13	27	0.873171	THESSALONIKI (AIRPORT)
622	2025-09-15	3	0	THESSALONIKI (AIRPORT)	2025-09-14	27	2.71572	THESSALONIKI (AIRPORT)
622	2025-09-16	3	2.6	THESSALONIKI (AIRPORT)	2025-09-15	27	1.16996	THESSALONIKI (AIRPORT)
622	2025-09-17	3	3.1	THESSALONIKI (AIRPORT)	2025-09-16	27	1.45166	THESSALONIKI (AIRPORT)
622	2025-09-18	3	9.3	THESSALONIKI (AIRPORT)	2025-09-17	27	5.50294	THESSALONIKI (AIRPORT)
622	2025-09-19	3	1.5	THESSALONIKI (AIRPORT)	2025-09-18	27	0.873072	THESSALONIKI (AIRPORT)
622	2025-09-20	3	2.6	THESSALONIKI (AIRPORT)	2025-09-19	27	1.61053	THESSALONIKI (AIRPORT)
622	2025-09-21	3	1	THESSALONIKI (AIRPORT)	2025-09-20	27	1.18635	THESSALONIKI (AIRPORT)
622	2025-09-22	3	1.5	THESSALONIKI (AIRPORT)	2025-09-21	27	1.13949	THESSALONIKI (AIRPORT)
622	2025-09-23	3	2.1	THESSALONIKI (AIRPORT)	2025-09-22	27	0.981327	THESSALONIKI (AIRPORT)
622	2025-09-25	3	2.6	THESSALONIKI (AIRPORT)	2025-09-24	27	1.19769	THESSALONIKI (AIRPORT)
