obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-10-01	6	0.5	SERRAI	2025-10-01	6	0.567127	SERRAI
606	2025-10-02	6	1	SERRAI	2025-10-02	6	0.602444	SERRAI
606	2025-10-03	6	1	SERRAI	2025-10-03	6	2.7881	SERRAI
606	2025-10-04	6	0.5	SERRAI	2025-10-04	6	0.26552	SERRAI
606	2025-10-05	6	0.5	SERRAI	2025-10-05	6	0.314183	SERRAI
606	2025-10-06	6	0.5	SERRAI	2025-10-06	6	0.702067	SERRAI
606	2025-10-07	6	2.6	SERRAI	2025-10-07	6	1.32877	SERRAI
606	2025-10-08	6	0.5	SERRAI	2025-10-08	6	1.14678	SERRAI
606	2025-10-09	6	1	SERRAI	2025-10-09	6	1.07931	SERRAI
606	2025-10-10	6	0.5	SERRAI	2025-10-10	6	0.323497	SERRAI
606	2025-10-11	6	3.6	SERRAI	2025-10-11	6	0.329765	SERRAI
606	2025-10-12	6	0.5	SERRAI	2025-10-12	6	0.532413	SERRAI
606	2025-10-13	6	0.5	SERRAI	2025-10-13	6	0.363409	SERRAI
606	2025-10-14	6	0	SERRAI	2025-10-14	6	0.344824	SERRAI
606	2025-10-15	6	0	SERRAI	2025-10-15	6	0.20427	SERRAI
606	2025-10-16	6	0	SERRAI	2025-10-16	6	0.810105	SERRAI
606	2025-10-17	6	0.5	SERRAI	2025-10-17	6	0.861186	SERRAI
606	2025-10-18	6	0	SERRAI	2025-10-18	6	0.306854	SERRAI
606	2025-10-19	6	0.5	SERRAI	2025-10-19	6	0.244777	SERRAI
606	2025-10-20	6	0	SERRAI	2025-10-20	6	0.0947823	SERRAI
606	2025-10-21	6	0.5	SERRAI	2025-10-21	6	0.544413	SERRAI
606	2025-10-22	6	0	SERRAI	2025-10-22	6	1.23986	SERRAI
606	2025-10-23	6	0.5	SERRAI	2025-10-23	6	0.463186	SERRAI
606	2025-10-24	6	0.5	SERRAI	2025-10-24	6	0.531185	SERRAI
606	2025-10-27	6	0.5	SERRAI	2025-10-27	6	0.432496	SERRAI
606	2025-10-28	6	1	SERRAI	2025-10-28	6	0.487855	SERRAI
606	2025-10-29	6	0	SERRAI	2025-10-29	6	0.625167	SERRAI
606	2025-10-30	6	0	SERRAI	2025-10-30	6	0.691266	SERRAI
606	2025-10-31	6	0	SERRAI	2025-10-31	6	0.965535	SERRAI
613	2025-10-01	6	1.5	FLORINA	2025-10-01	6	0.231161	FLORINA
613	2025-10-02	6	3.1	FLORINA	2025-10-02	6	2.72871	FLORINA
613	2025-10-03	6	2.6	FLORINA	2025-10-03	6	2.23574	FLORINA
613	2025-10-04	6	2.6	FLORINA	2025-10-04	6	0.753019	FLORINA
613	2025-10-05	6	0	FLORINA	2025-10-05	6	0.169496	FLORINA
613	2025-10-06	6	1	FLORINA	2025-10-06	6	0.88629	FLORINA
613	2025-10-07	6	2.1	FLORINA	2025-10-07	6	3.31469	FLORINA
613	2025-10-08	6	1	FLORINA	2025-10-08	6	1.93714	FLORINA
613	2025-10-09	6	2.6	FLORINA	2025-10-09	6	1.33711	FLORINA
613	2025-10-10	6	0	FLORINA	2025-10-10	6	0.83683	FLORINA
613	2025-10-11	6	1	FLORINA	2025-10-11	6	0.423115	FLORINA
613	2025-10-12	6	1	FLORINA	2025-10-12	6	0.963872	FLORINA
613	2025-10-13	6	0	FLORINA	2025-10-13	6	0.414896	FLORINA
613	2025-10-14	6	0.5	FLORINA	2025-10-14	6	0.474365	FLORINA
613	2025-10-15	6	0	FLORINA	2025-10-15	6	0.253102	FLORINA
613	2025-10-16	6	1.5	FLORINA	2025-10-16	6	0.337266	FLORINA
613	2025-10-17	6	2.6	FLORINA	2025-10-17	6	0.567633	FLORINA
613	2025-10-18	6	3.1	FLORINA	2025-10-18	6	0.978821	FLORINA
613	2025-10-19	6	2.1	FLORINA	2025-10-19	6	0.679441	FLORINA
613	2025-10-20	6	0	FLORINA	2025-10-20	6	0.101203	FLORINA
613	2025-10-21	6	1	FLORINA	2025-10-21	6	0.312151	FLORINA
613	2025-10-22	6	1.5	FLORINA	2025-10-22	6	0.555296	FLORINA
613	2025-10-23	6	0.5	FLORINA	2025-10-23	6	0.328734	FLORINA
