obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-03	0	0	SERRAI	2025-11-01	48	0.764605	SERRAI
606	2025-11-05	0	0.5	SERRAI	2025-11-03	48	1.01379	SERRAI
606	2025-11-06	0	0.5	SERRAI	2025-11-04	48	0.0311318	SERRAI
606	2025-11-07	0	0	SERRAI	2025-11-05	48	0.701803	SERRAI
606	2025-11-08	0	0	SERRAI	2025-11-06	48	0.880841	SERRAI
606	2025-11-09	0	0	SERRAI	2025-11-07	48	0.522419	SERRAI
606	2025-11-10	0	0.5	SERRAI	2025-11-08	48	1.04031	SERRAI
606	2025-11-11	0	0.5	SERRAI	2025-11-09	48	1.48979	SERRAI
606	2025-11-12	0	1	SERRAI	2025-11-10	48	0.577342	SERRAI
606	2025-11-13	0	0.5	SERRAI	2025-11-11	48	0.771725	SERRAI
606	2025-11-14	0	0.5	SERRAI	2025-11-12	48	0.596296	SERRAI
606	2025-11-15	0	0	SERRAI	2025-11-13	48	0.257795	SERRAI
606	2025-11-16	0	0.5	SERRAI	2025-11-14	48	0.831986	SERRAI
606	2025-11-17	0	0	SERRAI	2025-11-15	48	0.451858	SERRAI
606	2025-11-18	0	0.5	SERRAI	2025-11-16	48	0.458896	SERRAI
606	2025-11-19	0	0	SERRAI	2025-11-17	48	0.278191	SERRAI
606	2025-11-20	0	1	SERRAI	2025-11-18	48	0.560839	SERRAI
606	2025-11-21	0	0.5	SERRAI	2025-11-19	48	1.02395	SERRAI
613	2025-11-03	0	0	FLORINA	2025-11-01	48	0.384303	FLORINA
613	2025-11-04	0	2	FLORINA	2025-11-02	48	0.268517	FLORINA
613	2025-11-05	0	2.1	FLORINA	2025-11-03	48	0.782244	FLORINA
613	2025-11-06	0	0	FLORINA	2025-11-04	48	0.357895	FLORINA
613	2025-11-07	0	0.5	FLORINA	2025-11-05	48	0.555968	FLORINA
613	2025-11-08	0	5.7	FLORINA	2025-11-06	48	0.548146	FLORINA
613	2025-11-09	0	1.5	FLORINA	2025-11-07	48	1.80775	FLORINA
613	2025-11-10	0	2.6	FLORINA	2025-11-08	48	0.332106	FLORINA
613	2025-11-11	0	1.5	FLORINA	2025-11-09	48	0.463675	FLORINA
613	2025-11-12	0	2.6	FLORINA	2025-11-10	48	0.886919	FLORINA
613	2025-11-13	0	0.5	FLORINA	2025-11-11	48	1.62884	FLORINA
613	2025-11-14	0	0	FLORINA	2025-11-12	48	1.13284	FLORINA
613	2025-11-15	0	0.5	FLORINA	2025-11-13	48	1.57022	FLORINA
613	2025-11-16	0	0	FLORINA	2025-11-14	48	1.31257	FLORINA
613	2025-11-17	0	0.5	FLORINA	2025-11-15	48	0.236958	FLORINA
613	2025-11-18	0	5.1	FLORINA	2025-11-16	48	2.74207	FLORINA
613	2025-11-19	0	4.1	FLORINA	2025-11-17	48	3.38524	FLORINA
613	2025-11-20	0	2.6	FLORINA	2025-11-18	48	1.42093	FLORINA
613	2025-11-21	0	0	FLORINA	2025-11-19	48	2.84495	FLORINA
613	2025-11-22	0	8	FLORINA	2025-11-20	48	3.52385	FLORINA
613	2025-11-23	0	3	FLORINA	2025-11-21	48	1.9126	FLORINA
613	2025-11-24	0	10	FLORINA	2025-11-22	48	3.05681	FLORINA
613	2025-11-25	0	7	FLORINA	2025-11-23	48	1.41712	FLORINA
613	2025-11-26	0	5	FLORINA	2025-11-24	48	2.95998	FLORINA
613	2025-11-27	0	1	FLORINA	2025-11-25	48	0.200136	FLORINA
613	2025-11-28	0	5	FLORINA	2025-11-26	48	1.76825	FLORINA
613	2025-11-29	0	0	FLORINA	2025-11-27	48	0.61174	FLORINA
613	2025-11-30	0	4	FLORINA	2025-11-28	48	0.163439	FLORINA
622	2025-11-03	0	2.1	THESSALONIKI (AIRPORT)	2025-11-01	48	1.34358	THESSALONIKI (AIRPORT)
622	2025-11-04	0	1.5	THESSALONIKI (AIRPORT)	2025-11-02	48	0.210649	THESSALONIKI (AIRPORT)
622	2025-11-05	0	7.2	THESSALONIKI (AIRPORT)	2025-11-03	48	5.6721	THESSALONIKI (AIRPORT)
622	2025-11-06	0	1.5	THESSALONIKI (AIRPORT)	2025-11-04	48	0.397657	THESSALONIKI (AIRPORT)
622	2025-11-07	0	2.6	THESSALONIKI (AIRPORT)	2025-11-05	48	1.14869	THESSALONIKI (AIRPORT)
622	2025-11-08	0	3.1	THESSALONIKI (AIRPORT)	2025-11-06	48	1.23465	THESSALONIKI (AIRPORT)
622	2025-11-09	0	1.5	THESSALONIKI (AIRPORT)	2025-11-07	48	0.819998	THESSALONIKI (AIRPORT)
622	2025-11-10	0	6.2	THESSALONIKI (AIRPORT)	2025-11-08	48	1.39722	THESSALONIKI (AIRPORT)
622	2025-11-11	0	1.5	THESSALONIKI (AIRPORT)	2025-11-09	48	1.29423	THESSALONIKI (AIRPORT)
622	2025-11-12	0	3.1	THESSALONIKI (AIRPORT)	2025-11-10	48	3.76932	THESSALONIKI (AIRPORT)
622	2025-11-13	0	3.1	THESSALONIKI (AIRPORT)	2025-11-11	48	1.18519	THESSALONIKI (AIRPORT)
622	2025-11-14	0	3.1	THESSALONIKI (AIRPORT)	2025-11-12	48	1.4129	THESSALONIKI (AIRPORT)
622	2025-11-15	0	3.1	THESSALONIKI (AIRPORT)	2025-11-13	48	1.23777	THESSALONIKI (AIRPORT)
622	2025-11-16	0	3.1	THESSALONIKI (AIRPORT)	2025-11-14	48	1.19901	THESSALONIKI (AIRPORT)
622	2025-11-17	0	3.1	THESSALONIKI (AIRPORT)	2025-11-15	48	1.38213	THESSALONIKI (AIRPORT)
622	2025-11-18	0	1.5	THESSALONIKI (AIRPORT)	2025-11-16	48	1.48107	THESSALONIKI (AIRPORT)
622	2025-11-19	0	3.1	THESSALONIKI (AIRPORT)	2025-11-17	48	3.6064	THESSALONIKI (AIRPORT)
622	2025-11-20	0	2.1	THESSALONIKI (AIRPORT)	2025-11-18	48	1.29975	THESSALONIKI (AIRPORT)
622	2025-11-21	0	3.6	THESSALONIKI (AIRPORT)	2025-11-19	48	3.27414	THESSALONIKI (AIRPORT)
622	2025-11-22	0	4.1	THESSALONIKI (AIRPORT)	2025-11-20	48	3.58687	THESSALONIKI (AIRPORT)
622	2025-11-23	0	1.5	THESSALONIKI (AIRPORT)	2025-11-21	48	1.93969	THESSALONIKI (AIRPORT)
622	2025-11-24	0	3.1	THESSALONIKI (AIRPORT)	2025-11-22	48	1.7801	THESSALONIKI (AIRPORT)
622	2025-11-25	0	1	THESSALONIKI (AIRPORT)	2025-11-23	48	2.07375	THESSALONIKI (AIRPORT)
622	2025-11-26	0	1	THESSALONIKI (AIRPORT)	2025-11-24	48	1.11824	THESSALONIKI (AIRPORT)
622	2025-11-27	0	1	THESSALONIKI (AIRPORT)	2025-11-25	48	0.97442	THESSALONIKI (AIRPORT)
622	2025-11-28	0	3.1	THESSALONIKI (AIRPORT)	2025-11-26	48	1.78319	THESSALONIKI (AIRPORT)
622	2025-11-29	0	1	THESSALONIKI (AIRPORT)	2025-11-27	48	1.33578	THESSALONIKI (AIRPORT)
622	2025-11-30	0	2.6	THESSALONIKI (AIRPORT)	2025-11-28	48	3.29027	THESSALONIKI (AIRPORT)
627	2025-11-03	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-01	48	2.46674	ALEXANDROUPOLI (AIRPORT)
627	2025-11-04	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-02	48	1.10151	ALEXANDROUPOLI (AIRPORT)
627	2025-11-05	0	12	ALEXANDROUPOLI (AIRPORT)	2025-11-03	48	7.49171	ALEXANDROUPOLI (AIRPORT)
627	2025-11-06	0	12	ALEXANDROUPOLI (AIRPORT)	2025-11-04	48	6.74227	ALEXANDROUPOLI (AIRPORT)
627	2025-11-07	0	9	ALEXANDROUPOLI (AIRPORT)	2025-11-05	48	3.21739	ALEXANDROUPOLI (AIRPORT)
627	2025-11-08	0	5	ALEXANDROUPOLI (AIRPORT)	2025-11-06	48	2.6476	ALEXANDROUPOLI (AIRPORT)
627	2025-11-09	0	7	ALEXANDROUPOLI (AIRPORT)	2025-11-07	48	6.82638	ALEXANDROUPOLI (AIRPORT)
627	2025-11-10	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-08	48	1.19943	ALEXANDROUPOLI (AIRPORT)
627	2025-11-11	0	2.6	ALEXANDROUPOLI (AIRPORT)	2025-11-09	48	2.77732	ALEXANDROUPOLI (AIRPORT)
627	2025-11-12	0	2.1	ALEXANDROUPOLI (AIRPORT)	2025-11-10	48	2.35302	ALEXANDROUPOLI (AIRPORT)
627	2025-11-13	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-11	48	1.72087	ALEXANDROUPOLI (AIRPORT)
627	2025-11-14	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-12	48	1.7571	ALEXANDROUPOLI (AIRPORT)
627	2025-11-15	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-13	48	1.8356	ALEXANDROUPOLI (AIRPORT)
627	2025-11-16	0	2.1	ALEXANDROUPOLI (AIRPORT)	2025-11-14	48	1.38914	ALEXANDROUPOLI (AIRPORT)
627	2025-11-17	0	4.1	ALEXANDROUPOLI (AIRPORT)	2025-11-15	48	5.58831	ALEXANDROUPOLI (AIRPORT)
627	2025-11-18	0	8.7	ALEXANDROUPOLI (AIRPORT)	2025-11-16	48	8.27929	ALEXANDROUPOLI (AIRPORT)
627	2025-11-19	0	7.2	ALEXANDROUPOLI (AIRPORT)	2025-11-17	48	10.8112	ALEXANDROUPOLI (AIRPORT)
627	2025-11-20	0	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-18	48	8.62411	ALEXANDROUPOLI (AIRPORT)
627	2025-11-21	0	7.2	ALEXANDROUPOLI (AIRPORT)	2025-11-19	48	4.45345	ALEXANDROUPOLI (AIRPORT)
627	2025-11-22	0	4.1	ALEXANDROUPOLI (AIRPORT)	2025-11-20	48	7.70128	ALEXANDROUPOLI (AIRPORT)
627	2025-11-23	0	5.1	ALEXANDROUPOLI (AIRPORT)	2025-11-21	48	7.89982	ALEXANDROUPOLI (AIRPORT)
627	2025-11-24	0	2.1	ALEXANDROUPOLI (AIRPORT)	2025-11-22	48	1.15176	ALEXANDROUPOLI (AIRPORT)
627	2025-11-25	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-23	48	1.93207	ALEXANDROUPOLI (AIRPORT)
627	2025-11-26	0	6.2	ALEXANDROUPOLI (AIRPORT)	2025-11-24	48	10.6391	ALEXANDROUPOLI (AIRPORT)
627	2025-11-27	0	7.2	ALEXANDROUPOLI (AIRPORT)	2025-11-25	48	9.37255	ALEXANDROUPOLI (AIRPORT)
627	2025-11-28	0	2.6	ALEXANDROUPOLI (AIRPORT)	2025-11-26	48	3.23815	ALEXANDROUPOLI (AIRPORT)
627	2025-11-29	0	4.1	ALEXANDROUPOLI (AIRPORT)	2025-11-27	48	4.27328	ALEXANDROUPOLI (AIRPORT)
627	2025-11-30	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-28	48	2.24385	ALEXANDROUPOLI (AIRPORT)
632	2025-11-03	0	1.5	KOZANI (AIRPORT)	2025-11-01	48	0.966046	KOZANI (AIRPORT)
632	2025-11-04	0	0	KOZANI (AIRPORT)	2025-11-02	48	0.870987	KOZANI (AIRPORT)
632	2025-11-05	0	5.7	KOZANI (AIRPORT)	2025-11-03	48	5.52976	KOZANI (AIRPORT)
632	2025-11-06	0	1.5	KOZANI (AIRPORT)	2025-11-04	48	1.91622	KOZANI (AIRPORT)
632	2025-11-07	0	0	KOZANI (AIRPORT)	2025-11-05	48	0.907831	KOZANI (AIRPORT)
632	2025-11-08	0	1.5	KOZANI (AIRPORT)	2025-11-06	48	0.309583	KOZANI (AIRPORT)
632	2025-11-09	0	2.1	KOZANI (AIRPORT)	2025-11-07	48	2.10114	KOZANI (AIRPORT)
632	2025-11-10	0	3.1	KOZANI (AIRPORT)	2025-11-08	48	0.842272	KOZANI (AIRPORT)
632	2025-11-11	0	1	KOZANI (AIRPORT)	2025-11-09	48	1.50812	KOZANI (AIRPORT)
632	2025-11-12	0	5.1	KOZANI (AIRPORT)	2025-11-10	48	3.25178	KOZANI (AIRPORT)
632	2025-11-13	0	2.6	KOZANI (AIRPORT)	2025-11-11	48	2.39432	KOZANI (AIRPORT)
632	2025-11-14	0	2.6	KOZANI (AIRPORT)	2025-11-12	48	2.33905	KOZANI (AIRPORT)
632	2025-11-15	0	1.5	KOZANI (AIRPORT)	2025-11-13	48	2.10149	KOZANI (AIRPORT)
632	2025-11-16	0	1.5	KOZANI (AIRPORT)	2025-11-14	48	1.77694	KOZANI (AIRPORT)
632	2025-11-17	0	1.5	KOZANI (AIRPORT)	2025-11-15	48	1.28521	KOZANI (AIRPORT)
632	2025-11-18	0	3.1	KOZANI (AIRPORT)	2025-11-16	48	0.669716	KOZANI (AIRPORT)
632	2025-11-19	0	2.6	KOZANI (AIRPORT)	2025-11-17	48	1.62038	KOZANI (AIRPORT)
632	2025-11-20	0	1	KOZANI (AIRPORT)	2025-11-18	48	0.585873	KOZANI (AIRPORT)
632	2025-11-21	0	1.5	KOZANI (AIRPORT)	2025-11-19	48	0.55115	KOZANI (AIRPORT)
632	2025-11-22	0	1	KOZANI (AIRPORT)	2025-11-20	48	0.716615	KOZANI (AIRPORT)
632	2025-11-23	0	2	KOZANI (AIRPORT)	2025-11-21	48	1.74903	KOZANI (AIRPORT)
632	2025-11-24	0	1	KOZANI (AIRPORT)	2025-11-22	48	1.3551	KOZANI (AIRPORT)
632	2025-11-25	0	2	KOZANI (AIRPORT)	2025-11-23	48	1.28985	KOZANI (AIRPORT)
632	2025-11-26	0	1	KOZANI (AIRPORT)	2025-11-24	48	1.22482	KOZANI (AIRPORT)
632	2025-11-27	0	3	KOZANI (AIRPORT)	2025-11-25	48	1.82499	KOZANI (AIRPORT)
632	2025-11-28	0	1	KOZANI (AIRPORT)	2025-11-26	48	1.14286	KOZANI (AIRPORT)
632	2025-11-29	0	6	KOZANI (AIRPORT)	2025-11-27	48	2.16014	KOZANI (AIRPORT)
632	2025-11-30	0	7	KOZANI (AIRPORT)	2025-11-28	48	2.17399	KOZANI (AIRPORT)
641	2025-11-03	0	0	KERKYRA (AIRPORT)	2025-11-01	48	3.5847	KERKYRA (AIRPORT)
641	2025-11-04	0	3.1	KERKYRA (AIRPORT)	2025-11-02	48	1.80162	KERKYRA (AIRPORT)
641	2025-11-05	0	0	KERKYRA (AIRPORT)	2025-11-03	48	1.58388	KERKYRA (AIRPORT)
641	2025-11-06	0	1	KERKYRA (AIRPORT)	2025-11-04	48	0.975238	KERKYRA (AIRPORT)
641	2025-11-07	0	1	KERKYRA (AIRPORT)	2025-11-05	48	1.37741	KERKYRA (AIRPORT)
641	2025-11-08	0	3.1	KERKYRA (AIRPORT)	2025-11-06	48	11.2049	KERKYRA (AIRPORT)
641	2025-11-09	0	5.1	KERKYRA (AIRPORT)	2025-11-07	48	4.66589	KERKYRA (AIRPORT)
641	2025-11-10	0	7.2	KERKYRA (AIRPORT)	2025-11-08	48	8.47785	KERKYRA (AIRPORT)
641	2025-11-11	0	1	KERKYRA (AIRPORT)	2025-11-09	48	3.86919	KERKYRA (AIRPORT)
641	2025-11-12	0	0	KERKYRA (AIRPORT)	2025-11-10	48	1.54518	KERKYRA (AIRPORT)
641	2025-11-13	0	0	KERKYRA (AIRPORT)	2025-11-11	48	1.51048	KERKYRA (AIRPORT)
641	2025-11-14	0	2.1	KERKYRA (AIRPORT)	2025-11-12	48	0.813848	KERKYRA (AIRPORT)
641	2025-11-15	0	0	KERKYRA (AIRPORT)	2025-11-13	48	0.81959	KERKYRA (AIRPORT)
641	2025-11-16	0	1.5	KERKYRA (AIRPORT)	2025-11-14	48	1.26611	KERKYRA (AIRPORT)
641	2025-11-17	0	3.1	KERKYRA (AIRPORT)	2025-11-15	48	5.57255	KERKYRA (AIRPORT)
641	2025-11-18	0	6.2	KERKYRA (AIRPORT)	2025-11-16	48	8.29517	KERKYRA (AIRPORT)
641	2025-11-19	0	11.3	KERKYRA (AIRPORT)	2025-11-17	48	5.55164	KERKYRA (AIRPORT)
641	2025-11-20	0	3.1	KERKYRA (AIRPORT)	2025-11-18	48	9.35044	KERKYRA (AIRPORT)
641	2025-11-21	0	9.8	KERKYRA (AIRPORT)	2025-11-19	48	11.6313	KERKYRA (AIRPORT)
641	2025-11-22	0	4.6	KERKYRA (AIRPORT)	2025-11-20	48	5.3734	KERKYRA (AIRPORT)
641	2025-11-23	0	10	KERKYRA (AIRPORT)	2025-11-21	48	3.98836	KERKYRA (AIRPORT)
641	2025-11-24	0	0	KERKYRA (AIRPORT)	2025-11-22	48	2.82517	KERKYRA (AIRPORT)
641	2025-11-25	0	9.3	KERKYRA (AIRPORT)	2025-11-23	48	9.57966	KERKYRA (AIRPORT)
641	2025-11-26	0	7.2	KERKYRA (AIRPORT)	2025-11-24	48	9.30281	KERKYRA (AIRPORT)
641	2025-11-27	0	5.1	KERKYRA (AIRPORT)	2025-11-25	48	5.23647	KERKYRA (AIRPORT)
641	2025-11-28	0	6	KERKYRA (AIRPORT)	2025-11-26	48	6.03395	KERKYRA (AIRPORT)
641	2025-11-29	0	4.1	KERKYRA (AIRPORT)	2025-11-27	48	5.50096	KERKYRA (AIRPORT)
641	2025-11-30	0	1	KERKYRA (AIRPORT)	2025-11-28	48	2.72689	KERKYRA (AIRPORT)
642	2025-11-03	0	0	IOANNINA (AIRPORT)	2025-11-01	48	0.596414	IOANNINA (AIRPORT)
642	2025-11-04	0	1	IOANNINA (AIRPORT)	2025-11-02	48	0.287222	IOANNINA (AIRPORT)
