obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-01	15	2.6	SERRAI	2025-09-01	15	3.66375	SERRAI
606	2025-09-02	15	1	SERRAI	2025-09-02	15	1.40254	SERRAI
606	2025-09-03	15	2.6	SERRAI	2025-09-03	15	3.59355	SERRAI
606	2025-09-04	15	1.5	SERRAI	2025-09-04	15	2.66242	SERRAI
606	2025-09-05	15	1	SERRAI	2025-09-05	15	1.81126	SERRAI
606	2025-09-06	15	3.1	SERRAI	2025-09-06	15	5.05644	SERRAI
606	2025-09-07	15	3.1	SERRAI	2025-09-07	15	3.90863	SERRAI
606	2025-09-08	15	2.1	SERRAI	2025-09-08	15	4.5071	SERRAI
606	2025-09-09	15	3.1	SERRAI	2025-09-09	15	3.91067	SERRAI
606	2025-09-10	15	2.1	SERRAI	2025-09-10	15	3.79484	SERRAI
606	2025-09-11	15	1.5	SERRAI	2025-09-11	15	1.15626	SERRAI
606	2025-09-12	15	1	SERRAI	2025-09-12	15	4.00742	SERRAI
606	2025-09-13	15	3.1	SERRAI	2025-09-13	15	4.6123	SERRAI
606	2025-09-14	15	2.6	SERRAI	2025-09-14	15	3.97099	SERRAI
606	2025-09-15	15	3.1	SERRAI	2025-09-15	15	2.47522	SERRAI
606	2025-09-16	15	2.6	SERRAI	2025-09-16	15	2.46985	SERRAI
606	2025-09-17	15	4.1	SERRAI	2025-09-17	15	5.79907	SERRAI
606	2025-09-18	15	2.6	SERRAI	2025-09-18	15	4.02074	SERRAI
606	2025-09-19	15	2.1	SERRAI	2025-09-19	15	2.00912	SERRAI
606	2025-09-20	15	2.6	SERRAI	2025-09-20	15	1.03485	SERRAI
606	2025-09-21	15	1	SERRAI	2025-09-21	15	0.535721	SERRAI
606	2025-09-22	15	3.1	SERRAI	2025-09-22	15	3.47448	SERRAI
606	2025-09-24	15	2.1	SERRAI	2025-09-24	15	3.16183	SERRAI
606	2025-09-25	15	2.1	SERRAI	2025-09-25	15	4.0633	SERRAI
606	2025-09-26	15	0.5	SERRAI	2025-09-26	15	1.11284	SERRAI
606	2025-09-27	15	1	SERRAI	2025-09-27	15	2.51556	SERRAI
606	2025-09-28	15	0.5	SERRAI	2025-09-28	15	1.48158	SERRAI
606	2025-09-29	15	0.5	SERRAI	2025-09-29	15	2.71368	SERRAI
606	2025-09-30	15	2.1	SERRAI	2025-09-30	15	2.26008	SERRAI
613	2025-09-01	15	1.5	FLORINA	2025-09-01	15	1.28599	FLORINA
613	2025-09-02	15	1	FLORINA	2025-09-02	15	1.48308	FLORINA
613	2025-09-03	15	4.1	FLORINA	2025-09-03	15	2.68725	FLORINA
613	2025-09-04	15	1.5	FLORINA	2025-09-04	15	1.27193	FLORINA
613	2025-09-05	15	2.6	FLORINA	2025-09-05	15	1.9679	FLORINA
613	2025-09-06	15	2.6	FLORINA	2025-09-06	15	2.96915	FLORINA
613	2025-09-07	15	3.1	FLORINA	2025-09-07	15	1.64418	FLORINA
613	2025-09-08	15	1.5	FLORINA	2025-09-08	15	3.14787	FLORINA
613	2025-09-09	15	3.6	FLORINA	2025-09-09	15	3.19833	FLORINA
613	2025-09-10	15	4.1	FLORINA	2025-09-10	15	2.50457	FLORINA
613	2025-09-11	15	1.5	FLORINA	2025-09-11	15	0.789456	FLORINA
613	2025-09-12	15	3.6	FLORINA	2025-09-12	15	2.17665	FLORINA
613	2025-09-13	15	4.1	FLORINA	2025-09-13	15	3.17225	FLORINA
