obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-01	6	0	SERRAI	2025-11-01	6	0.41849	SERRAI
606	2025-11-02	6	0	SERRAI	2025-11-02	6	0.23066	SERRAI
606	2025-11-03	6	0	SERRAI	2025-11-03	6	0.271971	SERRAI
606	2025-11-04	6	0	SERRAI	2025-11-04	6	0.392907	SERRAI
606	2025-11-05	6	0.5	SERRAI	2025-11-05	6	1.06682	SERRAI
606	2025-11-06	6	0	SERRAI	2025-11-06	6	0.472941	SERRAI
606	2025-11-07	6	0	SERRAI	2025-11-07	6	0.599612	SERRAI
606	2025-11-08	6	0	SERRAI	2025-11-08	6	3.35763	SERRAI
606	2025-11-09	6	0	SERRAI	2025-11-09	6	0.422927	SERRAI
606	2025-11-10	6	0.5	SERRAI	2025-11-10	6	2.87007	SERRAI
606	2025-11-11	6	0	SERRAI	2025-11-11	6	0.826833	SERRAI
606	2025-11-12	6	0.5	SERRAI	2025-11-12	6	0.44414	SERRAI
606	2025-11-13	6	0	SERRAI	2025-11-13	6	0.560985	SERRAI
606	2025-11-14	6	0.5	SERRAI	2025-11-14	6	0.464536	SERRAI
606	2025-11-15	6	0	SERRAI	2025-11-15	6	0.177945	SERRAI
606	2025-11-16	6	0.5	SERRAI	2025-11-16	6	0.532307	SERRAI
606	2025-11-17	6	0.5	SERRAI	2025-11-17	6	1.52043	SERRAI
606	2025-11-18	6	0.5	SERRAI	2025-11-18	6	0.884066	SERRAI
606	2025-11-19	6	0.5	SERRAI	2025-11-19	6	1.2293	SERRAI
606	2025-11-20	6	0.5	SERRAI	2025-11-20	6	0.912576	SERRAI
606	2025-11-21	6	3.1	SERRAI	2025-11-21	6	4.71762	SERRAI
606	2025-11-24	6	0	SERRAI	2025-11-24	6	0.950291	SERRAI
606	2025-11-25	6	0	SERRAI	2025-11-25	6	1.10152	SERRAI
606	2025-11-26	6	0	SERRAI	2025-11-26	6	2.48291	SERRAI
613	2025-11-01	6	0	FLORINA	2025-11-01	6	0.712412	FLORINA
613	2025-11-02	6	0	FLORINA	2025-11-02	6	0.514667	FLORINA
613	2025-11-03	6	1	FLORINA	2025-11-03	6	1.5692	FLORINA
613	2025-11-04	6	4.1	FLORINA	2025-11-04	6	4.26803	FLORINA
613	2025-11-05	6	0.5	FLORINA	2025-11-05	6	4.10588	FLORINA
613	2025-11-06	6	0	FLORINA	2025-11-06	6	0.927593	FLORINA
613	2025-11-07	6	2.1	FLORINA	2025-11-07	6	2.17305	FLORINA
613	2025-11-08	6	1.5	FLORINA	2025-11-08	6	2.68919	FLORINA
613	2025-11-09	6	0.5	FLORINA	2025-11-09	6	1.55662	FLORINA
613	2025-11-10	6	0	FLORINA	2025-11-10	6	1.37005	FLORINA
613	2025-11-11	6	0.5	FLORINA	2025-11-11	6	0.743138	FLORINA
613	2025-11-12	6	0	FLORINA	2025-11-12	6	2.03885	FLORINA
613	2025-11-13	6	0	FLORINA	2025-11-13	6	0.588316	FLORINA
613	2025-11-14	6	0	FLORINA	2025-11-14	6	0.524695	FLORINA
613	2025-11-15	6	1	FLORINA	2025-11-15	6	0.449172	FLORINA
613	2025-11-16	6	1.5	FLORINA	2025-11-16	6	0.603687	FLORINA
613	2025-11-17	6	1.5	FLORINA	2025-11-17	6	2.74729	FLORINA
613	2025-11-18	6	7.7	FLORINA	2025-11-18	6	2.85807	FLORINA
613	2025-11-19	6	3.6	FLORINA	2025-11-19	6	2.40439	FLORINA
613	2025-11-20	6	5.7	FLORINA	2025-11-20	6	2.10684	FLORINA
613	2025-11-21	6	2.6	FLORINA	2025-11-21	6	1.68314	FLORINA
613	2025-11-22	6	9	FLORINA	2025-11-22	6	1.80321	FLORINA
613	2025-11-23	6	7	FLORINA	2025-11-23	6	1.62745	FLORINA
613	2025-11-24	6	1	FLORINA	2025-11-24	6	1.3745	FLORINA
613	2025-11-25	6	2.6	FLORINA	2025-11-25	6	1.97968	FLORINA
613	2025-11-26	6	2.6	FLORINA	2025-11-26	6	3.09057	FLORINA
613	2025-11-27	6	0	FLORINA	2025-11-27	6	0.477177	FLORINA
613	2025-11-28	6	2.1	FLORINA	2025-11-28	6	2.33778	FLORINA
613	2025-11-29	6	2	FLORINA	2025-11-29	6	1.95897	FLORINA
613	2025-11-30	6	0	FLORINA	2025-11-30	6	0.281062	FLORINA
622	2025-11-01	6	1.5	THESSALONIKI (AIRPORT)	2025-11-01	6	1.58561	THESSALONIKI (AIRPORT)
622	2025-11-02	6	1.5	THESSALONIKI (AIRPORT)	2025-11-02	6	1.9415	THESSALONIKI (AIRPORT)
622	2025-11-03	6	1.5	THESSALONIKI (AIRPORT)	2025-11-03	6	1.58195	THESSALONIKI (AIRPORT)
622	2025-11-04	6	3.6	THESSALONIKI (AIRPORT)	2025-11-04	6	3.39017	THESSALONIKI (AIRPORT)
622	2025-11-05	6	5.1	THESSALONIKI (AIRPORT)	2025-11-05	6	4.18172	THESSALONIKI (AIRPORT)
622	2025-11-06	6	1.5	THESSALONIKI (AIRPORT)	2025-11-06	6	0.560241	THESSALONIKI (AIRPORT)
622	2025-11-07	6	1.5	THESSALONIKI (AIRPORT)	2025-11-07	6	1.12369	THESSALONIKI (AIRPORT)
622	2025-11-08	6	4.1	THESSALONIKI (AIRPORT)	2025-11-08	6	6.61741	THESSALONIKI (AIRPORT)
622	2025-11-09	6	1	THESSALONIKI (AIRPORT)	2025-11-09	6	1.16807	THESSALONIKI (AIRPORT)
622	2025-11-10	6	2.1	THESSALONIKI (AIRPORT)	2025-11-10	6	0.830128	THESSALONIKI (AIRPORT)
622	2025-11-11	6	0.5	THESSALONIKI (AIRPORT)	2025-11-11	6	2.98066	THESSALONIKI (AIRPORT)
622	2025-11-12	6	2.6	THESSALONIKI (AIRPORT)	2025-11-12	6	3.33133	THESSALONIKI (AIRPORT)
622	2025-11-13	6	2.6	THESSALONIKI (AIRPORT)	2025-11-13	6	1.6178	THESSALONIKI (AIRPORT)
622	2025-11-14	6	3.1	THESSALONIKI (AIRPORT)	2025-11-14	6	2.00744	THESSALONIKI (AIRPORT)
622	2025-11-15	6	1.5	THESSALONIKI (AIRPORT)	2025-11-15	6	1.89906	THESSALONIKI (AIRPORT)
622	2025-11-16	6	2.1	THESSALONIKI (AIRPORT)	2025-11-16	6	1.85111	THESSALONIKI (AIRPORT)
622	2025-11-17	6	0	THESSALONIKI (AIRPORT)	2025-11-17	6	2.48789	THESSALONIKI (AIRPORT)
622	2025-11-18	6	5.1	THESSALONIKI (AIRPORT)	2025-11-18	6	2.53996	THESSALONIKI (AIRPORT)
622	2025-11-19	6	2.6	THESSALONIKI (AIRPORT)	2025-11-19	6	0.983164	THESSALONIKI (AIRPORT)
622	2025-11-20	6	1.5	THESSALONIKI (AIRPORT)	2025-11-20	6	0.521502	THESSALONIKI (AIRPORT)
622	2025-11-21	6	4.1	THESSALONIKI (AIRPORT)	2025-11-21	6	4.98825	THESSALONIKI (AIRPORT)
622	2025-11-22	6	1.5	THESSALONIKI (AIRPORT)	2025-11-22	6	0.532188	THESSALONIKI (AIRPORT)
622	2025-11-23	6	3.6	THESSALONIKI (AIRPORT)	2025-11-23	6	1.11439	THESSALONIKI (AIRPORT)
622	2025-11-24	6	2.6	THESSALONIKI (AIRPORT)	2025-11-24	6	2.23933	THESSALONIKI (AIRPORT)
622	2025-11-25	6	1.5	THESSALONIKI (AIRPORT)	2025-11-25	6	1.52039	THESSALONIKI (AIRPORT)
622	2025-11-26	6	1.5	THESSALONIKI (AIRPORT)	2025-11-26	6	0.918526	THESSALONIKI (AIRPORT)
622	2025-11-27	6	1	THESSALONIKI (AIRPORT)	2025-11-27	6	0.70623	THESSALONIKI (AIRPORT)
622	2025-11-28	6	1	THESSALONIKI (AIRPORT)	2025-11-28	6	1.42201	THESSALONIKI (AIRPORT)
622	2025-11-29	6	2.6	THESSALONIKI (AIRPORT)	2025-11-29	6	3.50962	THESSALONIKI (AIRPORT)
622	2025-11-30	6	5.7	THESSALONIKI (AIRPORT)	2025-11-30	6	4.03923	THESSALONIKI (AIRPORT)
624	2025-11-01	6	0	CHRYSOPOULI (AIRPORT)	2025-11-01	6	0.973042	CHRYSOPOULI (AIRPORT)
624	2025-11-02	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-02	6	0.5884	CHRYSOPOULI (AIRPORT)
624	2025-11-03	6	0	CHRYSOPOULI (AIRPORT)	2025-11-03	6	1.48937	CHRYSOPOULI (AIRPORT)
624	2025-11-04	6	3.1	CHRYSOPOULI (AIRPORT)	2025-11-04	6	1.93444	CHRYSOPOULI (AIRPORT)
624	2025-11-05	6	2.1	CHRYSOPOULI (AIRPORT)	2025-11-05	6	4.53994	CHRYSOPOULI (AIRPORT)
624	2025-11-06	6	2.6	CHRYSOPOULI (AIRPORT)	2025-11-06	6	3.67127	CHRYSOPOULI (AIRPORT)
624	2025-11-07	6	0	CHRYSOPOULI (AIRPORT)	2025-11-07	6	2.42535	CHRYSOPOULI (AIRPORT)
624	2025-11-08	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-08	6	2.73975	CHRYSOPOULI (AIRPORT)
624	2025-11-09	6	0	CHRYSOPOULI (AIRPORT)	2025-11-09	6	0.0480272	CHRYSOPOULI (AIRPORT)
624	2025-11-10	6	0	CHRYSOPOULI (AIRPORT)	2025-11-10	6	3.45183	CHRYSOPOULI (AIRPORT)
624	2025-11-11	6	0	CHRYSOPOULI (AIRPORT)	2025-11-11	6	1.97669	CHRYSOPOULI (AIRPORT)
624	2025-11-12	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-12	6	0.982316	CHRYSOPOULI (AIRPORT)
624	2025-11-13	6	0	CHRYSOPOULI (AIRPORT)	2025-11-13	6	1.25708	CHRYSOPOULI (AIRPORT)
624	2025-11-14	6	0	CHRYSOPOULI (AIRPORT)	2025-11-14	6	0.973408	CHRYSOPOULI (AIRPORT)
624	2025-11-15	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-15	6	1.11001	CHRYSOPOULI (AIRPORT)
624	2025-11-16	6	0	CHRYSOPOULI (AIRPORT)	2025-11-16	6	1.43265	CHRYSOPOULI (AIRPORT)
624	2025-11-17	6	1	CHRYSOPOULI (AIRPORT)	2025-11-17	6	1.41575	CHRYSOPOULI (AIRPORT)
624	2025-11-18	6	0	CHRYSOPOULI (AIRPORT)	2025-11-18	6	0.690956	CHRYSOPOULI (AIRPORT)
