obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-01	3	0	SERRAI	2025-11-01	3	0.112376	SERRAI
606	2025-11-02	3	0	SERRAI	2025-11-02	3	0.12642	SERRAI
606	2025-11-03	3	0.5	SERRAI	2025-11-03	3	0.113854	SERRAI
606	2025-11-04	3	0.5	SERRAI	2025-11-04	3	0.248581	SERRAI
606	2025-11-05	3	0	SERRAI	2025-11-05	3	0.939609	SERRAI
606	2025-11-06	3	0	SERRAI	2025-11-06	3	0.194926	SERRAI
606	2025-11-07	3	0	SERRAI	2025-11-07	3	0.214066	SERRAI
606	2025-11-08	3	0	SERRAI	2025-11-08	3	2.43093	SERRAI
606	2025-11-09	3	0	SERRAI	2025-11-09	3	0.2478	SERRAI
606	2025-11-10	3	1.5	SERRAI	2025-11-10	3	3.2395	SERRAI
606	2025-11-11	3	0	SERRAI	2025-11-11	3	0.491349	SERRAI
606	2025-11-12	3	0.5	SERRAI	2025-11-12	3	0.198074	SERRAI
606	2025-11-13	3	0	SERRAI	2025-11-13	3	0.448218	SERRAI
606	2025-11-14	3	0	SERRAI	2025-11-14	3	0.419045	SERRAI
606	2025-11-15	3	0	SERRAI	2025-11-15	3	0.184542	SERRAI
606	2025-11-16	3	0.5	SERRAI	2025-11-16	3	0.103274	SERRAI
606	2025-11-17	3	0	SERRAI	2025-11-17	3	0.530606	SERRAI
606	2025-11-18	3	1	SERRAI	2025-11-18	3	2.14086	SERRAI
606	2025-11-19	3	0.5	SERRAI	2025-11-19	3	2.02067	SERRAI
606	2025-11-20	3	0.5	SERRAI	2025-11-20	3	1.52691	SERRAI
606	2025-11-21	3	1	SERRAI	2025-11-21	3	3.77979	SERRAI
613	2025-11-01	3	1	FLORINA	2025-11-01	3	0.804357	FLORINA
613	2025-11-02	3	1	FLORINA	2025-11-02	3	0.371102	FLORINA
613	2025-11-03	3	1.5	FLORINA	2025-11-03	3	1.58136	FLORINA
613	2025-11-04	3	0.5	FLORINA	2025-11-04	3	2.21705	FLORINA
613	2025-11-05	3	1	FLORINA	2025-11-05	3	4.35346	FLORINA
613	2025-11-06	3	0	FLORINA	2025-11-06	3	0.954042	FLORINA
613	2025-11-07	3	1.5	FLORINA	2025-11-07	3	1.52277	FLORINA
613	2025-11-09	3	0.5	FLORINA	2025-11-09	3	1.05446	FLORINA
613	2025-11-10	3	2.1	FLORINA	2025-11-10	3	1.52265	FLORINA
613	2025-11-11	3	1.5	FLORINA	2025-11-11	3	1.06935	FLORINA
613	2025-11-12	3	0.5	FLORINA	2025-11-12	3	1.95751	FLORINA
613	2025-11-13	3	0	FLORINA	2025-11-13	3	0.704289	FLORINA
613	2025-11-14	3	0	FLORINA	2025-11-14	3	0.945264	FLORINA
613	2025-11-15	3	0	FLORINA	2025-11-15	3	0.501945	FLORINA
613	2025-11-16	3	0	FLORINA	2025-11-16	3	0.69598	FLORINA
613	2025-11-17	3	0.5	FLORINA	2025-11-17	3	2.42501	FLORINA
613	2025-11-18	3	4.6	FLORINA	2025-11-18	3	2.32628	FLORINA
613	2025-11-20	3	2.1	FLORINA	2025-11-20	3	2.24794	FLORINA
613	2025-11-21	3	2.1	FLORINA	2025-11-21	3	1.79865	FLORINA
613	2025-11-22	3	7	FLORINA	2025-11-22	3	1.5492	FLORINA
613	2025-11-23	3	5	FLORINA	2025-11-23	3	1.23339	FLORINA
613	2025-11-24	3	4	FLORINA	2025-11-24	3	1.37099	FLORINA
613	2025-11-25	3	7	FLORINA	2025-11-25	3	2.05014	FLORINA
613	2025-11-26	3	4	FLORINA	2025-11-26	3	3.03584	FLORINA
613	2025-11-27	3	2	FLORINA	2025-11-27	3	1.3467	FLORINA
613	2025-11-28	3	5	FLORINA	2025-11-28	3	2.43538	FLORINA
613	2025-11-29	3	2	FLORINA	2025-11-29	3	2.34907	FLORINA
613	2025-11-30	3	3	FLORINA	2025-11-30	3	1.19206	FLORINA
622	2025-11-01	3	1	THESSALONIKI (AIRPORT)	2025-11-01	3	1.27955	THESSALONIKI (AIRPORT)
622	2025-11-02	3	3.1	THESSALONIKI (AIRPORT)	2025-11-02	3	1.27092	THESSALONIKI (AIRPORT)
622	2025-11-03	3	1.5	THESSALONIKI (AIRPORT)	2025-11-03	3	1.07232	THESSALONIKI (AIRPORT)
622	2025-11-04	3	1.5	THESSALONIKI (AIRPORT)	2025-11-04	3	1.87278	THESSALONIKI (AIRPORT)
622	2025-11-05	3	6.2	THESSALONIKI (AIRPORT)	2025-11-05	3	4.57853	THESSALONIKI (AIRPORT)
622	2025-11-06	3	1.5	THESSALONIKI (AIRPORT)	2025-11-06	3	1.47156	THESSALONIKI (AIRPORT)
622	2025-11-07	3	2.6	THESSALONIKI (AIRPORT)	2025-11-07	3	0.836905	THESSALONIKI (AIRPORT)
622	2025-11-08	3	3.1	THESSALONIKI (AIRPORT)	2025-11-08	3	4.58341	THESSALONIKI (AIRPORT)
622	2025-11-09	3	1	THESSALONIKI (AIRPORT)	2025-11-09	3	0.759921	THESSALONIKI (AIRPORT)
622	2025-11-10	3	3.1	THESSALONIKI (AIRPORT)	2025-11-10	3	0.745113	THESSALONIKI (AIRPORT)
622	2025-11-11	3	1.5	THESSALONIKI (AIRPORT)	2025-11-11	3	1.68622	THESSALONIKI (AIRPORT)
622	2025-11-12	3	2.1	THESSALONIKI (AIRPORT)	2025-11-12	3	4.18353	THESSALONIKI (AIRPORT)
622	2025-11-13	3	1	THESSALONIKI (AIRPORT)	2025-11-13	3	1.74814	THESSALONIKI (AIRPORT)
622	2025-11-14	3	1.5	THESSALONIKI (AIRPORT)	2025-11-14	3	1.41155	THESSALONIKI (AIRPORT)
622	2025-11-15	3	1.5	THESSALONIKI (AIRPORT)	2025-11-15	3	1.06077	THESSALONIKI (AIRPORT)
622	2025-11-16	3	1.5	THESSALONIKI (AIRPORT)	2025-11-16	3	1.47553	THESSALONIKI (AIRPORT)
622	2025-11-17	3	1	THESSALONIKI (AIRPORT)	2025-11-17	3	2.05673	THESSALONIKI (AIRPORT)
622	2025-11-18	3	3.1	THESSALONIKI (AIRPORT)	2025-11-18	3	3.21023	THESSALONIKI (AIRPORT)
622	2025-11-19	3	2.1	THESSALONIKI (AIRPORT)	2025-11-19	3	3.14303	THESSALONIKI (AIRPORT)
622	2025-11-20	3	2.6	THESSALONIKI (AIRPORT)	2025-11-20	3	1.6475	THESSALONIKI (AIRPORT)
622	2025-11-21	3	2.6	THESSALONIKI (AIRPORT)	2025-11-21	3	2.95042	THESSALONIKI (AIRPORT)
622	2025-11-22	3	2.1	THESSALONIKI (AIRPORT)	2025-11-22	3	3.28953	THESSALONIKI (AIRPORT)
622	2025-11-23	3	2.6	THESSALONIKI (AIRPORT)	2025-11-23	3	4.40711	THESSALONIKI (AIRPORT)
622	2025-11-24	3	1.5	THESSALONIKI (AIRPORT)	2025-11-24	3	2.67775	THESSALONIKI (AIRPORT)
622	2025-11-25	3	1.5	THESSALONIKI (AIRPORT)	2025-11-25	3	1.95909	THESSALONIKI (AIRPORT)
622	2025-11-26	3	1	THESSALONIKI (AIRPORT)	2025-11-26	3	0.872392	THESSALONIKI (AIRPORT)
622	2025-11-27	3	1.5	THESSALONIKI (AIRPORT)	2025-11-27	3	2.58565	THESSALONIKI (AIRPORT)
622	2025-11-28	3	1.5	THESSALONIKI (AIRPORT)	2025-11-28	3	0.720628	THESSALONIKI (AIRPORT)
622	2025-11-29	3	1	THESSALONIKI (AIRPORT)	2025-11-29	3	2.63624	THESSALONIKI (AIRPORT)
622	2025-11-30	3	3.1	THESSALONIKI (AIRPORT)	2025-11-30	3	4.70925	THESSALONIKI (AIRPORT)
624	2025-11-27	3	14	CHRYSOPOULI (AIRPORT)	2025-11-27	3	3.88578	CHRYSOPOULI (AIRPORT)
624	2025-11-28	3	7	CHRYSOPOULI (AIRPORT)	2025-11-28	3	2.41534	CHRYSOPOULI (AIRPORT)
624	2025-11-30	3	4	CHRYSOPOULI (AIRPORT)	2025-11-30	3	0.144485	CHRYSOPOULI (AIRPORT)
627	2025-11-01	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-01	3	2.38955	ALEXANDROUPOLI (AIRPORT)
627	2025-11-02	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-02	3	3.81384	ALEXANDROUPOLI (AIRPORT)
627	2025-11-03	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-03	3	2.29083	ALEXANDROUPOLI (AIRPORT)
627	2025-11-04	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-04	3	0.516236	ALEXANDROUPOLI (AIRPORT)
627	2025-11-05	3	9	ALEXANDROUPOLI (AIRPORT)	2025-11-05	3	7.65276	ALEXANDROUPOLI (AIRPORT)
627	2025-11-06	3	10	ALEXANDROUPOLI (AIRPORT)	2025-11-06	3	7.3957	ALEXANDROUPOLI (AIRPORT)
627	2025-11-07	3	10	ALEXANDROUPOLI (AIRPORT)	2025-11-07	3	5.11867	ALEXANDROUPOLI (AIRPORT)
627	2025-11-08	3	4	ALEXANDROUPOLI (AIRPORT)	2025-11-08	3	2.94939	ALEXANDROUPOLI (AIRPORT)
627	2025-11-09	3	6	ALEXANDROUPOLI (AIRPORT)	2025-11-09	3	4.46933	ALEXANDROUPOLI (AIRPORT)
627	2025-11-10	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-10	3	1.73087	ALEXANDROUPOLI (AIRPORT)
627	2025-11-11	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-11	3	5.37813	ALEXANDROUPOLI (AIRPORT)
627	2025-11-12	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-12	3	3.60493	ALEXANDROUPOLI (AIRPORT)
627	2025-11-13	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-13	3	2.2765	ALEXANDROUPOLI (AIRPORT)
627	2025-11-14	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-14	3	1.82867	ALEXANDROUPOLI (AIRPORT)
627	2025-11-15	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-15	3	2.37431	ALEXANDROUPOLI (AIRPORT)
627	2025-11-16	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-16	3	0.330262	ALEXANDROUPOLI (AIRPORT)
627	2025-11-17	3	3.1	ALEXANDROUPOLI (AIRPORT)	2025-11-17	3	4.16456	ALEXANDROUPOLI (AIRPORT)
627	2025-11-18	3	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-18	3	10.4443	ALEXANDROUPOLI (AIRPORT)
627	2025-11-19	3	9.3	ALEXANDROUPOLI (AIRPORT)	2025-11-19	3	9.89158	ALEXANDROUPOLI (AIRPORT)
627	2025-11-20	3	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-20	3	5.72048	ALEXANDROUPOLI (AIRPORT)
627	2025-11-21	3	5.7	ALEXANDROUPOLI (AIRPORT)	2025-11-21	3	6.53227	ALEXANDROUPOLI (AIRPORT)
627	2025-11-22	3	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-22	3	6.21765	ALEXANDROUPOLI (AIRPORT)
627	2025-11-23	3	7.2	ALEXANDROUPOLI (AIRPORT)	2025-11-23	3	8.07743	ALEXANDROUPOLI (AIRPORT)
627	2025-11-24	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-24	3	3.27817	ALEXANDROUPOLI (AIRPORT)
627	2025-11-25	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-25	3	2.14979	ALEXANDROUPOLI (AIRPORT)
627	2025-11-26	3	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-26	3	6.30312	ALEXANDROUPOLI (AIRPORT)
627	2025-11-27	3	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-27	3	5.70526	ALEXANDROUPOLI (AIRPORT)
627	2025-11-28	3	1.5	ALEXANDROUPOLI (AIRPORT)	2025-11-28	3	4.03993	ALEXANDROUPOLI (AIRPORT)
627	2025-11-29	3	3.6	ALEXANDROUPOLI (AIRPORT)	2025-11-29	3	1.70873	ALEXANDROUPOLI (AIRPORT)
627	2025-11-30	3	0	ALEXANDROUPOLI (AIRPORT)	2025-11-30	3	2.45515	ALEXANDROUPOLI (AIRPORT)
632	2025-11-01	3	2.1	KOZANI (AIRPORT)	2025-11-01	3	0.202048	KOZANI (AIRPORT)
632	2025-11-02	3	1.5	KOZANI (AIRPORT)	2025-11-02	3	0.146801	KOZANI (AIRPORT)
632	2025-11-03	3	0	KOZANI (AIRPORT)	2025-11-03	3	0.304471	KOZANI (AIRPORT)
632	2025-11-04	3	1.5	KOZANI (AIRPORT)	2025-11-04	3	0.339721	KOZANI (AIRPORT)
632	2025-11-05	3	5.1	KOZANI (AIRPORT)	2025-11-05	3	1.81234	KOZANI (AIRPORT)
632	2025-11-06	3	1.5	KOZANI (AIRPORT)	2025-11-06	3	0.70899	KOZANI (AIRPORT)
632	2025-11-07	3	0	KOZANI (AIRPORT)	2025-11-07	3	0.490965	KOZANI (AIRPORT)
632	2025-11-08	3	0	KOZANI (AIRPORT)	2025-11-08	3	0.286832	KOZANI (AIRPORT)
632	2025-11-09	3	1.5	KOZANI (AIRPORT)	2025-11-09	3	0.193979	KOZANI (AIRPORT)
632	2025-11-10	3	0	KOZANI (AIRPORT)	2025-11-10	3	1.04506	KOZANI (AIRPORT)
632	2025-11-11	3	0	KOZANI (AIRPORT)	2025-11-11	3	1.16018	KOZANI (AIRPORT)
632	2025-11-12	3	5.1	KOZANI (AIRPORT)	2025-11-12	3	0.710309	KOZANI (AIRPORT)
632	2025-11-13	3	2.1	KOZANI (AIRPORT)	2025-11-13	3	0.124388	KOZANI (AIRPORT)
632	2025-11-14	3	1.5	KOZANI (AIRPORT)	2025-11-14	3	0.122008	KOZANI (AIRPORT)
632	2025-11-15	3	2.6	KOZANI (AIRPORT)	2025-11-15	3	0.151489	KOZANI (AIRPORT)
632	2025-11-16	3	2.1	KOZANI (AIRPORT)	2025-11-16	3	0.115848	KOZANI (AIRPORT)
632	2025-11-17	3	0.5	KOZANI (AIRPORT)	2025-11-17	3	0.112871	KOZANI (AIRPORT)
632	2025-11-18	3	0	KOZANI (AIRPORT)	2025-11-18	3	0.649223	KOZANI (AIRPORT)
632	2025-11-19	3	3.1	KOZANI (AIRPORT)	2025-11-19	3	1.15965	KOZANI (AIRPORT)
632	2025-11-20	3	1.5	KOZANI (AIRPORT)	2025-11-20	3	0.38198	KOZANI (AIRPORT)
632	2025-11-21	3	2.1	KOZANI (AIRPORT)	2025-11-21	3	0.902563	KOZANI (AIRPORT)
632	2025-11-22	3	6	KOZANI (AIRPORT)	2025-11-22	3	0.490007	KOZANI (AIRPORT)
632	2025-11-23	3	3	KOZANI (AIRPORT)	2025-11-23	3	0.670025	KOZANI (AIRPORT)
632	2025-11-24	3	5	KOZANI (AIRPORT)	2025-11-24	3	0.955972	KOZANI (AIRPORT)
632	2025-11-25	3	3	KOZANI (AIRPORT)	2025-11-25	3	0.155574	KOZANI (AIRPORT)
632	2025-11-26	3	3	KOZANI (AIRPORT)	2025-11-26	3	0.794779	KOZANI (AIRPORT)
632	2025-11-27	3	0	KOZANI (AIRPORT)	2025-11-27	3	0.0151731	KOZANI (AIRPORT)
632	2025-11-28	3	4	KOZANI (AIRPORT)	2025-11-28	3	0.154413	KOZANI (AIRPORT)
632	2025-11-29	3	8	KOZANI (AIRPORT)	2025-11-29	3	1.34241	KOZANI (AIRPORT)
632	2025-11-30	3	5	KOZANI (AIRPORT)	2025-11-30	3	0.262591	KOZANI (AIRPORT)
641	2025-11-01	3	1	KERKYRA (AIRPORT)	2025-11-01	3	2.40183	KERKYRA (AIRPORT)
641	2025-11-02	3	0	KERKYRA (AIRPORT)	2025-11-02	3	0.886011	KERKYRA (AIRPORT)
641	2025-11-03	3	4.1	KERKYRA (AIRPORT)	2025-11-03	3	4.64235	KERKYRA (AIRPORT)
641	2025-11-04	3	1	KERKYRA (AIRPORT)	2025-11-04	3	3.1327	KERKYRA (AIRPORT)
641	2025-11-05	3	0	KERKYRA (AIRPORT)	2025-11-05	3	1.47938	KERKYRA (AIRPORT)
641	2025-11-06	3	1	KERKYRA (AIRPORT)	2025-11-06	3	0.711013	KERKYRA (AIRPORT)
641	2025-11-07	3	1	KERKYRA (AIRPORT)	2025-11-07	3	1.11613	KERKYRA (AIRPORT)
641	2025-11-08	3	3.6	KERKYRA (AIRPORT)	2025-11-08	3	10.6904	KERKYRA (AIRPORT)
641	2025-11-09	3	3.6	KERKYRA (AIRPORT)	2025-11-09	3	3.65338	KERKYRA (AIRPORT)
641	2025-11-10	3	4.1	KERKYRA (AIRPORT)	2025-11-10	3	6.55922	KERKYRA (AIRPORT)
641	2025-11-11	3	0	KERKYRA (AIRPORT)	2025-11-11	3	2.74283	KERKYRA (AIRPORT)
641	2025-11-12	3	0	KERKYRA (AIRPORT)	2025-11-12	3	2.02341	KERKYRA (AIRPORT)
641	2025-11-13	3	0	KERKYRA (AIRPORT)	2025-11-13	3	0.933027	KERKYRA (AIRPORT)
641	2025-11-14	3	1.5	KERKYRA (AIRPORT)	2025-11-14	3	0.403523	KERKYRA (AIRPORT)
641	2025-11-15	3	0	KERKYRA (AIRPORT)	2025-11-15	3	0.916953	KERKYRA (AIRPORT)
641	2025-11-16	3	0	KERKYRA (AIRPORT)	2025-11-16	3	0.852208	KERKYRA (AIRPORT)
641	2025-11-17	3	4.1	KERKYRA (AIRPORT)	2025-11-17	3	5.2841	KERKYRA (AIRPORT)
641	2025-11-18	3	8.2	KERKYRA (AIRPORT)	2025-11-18	3	9.57765	KERKYRA (AIRPORT)
641	2025-11-19	3	10.3	KERKYRA (AIRPORT)	2025-11-19	3	4.54415	KERKYRA (AIRPORT)
641	2025-11-20	3	5.7	KERKYRA (AIRPORT)	2025-11-20	3	10.5075	KERKYRA (AIRPORT)
