obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-01	6	0	SERRAI	2025-11-01	6	0.433262	SERRAI
606	2025-11-02	6	0	SERRAI	2025-11-02	6	0.666488	SERRAI
606	2025-11-03	6	0	SERRAI	2025-11-03	6	0.627666	SERRAI
606	2025-11-04	6	0	SERRAI	2025-11-04	6	0.504922	SERRAI
606	2025-11-05	6	0.5	SERRAI	2025-11-05	6	0.499575	SERRAI
606	2025-11-06	6	0	SERRAI	2025-11-06	6	0.448957	SERRAI
606	2025-11-07	6	0	SERRAI	2025-11-07	6	0.231485	SERRAI
606	2025-11-08	6	0	SERRAI	2025-11-08	6	0.95874	SERRAI
606	2025-11-09	6	0	SERRAI	2025-11-09	6	0.198153	SERRAI
606	2025-11-10	6	0.5	SERRAI	2025-11-10	6	0.499695	SERRAI
606	2025-11-11	6	0	SERRAI	2025-11-11	6	0.893921	SERRAI
606	2025-11-12	6	0.5	SERRAI	2025-11-12	6	0.536153	SERRAI
606	2025-11-13	6	0	SERRAI	2025-11-13	6	0.718524	SERRAI
606	2025-11-14	6	0.5	SERRAI	2025-11-14	6	0.60894	SERRAI
606	2025-11-15	6	0	SERRAI	2025-11-15	6	0.486783	SERRAI
606	2025-11-16	6	0.5	SERRAI	2025-11-16	6	0.606971	SERRAI
606	2025-11-17	6	0.5	SERRAI	2025-11-17	6	0.529271	SERRAI
606	2025-11-18	6	0.5	SERRAI	2025-11-18	6	0.455315	SERRAI
606	2025-11-19	6	0.5	SERRAI	2025-11-19	6	0.740599	SERRAI
606	2025-11-20	6	0.5	SERRAI	2025-11-20	6	0.204825	SERRAI
606	2025-11-21	6	3.1	SERRAI	2025-11-21	6	3.51505	SERRAI
606	2025-11-24	6	0	SERRAI	2025-11-24	6	1.11879	SERRAI
606	2025-11-25	6	0	SERRAI	2025-11-25	6	0.353691	SERRAI
606	2025-11-26	6	0	SERRAI	2025-11-26	6	0.731825	SERRAI
613	2025-11-01	6	0	FLORINA	2025-11-01	6	0.0221499	FLORINA
613	2025-11-02	6	0	FLORINA	2025-11-02	6	0.0947777	FLORINA
613	2025-11-03	6	1	FLORINA	2025-11-03	6	0.496653	FLORINA
613	2025-11-04	6	4.1	FLORINA	2025-11-04	6	3.00909	FLORINA
613	2025-11-05	6	0.5	FLORINA	2025-11-05	6	0.258573	FLORINA
613	2025-11-06	6	0	FLORINA	2025-11-06	6	0.449184	FLORINA
613	2025-11-07	6	2.1	FLORINA	2025-11-07	6	1.06693	FLORINA
613	2025-11-08	6	1.5	FLORINA	2025-11-08	6	1.63685	FLORINA
613	2025-11-09	6	0.5	FLORINA	2025-11-09	6	0.118314	FLORINA
613	2025-11-10	6	0	FLORINA	2025-11-10	6	0.5464	FLORINA
613	2025-11-11	6	0.5	FLORINA	2025-11-11	6	0.286899	FLORINA
613	2025-11-12	6	0	FLORINA	2025-11-12	6	0.811666	FLORINA
613	2025-11-13	6	0	FLORINA	2025-11-13	6	0.301753	FLORINA
613	2025-11-14	6	0	FLORINA	2025-11-14	6	0.35418	FLORINA
613	2025-11-15	6	1	FLORINA	2025-11-15	6	0.248544	FLORINA
613	2025-11-16	6	1.5	FLORINA	2025-11-16	6	0.205821	FLORINA
613	2025-11-17	6	1.5	FLORINA	2025-11-17	6	0.775505	FLORINA
613	2025-11-18	6	7.7	FLORINA	2025-11-18	6	2.13052	FLORINA
613	2025-11-19	6	3.6	FLORINA	2025-11-19	6	1.7393	FLORINA
613	2025-11-20	6	5.7	FLORINA	2025-11-20	6	2.60117	FLORINA
613	2025-11-21	6	2.6	FLORINA	2025-11-21	6	2.59461	FLORINA
613	2025-11-22	6	9	FLORINA	2025-11-22	6	1.7209	FLORINA
613	2025-11-23	6	7	FLORINA	2025-11-23	6	1.02745	FLORINA
613	2025-11-24	6	1	FLORINA	2025-11-24	6	1.16646	FLORINA
613	2025-11-25	6	2.6	FLORINA	2025-11-25	6	1.93911	FLORINA
613	2025-11-26	6	2.6	FLORINA	2025-11-26	6	3.61572	FLORINA
613	2025-11-27	6	0	FLORINA	2025-11-27	6	0.509214	FLORINA
613	2025-11-28	6	2.1	FLORINA	2025-11-28	6	0.50756	FLORINA
613	2025-11-29	6	2	FLORINA	2025-11-29	6	0.257964	FLORINA
613	2025-11-30	6	0	FLORINA	2025-11-30	6	0.820857	FLORINA
622	2025-11-01	6	1.5	THESSALONIKI (AIRPORT)	2025-11-01	6	0.753342	THESSALONIKI (AIRPORT)
622	2025-11-02	6	1.5	THESSALONIKI (AIRPORT)	2025-11-02	6	0.755048	THESSALONIKI (AIRPORT)
622	2025-11-03	6	1.5	THESSALONIKI (AIRPORT)	2025-11-03	6	1.14598	THESSALONIKI (AIRPORT)
622	2025-11-04	6	3.6	THESSALONIKI (AIRPORT)	2025-11-04	6	4.29613	THESSALONIKI (AIRPORT)
622	2025-11-05	6	5.1	THESSALONIKI (AIRPORT)	2025-11-05	6	2.19279	THESSALONIKI (AIRPORT)
