obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-01	18	0	SERRAI	2025-10-01	18	0.466135	SERRAI
606	2025-10-02	18	0.5	SERRAI	2025-10-02	18	0.843718	SERRAI
606	2025-10-03	18	0	SERRAI	2025-10-03	18	2.45215	SERRAI
606	2025-10-04	18	0.5	SERRAI	2025-10-04	18	0.186155	SERRAI
606	2025-10-05	18	0.5	SERRAI	2025-10-05	18	1.24867	SERRAI
606	2025-10-06	18	0	SERRAI	2025-10-06	18	2.05283	SERRAI
606	2025-10-07	18	3.6	SERRAI	2025-10-07	18	1.92991	SERRAI
606	2025-10-08	18	1.5	SERRAI	2025-10-08	18	1.74173	SERRAI
606	2025-10-09	18	2.6	SERRAI	2025-10-09	18	1.42132	SERRAI
606	2025-10-10	18	3.1	SERRAI	2025-10-10	18	0.927111	SERRAI
606	2025-10-11	18	1.5	SERRAI	2025-10-11	18	0.104826	SERRAI
606	2025-10-12	18	1	SERRAI	2025-10-12	18	1.16762	SERRAI
606	2025-10-13	18	0.5	SERRAI	2025-10-13	18	1.54227	SERRAI
606	2025-10-14	18	0	SERRAI	2025-10-14	18	1.4384	SERRAI
606	2025-10-15	18	0.5	SERRAI	2025-10-15	18	1.67132	SERRAI
606	2025-10-16	18	0	SERRAI	2025-10-16	18	1.04441	SERRAI
606	2025-10-17	18	0.5	SERRAI	2025-10-17	18	0.449289	SERRAI
606	2025-10-18	18	0	SERRAI	2025-10-18	18	0.0521153	SERRAI
606	2025-10-19	18	1	SERRAI	2025-10-19	18	1.90739	SERRAI
606	2025-10-20	18	0.5	SERRAI	2025-10-20	18	1.36884	SERRAI
606	2025-10-21	18	0	SERRAI	2025-10-21	18	0.0225351	SERRAI
606	2025-10-22	18	0	SERRAI	2025-10-22	18	1.12177	SERRAI
606	2025-10-23	18	0.5	SERRAI	2025-10-23	18	0.918656	SERRAI
606	2025-10-26	18	0	SERRAI	2025-10-26	18	1.41969	SERRAI
606	2025-10-27	18	0	SERRAI	2025-10-27	18	0.635048	SERRAI
606	2025-10-28	18	2.1	SERRAI	2025-10-28	18	0.954602	SERRAI
606	2025-10-29	18	1	SERRAI	2025-10-29	18	0.382165	SERRAI
606	2025-10-30	18	0	SERRAI	2025-10-30	18	0.39832	SERRAI
606	2025-10-31	18	1	SERRAI	2025-10-31	18	0.510131	SERRAI
613	2025-10-01	18	3.6	FLORINA	2025-10-01	18	0.497446	FLORINA
613	2025-10-02	18	3.6	FLORINA	2025-10-02	18	5.29649	FLORINA
613	2025-10-03	18	2.1	FLORINA	2025-10-03	18	3.65111	FLORINA
613	2025-10-04	18	0	FLORINA	2025-10-04	18	0.467132	FLORINA
613	2025-10-05	18	2.1	FLORINA	2025-10-05	18	2.15479	FLORINA
613	2025-10-06	18	3.6	FLORINA	2025-10-06	18	5.11893	FLORINA
613	2025-10-07	18	3.6	FLORINA	2025-10-07	18	5.11714	FLORINA
613	2025-10-08	18	0.5	FLORINA	2025-10-08	18	2.74735	FLORINA
613	2025-10-09	18	1	FLORINA	2025-10-09	18	1.56196	FLORINA
613	2025-10-10	18	1	FLORINA	2025-10-10	18	1.01002	FLORINA
613	2025-10-11	18	2.6	FLORINA	2025-10-11	18	2.96323	FLORINA
613	2025-10-12	18	0	FLORINA	2025-10-12	18	0.460645	FLORINA
613	2025-10-13	18	0.5	FLORINA	2025-10-13	18	1.25194	FLORINA
613	2025-10-14	18	0.5	FLORINA	2025-10-14	18	0.420091	FLORINA
613	2025-10-15	18	1.5	FLORINA	2025-10-15	18	0.220377	FLORINA
613	2025-10-16	18	2.6	FLORINA	2025-10-16	18	1.79916	FLORINA
613	2025-10-17	18	2.6	FLORINA	2025-10-17	18	1.81905	FLORINA
613	2025-10-18	18	2.1	FLORINA	2025-10-18	18	1.50284	FLORINA
613	2025-10-19	18	0.5	FLORINA	2025-10-19	18	0.497375	FLORINA
613	2025-10-20	18	3.1	FLORINA	2025-10-20	18	1.60956	FLORINA
613	2025-10-21	18	3.1	FLORINA	2025-10-21	18	1.97323	FLORINA
613	2025-10-22	18	1.5	FLORINA	2025-10-22	18	1.57424	FLORINA
613	2025-10-23	18	2.6	FLORINA	2025-10-23	18	1.98173	FLORINA
613	2025-10-24	18	3	FLORINA	2025-10-24	18	1.11837	FLORINA
613	2025-10-25	18	4	FLORINA	2025-10-25	18	1.70534	FLORINA
613	2025-10-26	18	6.2	FLORINA	2025-10-26	18	2.61495	FLORINA
613	2025-10-27	18	4.1	FLORINA	2025-10-27	18	1.37711	FLORINA
613	2025-10-28	18	0	FLORINA	2025-10-28	18	1.06588	FLORINA
613	2025-10-29	18	0	FLORINA	2025-10-29	18	1.54463	FLORINA
613	2025-10-30	18	0	FLORINA	2025-10-30	18	0.762594	FLORINA
613	2025-10-31	18	0.5	FLORINA	2025-10-31	18	0.352816	FLORINA
622	2025-10-01	18	2.1	THESSALONIKI (AIRPORT)	2025-10-01	18	1.46958	THESSALONIKI (AIRPORT)
622	2025-10-02	18	2.1	THESSALONIKI (AIRPORT)	2025-10-02	18	1.14805	THESSALONIKI (AIRPORT)
622	2025-10-03	18	7.7	THESSALONIKI (AIRPORT)	2025-10-03	18	6.62464	THESSALONIKI (AIRPORT)
622	2025-10-04	18	1.5	THESSALONIKI (AIRPORT)	2025-10-04	18	0.633584	THESSALONIKI (AIRPORT)
622	2025-10-05	18	2.6	THESSALONIKI (AIRPORT)	2025-10-05	18	3.664	THESSALONIKI (AIRPORT)
622	2025-10-06	18	8.2	THESSALONIKI (AIRPORT)	2025-10-06	18	7.6158	THESSALONIKI (AIRPORT)
622	2025-10-07	18	8.7	THESSALONIKI (AIRPORT)	2025-10-07	18	7.66248	THESSALONIKI (AIRPORT)
622	2025-10-08	18	7.2	THESSALONIKI (AIRPORT)	2025-10-08	18	6.15904	THESSALONIKI (AIRPORT)
622	2025-10-09	18	4.1	THESSALONIKI (AIRPORT)	2025-10-09	18	1.63813	THESSALONIKI (AIRPORT)
