obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-10-01	3	0.5	SERRAI	2025-10-01	3	0.711755	SERRAI
606	2025-10-02	3	1	SERRAI	2025-10-02	3	0.760607	SERRAI
606	2025-10-03	3	0	SERRAI	2025-10-03	3	2.42165	SERRAI
606	2025-10-04	3	0.5	SERRAI	2025-10-04	3	1.3433	SERRAI
606	2025-10-05	3	0.5	SERRAI	2025-10-05	3	0.848708	SERRAI
606	2025-10-06	3	1	SERRAI	2025-10-06	3	0.00913887	SERRAI
606	2025-10-07	3	1	SERRAI	2025-10-07	3	0.420919	SERRAI
606	2025-10-08	3	0.5	SERRAI	2025-10-08	3	1.2909	SERRAI
606	2025-10-09	3	0.5	SERRAI	2025-10-09	3	1.16343	SERRAI
606	2025-10-10	3	1	SERRAI	2025-10-10	3	1.45362	SERRAI
606	2025-10-11	3	1	SERRAI	2025-10-11	3	1.23891	SERRAI
606	2025-10-12	3	0.5	SERRAI	2025-10-12	3	1.27769	SERRAI
606	2025-10-13	3	0	SERRAI	2025-10-13	3	0.721323	SERRAI
606	2025-10-14	3	0	SERRAI	2025-10-14	3	0.782125	SERRAI
606	2025-10-15	3	0.5	SERRAI	2025-10-15	3	0.715948	SERRAI
606	2025-10-16	3	0	SERRAI	2025-10-16	3	0.660747	SERRAI
606	2025-10-17	3	0	SERRAI	2025-10-17	3	0.847398	SERRAI
606	2025-10-18	3	0	SERRAI	2025-10-18	3	0.500528	SERRAI
606	2025-10-19	3	0.5	SERRAI	2025-10-19	3	0.600645	SERRAI
606	2025-10-20	3	0	SERRAI	2025-10-20	3	0.400093	SERRAI
606	2025-10-21	3	0	SERRAI	2025-10-21	3	0.175494	SERRAI
606	2025-10-22	3	0.5	SERRAI	2025-10-22	3	0.442095	SERRAI
606	2025-10-23	3	0	SERRAI	2025-10-23	3	0.640277	SERRAI
606	2025-10-24	3	0	SERRAI	2025-10-24	3	0.609892	SERRAI
606	2025-10-27	3	0	SERRAI	2025-10-27	3	0.714027	SERRAI
606	2025-10-28	3	0	SERRAI	2025-10-28	3	1.05699	SERRAI
606	2025-10-29	3	0	SERRAI	2025-10-29	3	1.40839	SERRAI
606	2025-10-30	3	0	SERRAI	2025-10-30	3	1.02981	SERRAI
606	2025-10-31	3	0	SERRAI	2025-10-31	3	0.843841	SERRAI
613	2025-10-01	3	2.1	FLORINA	2025-10-01	3	0.46568	FLORINA
613	2025-10-02	3	3.1	FLORINA	2025-10-02	3	1.99478	FLORINA
613	2025-10-03	3	2.6	FLORINA	2025-10-03	3	2.47222	FLORINA
613	2025-10-04	3	2.1	FLORINA	2025-10-04	3	1.52595	FLORINA
613	2025-10-05	3	1	FLORINA	2025-10-05	3	0.286537	FLORINA
613	2025-10-06	3	2.1	FLORINA	2025-10-06	3	1.62006	FLORINA
613	2025-10-07	3	3.6	FLORINA	2025-10-07	3	3.17313	FLORINA
613	2025-10-08	3	2.6	FLORINA	2025-10-08	3	2.36449	FLORINA
613	2025-10-09	3	0.5	FLORINA	2025-10-09	3	1.46584	FLORINA
613	2025-10-10	3	0.5	FLORINA	2025-10-10	3	2.25849	FLORINA
613	2025-10-11	3	1	FLORINA	2025-10-11	3	1.74853	FLORINA
613	2025-10-12	3	1.5	FLORINA	2025-10-12	3	2.00602	FLORINA
613	2025-10-13	3	0	FLORINA	2025-10-13	3	1.15291	FLORINA
613	2025-10-14	3	2.1	FLORINA	2025-10-14	3	1.67763	FLORINA
613	2025-10-15	3	0.5	FLORINA	2025-10-15	3	1.06291	FLORINA
613	2025-10-16	3	0.5	FLORINA	2025-10-16	3	0.49262	FLORINA
613	2025-10-17	3	0	FLORINA	2025-10-17	3	0.944549	FLORINA
613	2025-10-18	3	1.5	FLORINA	2025-10-18	3	0.38887	FLORINA
613	2025-10-19	3	3.1	FLORINA	2025-10-19	3	0.955812	FLORINA
613	2025-10-20	3	0.5	FLORINA	2025-10-20	3	0.468858	FLORINA
613	2025-10-21	3	0	FLORINA	2025-10-21	3	1.16244	FLORINA
613	2025-10-22	3	3.1	FLORINA	2025-10-22	3	1.46491	FLORINA
613	2025-10-23	3	0.5	FLORINA	2025-10-23	3	0.765913	FLORINA
613	2025-10-24	3	0.5	FLORINA	2025-10-24	3	2.23723	FLORINA
613	2025-10-25	3	2	FLORINA	2025-10-25	3	1.61119	FLORINA
613	2025-10-26	3	10	FLORINA	2025-10-26	3	3.11633	FLORINA
613	2025-10-27	3	1.5	FLORINA	2025-10-27	3	2.71076	FLORINA
613	2025-10-28	3	1.5	FLORINA	2025-10-28	3	1.05485	FLORINA
613	2025-10-29	3	1.5	FLORINA	2025-10-29	3	0.316253	FLORINA
613	2025-10-30	3	0	FLORINA	2025-10-30	3	0.687041	FLORINA
613	2025-10-31	3	0.5	FLORINA	2025-10-31	3	1.20294	FLORINA
622	2025-10-01	3	5.1	THESSALONIKI (AIRPORT)	2025-10-01	3	0.6965	THESSALONIKI (AIRPORT)
622	2025-10-02	3	1	THESSALONIKI (AIRPORT)	2025-10-02	3	0.727881	THESSALONIKI (AIRPORT)
622	2025-10-03	3	11.3	THESSALONIKI (AIRPORT)	2025-10-03	3	6.36037	THESSALONIKI (AIRPORT)
622	2025-10-04	3	7.2	THESSALONIKI (AIRPORT)	2025-10-04	3	4.59719	THESSALONIKI (AIRPORT)
622	2025-10-05	3	2.6	THESSALONIKI (AIRPORT)	2025-10-05	3	1.0862	THESSALONIKI (AIRPORT)
622	2025-10-06	3	5.1	THESSALONIKI (AIRPORT)	2025-10-06	3	2.39262	THESSALONIKI (AIRPORT)
622	2025-10-07	3	6.7	THESSALONIKI (AIRPORT)	2025-10-07	3	7.26616	THESSALONIKI (AIRPORT)
622	2025-10-08	3	2.1	THESSALONIKI (AIRPORT)	2025-10-08	3	4.87932	THESSALONIKI (AIRPORT)
622	2025-10-09	3	5.1	THESSALONIKI (AIRPORT)	2025-10-09	3	3.26873	THESSALONIKI (AIRPORT)
622	2025-10-10	3	2.1	THESSALONIKI (AIRPORT)	2025-10-10	3	2.43551	THESSALONIKI (AIRPORT)
622	2025-10-11	3	4.1	THESSALONIKI (AIRPORT)	2025-10-11	3	3.92832	THESSALONIKI (AIRPORT)
