obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-02	3	0	SERRAI	2025-11-01	27	0.181823	SERRAI
606	2025-11-03	3	0.5	SERRAI	2025-11-02	27	0.323651	SERRAI
606	2025-11-04	3	0.5	SERRAI	2025-11-03	27	0.176764	SERRAI
606	2025-11-05	3	0	SERRAI	2025-11-04	27	1.28034	SERRAI
606	2025-11-06	3	0	SERRAI	2025-11-05	27	0.768025	SERRAI
606	2025-11-07	3	0	SERRAI	2025-11-06	27	0.388263	SERRAI
606	2025-11-08	3	0	SERRAI	2025-11-07	27	1.5256	SERRAI
606	2025-11-09	3	0	SERRAI	2025-11-08	27	0.392627	SERRAI
606	2025-11-10	3	1.5	SERRAI	2025-11-09	27	2.90928	SERRAI
606	2025-11-11	3	0	SERRAI	2025-11-10	27	0.378987	SERRAI
606	2025-11-12	3	0.5	SERRAI	2025-11-11	27	0.131846	SERRAI
606	2025-11-13	3	0	SERRAI	2025-11-12	27	0.324846	SERRAI
606	2025-11-14	3	0	SERRAI	2025-11-13	27	0.283162	SERRAI
606	2025-11-15	3	0	SERRAI	2025-11-14	27	0.139948	SERRAI
606	2025-11-16	3	0.5	SERRAI	2025-11-15	27	0.271145	SERRAI
606	2025-11-17	3	0	SERRAI	2025-11-16	27	0.811978	SERRAI
606	2025-11-18	3	1	SERRAI	2025-11-17	27	2.91726	SERRAI
606	2025-11-19	3	0.5	SERRAI	2025-11-18	27	1.66791	SERRAI
606	2025-11-20	3	0.5	SERRAI	2025-11-19	27	1.86397	SERRAI
606	2025-11-21	3	1	SERRAI	2025-11-20	27	4.53233	SERRAI
613	2025-11-02	3	1	FLORINA	2025-11-01	27	0.447788	FLORINA
613	2025-11-03	3	1.5	FLORINA	2025-11-02	27	1.35559	FLORINA
613	2025-11-04	3	0.5	FLORINA	2025-11-03	27	3.21098	FLORINA
613	2025-11-05	3	1	FLORINA	2025-11-04	27	3.81868	FLORINA
613	2025-11-06	3	0	FLORINA	2025-11-05	27	0.977758	FLORINA
613	2025-11-07	3	1.5	FLORINA	2025-11-06	27	1.43891	FLORINA
613	2025-11-09	3	0.5	FLORINA	2025-11-08	27	1.04823	FLORINA
613	2025-11-10	3	2.1	FLORINA	2025-11-09	27	1.7824	FLORINA
613	2025-11-11	3	1.5	FLORINA	2025-11-10	27	0.841624	FLORINA
613	2025-11-12	3	0.5	FLORINA	2025-11-11	27	1.69009	FLORINA
613	2025-11-13	3	0	FLORINA	2025-11-12	27	0.885294	FLORINA
613	2025-11-14	3	0	FLORINA	2025-11-13	27	0.649667	FLORINA
613	2025-11-15	3	0	FLORINA	2025-11-14	27	0.56001	FLORINA
613	2025-11-16	3	0	FLORINA	2025-11-15	27	0.605339	FLORINA
613	2025-11-17	3	0.5	FLORINA	2025-11-16	27	2.24455	FLORINA
613	2025-11-18	3	4.6	FLORINA	2025-11-17	27	2.835	FLORINA
613	2025-11-20	3	2.1	FLORINA	2025-11-19	27	2.24906	FLORINA
613	2025-11-21	3	2.1	FLORINA	2025-11-20	27	3.26026	FLORINA
613	2025-11-22	3	7	FLORINA	2025-11-21	27	1.93862	FLORINA
613	2025-11-23	3	5	FLORINA	2025-11-22	27	1.52889	FLORINA
