obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-01	6	0.5	SERRAI	2025-10-01	6	1.01132	SERRAI
606	2025-10-02	6	1	SERRAI	2025-10-02	6	1.56135	SERRAI
606	2025-10-03	6	1	SERRAI	2025-10-03	6	2.25674	SERRAI
606	2025-10-04	6	0.5	SERRAI	2025-10-04	6	1.70812	SERRAI
606	2025-10-05	6	0.5	SERRAI	2025-10-05	6	0.596333	SERRAI
606	2025-10-06	6	0.5	SERRAI	2025-10-06	6	0.819154	SERRAI
606	2025-10-07	6	2.6	SERRAI	2025-10-07	6	2.35248	SERRAI
606	2025-10-08	6	0.5	SERRAI	2025-10-08	6	1.32873	SERRAI
606	2025-10-09	6	1	SERRAI	2025-10-09	6	1.0024	SERRAI
606	2025-10-10	6	0.5	SERRAI	2025-10-10	6	0.407873	SERRAI
606	2025-10-11	6	3.6	SERRAI	2025-10-11	6	0.615087	SERRAI
606	2025-10-12	6	0.5	SERRAI	2025-10-12	6	1.13834	SERRAI
606	2025-10-13	6	0.5	SERRAI	2025-10-13	6	0.10797	SERRAI
606	2025-10-14	6	0	SERRAI	2025-10-14	6	0.650934	SERRAI
606	2025-10-15	6	0	SERRAI	2025-10-15	6	0.500206	SERRAI
606	2025-10-16	6	0	SERRAI	2025-10-16	6	0.507967	SERRAI
606	2025-10-17	6	0.5	SERRAI	2025-10-17	6	1.27056	SERRAI
606	2025-10-18	6	0	SERRAI	2025-10-18	6	0.460506	SERRAI
606	2025-10-19	6	0.5	SERRAI	2025-10-19	6	0.844531	SERRAI
606	2025-10-20	6	0	SERRAI	2025-10-20	6	0.263039	SERRAI
606	2025-10-21	6	0.5	SERRAI	2025-10-21	6	1.9221	SERRAI
606	2025-10-22	6	0	SERRAI	2025-10-22	6	1.26181	SERRAI
606	2025-10-23	6	0.5	SERRAI	2025-10-23	6	1.13116	SERRAI
606	2025-10-24	6	0.5	SERRAI	2025-10-24	6	3.30393	SERRAI
606	2025-10-27	6	0.5	SERRAI	2025-10-27	6	1.1055	SERRAI
606	2025-10-28	6	1	SERRAI	2025-10-28	6	0.653137	SERRAI
606	2025-10-29	6	0	SERRAI	2025-10-29	6	0.520321	SERRAI
606	2025-10-30	6	0	SERRAI	2025-10-30	6	0.377078	SERRAI
606	2025-10-31	6	0	SERRAI	2025-10-31	6	0.80684	SERRAI
613	2025-10-01	6	1.5	FLORINA	2025-10-01	6	2.8508	FLORINA
613	2025-10-02	6	3.1	FLORINA	2025-10-02	6	2.96939	FLORINA
613	2025-10-03	6	2.6	FLORINA	2025-10-03	6	4.60441	FLORINA
613	2025-10-04	6	2.6	FLORINA	2025-10-04	6	2.289	FLORINA
613	2025-10-05	6	0	FLORINA	2025-10-05	6	1.51184	FLORINA
613	2025-10-06	6	1	FLORINA	2025-10-06	6	1.92968	FLORINA
613	2025-10-07	6	2.1	FLORINA	2025-10-07	6	5.68344	FLORINA
613	2025-10-08	6	1	FLORINA	2025-10-08	6	3.67931	FLORINA
613	2025-10-09	6	2.6	FLORINA	2025-10-09	6	2.53151	FLORINA
613	2025-10-10	6	0	FLORINA	2025-10-10	6	2.67507	FLORINA
613	2025-10-11	6	1	FLORINA	2025-10-11	6	2.73903	FLORINA
613	2025-10-12	6	1	FLORINA	2025-10-12	6	2.54462	FLORINA
613	2025-10-13	6	0	FLORINA	2025-10-13	6	2.0017	FLORINA
613	2025-10-14	6	0.5	FLORINA	2025-10-14	6	2.33554	FLORINA
613	2025-10-15	6	0	FLORINA	2025-10-15	6	1.39792	FLORINA
613	2025-10-16	6	1.5	FLORINA	2025-10-16	6	0.555487	FLORINA
613	2025-10-17	6	2.6	FLORINA	2025-10-17	6	1.4276	FLORINA
613	2025-10-18	6	3.1	FLORINA	2025-10-18	6	1.82892	FLORINA
613	2025-10-19	6	2.1	FLORINA	2025-10-19	6	3.5536	FLORINA
613	2025-10-20	6	0	FLORINA	2025-10-20	6	0.556681	FLORINA
613	2025-10-21	6	1	FLORINA	2025-10-21	6	1.89779	FLORINA
613	2025-10-22	6	1.5	FLORINA	2025-10-22	6	2.22295	FLORINA
613	2025-10-23	6	0.5	FLORINA	2025-10-23	6	1.04669	FLORINA
613	2025-10-24	6	4.6	FLORINA	2025-10-24	6	3.61527	FLORINA
613	2025-10-25	6	1	FLORINA	2025-10-25	6	1.00712	FLORINA
613	2025-10-26	6	10	FLORINA	2025-10-26	6	2.69679	FLORINA
613	2025-10-27	6	5.1	FLORINA	2025-10-27	6	2.86557	FLORINA
613	2025-10-28	6	0	FLORINA	2025-10-28	6	1.40141	FLORINA
613	2025-10-29	6	0	FLORINA	2025-10-29	6	0.456751	FLORINA
613	2025-10-30	6	0	FLORINA	2025-10-30	6	0.824276	FLORINA
613	2025-10-31	6	0.5	FLORINA	2025-10-31	6	0.86181	FLORINA
622	2025-10-01	6	4.1	THESSALONIKI (AIRPORT)	2025-10-01	6	1.87826	THESSALONIKI (AIRPORT)
622	2025-10-02	6	3.1	THESSALONIKI (AIRPORT)	2025-10-02	6	2.43834	THESSALONIKI (AIRPORT)
622	2025-10-03	6	6.7	THESSALONIKI (AIRPORT)	2025-10-03	6	6.91931	THESSALONIKI (AIRPORT)
622	2025-10-04	6	5.7	THESSALONIKI (AIRPORT)	2025-10-04	6	5.87948	THESSALONIKI (AIRPORT)
622	2025-10-05	6	2.1	THESSALONIKI (AIRPORT)	2025-10-05	6	2.36694	THESSALONIKI (AIRPORT)
622	2025-10-06	6	1.5	THESSALONIKI (AIRPORT)	2025-10-06	6	0.251098	THESSALONIKI (AIRPORT)
622	2025-10-07	6	8.7	THESSALONIKI (AIRPORT)	2025-10-07	6	7.36508	THESSALONIKI (AIRPORT)
622	2025-10-08	6	6.7	THESSALONIKI (AIRPORT)	2025-10-08	6	6.77837	THESSALONIKI (AIRPORT)
622	2025-10-09	6	5.7	THESSALONIKI (AIRPORT)	2025-10-09	6	5.57698	THESSALONIKI (AIRPORT)
622	2025-10-10	6	1.5	THESSALONIKI (AIRPORT)	2025-10-10	6	3.30228	THESSALONIKI (AIRPORT)
622	2025-10-11	6	6.7	THESSALONIKI (AIRPORT)	2025-10-11	6	5.3128	THESSALONIKI (AIRPORT)
622	2025-10-12	6	1.5	THESSALONIKI (AIRPORT)	2025-10-12	6	3.76074	THESSALONIKI (AIRPORT)
622	2025-10-13	6	0.5	THESSALONIKI (AIRPORT)	2025-10-13	6	3.13539	THESSALONIKI (AIRPORT)
622	2025-10-14	6	2.1	THESSALONIKI (AIRPORT)	2025-10-14	6	3.71119	THESSALONIKI (AIRPORT)
622	2025-10-15	6	1.5	THESSALONIKI (AIRPORT)	2025-10-15	6	1.68052	THESSALONIKI (AIRPORT)
622	2025-10-16	6	2.6	THESSALONIKI (AIRPORT)	2025-10-16	6	2.37782	THESSALONIKI (AIRPORT)
622	2025-10-17	6	2.1	THESSALONIKI (AIRPORT)	2025-10-17	6	0.680352	THESSALONIKI (AIRPORT)
622	2025-10-18	6	1	THESSALONIKI (AIRPORT)	2025-10-18	6	1.7289	THESSALONIKI (AIRPORT)
622	2025-10-19	6	6.2	THESSALONIKI (AIRPORT)	2025-10-19	6	4.42468	THESSALONIKI (AIRPORT)
622	2025-10-20	6	1.5	THESSALONIKI (AIRPORT)	2025-10-20	6	1.41607	THESSALONIKI (AIRPORT)
622	2025-10-21	6	1.5	THESSALONIKI (AIRPORT)	2025-10-21	6	1.88413	THESSALONIKI (AIRPORT)
622	2025-10-22	6	2.1	THESSALONIKI (AIRPORT)	2025-10-22	6	3.99834	THESSALONIKI (AIRPORT)
622	2025-10-23	6	1.5	THESSALONIKI (AIRPORT)	2025-10-23	6	0.883681	THESSALONIKI (AIRPORT)
