obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-03	0	0	SERRAI	2025-11-01	48	0.438355	SERRAI
606	2025-11-05	0	0.5	SERRAI	2025-11-03	48	1.29195	SERRAI
606	2025-11-06	0	0.5	SERRAI	2025-11-04	48	0.379331	SERRAI
606	2025-11-07	0	0	SERRAI	2025-11-05	48	0.122528	SERRAI
606	2025-11-08	0	0	SERRAI	2025-11-06	48	1.687	SERRAI
606	2025-11-09	0	0	SERRAI	2025-11-07	48	0.305515	SERRAI
606	2025-11-10	0	0.5	SERRAI	2025-11-08	48	0.427094	SERRAI
606	2025-11-11	0	0.5	SERRAI	2025-11-09	48	0.517424	SERRAI
606	2025-11-12	0	1	SERRAI	2025-11-10	48	0.385956	SERRAI
606	2025-11-13	0	0.5	SERRAI	2025-11-11	48	0.219086	SERRAI
606	2025-11-14	0	0.5	SERRAI	2025-11-12	48	0.225204	SERRAI
606	2025-11-15	0	0	SERRAI	2025-11-13	48	0.222587	SERRAI
606	2025-11-16	0	0.5	SERRAI	2025-11-14	48	0.0550115	SERRAI
606	2025-11-17	0	0	SERRAI	2025-11-15	48	0.471408	SERRAI
606	2025-11-18	0	0.5	SERRAI	2025-11-16	48	2.26986	SERRAI
606	2025-11-19	0	0	SERRAI	2025-11-17	48	0.902884	SERRAI
606	2025-11-20	0	1	SERRAI	2025-11-18	48	1.17461	SERRAI
606	2025-11-21	0	0.5	SERRAI	2025-11-19	48	3.90052	SERRAI
613	2025-11-03	0	0	FLORINA	2025-11-01	48	1.74347	FLORINA
613	2025-11-04	0	2	FLORINA	2025-11-02	48	0.506084	FLORINA
613	2025-11-05	0	2.1	FLORINA	2025-11-03	48	4.22204	FLORINA
613	2025-11-06	0	0	FLORINA	2025-11-04	48	0.819435	FLORINA
613	2025-11-07	0	0.5	FLORINA	2025-11-05	48	1.44822	FLORINA
613	2025-11-08	0	5.7	FLORINA	2025-11-06	48	2.23049	FLORINA
613	2025-11-09	0	1.5	FLORINA	2025-11-07	48	1.38381	FLORINA
613	2025-11-10	0	2.6	FLORINA	2025-11-08	48	2.15497	FLORINA
613	2025-11-11	0	1.5	FLORINA	2025-11-09	48	1.09956	FLORINA
613	2025-11-12	0	2.6	FLORINA	2025-11-10	48	1.88538	FLORINA
613	2025-11-13	0	0.5	FLORINA	2025-11-11	48	0.831753	FLORINA
613	2025-11-14	0	0	FLORINA	2025-11-12	48	0.926598	FLORINA
613	2025-11-15	0	0.5	FLORINA	2025-11-13	48	0.720994	FLORINA
613	2025-11-16	0	0	FLORINA	2025-11-14	48	0.88921	FLORINA
613	2025-11-17	0	0.5	FLORINA	2025-11-15	48	1.80028	FLORINA
613	2025-11-18	0	5.1	FLORINA	2025-11-16	48	2.11552	FLORINA
613	2025-11-19	0	4.1	FLORINA	2025-11-17	48	2.33383	FLORINA
613	2025-11-20	0	2.6	FLORINA	2025-11-18	48	1.74198	FLORINA
613	2025-11-21	0	0	FLORINA	2025-11-19	48	1.45243	FLORINA
613	2025-11-22	0	8	FLORINA	2025-11-20	48	2.23317	FLORINA
613	2025-11-23	0	3	FLORINA	2025-11-21	48	1.73927	FLORINA
613	2025-11-24	0	10	FLORINA	2025-11-22	48	1.21217	FLORINA
613	2025-11-25	0	7	FLORINA	2025-11-23	48	1.81017	FLORINA
613	2025-11-26	0	5	FLORINA	2025-11-24	48	3.17117	FLORINA
613	2025-11-27	0	1	FLORINA	2025-11-25	48	0.853583	FLORINA
613	2025-11-28	0	5	FLORINA	2025-11-26	48	2.94059	FLORINA
613	2025-11-29	0	0	FLORINA	2025-11-27	48	0.498318	FLORINA
613	2025-11-30	0	4	FLORINA	2025-11-28	48	0.896602	FLORINA
622	2025-11-03	0	2.1	THESSALONIKI (AIRPORT)	2025-11-01	48	1.32114	THESSALONIKI (AIRPORT)
622	2025-11-04	0	1.5	THESSALONIKI (AIRPORT)	2025-11-02	48	1.1103	THESSALONIKI (AIRPORT)
622	2025-11-05	0	7.2	THESSALONIKI (AIRPORT)	2025-11-03	48	4.4209	THESSALONIKI (AIRPORT)
622	2025-11-06	0	1.5	THESSALONIKI (AIRPORT)	2025-11-04	48	1.60505	THESSALONIKI (AIRPORT)
622	2025-11-07	0	2.6	THESSALONIKI (AIRPORT)	2025-11-05	48	1.00034	THESSALONIKI (AIRPORT)
622	2025-11-08	0	3.1	THESSALONIKI (AIRPORT)	2025-11-06	48	2.77551	THESSALONIKI (AIRPORT)
622	2025-11-09	0	1.5	THESSALONIKI (AIRPORT)	2025-11-07	48	1.49689	THESSALONIKI (AIRPORT)
622	2025-11-10	0	6.2	THESSALONIKI (AIRPORT)	2025-11-08	48	1.1743	THESSALONIKI (AIRPORT)
622	2025-11-11	0	1.5	THESSALONIKI (AIRPORT)	2025-11-09	48	1.07809	THESSALONIKI (AIRPORT)
622	2025-11-12	0	3.1	THESSALONIKI (AIRPORT)	2025-11-10	48	3.41939	THESSALONIKI (AIRPORT)
622	2025-11-13	0	3.1	THESSALONIKI (AIRPORT)	2025-11-11	48	1.03206	THESSALONIKI (AIRPORT)
622	2025-11-14	0	3.1	THESSALONIKI (AIRPORT)	2025-11-12	48	0.679533	THESSALONIKI (AIRPORT)
622	2025-11-15	0	3.1	THESSALONIKI (AIRPORT)	2025-11-13	48	1.24234	THESSALONIKI (AIRPORT)
622	2025-11-16	0	3.1	THESSALONIKI (AIRPORT)	2025-11-14	48	1.05032	THESSALONIKI (AIRPORT)
622	2025-11-17	0	3.1	THESSALONIKI (AIRPORT)	2025-11-15	48	2.06517	THESSALONIKI (AIRPORT)
622	2025-11-18	0	1.5	THESSALONIKI (AIRPORT)	2025-11-16	48	3.93271	THESSALONIKI (AIRPORT)
622	2025-11-19	0	3.1	THESSALONIKI (AIRPORT)	2025-11-17	48	1.99348	THESSALONIKI (AIRPORT)
622	2025-11-20	0	2.1	THESSALONIKI (AIRPORT)	2025-11-18	48	3.88145	THESSALONIKI (AIRPORT)
622	2025-11-21	0	3.6	THESSALONIKI (AIRPORT)	2025-11-19	48	5.06526	THESSALONIKI (AIRPORT)
622	2025-11-22	0	4.1	THESSALONIKI (AIRPORT)	2025-11-20	48	4.26729	THESSALONIKI (AIRPORT)
622	2025-11-23	0	1.5	THESSALONIKI (AIRPORT)	2025-11-21	48	0.358779	THESSALONIKI (AIRPORT)
622	2025-11-24	0	3.1	THESSALONIKI (AIRPORT)	2025-11-22	48	2.99602	THESSALONIKI (AIRPORT)
622	2025-11-25	0	1	THESSALONIKI (AIRPORT)	2025-11-23	48	2.92166	THESSALONIKI (AIRPORT)
622	2025-11-26	0	1	THESSALONIKI (AIRPORT)	2025-11-24	48	3.98813	THESSALONIKI (AIRPORT)
622	2025-11-27	0	1	THESSALONIKI (AIRPORT)	2025-11-25	48	0.835094	THESSALONIKI (AIRPORT)
622	2025-11-28	0	3.1	THESSALONIKI (AIRPORT)	2025-11-26	48	3.13601	THESSALONIKI (AIRPORT)
622	2025-11-29	0	1	THESSALONIKI (AIRPORT)	2025-11-27	48	2.6709	THESSALONIKI (AIRPORT)
622	2025-11-30	0	2.6	THESSALONIKI (AIRPORT)	2025-11-28	48	4.58229	THESSALONIKI (AIRPORT)
627	2025-11-03	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-01	48	2.9616	ALEXANDROUPOLI (AIRPORT)
627	2025-11-04	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-02	48	0.977473	ALEXANDROUPOLI (AIRPORT)
627	2025-11-05	0	12	ALEXANDROUPOLI (AIRPORT)	2025-11-03	48	7.53484	ALEXANDROUPOLI (AIRPORT)
627	2025-11-06	0	12	ALEXANDROUPOLI (AIRPORT)	2025-11-04	48	6.27548	ALEXANDROUPOLI (AIRPORT)
627	2025-11-07	0	9	ALEXANDROUPOLI (AIRPORT)	2025-11-05	48	5.51782	ALEXANDROUPOLI (AIRPORT)
627	2025-11-08	0	5	ALEXANDROUPOLI (AIRPORT)	2025-11-06	48	3.15096	ALEXANDROUPOLI (AIRPORT)
627	2025-11-09	0	7	ALEXANDROUPOLI (AIRPORT)	2025-11-07	48	5.85377	ALEXANDROUPOLI (AIRPORT)
627	2025-11-10	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-08	48	3.47415	ALEXANDROUPOLI (AIRPORT)
627	2025-11-11	0	2.6	ALEXANDROUPOLI (AIRPORT)	2025-11-09	48	4.22811	ALEXANDROUPOLI (AIRPORT)
627	2025-11-12	0	2.1	ALEXANDROUPOLI (AIRPORT)	2025-11-10	48	2.88341	ALEXANDROUPOLI (AIRPORT)
627	2025-11-13	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-11	48	2.58523	ALEXANDROUPOLI (AIRPORT)
627	2025-11-14	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-12	48	1.82279	ALEXANDROUPOLI (AIRPORT)
627	2025-11-15	0	0	ALEXANDROUPOLI (AIRPORT)	2025-11-13	48	2.08783	ALEXANDROUPOLI (AIRPORT)
627	2025-11-16	0	2.1	ALEXANDROUPOLI (AIRPORT)	2025-11-14	48	0.0338012	ALEXANDROUPOLI (AIRPORT)
627	2025-11-17	0	4.1	ALEXANDROUPOLI (AIRPORT)	2025-11-15	48	2.40977	ALEXANDROUPOLI (AIRPORT)
627	2025-11-18	0	8.7	ALEXANDROUPOLI (AIRPORT)	2025-11-16	48	8.15657	ALEXANDROUPOLI (AIRPORT)
627	2025-11-19	0	7.2	ALEXANDROUPOLI (AIRPORT)	2025-11-17	48	9.05673	ALEXANDROUPOLI (AIRPORT)
627	2025-11-20	0	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-18	48	4.89188	ALEXANDROUPOLI (AIRPORT)
627	2025-11-21	0	7.2	ALEXANDROUPOLI (AIRPORT)	2025-11-19	48	6.09852	ALEXANDROUPOLI (AIRPORT)
627	2025-11-22	0	4.1	ALEXANDROUPOLI (AIRPORT)	2025-11-20	48	6.63258	ALEXANDROUPOLI (AIRPORT)
