obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-01	21	0	SERRAI	2025-11-01	21	1.02474	SERRAI
606	2025-11-02	21	0.5	SERRAI	2025-11-02	21	0.938721	SERRAI
606	2025-11-04	21	0	SERRAI	2025-11-04	21	0.87523	SERRAI
606	2025-11-05	21	0	SERRAI	2025-11-05	21	0.192526	SERRAI
606	2025-11-06	21	0	SERRAI	2025-11-06	21	0.429728	SERRAI
606	2025-11-07	21	0	SERRAI	2025-11-07	21	0.441222	SERRAI
606	2025-11-08	21	0	SERRAI	2025-11-08	21	0.494779	SERRAI
606	2025-11-09	21	0	SERRAI	2025-11-09	21	0.770509	SERRAI
606	2025-11-10	21	0	SERRAI	2025-11-10	21	0.498453	SERRAI
606	2025-11-11	21	0.5	SERRAI	2025-11-11	21	0.453596	SERRAI
606	2025-11-12	21	0	SERRAI	2025-11-12	21	0.530986	SERRAI
606	2025-11-13	21	0.5	SERRAI	2025-11-13	21	0.900212	SERRAI
606	2025-11-14	21	0.5	SERRAI	2025-11-14	21	0.933007	SERRAI
606	2025-11-15	21	0.5	SERRAI	2025-11-15	21	1.134	SERRAI
606	2025-11-16	21	0	SERRAI	2025-11-16	21	0.594185	SERRAI
606	2025-11-17	21	0.5	SERRAI	2025-11-17	21	0.599718	SERRAI
606	2025-11-18	21	1	SERRAI	2025-11-18	21	2.13618	SERRAI
606	2025-11-19	21	0.5	SERRAI	2025-11-19	21	1.01499	SERRAI
606	2025-11-20	21	0	SERRAI	2025-11-20	21	1.20121	SERRAI
613	2025-11-01	21	0.5	FLORINA	2025-11-01	21	1.13449	FLORINA
613	2025-11-02	21	2.1	FLORINA	2025-11-02	21	0.435275	FLORINA
613	2025-11-03	21	0	FLORINA	2025-11-03	21	0.443949	FLORINA
613	2025-11-04	21	2.6	FLORINA	2025-11-04	21	1.60204	FLORINA
613	2025-11-05	21	0	FLORINA	2025-11-05	21	0.279897	FLORINA
613	2025-11-06	21	1	FLORINA	2025-11-06	21	0.725278	FLORINA
613	2025-11-07	21	2.1	FLORINA	2025-11-07	21	1.45062	FLORINA
613	2025-11-08	21	0.5	FLORINA	2025-11-08	21	0.940889	FLORINA
613	2025-11-09	21	3.1	FLORINA	2025-11-09	21	0.771142	FLORINA
613	2025-11-10	21	0	FLORINA	2025-11-10	21	0.738783	FLORINA
613	2025-11-11	21	3.1	FLORINA	2025-11-11	21	0.792794	FLORINA
613	2025-11-12	21	1	FLORINA	2025-11-12	21	1.78321	FLORINA
613	2025-11-13	21	0	FLORINA	2025-11-13	21	1.29545	FLORINA
613	2025-11-14	21	0.5	FLORINA	2025-11-14	21	1.11253	FLORINA
613	2025-11-15	21	0.5	FLORINA	2025-11-15	21	0.542955	FLORINA
613	2025-11-16	21	0.5	FLORINA	2025-11-16	21	0.402456	FLORINA
613	2025-11-17	21	6.2	FLORINA	2025-11-17	21	3.58356	FLORINA
613	2025-11-18	21	3.6	FLORINA	2025-11-18	21	3.05864	FLORINA
613	2025-11-19	21	4.1	FLORINA	2025-11-19	21	2.14506	FLORINA
613	2025-11-20	21	1.5	FLORINA	2025-11-20	21	2.32133	FLORINA
613	2025-11-21	21	14	FLORINA	2025-11-21	21	2.28626	FLORINA
613	2025-11-22	21	8	FLORINA	2025-11-22	21	3.39755	FLORINA
613	2025-11-23	21	2	FLORINA	2025-11-23	21	3.32497	FLORINA
613	2025-11-24	21	2	FLORINA	2025-11-24	21	1.08058	FLORINA
613	2025-11-25	21	3	FLORINA	2025-11-25	21	2.04297	FLORINA
613	2025-11-26	21	3	FLORINA	2025-11-26	21	0.915051	FLORINA
613	2025-11-27	21	6	FLORINA	2025-11-27	21	1.69228	FLORINA
613	2025-11-28	21	1	FLORINA	2025-11-28	21	0.349484	FLORINA
613	2025-11-29	21	3	FLORINA	2025-11-29	21	0.893154	FLORINA
613	2025-11-30	21	0	FLORINA	2025-11-30	21	0.528674	FLORINA
622	2025-11-01	21	3.1	THESSALONIKI (AIRPORT)	2025-11-01	21	1.31728	THESSALONIKI (AIRPORT)
622	2025-11-02	21	2.6	THESSALONIKI (AIRPORT)	2025-11-02	21	1.41602	THESSALONIKI (AIRPORT)
