obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-09-02	15	1	SERRAI	2025-09-01	39	1.79832	SERRAI
606	2025-09-03	15	2.6	SERRAI	2025-09-02	39	2.5077	SERRAI
606	2025-09-04	15	1.5	SERRAI	2025-09-03	39	2.46643	SERRAI
606	2025-09-05	15	1	SERRAI	2025-09-04	39	1.70051	SERRAI
606	2025-09-06	15	3.1	SERRAI	2025-09-05	39	3.24887	SERRAI
606	2025-09-07	15	3.1	SERRAI	2025-09-06	39	2.98683	SERRAI
606	2025-09-08	15	2.1	SERRAI	2025-09-07	39	2.95184	SERRAI
606	2025-09-09	15	3.1	SERRAI	2025-09-08	39	2.80226	SERRAI
606	2025-09-10	15	2.1	SERRAI	2025-09-09	39	3.00121	SERRAI
606	2025-09-11	15	1.5	SERRAI	2025-09-10	39	2.58407	SERRAI
606	2025-09-12	15	1	SERRAI	2025-09-11	39	2.2448	SERRAI
606	2025-09-13	15	3.1	SERRAI	2025-09-12	39	3.17232	SERRAI
606	2025-09-14	15	2.6	SERRAI	2025-09-13	39	2.82132	SERRAI
606	2025-09-15	15	3.1	SERRAI	2025-09-14	39	2.41938	SERRAI
606	2025-09-16	15	2.6	SERRAI	2025-09-15	39	2.91786	SERRAI
606	2025-09-17	15	4.1	SERRAI	2025-09-16	39	5.18446	SERRAI
606	2025-09-18	15	2.6	SERRAI	2025-09-17	39	2.88714	SERRAI
606	2025-09-19	15	2.1	SERRAI	2025-09-18	39	1.41492	SERRAI
606	2025-09-20	15	2.6	SERRAI	2025-09-19	39	0.422108	SERRAI
606	2025-09-21	15	1	SERRAI	2025-09-20	39	2.29558	SERRAI
606	2025-09-22	15	3.1	SERRAI	2025-09-21	39	2.43619	SERRAI
606	2025-09-23	15	2.6	SERRAI	2025-09-22	39	2.48138	SERRAI
606	2025-09-24	15	2.1	SERRAI	2025-09-23	39	2.49814	SERRAI
606	2025-09-25	15	2.1	SERRAI	2025-09-24	39	2.6037	SERRAI
606	2025-09-26	15	0.5	SERRAI	2025-09-25	39	3.71291	SERRAI
606	2025-09-27	15	1	SERRAI	2025-09-26	39	3.77551	SERRAI
606	2025-09-28	15	0.5	SERRAI	2025-09-27	39	3.80595	SERRAI
606	2025-09-29	15	0.5	SERRAI	2025-09-28	39	3.13587	SERRAI
606	2025-09-30	15	2.1	SERRAI	2025-09-29	39	3.20504	SERRAI
613	2025-09-02	15	1	FLORINA	2025-09-01	39	1.49894	FLORINA
613	2025-09-03	15	4.1	FLORINA	2025-09-02	39	2.6374	FLORINA
613	2025-09-04	15	1.5	FLORINA	2025-09-03	39	2.78524	FLORINA
613	2025-09-05	15	2.6	FLORINA	2025-09-04	39	3.52282	FLORINA
613	2025-09-06	15	2.6	FLORINA	2025-09-05	39	3.08305	FLORINA
613	2025-09-07	15	3.1	FLORINA	2025-09-06	39	2.73151	FLORINA
613	2025-09-08	15	1.5	FLORINA	2025-09-07	39	0.76717	FLORINA
613	2025-09-09	15	3.6	FLORINA	2025-09-08	39	4.13258	FLORINA
613	2025-09-10	15	4.1	FLORINA	2025-09-09	39	3.28797	FLORINA
613	2025-09-11	15	1.5	FLORINA	2025-09-10	39	3.07711	FLORINA
613	2025-09-12	15	3.6	FLORINA	2025-09-11	39	1.13972	FLORINA
613	2025-09-13	15	4.1	FLORINA	2025-09-12	39	1.97546	FLORINA
613	2025-09-14	15	1.5	FLORINA	2025-09-13	39	2.63355	FLORINA
613	2025-09-15	15	2.6	FLORINA	2025-09-14	39	2.16491	FLORINA
613	2025-09-16	15	2.6	FLORINA	2025-09-15	39	2.27571	FLORINA
613	2025-09-17	15	5.7	FLORINA	2025-09-16	39	4.88022	FLORINA
613	2025-09-18	15	4.1	FLORINA	2025-09-17	39	4.34292	FLORINA
613	2025-09-19	15	4.1	FLORINA	2025-09-18	39	4.44247	FLORINA
613	2025-09-20	15	2.1	FLORINA	2025-09-19	39	0.823016	FLORINA
613	2025-09-21	15	4.1	FLORINA	2025-09-20	39	2.25268	FLORINA
613	2025-09-22	15	4.1	FLORINA	2025-09-21	39	2.20217	FLORINA
613	2025-09-23	15	4.1	FLORINA	2025-09-22	39	1.65191	FLORINA
613	2025-09-24	15	4.6	FLORINA	2025-09-23	39	2.68117	FLORINA
613	2025-09-25	15	4.6	FLORINA	2025-09-24	39	2.50426	FLORINA
613	2025-09-26	15	4.6	FLORINA	2025-09-25	39	3.38936	FLORINA
613	2025-09-27	15	5.7	FLORINA	2025-09-26	39	1.88803	FLORINA
613	2025-09-28	15	3.6	FLORINA	2025-09-27	39	3.20428	FLORINA
613	2025-09-29	15	1.5	FLORINA	2025-09-28	39	1.32645	FLORINA
613	2025-09-30	15	1	FLORINA	2025-09-29	39	0.628438	FLORINA
622	2025-09-02	15	5.7	THESSALONIKI (AIRPORT)	2025-09-01	39	2.27416	THESSALONIKI (AIRPORT)
622	2025-09-03	15	6.2	THESSALONIKI (AIRPORT)	2025-09-02	39	2.46622	THESSALONIKI (AIRPORT)
622	2025-09-04	15	3.1	THESSALONIKI (AIRPORT)	2025-09-03	39	3.75097	THESSALONIKI (AIRPORT)
622	2025-09-05	15	4.6	THESSALONIKI (AIRPORT)	2025-09-04	39	3.17124	THESSALONIKI (AIRPORT)
622	2025-09-06	15	7.7	THESSALONIKI (AIRPORT)	2025-09-05	39	2.58743	THESSALONIKI (AIRPORT)
622	2025-09-07	15	4.6	THESSALONIKI (AIRPORT)	2025-09-06	39	2.63994	THESSALONIKI (AIRPORT)
622	2025-09-08	15	5.7	THESSALONIKI (AIRPORT)	2025-09-07	39	2.9766	THESSALONIKI (AIRPORT)
622	2025-09-09	15	6.2	THESSALONIKI (AIRPORT)	2025-09-08	39	3.78541	THESSALONIKI (AIRPORT)
622	2025-09-10	15	5.1	THESSALONIKI (AIRPORT)	2025-09-09	39	3.13419	THESSALONIKI (AIRPORT)
622	2025-09-11	15	3.1	THESSALONIKI (AIRPORT)	2025-09-10	39	3.52807	THESSALONIKI (AIRPORT)
622	2025-09-12	15	3.1	THESSALONIKI (AIRPORT)	2025-09-11	39	2.0023	THESSALONIKI (AIRPORT)
622	2025-09-13	15	6.2	THESSALONIKI (AIRPORT)	2025-09-12	39	2.696	THESSALONIKI (AIRPORT)
622	2025-09-14	15	5.7	THESSALONIKI (AIRPORT)	2025-09-13	39	2.92586	THESSALONIKI (AIRPORT)
622	2025-09-15	15	7.2	THESSALONIKI (AIRPORT)	2025-09-14	39	3.47112	THESSALONIKI (AIRPORT)
622	2025-09-16	15	6.2	THESSALONIKI (AIRPORT)	2025-09-15	39	3.37747	THESSALONIKI (AIRPORT)
622	2025-09-17	15	8.2	THESSALONIKI (AIRPORT)	2025-09-16	39	5.97819	THESSALONIKI (AIRPORT)
622	2025-09-18	15	3.1	THESSALONIKI (AIRPORT)	2025-09-17	39	3.79939	THESSALONIKI (AIRPORT)
622	2025-09-19	15	4.1	THESSALONIKI (AIRPORT)	2025-09-18	39	2.28802	THESSALONIKI (AIRPORT)
622	2025-09-20	15	3.6	THESSALONIKI (AIRPORT)	2025-09-19	39	2.86965	THESSALONIKI (AIRPORT)
622	2025-09-21	15	4.1	THESSALONIKI (AIRPORT)	2025-09-20	39	2.67858	THESSALONIKI (AIRPORT)
622	2025-09-22	15	5.1	THESSALONIKI (AIRPORT)	2025-09-21	39	2.60001	THESSALONIKI (AIRPORT)
622	2025-09-23	15	4.6	THESSALONIKI (AIRPORT)	2025-09-22	39	2.66396	THESSALONIKI (AIRPORT)
622	2025-09-24	15	5.7	THESSALONIKI (AIRPORT)	2025-09-23	39	2.61584	THESSALONIKI (AIRPORT)
622	2025-09-25	15	6.2	THESSALONIKI (AIRPORT)	2025-09-24	39	3.41053	THESSALONIKI (AIRPORT)
622	2025-09-26	15	3.1	THESSALONIKI (AIRPORT)	2025-09-25	39	4.54801	THESSALONIKI (AIRPORT)
622	2025-09-27	15	2.6	THESSALONIKI (AIRPORT)	2025-09-26	39	3.16408	THESSALONIKI (AIRPORT)
622	2025-09-28	15	3.6	THESSALONIKI (AIRPORT)	2025-09-27	39	3.45548	THESSALONIKI (AIRPORT)
622	2025-09-29	15	2.1	THESSALONIKI (AIRPORT)	2025-09-28	39	1.79528	THESSALONIKI (AIRPORT)
622	2025-09-30	15	1.5	THESSALONIKI (AIRPORT)	2025-09-29	39	2.44074	THESSALONIKI (AIRPORT)
624	2025-09-02	15	5.7	CHRYSOPOULI (AIRPORT)	2025-09-01	39	3.96998	CHRYSOPOULI (AIRPORT)
624	2025-09-03	15	3.1	CHRYSOPOULI (AIRPORT)	2025-09-02	39	4.04504	CHRYSOPOULI (AIRPORT)
624	2025-09-04	15	5.7	CHRYSOPOULI (AIRPORT)	2025-09-03	39	5.21882	CHRYSOPOULI (AIRPORT)
624	2025-09-05	15	6.2	CHRYSOPOULI (AIRPORT)	2025-09-04	39	2.71291	CHRYSOPOULI (AIRPORT)
624	2025-09-06	15	3.6	CHRYSOPOULI (AIRPORT)	2025-09-05	39	3.67909	CHRYSOPOULI (AIRPORT)
