obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-01	18	1	SERRAI	2025-09-01	18	2.13872	SERRAI
606	2025-09-02	18	0.5	SERRAI	2025-09-02	18	1.8949	SERRAI
606	2025-09-03	18	1	SERRAI	2025-09-03	18	1.64338	SERRAI
606	2025-09-04	18	0.5	SERRAI	2025-09-04	18	0.813909	SERRAI
606	2025-09-05	18	1	SERRAI	2025-09-05	18	2.09782	SERRAI
606	2025-09-06	18	2.1	SERRAI	2025-09-06	18	4.39425	SERRAI
606	2025-09-07	18	1.5	SERRAI	2025-09-07	18	3.91768	SERRAI
606	2025-09-08	18	1	SERRAI	2025-09-08	18	4.672	SERRAI
606	2025-09-09	18	2.1	SERRAI	2025-09-09	18	3.35391	SERRAI
606	2025-09-10	18	0.5	SERRAI	2025-09-10	18	1.67535	SERRAI
606	2025-09-11	18	1	SERRAI	2025-09-11	18	0.559009	SERRAI
606	2025-09-12	18	1	SERRAI	2025-09-12	18	3.23033	SERRAI
606	2025-09-13	18	0.5	SERRAI	2025-09-13	18	3.04724	SERRAI
606	2025-09-14	18	1	SERRAI	2025-09-14	18	4.12268	SERRAI
606	2025-09-15	18	1	SERRAI	2025-09-15	18	3.15523	SERRAI
606	2025-09-16	18	1	SERRAI	2025-09-16	18	2.32381	SERRAI
606	2025-09-17	18	2.1	SERRAI	2025-09-17	18	3.47801	SERRAI
606	2025-09-18	18	0.5	SERRAI	2025-09-18	18	1.0001	SERRAI
606	2025-09-19	18	1	SERRAI	2025-09-19	18	2.04791	SERRAI
606	2025-09-20	18	0.5	SERRAI	2025-09-20	18	1.69367	SERRAI
606	2025-09-21	18	0.5	SERRAI	2025-09-21	18	1.67275	SERRAI
606	2025-09-22	18	0.5	SERRAI	2025-09-22	18	2.34254	SERRAI
606	2025-09-24	18	2.1	SERRAI	2025-09-24	18	2.58945	SERRAI
606	2025-09-25	18	0.5	SERRAI	2025-09-25	18	1.80458	SERRAI
606	2025-09-26	18	1.5	SERRAI	2025-09-26	18	0.858073	SERRAI
606	2025-09-27	18	0	SERRAI	2025-09-27	18	0.602951	SERRAI
606	2025-09-28	18	1	SERRAI	2025-09-28	18	1.29094	SERRAI
606	2025-09-29	18	0.5	SERRAI	2025-09-29	18	1.34184	SERRAI
606	2025-09-30	18	0.5	SERRAI	2025-09-30	18	2.62004	SERRAI
613	2025-09-01	18	0	FLORINA	2025-09-01	18	3.61504	FLORINA
613	2025-09-02	18	1	FLORINA	2025-09-02	18	2.61676	FLORINA
613	2025-09-03	18	2.1	FLORINA	2025-09-03	18	1.90048	FLORINA
613	2025-09-04	18	0.5	FLORINA	2025-09-04	18	2.52044	FLORINA
613	2025-09-05	18	0.5	FLORINA	2025-09-05	18	3.25809	FLORINA
