obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-02	21	0.5	SERRAI	2025-11-01	45	0.873656	SERRAI
606	2025-11-04	21	0	SERRAI	2025-11-03	45	0.904186	SERRAI
606	2025-11-05	21	0	SERRAI	2025-11-04	45	0.322338	SERRAI
606	2025-11-06	21	0	SERRAI	2025-11-05	45	0.185922	SERRAI
606	2025-11-07	21	0	SERRAI	2025-11-06	45	1.16263	SERRAI
606	2025-11-08	21	0	SERRAI	2025-11-07	45	0.340853	SERRAI
606	2025-11-09	21	0	SERRAI	2025-11-08	45	1.39354	SERRAI
606	2025-11-10	21	0	SERRAI	2025-11-09	45	0.584303	SERRAI
606	2025-11-11	21	0.5	SERRAI	2025-11-10	45	0.844083	SERRAI
606	2025-11-12	21	0	SERRAI	2025-11-11	45	0.539445	SERRAI
606	2025-11-13	21	0.5	SERRAI	2025-11-12	45	0.308396	SERRAI
606	2025-11-14	21	0.5	SERRAI	2025-11-13	45	0.445011	SERRAI
606	2025-11-15	21	0.5	SERRAI	2025-11-14	45	0.267139	SERRAI
606	2025-11-16	21	0	SERRAI	2025-11-15	45	0.617959	SERRAI
606	2025-11-17	21	0.5	SERRAI	2025-11-16	45	2.28488	SERRAI
606	2025-11-18	21	1	SERRAI	2025-11-17	45	0.921701	SERRAI
606	2025-11-19	21	0.5	SERRAI	2025-11-18	45	1.35408	SERRAI
606	2025-11-20	21	0	SERRAI	2025-11-19	45	2.89341	SERRAI
613	2025-11-02	21	2.1	FLORINA	2025-11-01	45	1.70188	FLORINA
613	2025-11-03	21	0	FLORINA	2025-11-02	45	0.411275	FLORINA
613	2025-11-04	21	2.6	FLORINA	2025-11-03	45	4.38774	FLORINA
613	2025-11-05	21	0	FLORINA	2025-11-04	45	1.20772	FLORINA
613	2025-11-06	21	1	FLORINA	2025-11-05	45	1.54625	FLORINA
613	2025-11-07	21	2.1	FLORINA	2025-11-06	45	2.0612	FLORINA
613	2025-11-08	21	0.5	FLORINA	2025-11-07	45	1.21524	FLORINA
613	2025-11-09	21	3.1	FLORINA	2025-11-08	45	1.60923	FLORINA
613	2025-11-10	21	0	FLORINA	2025-11-09	45	0.387385	FLORINA
613	2025-11-11	21	3.1	FLORINA	2025-11-10	45	2.31355	FLORINA
613	2025-11-12	21	1	FLORINA	2025-11-11	45	0.634719	FLORINA
613	2025-11-13	21	0	FLORINA	2025-11-12	45	0.880474	FLORINA
613	2025-11-14	21	0.5	FLORINA	2025-11-13	45	0.844175	FLORINA
613	2025-11-15	21	0.5	FLORINA	2025-11-14	45	0.861559	FLORINA
613	2025-11-16	21	0.5	FLORINA	2025-11-15	45	1.82587	FLORINA
613	2025-11-17	21	6.2	FLORINA	2025-11-16	45	2.6723	FLORINA
613	2025-11-18	21	3.6	FLORINA	2025-11-17	45	2.72698	FLORINA
613	2025-11-19	21	4.1	FLORINA	2025-11-18	45	2.53549	FLORINA
613	2025-11-20	21	1.5	FLORINA	2025-11-19	45	1.61659	FLORINA
613	2025-11-21	21	14	FLORINA	2025-11-20	45	2.119	FLORINA
613	2025-11-22	21	8	FLORINA	2025-11-21	45	2.09277	FLORINA
613	2025-11-23	21	2	FLORINA	2025-11-22	45	1.51261	FLORINA
613	2025-11-24	21	2	FLORINA	2025-11-23	45	1.4274	FLORINA
613	2025-11-25	21	3	FLORINA	2025-11-24	45	2.98636	FLORINA
613	2025-11-26	21	3	FLORINA	2025-11-25	45	1.19902	FLORINA
613	2025-11-27	21	6	FLORINA	2025-11-26	45	2.45764	FLORINA
613	2025-11-28	21	1	FLORINA	2025-11-27	45	0.716887	FLORINA
613	2025-11-29	21	3	FLORINA	2025-11-28	45	1.0685	FLORINA
613	2025-11-30	21	0	FLORINA	2025-11-29	45	0.733718	FLORINA
622	2025-11-02	21	2.6	THESSALONIKI (AIRPORT)	2025-11-01	45	1.27925	THESSALONIKI (AIRPORT)
622	2025-11-03	21	2.1	THESSALONIKI (AIRPORT)	2025-11-02	45	1.70095	THESSALONIKI (AIRPORT)
622	2025-11-04	21	7.2	THESSALONIKI (AIRPORT)	2025-11-03	45	3.78503	THESSALONIKI (AIRPORT)
622	2025-11-05	21	1	THESSALONIKI (AIRPORT)	2025-11-04	45	1.16391	THESSALONIKI (AIRPORT)
622	2025-11-06	21	0.5	THESSALONIKI (AIRPORT)	2025-11-05	45	0.878523	THESSALONIKI (AIRPORT)
622	2025-11-07	21	1.5	THESSALONIKI (AIRPORT)	2025-11-06	45	3.2289	THESSALONIKI (AIRPORT)
622	2025-11-08	21	1	THESSALONIKI (AIRPORT)	2025-11-07	45	1.00604	THESSALONIKI (AIRPORT)
622	2025-11-09	21	0	THESSALONIKI (AIRPORT)	2025-11-08	45	0.501847	THESSALONIKI (AIRPORT)
622	2025-11-10	21	1.5	THESSALONIKI (AIRPORT)	2025-11-09	45	2.75817	THESSALONIKI (AIRPORT)
622	2025-11-11	21	6.7	THESSALONIKI (AIRPORT)	2025-11-10	45	4.2917	THESSALONIKI (AIRPORT)
622	2025-11-12	21	2.6	THESSALONIKI (AIRPORT)	2025-11-11	45	0.784821	THESSALONIKI (AIRPORT)
622	2025-11-13	21	3.6	THESSALONIKI (AIRPORT)	2025-11-12	45	1.08541	THESSALONIKI (AIRPORT)
622	2025-11-14	21	3.6	THESSALONIKI (AIRPORT)	2025-11-13	45	1.38698	THESSALONIKI (AIRPORT)
622	2025-11-15	21	3.1	THESSALONIKI (AIRPORT)	2025-11-14	45	1.66861	THESSALONIKI (AIRPORT)
622	2025-11-16	21	3.1	THESSALONIKI (AIRPORT)	2025-11-15	45	2.37926	THESSALONIKI (AIRPORT)
622	2025-11-17	21	1.5	THESSALONIKI (AIRPORT)	2025-11-16	45	5.21613	THESSALONIKI (AIRPORT)
622	2025-11-18	21	5.1	THESSALONIKI (AIRPORT)	2025-11-17	45	3.15794	THESSALONIKI (AIRPORT)
622	2025-11-19	21	1.5	THESSALONIKI (AIRPORT)	2025-11-18	45	4.164	THESSALONIKI (AIRPORT)
622	2025-11-20	21	4.1	THESSALONIKI (AIRPORT)	2025-11-19	45	5.73462	THESSALONIKI (AIRPORT)
622	2025-11-21	21	2.1	THESSALONIKI (AIRPORT)	2025-11-20	45	4.93403	THESSALONIKI (AIRPORT)
622	2025-11-22	21	4.6	THESSALONIKI (AIRPORT)	2025-11-21	45	3.32052	THESSALONIKI (AIRPORT)
622	2025-11-23	21	4.1	THESSALONIKI (AIRPORT)	2025-11-22	45	2.23751	THESSALONIKI (AIRPORT)
622	2025-11-24	21	3.1	THESSALONIKI (AIRPORT)	2025-11-23	45	2.92	THESSALONIKI (AIRPORT)
622	2025-11-25	21	1.5	THESSALONIKI (AIRPORT)	2025-11-24	45	4.5142	THESSALONIKI (AIRPORT)
622	2025-11-26	21	1.5	THESSALONIKI (AIRPORT)	2025-11-25	45	1.24577	THESSALONIKI (AIRPORT)
622	2025-11-27	21	5.1	THESSALONIKI (AIRPORT)	2025-11-26	45	0.537681	THESSALONIKI (AIRPORT)
622	2025-11-28	21	1.5	THESSALONIKI (AIRPORT)	2025-11-27	45	2.02862	THESSALONIKI (AIRPORT)
622	2025-11-29	21	4.1	THESSALONIKI (AIRPORT)	2025-11-28	45	4.94013	THESSALONIKI (AIRPORT)
622	2025-11-30	21	2.6	THESSALONIKI (AIRPORT)	2025-11-29	45	2.54122	THESSALONIKI (AIRPORT)
624	2025-11-02	21	1	CHRYSOPOULI (AIRPORT)	2025-11-01	45	0.39066	CHRYSOPOULI (AIRPORT)
624	2025-11-03	21	0	CHRYSOPOULI (AIRPORT)	2025-11-02	45	0.197957	CHRYSOPOULI (AIRPORT)
624	2025-11-04	21	3.6	CHRYSOPOULI (AIRPORT)	2025-11-03	45	4.52166	CHRYSOPOULI (AIRPORT)
624	2025-11-05	21	0	CHRYSOPOULI (AIRPORT)	2025-11-04	45	3.75438	CHRYSOPOULI (AIRPORT)
624	2025-11-06	21	1	CHRYSOPOULI (AIRPORT)	2025-11-05	45	2.07108	CHRYSOPOULI (AIRPORT)
624	2025-11-07	21	0	CHRYSOPOULI (AIRPORT)	2025-11-06	45	1.48011	CHRYSOPOULI (AIRPORT)
624	2025-11-08	21	2.6	CHRYSOPOULI (AIRPORT)	2025-11-07	45	2.66868	CHRYSOPOULI (AIRPORT)
624	2025-11-09	21	2.1	CHRYSOPOULI (AIRPORT)	2025-11-08	45	2.77288	CHRYSOPOULI (AIRPORT)
