obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-01	9	0.5	SERRAI	2025-11-01	9	0.794792	SERRAI
606	2025-11-02	9	0.5	SERRAI	2025-11-02	9	0.349329	SERRAI
606	2025-11-03	9	1	SERRAI	2025-11-03	9	0.266328	SERRAI
606	2025-11-04	9	0	SERRAI	2025-11-04	9	0.574051	SERRAI
606	2025-11-05	9	1	SERRAI	2025-11-05	9	1.72296	SERRAI
606	2025-11-06	9	0.5	SERRAI	2025-11-06	9	0.639283	SERRAI
606	2025-11-07	9	0	SERRAI	2025-11-07	9	0.816469	SERRAI
606	2025-11-08	9	1	SERRAI	2025-11-08	9	4.89176	SERRAI
606	2025-11-09	9	0.5	SERRAI	2025-11-09	9	0.28699	SERRAI
606	2025-11-10	9	0	SERRAI	2025-11-10	9	3.67347	SERRAI
606	2025-11-11	9	3.1	SERRAI	2025-11-11	9	3.71143	SERRAI
606	2025-11-12	9	0.5	SERRAI	2025-11-12	9	1.00943	SERRAI
606	2025-11-13	9	0.5	SERRAI	2025-11-13	9	0.339132	SERRAI
606	2025-11-14	9	0.5	SERRAI	2025-11-14	9	0.24301	SERRAI
606	2025-11-15	9	0.5	SERRAI	2025-11-15	9	0.329992	SERRAI
606	2025-11-16	9	1	SERRAI	2025-11-16	9	0.585267	SERRAI
606	2025-11-17	9	1	SERRAI	2025-11-17	9	2.47782	SERRAI
606	2025-11-18	9	0.5	SERRAI	2025-11-18	9	2.06074	SERRAI
606	2025-11-19	9	0.5	SERRAI	2025-11-19	9	0.770321	SERRAI
606	2025-11-20	9	0.5	SERRAI	2025-11-20	9	2.82123	SERRAI
606	2025-11-24	9	0.5	SERRAI	2025-11-24	9	1.74238	SERRAI
606	2025-11-25	9	1	SERRAI	2025-11-25	9	1.89991	SERRAI
606	2025-11-26	9	0.5	SERRAI	2025-11-26	9	3.77078	SERRAI
613	2025-11-01	9	1	FLORINA	2025-11-01	9	0.668864	FLORINA
613	2025-11-02	9	1	FLORINA	2025-11-02	9	1.29571	FLORINA
613	2025-11-03	9	0.5	FLORINA	2025-11-03	9	2.31171	FLORINA
613	2025-11-04	9	3.6	FLORINA	2025-11-04	9	5.27021	FLORINA
613	2025-11-05	9	0.5	FLORINA	2025-11-05	9	3.91029	FLORINA
613	2025-11-06	9	0.5	FLORINA	2025-11-06	9	1.17328	FLORINA
613	2025-11-07	9	4.6	FLORINA	2025-11-07	9	4.30371	FLORINA
613	2025-11-08	9	1.5	FLORINA	2025-11-08	9	4.95288	FLORINA
613	2025-11-09	9	0	FLORINA	2025-11-09	9	3.27393	FLORINA
613	2025-11-10	9	1.5	FLORINA	2025-11-10	9	3.29999	FLORINA
613	2025-11-11	9	2.1	FLORINA	2025-11-11	9	2.1787	FLORINA
613	2025-11-12	9	1.5	FLORINA	2025-11-12	9	2.84145	FLORINA
613	2025-11-13	9	0.5	FLORINA	2025-11-13	9	1.13419	FLORINA
613	2025-11-14	9	0.5	FLORINA	2025-11-14	9	1.13129	FLORINA
613	2025-11-15	9	0.5	FLORINA	2025-11-15	9	1.31637	FLORINA
613	2025-11-16	9	0	FLORINA	2025-11-16	9	0.9837	FLORINA
613	2025-11-17	9	3.1	FLORINA	2025-11-17	9	3.69017	FLORINA
613	2025-11-18	9	4.1	FLORINA	2025-11-18	9	4.99509	FLORINA
613	2025-11-19	9	0	FLORINA	2025-11-19	9	2.70258	FLORINA
613	2025-11-20	9	4.1	FLORINA	2025-11-20	9	4.41552	FLORINA
613	2025-11-21	9	2	FLORINA	2025-11-21	9	3.40842	FLORINA
613	2025-11-22	9	8	FLORINA	2025-11-22	9	3.72193	FLORINA
613	2025-11-23	9	6	FLORINA	2025-11-23	9	3.04117	FLORINA
613	2025-11-24	9	2.1	FLORINA	2025-11-24	9	1.86063	FLORINA
613	2025-11-25	9	3.1	FLORINA	2025-11-25	9	4.00671	FLORINA
613	2025-11-26	9	5.1	FLORINA	2025-11-26	9	4.99024	FLORINA
613	2025-11-27	9	1.5	FLORINA	2025-11-27	9	2.69396	FLORINA
613	2025-11-28	9	2.6	FLORINA	2025-11-28	9	2.92626	FLORINA
613	2025-11-29	9	5	FLORINA	2025-11-29	9	3.52048	FLORINA
613	2025-11-30	9	2	FLORINA	2025-11-30	9	1.45127	FLORINA
622	2025-11-01	9	2.1	THESSALONIKI (AIRPORT)	2025-11-01	9	1.87294	THESSALONIKI (AIRPORT)
622	2025-11-02	9	0.5	THESSALONIKI (AIRPORT)	2025-11-02	9	2.04542	THESSALONIKI (AIRPORT)
622	2025-11-03	9	2.1	THESSALONIKI (AIRPORT)	2025-11-03	9	1.42502	THESSALONIKI (AIRPORT)
622	2025-11-04	9	6.2	THESSALONIKI (AIRPORT)	2025-11-04	9	5.63321	THESSALONIKI (AIRPORT)
622	2025-11-05	9	6.2	THESSALONIKI (AIRPORT)	2025-11-05	9	4.41539	THESSALONIKI (AIRPORT)
622	2025-11-06	9	1	THESSALONIKI (AIRPORT)	2025-11-06	9	0.813849	THESSALONIKI (AIRPORT)
622	2025-11-07	9	1	THESSALONIKI (AIRPORT)	2025-11-07	9	0.705158	THESSALONIKI (AIRPORT)
622	2025-11-08	9	7.2	THESSALONIKI (AIRPORT)	2025-11-08	9	8.7077	THESSALONIKI (AIRPORT)
622	2025-11-09	9	2.6	THESSALONIKI (AIRPORT)	2025-11-09	9	1.93758	THESSALONIKI (AIRPORT)
622	2025-11-10	9	3.1	THESSALONIKI (AIRPORT)	2025-11-10	9	2.28261	THESSALONIKI (AIRPORT)
622	2025-11-11	9	3.6	THESSALONIKI (AIRPORT)	2025-11-11	9	5.15577	THESSALONIKI (AIRPORT)
622	2025-11-12	9	6.2	THESSALONIKI (AIRPORT)	2025-11-12	9	4.01751	THESSALONIKI (AIRPORT)
622	2025-11-13	9	2.6	THESSALONIKI (AIRPORT)	2025-11-13	9	2.04252	THESSALONIKI (AIRPORT)
622	2025-11-14	9	1.5	THESSALONIKI (AIRPORT)	2025-11-14	9	2.4953	THESSALONIKI (AIRPORT)
622	2025-11-15	9	1	THESSALONIKI (AIRPORT)	2025-11-15	9	1.23527	THESSALONIKI (AIRPORT)
622	2025-11-16	9	2.1	THESSALONIKI (AIRPORT)	2025-11-16	9	1.73598	THESSALONIKI (AIRPORT)
622	2025-11-17	9	1.5	THESSALONIKI (AIRPORT)	2025-11-17	9	3.74165	THESSALONIKI (AIRPORT)
622	2025-11-18	9	5.1	THESSALONIKI (AIRPORT)	2025-11-18	9	1.54174	THESSALONIKI (AIRPORT)
622	2025-11-19	9	3.1	THESSALONIKI (AIRPORT)	2025-11-19	9	0.427165	THESSALONIKI (AIRPORT)
622	2025-11-20	9	1	THESSALONIKI (AIRPORT)	2025-11-20	9	5.35532	THESSALONIKI (AIRPORT)
622	2025-11-21	9	4.6	THESSALONIKI (AIRPORT)	2025-11-21	9	5.71613	THESSALONIKI (AIRPORT)
622	2025-11-22	9	2.1	THESSALONIKI (AIRPORT)	2025-11-22	9	2.10462	THESSALONIKI (AIRPORT)
622	2025-11-23	9	2.6	THESSALONIKI (AIRPORT)	2025-11-23	9	2.89769	THESSALONIKI (AIRPORT)
622	2025-11-24	9	1.5	THESSALONIKI (AIRPORT)	2025-11-24	9	3.17841	THESSALONIKI (AIRPORT)
622	2025-11-25	9	1.5	THESSALONIKI (AIRPORT)	2025-11-25	9	2.10983	THESSALONIKI (AIRPORT)
622	2025-11-26	9	2.6	THESSALONIKI (AIRPORT)	2025-11-26	9	2.22388	THESSALONIKI (AIRPORT)
622	2025-11-27	9	1	THESSALONIKI (AIRPORT)	2025-11-27	9	0.808158	THESSALONIKI (AIRPORT)
622	2025-11-28	9	2.1	THESSALONIKI (AIRPORT)	2025-11-28	9	1.59633	THESSALONIKI (AIRPORT)
622	2025-11-29	9	3.6	THESSALONIKI (AIRPORT)	2025-11-29	9	4.04963	THESSALONIKI (AIRPORT)
622	2025-11-30	9	6.2	THESSALONIKI (AIRPORT)	2025-11-30	9	4.78165	THESSALONIKI (AIRPORT)
624	2025-11-01	9	0	CHRYSOPOULI (AIRPORT)	2025-11-01	9	0.994612	CHRYSOPOULI (AIRPORT)
624	2025-11-02	9	2.6	CHRYSOPOULI (AIRPORT)	2025-11-02	9	0.626591	CHRYSOPOULI (AIRPORT)
624	2025-11-03	9	0	CHRYSOPOULI (AIRPORT)	2025-11-03	9	0.536509	CHRYSOPOULI (AIRPORT)
624	2025-11-04	9	3.6	CHRYSOPOULI (AIRPORT)	2025-11-04	9	1.82554	CHRYSOPOULI (AIRPORT)
624	2025-11-05	9	0	CHRYSOPOULI (AIRPORT)	2025-11-05	9	5.04679	CHRYSOPOULI (AIRPORT)
624	2025-11-06	9	2.6	CHRYSOPOULI (AIRPORT)	2025-11-06	9	2.69775	CHRYSOPOULI (AIRPORT)
624	2025-11-07	9	0	CHRYSOPOULI (AIRPORT)	2025-11-07	9	1.57673	CHRYSOPOULI (AIRPORT)
624	2025-11-08	9	5.1	CHRYSOPOULI (AIRPORT)	2025-11-08	9	3.20883	CHRYSOPOULI (AIRPORT)
624	2025-11-09	9	0	CHRYSOPOULI (AIRPORT)	2025-11-09	9	1.2958	CHRYSOPOULI (AIRPORT)
624	2025-11-10	9	3.1	CHRYSOPOULI (AIRPORT)	2025-11-10	9	1.20323	CHRYSOPOULI (AIRPORT)
624	2025-11-11	9	4.1	CHRYSOPOULI (AIRPORT)	2025-11-11	9	0.713707	CHRYSOPOULI (AIRPORT)
624	2025-11-12	9	1.5	CHRYSOPOULI (AIRPORT)	2025-11-12	9	0.887959	CHRYSOPOULI (AIRPORT)
624	2025-11-13	9	0	CHRYSOPOULI (AIRPORT)	2025-11-13	9	0.714964	CHRYSOPOULI (AIRPORT)
624	2025-11-14	9	0	CHRYSOPOULI (AIRPORT)	2025-11-14	9	0.757021	CHRYSOPOULI (AIRPORT)
624	2025-11-15	9	1	CHRYSOPOULI (AIRPORT)	2025-11-15	9	0.737586	CHRYSOPOULI (AIRPORT)
624	2025-11-16	9	1.5	CHRYSOPOULI (AIRPORT)	2025-11-16	9	0.507196	CHRYSOPOULI (AIRPORT)
624	2025-11-17	9	1	CHRYSOPOULI (AIRPORT)	2025-11-17	9	0.752612	CHRYSOPOULI (AIRPORT)
624	2025-11-18	9	0	CHRYSOPOULI (AIRPORT)	2025-11-18	9	1.5558	CHRYSOPOULI (AIRPORT)
624	2025-11-19	9	1.5	CHRYSOPOULI (AIRPORT)	2025-11-19	9	0.724427	CHRYSOPOULI (AIRPORT)
624	2025-11-20	9	0	CHRYSOPOULI (AIRPORT)	2025-11-20	9	1.34844	CHRYSOPOULI (AIRPORT)
624	2025-11-21	9	6	CHRYSOPOULI (AIRPORT)	2025-11-21	9	1.74271	CHRYSOPOULI (AIRPORT)
624	2025-11-22	9	3	CHRYSOPOULI (AIRPORT)	2025-11-22	9	2.64228	CHRYSOPOULI (AIRPORT)
624	2025-11-23	9	11	CHRYSOPOULI (AIRPORT)	2025-11-23	9	4.50408	CHRYSOPOULI (AIRPORT)
624	2025-11-24	9	1	CHRYSOPOULI (AIRPORT)	2025-11-24	9	0.265821	CHRYSOPOULI (AIRPORT)
624	2025-11-25	9	0	CHRYSOPOULI (AIRPORT)	2025-11-25	9	1.15535	CHRYSOPOULI (AIRPORT)
624	2025-11-26	9	1.5	CHRYSOPOULI (AIRPORT)	2025-11-26	9	2.4963	CHRYSOPOULI (AIRPORT)
624	2025-11-27	9	5.1	CHRYSOPOULI (AIRPORT)	2025-11-27	9	1.5816	CHRYSOPOULI (AIRPORT)
624	2025-11-28	9	3.6	CHRYSOPOULI (AIRPORT)	2025-11-28	9	3.40003	CHRYSOPOULI (AIRPORT)
624	2025-11-29	9	9	CHRYSOPOULI (AIRPORT)	2025-11-29	9	4.32374	CHRYSOPOULI (AIRPORT)
624	2025-11-30	9	5	CHRYSOPOULI (AIRPORT)	2025-11-30	9	0.0867835	CHRYSOPOULI (AIRPORT)
627	2025-11-01	9	7	ALEXANDROUPOLI (AIRPORT)	2025-11-01	9	3.37898	ALEXANDROUPOLI (AIRPORT)
627	2025-11-02	9	6.2	ALEXANDROUPOLI (AIRPORT)	2025-11-02	9	5.0849	ALEXANDROUPOLI (AIRPORT)
627	2025-11-03	9	2.6	ALEXANDROUPOLI (AIRPORT)	2025-11-03	9	1.0575	ALEXANDROUPOLI (AIRPORT)
627	2025-11-04	9	11	ALEXANDROUPOLI (AIRPORT)	2025-11-04	9	4.45276	ALEXANDROUPOLI (AIRPORT)
627	2025-11-05	9	8.2	ALEXANDROUPOLI (AIRPORT)	2025-11-05	9	7.37201	ALEXANDROUPOLI (AIRPORT)
627	2025-11-06	9	4.1	ALEXANDROUPOLI (AIRPORT)	2025-11-06	9	7.96944	ALEXANDROUPOLI (AIRPORT)
