obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-02	6	0	SERRAI	2025-11-01	30	0.464945	SERRAI
606	2025-11-03	6	0	SERRAI	2025-11-02	30	0.518305	SERRAI
606	2025-11-04	6	0	SERRAI	2025-11-03	30	0.428766	SERRAI
606	2025-11-05	6	0.5	SERRAI	2025-11-04	30	0.602321	SERRAI
606	2025-11-06	6	0	SERRAI	2025-11-05	30	0.398882	SERRAI
606	2025-11-07	6	0	SERRAI	2025-11-06	30	0.627846	SERRAI
606	2025-11-08	6	0	SERRAI	2025-11-07	30	0.343171	SERRAI
606	2025-11-09	6	0	SERRAI	2025-11-08	30	0.487168	SERRAI
606	2025-11-10	6	0.5	SERRAI	2025-11-09	30	0.380653	SERRAI
606	2025-11-11	6	0	SERRAI	2025-11-10	30	1.22795	SERRAI
606	2025-11-12	6	0.5	SERRAI	2025-11-11	30	0.854322	SERRAI
606	2025-11-13	6	0	SERRAI	2025-11-12	30	0.375616	SERRAI
606	2025-11-14	6	0.5	SERRAI	2025-11-13	30	0.598066	SERRAI
606	2025-11-15	6	0	SERRAI	2025-11-14	30	0.17	SERRAI
606	2025-11-16	6	0.5	SERRAI	2025-11-15	30	0.208097	SERRAI
606	2025-11-17	6	0.5	SERRAI	2025-11-16	30	0.234917	SERRAI
606	2025-11-18	6	0.5	SERRAI	2025-11-17	30	0.806201	SERRAI
606	2025-11-19	6	0.5	SERRAI	2025-11-18	30	0.842829	SERRAI
606	2025-11-20	6	0.5	SERRAI	2025-11-19	30	0.59667	SERRAI
606	2025-11-21	6	3.1	SERRAI	2025-11-20	30	4.6033	SERRAI
606	2025-11-24	6	0	SERRAI	2025-11-23	30	0.339629	SERRAI
606	2025-11-25	6	0	SERRAI	2025-11-24	30	0.546892	SERRAI
606	2025-11-26	6	0	SERRAI	2025-11-25	30	0.683554	SERRAI
613	2025-11-02	6	0	FLORINA	2025-11-01	30	0.126778	FLORINA
613	2025-11-03	6	1	FLORINA	2025-11-02	30	0.23143	FLORINA
613	2025-11-04	6	4.1	FLORINA	2025-11-03	30	2.07982	FLORINA
613	2025-11-05	6	0.5	FLORINA	2025-11-04	30	0.275966	FLORINA
613	2025-11-06	6	0	FLORINA	2025-11-05	30	0.230075	FLORINA
613	2025-11-07	6	2.1	FLORINA	2025-11-06	30	0.648466	FLORINA
613	2025-11-08	6	1.5	FLORINA	2025-11-07	30	1.04906	FLORINA
613	2025-11-09	6	0.5	FLORINA	2025-11-08	30	0.702607	FLORINA
613	2025-11-10	6	0	FLORINA	2025-11-09	30	0.649716	FLORINA
613	2025-11-11	6	0.5	FLORINA	2025-11-10	30	0.445208	FLORINA
613	2025-11-12	6	0	FLORINA	2025-11-11	30	0.889545	FLORINA
613	2025-11-13	6	0	FLORINA	2025-11-12	30	0.777044	FLORINA
613	2025-11-14	6	0	FLORINA	2025-11-13	30	0.227154	FLORINA
613	2025-11-15	6	1	FLORINA	2025-11-14	30	0.43552	FLORINA
