obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-01	21	0.5	SERRAI	2025-10-01	21	0.560584	SERRAI
606	2025-10-02	21	1	SERRAI	2025-10-02	21	0.205737	SERRAI
606	2025-10-03	21	0.5	SERRAI	2025-10-03	21	1.17069	SERRAI
606	2025-10-04	21	0.5	SERRAI	2025-10-04	21	0.212448	SERRAI
606	2025-10-05	21	0.5	SERRAI	2025-10-05	21	1.56452	SERRAI
606	2025-10-06	21	0	SERRAI	2025-10-06	21	1.96866	SERRAI
606	2025-10-07	21	1.5	SERRAI	2025-10-07	21	2.5337	SERRAI
606	2025-10-08	21	2.1	SERRAI	2025-10-08	21	1.59307	SERRAI
606	2025-10-09	21	1	SERRAI	2025-10-09	21	0.432652	SERRAI
606	2025-10-10	21	2.6	SERRAI	2025-10-10	21	0.774592	SERRAI
606	2025-10-11	21	1	SERRAI	2025-10-11	21	0.521524	SERRAI
606	2025-10-12	21	0	SERRAI	2025-10-12	21	0.877926	SERRAI
606	2025-10-13	21	0	SERRAI	2025-10-13	21	0.568132	SERRAI
606	2025-10-14	21	0	SERRAI	2025-10-14	21	1.02205	SERRAI
606	2025-10-15	21	0.5	SERRAI	2025-10-15	21	1.24277	SERRAI
606	2025-10-16	21	0.5	SERRAI	2025-10-16	21	0.796362	SERRAI
606	2025-10-17	21	0	SERRAI	2025-10-17	21	0.627417	SERRAI
606	2025-10-18	21	0.5	SERRAI	2025-10-18	21	0.253621	SERRAI
606	2025-10-19	21	0	SERRAI	2025-10-19	21	1.6482	SERRAI
606	2025-10-20	21	0.5	SERRAI	2025-10-20	21	1.22875	SERRAI
606	2025-10-21	21	0	SERRAI	2025-10-21	21	0.104408	SERRAI
606	2025-10-22	21	0	SERRAI	2025-10-22	21	0.731793	SERRAI
606	2025-10-23	21	0.5	SERRAI	2025-10-23	21	1.4063	SERRAI
606	2025-10-26	21	0.5	SERRAI	2025-10-26	21	0.663222	SERRAI
606	2025-10-27	21	0	SERRAI	2025-10-27	21	1.31873	SERRAI
606	2025-10-28	21	0	SERRAI	2025-10-28	21	0.391999	SERRAI
606	2025-10-29	21	0.5	SERRAI	2025-10-29	21	0.259208	SERRAI
606	2025-10-30	21	0	SERRAI	2025-10-30	21	0.348486	SERRAI
606	2025-10-31	21	0	SERRAI	2025-10-31	21	0.167865	SERRAI
613	2025-10-01	21	3.1	FLORINA	2025-10-01	21	0.629903	FLORINA
613	2025-10-02	21	2.6	FLORINA	2025-10-02	21	4.73572	FLORINA
613	2025-10-03	21	2.1	FLORINA	2025-10-03	21	3.26875	FLORINA
613	2025-10-04	21	0.5	FLORINA	2025-10-04	21	1.04194	FLORINA
613	2025-10-05	21	3.6	FLORINA	2025-10-05	21	2.00558	FLORINA
613	2025-10-06	21	1	FLORINA	2025-10-06	21	5.18226	FLORINA
613	2025-10-07	21	3.6	FLORINA	2025-10-07	21	4.46794	FLORINA
613	2025-10-08	21	1.5	FLORINA	2025-10-08	21	1.90634	FLORINA
613	2025-10-09	21	0.5	FLORINA	2025-10-09	21	1.41569	FLORINA
613	2025-10-10	21	0	FLORINA	2025-10-10	21	1.563	FLORINA
613	2025-10-11	21	1	FLORINA	2025-10-11	21	2.20566	FLORINA
613	2025-10-12	21	1	FLORINA	2025-10-12	21	0.469345	FLORINA
613	2025-10-13	21	0	FLORINA	2025-10-13	21	1.33656	FLORINA
613	2025-10-14	21	1	FLORINA	2025-10-14	21	0.739492	FLORINA
613	2025-10-15	21	0.5	FLORINA	2025-10-15	21	0.0846546	FLORINA
613	2025-10-16	21	2.1	FLORINA	2025-10-16	21	2.00855	FLORINA
613	2025-10-17	21	2.1	FLORINA	2025-10-17	21	1.51815	FLORINA
613	2025-10-18	21	1	FLORINA	2025-10-18	21	1.17671	FLORINA
613	2025-10-19	21	0	FLORINA	2025-10-19	21	0.460051	FLORINA
613	2025-10-20	21	2.1	FLORINA	2025-10-20	21	1.50277	FLORINA
613	2025-10-21	21	2.1	FLORINA	2025-10-21	21	1.95043	FLORINA
613	2025-10-22	21	1.5	FLORINA	2025-10-22	21	1.48627	FLORINA
613	2025-10-23	21	3.1	FLORINA	2025-10-23	21	1.98849	FLORINA
613	2025-10-24	21	1	FLORINA	2025-10-24	21	1.00345	FLORINA
613	2025-10-25	21	7	FLORINA	2025-10-25	21	1.76586	FLORINA
613	2025-10-27	21	1.5	FLORINA	2025-10-27	21	1.13827	FLORINA
613	2025-10-28	21	0	FLORINA	2025-10-28	21	0.618002	FLORINA
613	2025-10-29	21	0.5	FLORINA	2025-10-29	21	1.45928	FLORINA
613	2025-10-30	21	1	FLORINA	2025-10-30	21	0.911404	FLORINA
613	2025-10-31	21	0.5	FLORINA	2025-10-31	21	0.516098	FLORINA
622	2025-10-01	21	2.1	THESSALONIKI (AIRPORT)	2025-10-01	21	0.877598	THESSALONIKI (AIRPORT)
622	2025-10-02	21	9.8	THESSALONIKI (AIRPORT)	2025-10-02	21	3.42644	THESSALONIKI (AIRPORT)
622	2025-10-03	21	7.2	THESSALONIKI (AIRPORT)	2025-10-03	21	6.94086	THESSALONIKI (AIRPORT)
622	2025-10-04	21	2.6	THESSALONIKI (AIRPORT)	2025-10-04	21	1.15196	THESSALONIKI (AIRPORT)
622	2025-10-05	21	2.6	THESSALONIKI (AIRPORT)	2025-10-05	21	5.3408	THESSALONIKI (AIRPORT)
622	2025-10-06	21	8.2	THESSALONIKI (AIRPORT)	2025-10-06	21	8.03664	THESSALONIKI (AIRPORT)
622	2025-10-07	21	6.2	THESSALONIKI (AIRPORT)	2025-10-07	21	7.48419	THESSALONIKI (AIRPORT)
622	2025-10-08	21	7.2	THESSALONIKI (AIRPORT)	2025-10-08	21	5.15659	THESSALONIKI (AIRPORT)
622	2025-10-09	21	4.6	THESSALONIKI (AIRPORT)	2025-10-09	21	2.01871	THESSALONIKI (AIRPORT)
622	2025-10-10	21	3.1	THESSALONIKI (AIRPORT)	2025-10-10	21	2.08174	THESSALONIKI (AIRPORT)
622	2025-10-11	21	5.1	THESSALONIKI (AIRPORT)	2025-10-11	21	2.80515	THESSALONIKI (AIRPORT)
622	2025-10-12	21	2.6	THESSALONIKI (AIRPORT)	2025-10-12	21	0.831791	THESSALONIKI (AIRPORT)
622	2025-10-13	21	3.1	THESSALONIKI (AIRPORT)	2025-10-13	21	1.63663	THESSALONIKI (AIRPORT)
622	2025-10-14	21	2.6	THESSALONIKI (AIRPORT)	2025-10-14	21	0.86928	THESSALONIKI (AIRPORT)
622	2025-10-15	21	2.1	THESSALONIKI (AIRPORT)	2025-10-15	21	2.13701	THESSALONIKI (AIRPORT)
622	2025-10-16	21	3.1	THESSALONIKI (AIRPORT)	2025-10-16	21	1.81706	THESSALONIKI (AIRPORT)
622	2025-10-17	21	1	THESSALONIKI (AIRPORT)	2025-10-17	21	1.5251	THESSALONIKI (AIRPORT)
622	2025-10-18	21	1	THESSALONIKI (AIRPORT)	2025-10-18	21	1.98355	THESSALONIKI (AIRPORT)
622	2025-10-19	21	2.1	THESSALONIKI (AIRPORT)	2025-10-19	21	1.43952	THESSALONIKI (AIRPORT)
622	2025-10-20	21	2.1	THESSALONIKI (AIRPORT)	2025-10-20	21	2.22561	THESSALONIKI (AIRPORT)
622	2025-10-21	21	2.6	THESSALONIKI (AIRPORT)	2025-10-21	21	2.87727	THESSALONIKI (AIRPORT)
622	2025-10-22	21	1	THESSALONIKI (AIRPORT)	2025-10-22	21	1.26516	THESSALONIKI (AIRPORT)
622	2025-10-23	21	1	THESSALONIKI (AIRPORT)	2025-10-23	21	3.48015	THESSALONIKI (AIRPORT)
622	2025-10-24	21	1.5	THESSALONIKI (AIRPORT)	2025-10-24	21	3.28058	THESSALONIKI (AIRPORT)
622	2025-10-25	21	2.1	THESSALONIKI (AIRPORT)	2025-10-25	21	3.8473	THESSALONIKI (AIRPORT)
622	2025-10-26	21	2.1	THESSALONIKI (AIRPORT)	2025-10-26	21	3.34775	THESSALONIKI (AIRPORT)
622	2025-10-27	21	2.6	THESSALONIKI (AIRPORT)	2025-10-27	21	0.885823	THESSALONIKI (AIRPORT)
622	2025-10-28	21	1.5	THESSALONIKI (AIRPORT)	2025-10-28	21	2.96289	THESSALONIKI (AIRPORT)
622	2025-10-29	21	2.1	THESSALONIKI (AIRPORT)	2025-10-29	21	1.4731	THESSALONIKI (AIRPORT)
622	2025-10-30	21	3.1	THESSALONIKI (AIRPORT)	2025-10-30	21	1.43353	THESSALONIKI (AIRPORT)
622	2025-10-31	21	1	THESSALONIKI (AIRPORT)	2025-10-31	21	1.13795	THESSALONIKI (AIRPORT)
624	2025-10-01	21	1.5	CHRYSOPOULI (AIRPORT)	2025-10-01	21	1.19695	CHRYSOPOULI (AIRPORT)
624	2025-10-02	21	5.1	CHRYSOPOULI (AIRPORT)	2025-10-02	21	6.40572	CHRYSOPOULI (AIRPORT)
624	2025-10-03	21	1.5	CHRYSOPOULI (AIRPORT)	2025-10-03	21	1.95406	CHRYSOPOULI (AIRPORT)
624	2025-10-04	21	2.1	CHRYSOPOULI (AIRPORT)	2025-10-04	21	1.86676	CHRYSOPOULI (AIRPORT)
624	2025-10-05	21	0	CHRYSOPOULI (AIRPORT)	2025-10-05	21	0.266738	CHRYSOPOULI (AIRPORT)
