obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-01	15	0	SERRAI	2025-11-01	15	0.742915	SERRAI
606	2025-11-02	15	0	SERRAI	2025-11-02	15	0.409921	SERRAI
606	2025-11-03	15	0.5	SERRAI	2025-11-03	15	0.283034	SERRAI
606	2025-11-04	15	0	SERRAI	2025-11-04	15	0.995465	SERRAI
606	2025-11-05	15	1	SERRAI	2025-11-05	15	0.745276	SERRAI
606	2025-11-06	15	0	SERRAI	2025-11-06	15	0.529365	SERRAI
606	2025-11-07	15	0	SERRAI	2025-11-07	15	0.775862	SERRAI
606	2025-11-08	15	0.5	SERRAI	2025-11-08	15	3.53385	SERRAI
606	2025-11-09	15	0	SERRAI	2025-11-09	15	0.0590884	SERRAI
606	2025-11-10	15	0	SERRAI	2025-11-10	15	0.961069	SERRAI
606	2025-11-11	15	3.1	SERRAI	2025-11-11	15	4.1206	SERRAI
606	2025-11-12	15	1	SERRAI	2025-11-12	15	0.898599	SERRAI
606	2025-11-13	15	0.5	SERRAI	2025-11-13	15	0.638447	SERRAI
606	2025-11-14	15	0.5	SERRAI	2025-11-14	15	0.482434	SERRAI
606	2025-11-15	15	0	SERRAI	2025-11-15	15	0.447037	SERRAI
606	2025-11-16	15	0	SERRAI	2025-11-16	15	0.551738	SERRAI
606	2025-11-17	15	0.5	SERRAI	2025-11-17	15	0.657047	SERRAI
606	2025-11-18	15	0.5	SERRAI	2025-11-18	15	1.3132	SERRAI
606	2025-11-19	15	0.5	SERRAI	2025-11-19	15	0.827514	SERRAI
606	2025-11-20	15	0.5	SERRAI	2025-11-20	15	1.72641	SERRAI
613	2025-11-01	15	0.5	FLORINA	2025-11-01	15	0.785833	FLORINA
613	2025-11-02	15	2.6	FLORINA	2025-11-02	15	1.35723	FLORINA
613	2025-11-03	15	4.6	FLORINA	2025-11-03	15	0.633946	FLORINA
613	2025-11-04	15	2.1	FLORINA	2025-11-04	15	2.05884	FLORINA
613	2025-11-05	15	0	FLORINA	2025-11-05	15	0.384231	FLORINA
613	2025-11-06	15	0	FLORINA	2025-11-06	15	0.246622	FLORINA
613	2025-11-07	15	4.1	FLORINA	2025-11-07	15	3.82753	FLORINA
613	2025-11-08	15	4.1	FLORINA	2025-11-08	15	1.58063	FLORINA
613	2025-11-09	15	0	FLORINA	2025-11-09	15	2.34478	FLORINA
613	2025-11-10	15	1	FLORINA	2025-11-10	15	1.9185	FLORINA
613	2025-11-11	15	2.6	FLORINA	2025-11-11	15	2.54143	FLORINA
613	2025-11-12	15	1	FLORINA	2025-11-12	15	0.476012	FLORINA
613	2025-11-13	15	0	FLORINA	2025-11-13	15	0.796962	FLORINA
613	2025-11-14	15	1.5	FLORINA	2025-11-14	15	0.372605	FLORINA
613	2025-11-15	15	0	FLORINA	2025-11-15	15	0.198635	FLORINA
613	2025-11-16	15	0.5	FLORINA	2025-11-16	15	0.407901	FLORINA
613	2025-11-17	15	4.6	FLORINA	2025-11-17	15	3.79921	FLORINA
613	2025-11-18	15	2.6	FLORINA	2025-11-18	15	2.77215	FLORINA
613	2025-11-19	15	4.1	FLORINA	2025-11-19	15	2.9816	FLORINA
613	2025-11-20	15	3.6	FLORINA	2025-11-20	15	2.95043	FLORINA
613	2025-11-21	15	11	FLORINA	2025-11-21	15	2.75984	FLORINA
613	2025-11-22	15	9	FLORINA	2025-11-22	15	1.41332	FLORINA
613	2025-11-23	15	7	FLORINA	2025-11-23	15	2.3	FLORINA
613	2025-11-24	15	4	FLORINA	2025-11-24	15	0.564726	FLORINA
613	2025-11-25	15	10	FLORINA	2025-11-25	15	3.4372	FLORINA
613	2025-11-26	15	2	FLORINA	2025-11-26	15	2.01766	FLORINA
613	2025-11-27	15	1	FLORINA	2025-11-27	15	2.05471	FLORINA
613	2025-11-28	15	3	FLORINA	2025-11-28	15	1.29075	FLORINA
613	2025-11-29	15	1	FLORINA	2025-11-29	15	1.01485	FLORINA
613	2025-11-30	15	3	FLORINA	2025-11-30	15	0.543015	FLORINA
622	2025-11-01	15	1.5	THESSALONIKI (AIRPORT)	2025-11-01	15	0.594605	THESSALONIKI (AIRPORT)
622	2025-11-02	15	2.1	THESSALONIKI (AIRPORT)	2025-11-02	15	0.491255	THESSALONIKI (AIRPORT)
622	2025-11-03	15	1	THESSALONIKI (AIRPORT)	2025-11-03	15	1.19523	THESSALONIKI (AIRPORT)
622	2025-11-04	15	8.7	THESSALONIKI (AIRPORT)	2025-11-04	15	5.73289	THESSALONIKI (AIRPORT)
622	2025-11-05	15	1	THESSALONIKI (AIRPORT)	2025-11-05	15	2.29	THESSALONIKI (AIRPORT)
622	2025-11-06	15	1.5	THESSALONIKI (AIRPORT)	2025-11-06	15	0.963678	THESSALONIKI (AIRPORT)
622	2025-11-07	15	2.6	THESSALONIKI (AIRPORT)	2025-11-07	15	0.325597	THESSALONIKI (AIRPORT)
622	2025-11-08	15	2.6	THESSALONIKI (AIRPORT)	2025-11-08	15	4.66977	THESSALONIKI (AIRPORT)
622	2025-11-09	15	1	THESSALONIKI (AIRPORT)	2025-11-09	15	0.827076	THESSALONIKI (AIRPORT)
622	2025-11-10	15	1	THESSALONIKI (AIRPORT)	2025-11-10	15	2.61225	THESSALONIKI (AIRPORT)
622	2025-11-11	15	7.2	THESSALONIKI (AIRPORT)	2025-11-11	15	6.07492	THESSALONIKI (AIRPORT)
622	2025-11-12	15	3.6	THESSALONIKI (AIRPORT)	2025-11-12	15	2.40045	THESSALONIKI (AIRPORT)
622	2025-11-13	15	1	THESSALONIKI (AIRPORT)	2025-11-13	15	0.949629	THESSALONIKI (AIRPORT)
622	2025-11-14	15	1	THESSALONIKI (AIRPORT)	2025-11-14	15	1.29993	THESSALONIKI (AIRPORT)
622	2025-11-15	15	1.5	THESSALONIKI (AIRPORT)	2025-11-15	15	0.410592	THESSALONIKI (AIRPORT)
622	2025-11-16	15	1	THESSALONIKI (AIRPORT)	2025-11-16	15	0.296054	THESSALONIKI (AIRPORT)
622	2025-11-17	15	2.1	THESSALONIKI (AIRPORT)	2025-11-17	15	0.636558	THESSALONIKI (AIRPORT)
622	2025-11-18	15	1.5	THESSALONIKI (AIRPORT)	2025-11-18	15	3.80636	THESSALONIKI (AIRPORT)
622	2025-11-19	15	1.5	THESSALONIKI (AIRPORT)	2025-11-19	15	1.42318	THESSALONIKI (AIRPORT)
622	2025-11-20	15	4.1	THESSALONIKI (AIRPORT)	2025-11-20	15	3.61271	THESSALONIKI (AIRPORT)
622	2025-11-21	15	3.6	THESSALONIKI (AIRPORT)	2025-11-21	15	3.98733	THESSALONIKI (AIRPORT)
622	2025-11-22	15	4.1	THESSALONIKI (AIRPORT)	2025-11-22	15	4.39249	THESSALONIKI (AIRPORT)
622	2025-11-23	15	3.1	THESSALONIKI (AIRPORT)	2025-11-23	15	0.771091	THESSALONIKI (AIRPORT)
622	2025-11-24	15	0	THESSALONIKI (AIRPORT)	2025-11-24	15	0.652667	THESSALONIKI (AIRPORT)
622	2025-11-25	15	1.5	THESSALONIKI (AIRPORT)	2025-11-25	15	1.24401	THESSALONIKI (AIRPORT)
622	2025-11-26	15	3.1	THESSALONIKI (AIRPORT)	2025-11-26	15	4.50946	THESSALONIKI (AIRPORT)
622	2025-11-27	15	3.1	THESSALONIKI (AIRPORT)	2025-11-27	15	2.98945	THESSALONIKI (AIRPORT)
622	2025-11-28	15	6.2	THESSALONIKI (AIRPORT)	2025-11-28	15	1.18322	THESSALONIKI (AIRPORT)
622	2025-11-29	15	5.1	THESSALONIKI (AIRPORT)	2025-11-29	15	4.84139	THESSALONIKI (AIRPORT)
622	2025-11-30	15	3.6	THESSALONIKI (AIRPORT)	2025-11-30	15	2.61759	THESSALONIKI (AIRPORT)
624	2025-11-01	15	0	CHRYSOPOULI (AIRPORT)	2025-11-01	15	0.744316	CHRYSOPOULI (AIRPORT)
624	2025-11-02	15	1.5	CHRYSOPOULI (AIRPORT)	2025-11-02	15	1.18634	CHRYSOPOULI (AIRPORT)
