obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-02	6	0	SERRAI	2025-11-01	30	0.16689	SERRAI
606	2025-11-03	6	0	SERRAI	2025-11-02	30	0.343907	SERRAI
606	2025-11-04	6	0	SERRAI	2025-11-03	30	0.144553	SERRAI
606	2025-11-05	6	0.5	SERRAI	2025-11-04	30	1.26375	SERRAI
606	2025-11-06	6	0	SERRAI	2025-11-05	30	0.930702	SERRAI
606	2025-11-07	6	0	SERRAI	2025-11-06	30	0.55182	SERRAI
606	2025-11-08	6	0	SERRAI	2025-11-07	30	2.96886	SERRAI
606	2025-11-09	6	0	SERRAI	2025-11-08	30	0.352231	SERRAI
606	2025-11-10	6	0.5	SERRAI	2025-11-09	30	1.88506	SERRAI
606	2025-11-11	6	0	SERRAI	2025-11-10	30	0.310544	SERRAI
606	2025-11-12	6	0.5	SERRAI	2025-11-11	30	0.0745652	SERRAI
606	2025-11-13	6	0	SERRAI	2025-11-12	30	0.372172	SERRAI
606	2025-11-14	6	0.5	SERRAI	2025-11-13	30	0.656885	SERRAI
606	2025-11-15	6	0	SERRAI	2025-11-14	30	0.179654	SERRAI
606	2025-11-16	6	0.5	SERRAI	2025-11-15	30	0.296681	SERRAI
606	2025-11-17	6	0.5	SERRAI	2025-11-16	30	1.83029	SERRAI
606	2025-11-18	6	0.5	SERRAI	2025-11-17	30	3.10753	SERRAI
606	2025-11-19	6	0.5	SERRAI	2025-11-18	30	2.5873	SERRAI
606	2025-11-20	6	0.5	SERRAI	2025-11-19	30	1.97186	SERRAI
606	2025-11-21	6	3.1	SERRAI	2025-11-20	30	4.50033	SERRAI
606	2025-11-24	6	0	SERRAI	2025-11-23	30	0.488624	SERRAI
606	2025-11-25	6	0	SERRAI	2025-11-24	30	0.951214	SERRAI
606	2025-11-26	6	0	SERRAI	2025-11-25	30	3.20062	SERRAI
613	2025-11-02	6	0	FLORINA	2025-11-01	30	0.604773	FLORINA
613	2025-11-03	6	1	FLORINA	2025-11-02	30	1.52111	FLORINA
613	2025-11-04	6	4.1	FLORINA	2025-11-03	30	4.15275	FLORINA
613	2025-11-05	6	0.5	FLORINA	2025-11-04	30	3.71747	FLORINA
613	2025-11-06	6	0	FLORINA	2025-11-05	30	0.95432	FLORINA
613	2025-11-07	6	2.1	FLORINA	2025-11-06	30	2.06084	FLORINA
613	2025-11-08	6	1.5	FLORINA	2025-11-07	30	1.87066	FLORINA
613	2025-11-09	6	0.5	FLORINA	2025-11-08	30	0.598082	FLORINA
613	2025-11-10	6	0	FLORINA	2025-11-09	30	2.10241	FLORINA
613	2025-11-11	6	0.5	FLORINA	2025-11-10	30	0.101422	FLORINA
613	2025-11-12	6	0	FLORINA	2025-11-11	30	1.75079	FLORINA
613	2025-11-13	6	0	FLORINA	2025-11-12	30	0.826351	FLORINA
613	2025-11-14	6	0	FLORINA	2025-11-13	30	0.69991	FLORINA
613	2025-11-15	6	1	FLORINA	2025-11-14	30	0.472277	FLORINA
613	2025-11-16	6	1.5	FLORINA	2025-11-15	30	0.788426	FLORINA
613	2025-11-17	6	1.5	FLORINA	2025-11-16	30	2.62841	FLORINA
613	2025-11-18	6	7.7	FLORINA	2025-11-17	30	2.54249	FLORINA
613	2025-11-19	6	3.6	FLORINA	2025-11-18	30	3.0225	FLORINA
613	2025-11-20	6	5.7	FLORINA	2025-11-19	30	2.43973	FLORINA
613	2025-11-21	6	2.6	FLORINA	2025-11-20	30	2.35392	FLORINA
613	2025-11-22	6	9	FLORINA	2025-11-21	30	1.94259	FLORINA
613	2025-11-23	6	7	FLORINA	2025-11-22	30	1.75201	FLORINA
613	2025-11-24	6	1	FLORINA	2025-11-23	30	1.66847	FLORINA
613	2025-11-25	6	2.6	FLORINA	2025-11-24	30	2.19733	FLORINA
613	2025-11-26	6	2.6	FLORINA	2025-11-25	30	3.06295	FLORINA
613	2025-11-27	6	0	FLORINA	2025-11-26	30	1.15057	FLORINA
613	2025-11-28	6	2.1	FLORINA	2025-11-27	30	2.10539	FLORINA
613	2025-11-29	6	2	FLORINA	2025-11-28	30	1.94594	FLORINA
613	2025-11-30	6	0	FLORINA	2025-11-29	30	0.575033	FLORINA
622	2025-11-02	6	1.5	THESSALONIKI (AIRPORT)	2025-11-01	30	1.41394	THESSALONIKI (AIRPORT)
622	2025-11-03	6	1.5	THESSALONIKI (AIRPORT)	2025-11-02	30	1.45442	THESSALONIKI (AIRPORT)
622	2025-11-04	6	3.6	THESSALONIKI (AIRPORT)	2025-11-03	30	4.29228	THESSALONIKI (AIRPORT)
622	2025-11-05	6	5.1	THESSALONIKI (AIRPORT)	2025-11-04	30	3.90574	THESSALONIKI (AIRPORT)
622	2025-11-06	6	1.5	THESSALONIKI (AIRPORT)	2025-11-05	30	0.931817	THESSALONIKI (AIRPORT)
622	2025-11-07	6	1.5	THESSALONIKI (AIRPORT)	2025-11-06	30	1.73392	THESSALONIKI (AIRPORT)
622	2025-11-08	6	4.1	THESSALONIKI (AIRPORT)	2025-11-07	30	6.82546	THESSALONIKI (AIRPORT)
622	2025-11-09	6	1	THESSALONIKI (AIRPORT)	2025-11-08	30	1.36857	THESSALONIKI (AIRPORT)
622	2025-11-10	6	2.1	THESSALONIKI (AIRPORT)	2025-11-09	30	0.947254	THESSALONIKI (AIRPORT)
622	2025-11-11	6	0.5	THESSALONIKI (AIRPORT)	2025-11-10	30	2.65717	THESSALONIKI (AIRPORT)
622	2025-11-12	6	2.6	THESSALONIKI (AIRPORT)	2025-11-11	30	3.1077	THESSALONIKI (AIRPORT)
622	2025-11-13	6	2.6	THESSALONIKI (AIRPORT)	2025-11-12	30	1.44776	THESSALONIKI (AIRPORT)
622	2025-11-14	6	3.1	THESSALONIKI (AIRPORT)	2025-11-13	30	1.12386	THESSALONIKI (AIRPORT)
622	2025-11-15	6	1.5	THESSALONIKI (AIRPORT)	2025-11-14	30	1.69509	THESSALONIKI (AIRPORT)
622	2025-11-16	6	2.1	THESSALONIKI (AIRPORT)	2025-11-15	30	1.61438	THESSALONIKI (AIRPORT)
622	2025-11-17	6	0	THESSALONIKI (AIRPORT)	2025-11-16	30	1.8625	THESSALONIKI (AIRPORT)
622	2025-11-18	6	5.1	THESSALONIKI (AIRPORT)	2025-11-17	30	3.76437	THESSALONIKI (AIRPORT)
622	2025-11-19	6	2.6	THESSALONIKI (AIRPORT)	2025-11-18	30	2.64994	THESSALONIKI (AIRPORT)
622	2025-11-20	6	1.5	THESSALONIKI (AIRPORT)	2025-11-19	30	4.38309	THESSALONIKI (AIRPORT)
622	2025-11-21	6	4.1	THESSALONIKI (AIRPORT)	2025-11-20	30	5.65184	THESSALONIKI (AIRPORT)
622	2025-11-22	6	1.5	THESSALONIKI (AIRPORT)	2025-11-21	30	3.40494	THESSALONIKI (AIRPORT)
622	2025-11-23	6	3.6	THESSALONIKI (AIRPORT)	2025-11-22	30	1.39275	THESSALONIKI (AIRPORT)
622	2025-11-24	6	2.6	THESSALONIKI (AIRPORT)	2025-11-23	30	2.30361	THESSALONIKI (AIRPORT)
622	2025-11-25	6	1.5	THESSALONIKI (AIRPORT)	2025-11-24	30	1.646	THESSALONIKI (AIRPORT)
622	2025-11-26	6	1.5	THESSALONIKI (AIRPORT)	2025-11-25	30	2.81486	THESSALONIKI (AIRPORT)
622	2025-11-27	6	1	THESSALONIKI (AIRPORT)	2025-11-26	30	1.77258	THESSALONIKI (AIRPORT)
622	2025-11-28	6	1	THESSALONIKI (AIRPORT)	2025-11-27	30	2.80229	THESSALONIKI (AIRPORT)
622	2025-11-29	6	2.6	THESSALONIKI (AIRPORT)	2025-11-28	30	4.10691	THESSALONIKI (AIRPORT)
622	2025-11-30	6	5.7	THESSALONIKI (AIRPORT)	2025-11-29	30	4.14994	THESSALONIKI (AIRPORT)
624	2025-11-02	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-01	30	0.61718	CHRYSOPOULI (AIRPORT)
624	2025-11-03	6	0	CHRYSOPOULI (AIRPORT)	2025-11-02	30	1.34192	CHRYSOPOULI (AIRPORT)
624	2025-11-04	6	3.1	CHRYSOPOULI (AIRPORT)	2025-11-03	30	1.86048	CHRYSOPOULI (AIRPORT)
624	2025-11-05	6	2.1	CHRYSOPOULI (AIRPORT)	2025-11-04	30	4.92294	CHRYSOPOULI (AIRPORT)
624	2025-11-06	6	2.6	CHRYSOPOULI (AIRPORT)	2025-11-05	30	2.98593	CHRYSOPOULI (AIRPORT)
624	2025-11-07	6	0	CHRYSOPOULI (AIRPORT)	2025-11-06	30	2.42229	CHRYSOPOULI (AIRPORT)
624	2025-11-08	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-07	30	2.54018	CHRYSOPOULI (AIRPORT)
624	2025-11-09	6	0	CHRYSOPOULI (AIRPORT)	2025-11-08	30	0.88837	CHRYSOPOULI (AIRPORT)
624	2025-11-10	6	0	CHRYSOPOULI (AIRPORT)	2025-11-09	30	3.43243	CHRYSOPOULI (AIRPORT)
624	2025-11-11	6	0	CHRYSOPOULI (AIRPORT)	2025-11-10	30	3.098	CHRYSOPOULI (AIRPORT)
624	2025-11-12	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-11	30	1.91439	CHRYSOPOULI (AIRPORT)
624	2025-11-13	6	0	CHRYSOPOULI (AIRPORT)	2025-11-12	30	0.560745	CHRYSOPOULI (AIRPORT)
624	2025-11-14	6	0	CHRYSOPOULI (AIRPORT)	2025-11-13	30	1.18459	CHRYSOPOULI (AIRPORT)
624	2025-11-15	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-14	30	0.810551	CHRYSOPOULI (AIRPORT)
624	2025-11-16	6	0	CHRYSOPOULI (AIRPORT)	2025-11-15	30	1.47433	CHRYSOPOULI (AIRPORT)
624	2025-11-17	6	1	CHRYSOPOULI (AIRPORT)	2025-11-16	30	1.17024	CHRYSOPOULI (AIRPORT)
624	2025-11-18	6	0	CHRYSOPOULI (AIRPORT)	2025-11-17	30	1.56264	CHRYSOPOULI (AIRPORT)
624	2025-11-19	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-18	30	0.380332	CHRYSOPOULI (AIRPORT)
624	2025-11-20	6	2.1	CHRYSOPOULI (AIRPORT)	2025-11-19	30	0.903411	CHRYSOPOULI (AIRPORT)
624	2025-11-21	6	2.6	CHRYSOPOULI (AIRPORT)	2025-11-20	30	1.96576	CHRYSOPOULI (AIRPORT)
624	2025-11-22	6	4	CHRYSOPOULI (AIRPORT)	2025-11-21	30	2.04284	CHRYSOPOULI (AIRPORT)
624	2025-11-23	6	7	CHRYSOPOULI (AIRPORT)	2025-11-22	30	4.52647	CHRYSOPOULI (AIRPORT)
624	2025-11-24	6	1	CHRYSOPOULI (AIRPORT)	2025-11-23	30	0.421057	CHRYSOPOULI (AIRPORT)
624	2025-11-25	6	0	CHRYSOPOULI (AIRPORT)	2025-11-24	30	1.18809	CHRYSOPOULI (AIRPORT)
624	2025-11-26	6	1.5	CHRYSOPOULI (AIRPORT)	2025-11-25	30	2.93586	CHRYSOPOULI (AIRPORT)
624	2025-11-27	6	7.2	CHRYSOPOULI (AIRPORT)	2025-11-26	30	1.21243	CHRYSOPOULI (AIRPORT)
624	2025-11-28	6	3.6	CHRYSOPOULI (AIRPORT)	2025-11-27	30	4.64158	CHRYSOPOULI (AIRPORT)
624	2025-11-29	6	5.1	CHRYSOPOULI (AIRPORT)	2025-11-28	30	3.28325	CHRYSOPOULI (AIRPORT)
624	2025-11-30	6	4	CHRYSOPOULI (AIRPORT)	2025-11-29	30	0.429261	CHRYSOPOULI (AIRPORT)
627	2025-11-02	6	2.1	ALEXANDROUPOLI (AIRPORT)	2025-11-01	30	4.49799	ALEXANDROUPOLI (AIRPORT)
627	2025-11-03	6	0	ALEXANDROUPOLI (AIRPORT)	2025-11-02	30	2.61084	ALEXANDROUPOLI (AIRPORT)
627	2025-11-04	6	0	ALEXANDROUPOLI (AIRPORT)	2025-11-03	30	3.54083	ALEXANDROUPOLI (AIRPORT)
627	2025-11-05	6	7.7	ALEXANDROUPOLI (AIRPORT)	2025-11-04	30	7.37703	ALEXANDROUPOLI (AIRPORT)
627	2025-11-06	6	4.6	ALEXANDROUPOLI (AIRPORT)	2025-11-05	30	6.80867	ALEXANDROUPOLI (AIRPORT)
627	2025-11-07	6	3.6	ALEXANDROUPOLI (AIRPORT)	2025-11-06	30	5.1599	ALEXANDROUPOLI (AIRPORT)
627	2025-11-08	6	5	ALEXANDROUPOLI (AIRPORT)	2025-11-07	30	2.58719	ALEXANDROUPOLI (AIRPORT)
