obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-11-01	18	1	SERRAI	2025-11-01	18	0.400154	SERRAI
606	2025-11-02	18	0	SERRAI	2025-11-02	18	1.20437	SERRAI
606	2025-11-04	18	0	SERRAI	2025-11-04	18	1.50415	SERRAI
606	2025-11-05	18	0	SERRAI	2025-11-05	18	1.46947	SERRAI
606	2025-11-06	18	0	SERRAI	2025-11-06	18	0.184906	SERRAI
606	2025-11-07	18	0.5	SERRAI	2025-11-07	18	1.44964	SERRAI
606	2025-11-08	18	0.5	SERRAI	2025-11-08	18	1.55136	SERRAI
606	2025-11-09	18	0.5	SERRAI	2025-11-09	18	1.77276	SERRAI
606	2025-11-10	18	0.5	SERRAI	2025-11-10	18	0.672782	SERRAI
606	2025-11-11	18	1.5	SERRAI	2025-11-11	18	0.337714	SERRAI
606	2025-11-12	18	0	SERRAI	2025-11-12	18	0.936178	SERRAI
606	2025-11-13	18	0	SERRAI	2025-11-13	18	0.914887	SERRAI
606	2025-11-14	18	0	SERRAI	2025-11-14	18	1.13446	SERRAI
606	2025-11-15	18	0	SERRAI	2025-11-15	18	0.854055	SERRAI
606	2025-11-16	18	0	SERRAI	2025-11-16	18	0.976804	SERRAI
606	2025-11-17	18	0	SERRAI	2025-11-17	18	2.47829	SERRAI
606	2025-11-18	18	1	SERRAI	2025-11-18	18	2.15692	SERRAI
606	2025-11-19	18	1	SERRAI	2025-11-19	18	2.27986	SERRAI
606	2025-11-20	18	0	SERRAI	2025-11-20	18	2.65514	SERRAI
613	2025-11-01	18	1.5	FLORINA	2025-11-01	18	0.912395	FLORINA
613	2025-11-02	18	2.1	FLORINA	2025-11-02	18	1.82678	FLORINA
613	2025-11-03	18	4	FLORINA	2025-11-03	18	1.33298	FLORINA
613	2025-11-04	18	2.6	FLORINA	2025-11-04	18	3.98393	FLORINA
613	2025-11-05	18	0	FLORINA	2025-11-05	18	0.402767	FLORINA
613	2025-11-06	18	1.5	FLORINA	2025-11-06	18	1.11851	FLORINA
613	2025-11-07	18	2.6	FLORINA	2025-11-07	18	1.837	FLORINA
613	2025-11-08	18	1.5	FLORINA	2025-11-08	18	1.75701	FLORINA
613	2025-11-09	18	3.1	FLORINA	2025-11-09	18	2.08287	FLORINA
613	2025-11-10	18	0.5	FLORINA	2025-11-10	18	0.453323	FLORINA
613	2025-11-11	18	3.6	FLORINA	2025-11-11	18	2.09173	FLORINA
613	2025-11-12	18	1	FLORINA	2025-11-12	18	0.729021	FLORINA
613	2025-11-13	18	0.5	FLORINA	2025-11-13	18	0.638555	FLORINA
613	2025-11-14	18	1	FLORINA	2025-11-14	18	0.359146	FLORINA
613	2025-11-15	18	0.5	FLORINA	2025-11-15	18	1.06298	FLORINA
613	2025-11-16	18	0	FLORINA	2025-11-16	18	1.82394	FLORINA
613	2025-11-18	18	3.1	FLORINA	2025-11-18	18	2.86379	FLORINA
613	2025-11-19	18	3.6	FLORINA	2025-11-19	18	2.7624	FLORINA
613	2025-11-20	18	3.6	FLORINA	2025-11-20	18	2.59727	FLORINA
613	2025-11-21	18	6	FLORINA	2025-11-21	18	2.90519	FLORINA
613	2025-11-22	18	7	FLORINA	2025-11-22	18	2.21529	FLORINA
613	2025-11-23	18	9	FLORINA	2025-11-23	18	2.08786	FLORINA
613	2025-11-24	18	1	FLORINA	2025-11-24	18	1.69626	FLORINA
613	2025-11-25	18	5	FLORINA	2025-11-25	18	3.09503	FLORINA
613	2025-11-26	18	2	FLORINA	2025-11-26	18	1.7799	FLORINA
613	2025-11-27	18	1	FLORINA	2025-11-27	18	0.391722	FLORINA
613	2025-11-28	18	0	FLORINA	2025-11-28	18	1.97937	FLORINA
613	2025-11-29	18	0	FLORINA	2025-11-29	18	1.1472	FLORINA
613	2025-11-30	18	3	FLORINA	2025-11-30	18	0.348189	FLORINA
622	2025-11-01	18	2.1	THESSALONIKI (AIRPORT)	2025-11-01	18	0.447311	THESSALONIKI (AIRPORT)
622	2025-11-02	18	2.6	THESSALONIKI (AIRPORT)	2025-11-02	18	0.85582	THESSALONIKI (AIRPORT)
622	2025-11-03	18	0.5	THESSALONIKI (AIRPORT)	2025-11-03	18	2.38913	THESSALONIKI (AIRPORT)
622	2025-11-04	18	7.2	THESSALONIKI (AIRPORT)	2025-11-04	18	4.68666	THESSALONIKI (AIRPORT)
622	2025-11-05	18	1.5	THESSALONIKI (AIRPORT)	2025-11-05	18	1.21263	THESSALONIKI (AIRPORT)
622	2025-11-06	18	1.5	THESSALONIKI (AIRPORT)	2025-11-06	18	0.510355	THESSALONIKI (AIRPORT)
622	2025-11-07	18	1.5	THESSALONIKI (AIRPORT)	2025-11-07	18	3.01871	THESSALONIKI (AIRPORT)
622	2025-11-08	18	2.6	THESSALONIKI (AIRPORT)	2025-11-08	18	4.12118	THESSALONIKI (AIRPORT)
622	2025-11-09	18	1.5	THESSALONIKI (AIRPORT)	2025-11-09	18	2.63373	THESSALONIKI (AIRPORT)
622	2025-11-10	18	1	THESSALONIKI (AIRPORT)	2025-11-10	18	2.68111	THESSALONIKI (AIRPORT)
622	2025-11-11	18	7.2	THESSALONIKI (AIRPORT)	2025-11-11	18	5.4621	THESSALONIKI (AIRPORT)
622	2025-11-12	18	3.1	THESSALONIKI (AIRPORT)	2025-11-12	18	0.858175	THESSALONIKI (AIRPORT)
622	2025-11-13	18	2.6	THESSALONIKI (AIRPORT)	2025-11-13	18	0.756239	THESSALONIKI (AIRPORT)
622	2025-11-14	18	1.5	THESSALONIKI (AIRPORT)	2025-11-14	18	1.08012	THESSALONIKI (AIRPORT)
622	2025-11-15	18	2.1	THESSALONIKI (AIRPORT)	2025-11-15	18	1.60193	THESSALONIKI (AIRPORT)
622	2025-11-16	18	2.6	THESSALONIKI (AIRPORT)	2025-11-16	18	2.2234	THESSALONIKI (AIRPORT)
622	2025-11-17	18	1.5	THESSALONIKI (AIRPORT)	2025-11-17	18	5.19444	THESSALONIKI (AIRPORT)
622	2025-11-18	18	2.1	THESSALONIKI (AIRPORT)	2025-11-18	18	4.49832	THESSALONIKI (AIRPORT)
622	2025-11-19	18	2.1	THESSALONIKI (AIRPORT)	2025-11-19	18	3.24024	THESSALONIKI (AIRPORT)
