obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-01	0	0.5	SERRAI	2025-11-01	0	1.48529	SERRAI
606	2025-11-02	0	0.5	SERRAI	2025-11-02	0	0.560319	SERRAI
606	2025-11-03	0	0	SERRAI	2025-11-03	0	0.768423	SERRAI
606	2025-11-05	0	0.5	SERRAI	2025-11-05	0	2.12908	SERRAI
606	2025-11-06	0	0.5	SERRAI	2025-11-06	0	1.0092	SERRAI
606	2025-11-07	0	0	SERRAI	2025-11-07	0	0.663854	SERRAI
606	2025-11-08	0	0	SERRAI	2025-11-08	0	1.84717	SERRAI
606	2025-11-09	0	0	SERRAI	2025-11-09	0	1.40499	SERRAI
606	2025-11-10	0	0.5	SERRAI	2025-11-10	0	1.62811	SERRAI
606	2025-11-11	0	0.5	SERRAI	2025-11-11	0	0.875841	SERRAI
606	2025-11-12	0	1	SERRAI	2025-11-12	0	2.2357	SERRAI
606	2025-11-13	0	0.5	SERRAI	2025-11-13	0	0.64939	SERRAI
606	2025-11-14	0	0.5	SERRAI	2025-11-14	0	0.685919	SERRAI
606	2025-11-15	0	0	SERRAI	2025-11-15	0	0.347904	SERRAI
606	2025-11-16	0	0.5	SERRAI	2025-11-16	0	0.928241	SERRAI
606	2025-11-17	0	0	SERRAI	2025-11-17	0	1.43528	SERRAI
606	2025-11-18	0	0.5	SERRAI	2025-11-18	0	3.99516	SERRAI
606	2025-11-19	0	0	SERRAI	2025-11-19	0	2.47045	SERRAI
606	2025-11-20	0	1	SERRAI	2025-11-20	0	1.59642	SERRAI
606	2025-11-21	0	0.5	SERRAI	2025-11-21	0	3.53484	SERRAI
613	2025-11-01	0	0	FLORINA	2025-11-01	0	1.29766	FLORINA
613	2025-11-02	0	0.5	FLORINA	2025-11-02	0	2.11681	FLORINA
613	2025-11-03	0	0	FLORINA	2025-11-03	0	1.64042	FLORINA
613	2025-11-04	0	2	FLORINA	2025-11-04	0	0.933359	FLORINA
613	2025-11-05	0	2.1	FLORINA	2025-11-05	0	5.74637	FLORINA
613	2025-11-06	0	0	FLORINA	2025-11-06	0	1.31756	FLORINA
613	2025-11-07	0	0.5	FLORINA	2025-11-07	0	1.85346	FLORINA
613	2025-11-08	0	5.7	FLORINA	2025-11-08	0	0.664856	FLORINA
613	2025-11-09	0	1.5	FLORINA	2025-11-09	0	1.86423	FLORINA
613	2025-11-10	0	2.6	FLORINA	2025-11-10	0	0.342831	FLORINA
613	2025-11-11	0	1.5	FLORINA	2025-11-11	0	1.90575	FLORINA
613	2025-11-12	0	2.6	FLORINA	2025-11-12	0	1.51404	FLORINA
613	2025-11-13	0	0.5	FLORINA	2025-11-13	0	2.53453	FLORINA
613	2025-11-14	0	0	FLORINA	2025-11-14	0	2.52363	FLORINA
613	2025-11-15	0	0.5	FLORINA	2025-11-15	0	2.26447	FLORINA
613	2025-11-16	0	0	FLORINA	2025-11-16	0	2.77404	FLORINA
613	2025-11-17	0	0.5	FLORINA	2025-11-17	0	2.45569	FLORINA
613	2025-11-18	0	5.1	FLORINA	2025-11-18	0	3.04959	FLORINA
613	2025-11-19	0	4.1	FLORINA	2025-11-19	0	0.782663	FLORINA
613	2025-11-20	0	2.6	FLORINA	2025-11-20	0	0.328663	FLORINA
613	2025-11-21	0	0	FLORINA	2025-11-21	0	0.795026	FLORINA
613	2025-11-22	0	8	FLORINA	2025-11-22	0	1.10966	FLORINA
613	2025-11-23	0	3	FLORINA	2025-11-23	0	1.32674	FLORINA
613	2025-11-24	0	10	FLORINA	2025-11-24	0	1.74498	FLORINA
613	2025-11-25	0	7	FLORINA	2025-11-25	0	1.57415	FLORINA
613	2025-11-26	0	5	FLORINA	2025-11-26	0	1.69217	FLORINA
613	2025-11-27	0	1	FLORINA	2025-11-27	0	0.691438	FLORINA
613	2025-11-28	0	5	FLORINA	2025-11-28	0	3.12403	FLORINA
613	2025-11-29	0	0	FLORINA	2025-11-29	0	3.24875	FLORINA
613	2025-11-30	0	4	FLORINA	2025-11-30	0	1.29687	FLORINA
622	2025-11-01	0	1	THESSALONIKI (AIRPORT)	2025-11-01	0	1.62696	THESSALONIKI (AIRPORT)
622	2025-11-02	0	2.1	THESSALONIKI (AIRPORT)	2025-11-02	0	1.53332	THESSALONIKI (AIRPORT)
622	2025-11-03	0	2.1	THESSALONIKI (AIRPORT)	2025-11-03	0	2.57218	THESSALONIKI (AIRPORT)
622	2025-11-04	0	1.5	THESSALONIKI (AIRPORT)	2025-11-04	0	1.87834	THESSALONIKI (AIRPORT)
622	2025-11-05	0	7.2	THESSALONIKI (AIRPORT)	2025-11-05	0	5.78743	THESSALONIKI (AIRPORT)
622	2025-11-06	0	1.5	THESSALONIKI (AIRPORT)	2025-11-06	0	0.657451	THESSALONIKI (AIRPORT)
622	2025-11-07	0	2.6	THESSALONIKI (AIRPORT)	2025-11-07	0	1.38583	THESSALONIKI (AIRPORT)
622	2025-11-08	0	3.1	THESSALONIKI (AIRPORT)	2025-11-08	0	1.93073	THESSALONIKI (AIRPORT)
622	2025-11-09	0	1.5	THESSALONIKI (AIRPORT)	2025-11-09	0	1.33248	THESSALONIKI (AIRPORT)
622	2025-11-10	0	6.2	THESSALONIKI (AIRPORT)	2025-11-10	0	0.89007	THESSALONIKI (AIRPORT)
622	2025-11-11	0	1.5	THESSALONIKI (AIRPORT)	2025-11-11	0	2.10042	THESSALONIKI (AIRPORT)
622	2025-11-12	0	3.1	THESSALONIKI (AIRPORT)	2025-11-12	0	4.80911	THESSALONIKI (AIRPORT)
622	2025-11-13	0	3.1	THESSALONIKI (AIRPORT)	2025-11-13	0	1.47938	THESSALONIKI (AIRPORT)
622	2025-11-14	0	3.1	THESSALONIKI (AIRPORT)	2025-11-14	0	1.88122	THESSALONIKI (AIRPORT)
622	2025-11-15	0	3.1	THESSALONIKI (AIRPORT)	2025-11-15	0	1.48636	THESSALONIKI (AIRPORT)
622	2025-11-16	0	3.1	THESSALONIKI (AIRPORT)	2025-11-16	0	2.60481	THESSALONIKI (AIRPORT)
622	2025-11-17	0	3.1	THESSALONIKI (AIRPORT)	2025-11-17	0	2.911	THESSALONIKI (AIRPORT)
622	2025-11-18	0	1.5	THESSALONIKI (AIRPORT)	2025-11-18	0	5.36364	THESSALONIKI (AIRPORT)
622	2025-11-19	0	3.1	THESSALONIKI (AIRPORT)	2025-11-19	0	3.28337	THESSALONIKI (AIRPORT)
622	2025-11-20	0	2.1	THESSALONIKI (AIRPORT)	2025-11-20	0	1.77099	THESSALONIKI (AIRPORT)
