obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-01	9	4.6	SERRAI	2025-09-01	9	4.44238	SERRAI
606	2025-09-02	9	1	SERRAI	2025-09-02	9	0.304776	SERRAI
606	2025-09-03	9	1	SERRAI	2025-09-03	9	1.11882	SERRAI
606	2025-09-04	9	1.5	SERRAI	2025-09-04	9	2.03052	SERRAI
606	2025-09-05	9	1.5	SERRAI	2025-09-05	9	1.17667	SERRAI
606	2025-09-06	9	2.1	SERRAI	2025-09-06	9	1.04808	SERRAI
606	2025-09-07	9	1	SERRAI	2025-09-07	9	1.50359	SERRAI
606	2025-09-08	9	1	SERRAI	2025-09-08	9	0.781799	SERRAI
606	2025-09-09	9	1	SERRAI	2025-09-09	9	1.75176	SERRAI
606	2025-09-10	9	1	SERRAI	2025-09-10	9	1.456	SERRAI
606	2025-09-11	9	1	SERRAI	2025-09-11	9	1.22474	SERRAI
606	2025-09-12	9	0.5	SERRAI	2025-09-12	9	1.47066	SERRAI
606	2025-09-13	9	1.5	SERRAI	2025-09-13	9	2.09957	SERRAI
606	2025-09-14	9	1	SERRAI	2025-09-14	9	2.5397	SERRAI
606	2025-09-15	9	1.5	SERRAI	2025-09-15	9	2.39892	SERRAI
606	2025-09-16	9	1	SERRAI	2025-09-16	9	1.13584	SERRAI
606	2025-09-17	9	1	SERRAI	2025-09-17	9	2.50926	SERRAI
606	2025-09-18	9	1.5	SERRAI	2025-09-18	9	1.47072	SERRAI
606	2025-09-19	9	1	SERRAI	2025-09-19	9	0.438762	SERRAI
606	2025-09-20	9	1	SERRAI	2025-09-20	9	0.729103	SERRAI
606	2025-09-21	9	1.5	SERRAI	2025-09-21	9	1.29158	SERRAI
606	2025-09-22	9	1	SERRAI	2025-09-22	9	1.1088	SERRAI
606	2025-09-23	9	1	SERRAI	2025-09-23	9	0.807537	SERRAI
606	2025-09-24	9	1	SERRAI	2025-09-24	9	0.967075	SERRAI
606	2025-09-25	9	2.6	SERRAI	2025-09-25	9	3.1893	SERRAI
606	2025-09-26	9	1.5	SERRAI	2025-09-26	9	1.62652	SERRAI
606	2025-09-27	9	2.1	SERRAI	2025-09-27	9	0.635193	SERRAI
606	2025-09-28	9	0.5	SERRAI	2025-09-28	9	2.34583	SERRAI
606	2025-09-29	9	1	SERRAI	2025-09-29	9	0.918861	SERRAI
606	2025-09-30	9	1.5	SERRAI	2025-09-30	9	1.12229	SERRAI
613	2025-09-01	9	2.1	FLORINA	2025-09-01	9	2.13613	FLORINA
613	2025-09-02	9	2.1	FLORINA	2025-09-02	9	1.87228	FLORINA
613	2025-09-03	9	1.5	FLORINA	2025-09-03	9	1.69125	FLORINA
613	2025-09-04	9	1	FLORINA	2025-09-04	9	0.991907	FLORINA
613	2025-09-05	9	2.6	FLORINA	2025-09-05	9	2.67649	FLORINA
613	2025-09-06	9	2.1	FLORINA	2025-09-06	9	2.02726	FLORINA
613	2025-09-07	9	2.6	FLORINA	2025-09-07	9	2.52167	FLORINA
613	2025-09-08	9	1.5	FLORINA	2025-09-08	9	1.35713	FLORINA
613	2025-09-09	9	1.5	FLORINA	2025-09-09	9	1.95102	FLORINA
613	2025-09-10	9	1.5	FLORINA	2025-09-10	9	1.53319	FLORINA
613	2025-09-11	9	1	FLORINA	2025-09-11	9	0.797754	FLORINA
613	2025-09-12	9	3.1	FLORINA	2025-09-12	9	1.92313	FLORINA
613	2025-09-13	9	2.1	FLORINA	2025-09-13	9	1.02598	FLORINA
613	2025-09-14	9	1.5	FLORINA	2025-09-14	9	2.49638	FLORINA
613	2025-09-15	9	3.6	FLORINA	2025-09-15	9	3.16756	FLORINA
613	2025-09-16	9	1.5	FLORINA	2025-09-16	9	1.42471	FLORINA
613	2025-09-17	9	3.1	FLORINA	2025-09-17	9	4.06684	FLORINA
613	2025-09-18	9	6.7	FLORINA	2025-09-18	9	4.77661	FLORINA
613	2025-09-19	9	3.6	FLORINA	2025-09-19	9	3.39613	FLORINA
613	2025-09-20	9	1.5	FLORINA	2025-09-20	9	1.80359	FLORINA
613	2025-09-21	9	3.1	FLORINA	2025-09-21	9	2.87662	FLORINA
613	2025-09-22	9	1.5	FLORINA	2025-09-22	9	1.58356	FLORINA
613	2025-09-23	9	1.5	FLORINA	2025-09-23	9	1.0656	FLORINA
613	2025-09-24	9	1	FLORINA	2025-09-24	9	1.31799	FLORINA
613	2025-09-25	9	3.1	FLORINA	2025-09-25	9	2.38288	FLORINA
613	2025-09-27	9	4.6	FLORINA	2025-09-27	9	3.91812	FLORINA
613	2025-09-28	9	3.6	FLORINA	2025-09-28	9	2.44108	FLORINA
613	2025-09-29	9	1.5	FLORINA	2025-09-29	9	1.19098	FLORINA
613	2025-09-30	9	1.5	FLORINA	2025-09-30	9	1.79297	FLORINA
622	2025-09-01	9	6.2	THESSALONIKI (AIRPORT)	2025-09-01	9	5.01652	THESSALONIKI (AIRPORT)
622	2025-09-02	9	3.6	THESSALONIKI (AIRPORT)	2025-09-02	9	1.36182	THESSALONIKI (AIRPORT)
622	2025-09-03	9	4.1	THESSALONIKI (AIRPORT)	2025-09-03	9	2.7138	THESSALONIKI (AIRPORT)
622	2025-09-04	9	3.6	THESSALONIKI (AIRPORT)	2025-09-04	9	2.05868	THESSALONIKI (AIRPORT)
622	2025-09-05	9	3.6	THESSALONIKI (AIRPORT)	2025-09-05	9	3.05848	THESSALONIKI (AIRPORT)
622	2025-09-06	9	3.6	THESSALONIKI (AIRPORT)	2025-09-06	9	2.61907	THESSALONIKI (AIRPORT)
622	2025-09-07	9	4.6	THESSALONIKI (AIRPORT)	2025-09-07	9	3.83263	THESSALONIKI (AIRPORT)
622	2025-09-08	9	3.1	THESSALONIKI (AIRPORT)	2025-09-08	9	2.68855	THESSALONIKI (AIRPORT)
622	2025-09-09	9	3.6	THESSALONIKI (AIRPORT)	2025-09-09	9	1.68144	THESSALONIKI (AIRPORT)
622	2025-09-10	9	4.1	THESSALONIKI (AIRPORT)	2025-09-10	9	1.80251	THESSALONIKI (AIRPORT)
622	2025-09-11	9	4.1	THESSALONIKI (AIRPORT)	2025-09-11	9	2.16087	THESSALONIKI (AIRPORT)
622	2025-09-12	9	6.7	THESSALONIKI (AIRPORT)	2025-09-12	9	5.71053	THESSALONIKI (AIRPORT)
