obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-01	3	0.5	SERRAI	2025-10-01	3	0.67403	SERRAI
606	2025-10-02	3	1	SERRAI	2025-10-02	3	1.00655	SERRAI
606	2025-10-03	3	0	SERRAI	2025-10-03	3	3.85215	SERRAI
606	2025-10-04	3	0.5	SERRAI	2025-10-04	3	0.684925	SERRAI
606	2025-10-05	3	0.5	SERRAI	2025-10-05	3	0.218807	SERRAI
606	2025-10-06	3	1	SERRAI	2025-10-06	3	0.094785	SERRAI
606	2025-10-07	3	1	SERRAI	2025-10-07	3	1.59914	SERRAI
606	2025-10-08	3	0.5	SERRAI	2025-10-08	3	1.35423	SERRAI
606	2025-10-09	3	0.5	SERRAI	2025-10-09	3	0.78679	SERRAI
606	2025-10-10	3	1	SERRAI	2025-10-10	3	0.131597	SERRAI
606	2025-10-11	3	1	SERRAI	2025-10-11	3	0.586478	SERRAI
606	2025-10-12	3	0.5	SERRAI	2025-10-12	3	0.210261	SERRAI
606	2025-10-13	3	0	SERRAI	2025-10-13	3	0.124068	SERRAI
606	2025-10-14	3	0	SERRAI	2025-10-14	3	0.361488	SERRAI
606	2025-10-15	3	0.5	SERRAI	2025-10-15	3	0.125633	SERRAI
606	2025-10-16	3	0	SERRAI	2025-10-16	3	0.323457	SERRAI
606	2025-10-17	3	0	SERRAI	2025-10-17	3	1.15796	SERRAI
606	2025-10-18	3	0	SERRAI	2025-10-18	3	0.164018	SERRAI
606	2025-10-19	3	0.5	SERRAI	2025-10-19	3	0.120671	SERRAI
606	2025-10-20	3	0	SERRAI	2025-10-20	3	0.0696664	SERRAI
606	2025-10-21	3	0	SERRAI	2025-10-21	3	1.23186	SERRAI
606	2025-10-22	3	0.5	SERRAI	2025-10-22	3	0.549471	SERRAI
606	2025-10-23	3	0	SERRAI	2025-10-23	3	0.241706	SERRAI
606	2025-10-24	3	0	SERRAI	2025-10-24	3	2.42573	SERRAI
606	2025-10-27	3	0	SERRAI	2025-10-27	3	1.56161	SERRAI
606	2025-10-28	3	0	SERRAI	2025-10-28	3	0.25554	SERRAI
606	2025-10-29	3	0	SERRAI	2025-10-29	3	0.104882	SERRAI
606	2025-10-30	3	0	SERRAI	2025-10-30	3	0.238415	SERRAI
606	2025-10-31	3	0	SERRAI	2025-10-31	3	0.625531	SERRAI
613	2025-10-01	3	2.1	FLORINA	2025-10-01	3	1.67479	FLORINA
613	2025-10-02	3	3.1	FLORINA	2025-10-02	3	2.73767	FLORINA
613	2025-10-03	3	2.6	FLORINA	2025-10-03	3	4.78441	FLORINA
613	2025-10-04	3	2.1	FLORINA	2025-10-04	3	1.73049	FLORINA
613	2025-10-05	3	1	FLORINA	2025-10-05	3	0.886648	FLORINA
613	2025-10-06	3	2.1	FLORINA	2025-10-06	3	1.94062	FLORINA
613	2025-10-07	3	3.6	FLORINA	2025-10-07	3	5.19747	FLORINA
613	2025-10-08	3	2.6	FLORINA	2025-10-08	3	4.88175	FLORINA
613	2025-10-09	3	0.5	FLORINA	2025-10-09	3	1.78597	FLORINA
613	2025-10-10	3	0.5	FLORINA	2025-10-10	3	1.70216	FLORINA
613	2025-10-11	3	1	FLORINA	2025-10-11	3	2.34834	FLORINA
613	2025-10-12	3	1.5	FLORINA	2025-10-12	3	2.0756	FLORINA
613	2025-10-13	3	0	FLORINA	2025-10-13	3	1.10657	FLORINA
613	2025-10-14	3	2.1	FLORINA	2025-10-14	3	1.64556	FLORINA
613	2025-10-15	3	0.5	FLORINA	2025-10-15	3	0.897778	FLORINA
613	2025-10-16	3	0.5	FLORINA	2025-10-16	3	0.660766	FLORINA
613	2025-10-17	3	0	FLORINA	2025-10-17	3	1.38066	FLORINA
613	2025-10-18	3	1.5	FLORINA	2025-10-18	3	1.34839	FLORINA
613	2025-10-19	3	3.1	FLORINA	2025-10-19	3	2.52005	FLORINA
613	2025-10-20	3	0.5	FLORINA	2025-10-20	3	0.388855	FLORINA
613	2025-10-21	3	0	FLORINA	2025-10-21	3	1.4791	FLORINA
613	2025-10-22	3	3.1	FLORINA	2025-10-22	3	1.4684	FLORINA
613	2025-10-23	3	0.5	FLORINA	2025-10-23	3	1.20152	FLORINA
613	2025-10-24	3	0.5	FLORINA	2025-10-24	3	2.75925	FLORINA
613	2025-10-25	3	2	FLORINA	2025-10-25	3	1.0981	FLORINA
613	2025-10-26	3	10	FLORINA	2025-10-26	3	1.93619	FLORINA
613	2025-10-27	3	1.5	FLORINA	2025-10-27	3	2.12151	FLORINA
613	2025-10-28	3	1.5	FLORINA	2025-10-28	3	1.34542	FLORINA
613	2025-10-29	3	1.5	FLORINA	2025-10-29	3	0.154714	FLORINA
613	2025-10-30	3	0	FLORINA	2025-10-30	3	0.704355	FLORINA
613	2025-10-31	3	0.5	FLORINA	2025-10-31	3	0.689513	FLORINA
