obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-02	21	1	SERRAI	2025-10-01	45	0.776265	SERRAI
606	2025-10-03	21	0.5	SERRAI	2025-10-02	45	1.24494	SERRAI
606	2025-10-04	21	0.5	SERRAI	2025-10-03	45	0.0893927	SERRAI
606	2025-10-05	21	0.5	SERRAI	2025-10-04	45	0.961296	SERRAI
606	2025-10-06	21	0	SERRAI	2025-10-05	45	2.12758	SERRAI
606	2025-10-07	21	1.5	SERRAI	2025-10-06	45	1.62355	SERRAI
606	2025-10-08	21	2.1	SERRAI	2025-10-07	45	1.91764	SERRAI
606	2025-10-09	21	1	SERRAI	2025-10-08	45	0.296861	SERRAI
606	2025-10-10	21	2.6	SERRAI	2025-10-09	45	0.771922	SERRAI
606	2025-10-11	21	1	SERRAI	2025-10-10	45	0.439169	SERRAI
606	2025-10-12	21	0	SERRAI	2025-10-11	45	0.894718	SERRAI
606	2025-10-13	21	0	SERRAI	2025-10-12	45	0.634356	SERRAI
606	2025-10-14	21	0	SERRAI	2025-10-13	45	0.721852	SERRAI
606	2025-10-15	21	0.5	SERRAI	2025-10-14	45	0.929384	SERRAI
606	2025-10-16	21	0.5	SERRAI	2025-10-15	45	1.36972	SERRAI
606	2025-10-17	21	0	SERRAI	2025-10-16	45	0.700224	SERRAI
606	2025-10-18	21	0.5	SERRAI	2025-10-17	45	0.362613	SERRAI
606	2025-10-19	21	0	SERRAI	2025-10-18	45	1.59795	SERRAI
606	2025-10-20	21	0.5	SERRAI	2025-10-19	45	1.56654	SERRAI
606	2025-10-21	21	0	SERRAI	2025-10-20	45	0.873878	SERRAI
606	2025-10-22	21	0	SERRAI	2025-10-21	45	0.206057	SERRAI
606	2025-10-23	21	0.5	SERRAI	2025-10-22	45	0.963579	SERRAI
606	2025-10-26	21	0.5	SERRAI	2025-10-25	45	0.814524	SERRAI
606	2025-10-27	21	0	SERRAI	2025-10-26	45	0.989236	SERRAI
606	2025-10-28	21	0	SERRAI	2025-10-27	45	0.232172	SERRAI
606	2025-10-29	21	0.5	SERRAI	2025-10-28	45	0.20719	SERRAI
606	2025-10-30	21	0	SERRAI	2025-10-29	45	0.116207	SERRAI
606	2025-10-31	21	0	SERRAI	2025-10-30	45	0.169486	SERRAI
613	2025-10-02	21	2.6	FLORINA	2025-10-01	45	4.7087	FLORINA
613	2025-10-03	21	2.1	FLORINA	2025-10-02	45	3.07218	FLORINA
613	2025-10-04	21	0.5	FLORINA	2025-10-03	45	0.930318	FLORINA
613	2025-10-05	21	3.6	FLORINA	2025-10-04	45	2.03204	FLORINA
613	2025-10-06	21	1	FLORINA	2025-10-05	45	5.36292	FLORINA
613	2025-10-07	21	3.6	FLORINA	2025-10-06	45	3.23757	FLORINA
613	2025-10-08	21	1.5	FLORINA	2025-10-07	45	2.61919	FLORINA
613	2025-10-09	21	0.5	FLORINA	2025-10-08	45	1.5671	FLORINA
613	2025-10-10	21	0	FLORINA	2025-10-09	45	1.34681	FLORINA
613	2025-10-11	21	1	FLORINA	2025-10-10	45	2.4593	FLORINA
613	2025-10-12	21	1	FLORINA	2025-10-11	45	0.597635	FLORINA
613	2025-10-13	21	0	FLORINA	2025-10-12	45	1.48023	FLORINA
613	2025-10-14	21	1	FLORINA	2025-10-13	45	0.929438	FLORINA
613	2025-10-15	21	0.5	FLORINA	2025-10-14	45	0.211364	FLORINA
613	2025-10-16	21	2.1	FLORINA	2025-10-15	45	2.33514	FLORINA
613	2025-10-17	21	2.1	FLORINA	2025-10-16	45	1.81722	FLORINA
613	2025-10-18	21	1	FLORINA	2025-10-17	45	1.43703	FLORINA
613	2025-10-19	21	0	FLORINA	2025-10-18	45	0.58771	FLORINA
613	2025-10-20	21	2.1	FLORINA	2025-10-19	45	1.38682	FLORINA
613	2025-10-21	21	2.1	FLORINA	2025-10-20	45	1.77282	FLORINA
613	2025-10-22	21	1.5	FLORINA	2025-10-21	45	1.33712	FLORINA
613	2025-10-23	21	3.1	FLORINA	2025-10-22	45	1.97455	FLORINA
613	2025-10-24	21	1	FLORINA	2025-10-23	45	0.823687	FLORINA
613	2025-10-25	21	7	FLORINA	2025-10-24	45	1.44952	FLORINA
613	2025-10-27	21	1.5	FLORINA	2025-10-26	45	1.3921	FLORINA
613	2025-10-28	21	0	FLORINA	2025-10-27	45	0.726312	FLORINA
613	2025-10-29	21	0.5	FLORINA	2025-10-28	45	1.47998	FLORINA
613	2025-10-30	21	1	FLORINA	2025-10-29	45	0.740677	FLORINA
613	2025-10-31	21	0.5	FLORINA	2025-10-30	45	0.38597	FLORINA
622	2025-10-02	21	9.8	THESSALONIKI (AIRPORT)	2025-10-01	45	5.66101	THESSALONIKI (AIRPORT)
622	2025-10-03	21	7.2	THESSALONIKI (AIRPORT)	2025-10-02	45	6.75425	THESSALONIKI (AIRPORT)
622	2025-10-04	21	2.6	THESSALONIKI (AIRPORT)	2025-10-03	45	1.24786	THESSALONIKI (AIRPORT)
622	2025-10-05	21	2.6	THESSALONIKI (AIRPORT)	2025-10-04	45	5.55993	THESSALONIKI (AIRPORT)
622	2025-10-06	21	8.2	THESSALONIKI (AIRPORT)	2025-10-05	45	8.13061	THESSALONIKI (AIRPORT)
622	2025-10-07	21	6.2	THESSALONIKI (AIRPORT)	2025-10-06	45	6.2669	THESSALONIKI (AIRPORT)
622	2025-10-08	21	7.2	THESSALONIKI (AIRPORT)	2025-10-07	45	5.43116	THESSALONIKI (AIRPORT)
622	2025-10-09	21	4.6	THESSALONIKI (AIRPORT)	2025-10-08	45	2.09806	THESSALONIKI (AIRPORT)
622	2025-10-10	21	3.1	THESSALONIKI (AIRPORT)	2025-10-09	45	2.0938	THESSALONIKI (AIRPORT)
622	2025-10-11	21	5.1	THESSALONIKI (AIRPORT)	2025-10-10	45	3.31259	THESSALONIKI (AIRPORT)
622	2025-10-12	21	2.6	THESSALONIKI (AIRPORT)	2025-10-11	45	1.03501	THESSALONIKI (AIRPORT)
622	2025-10-13	21	3.1	THESSALONIKI (AIRPORT)	2025-10-12	45	1.2384	THESSALONIKI (AIRPORT)
622	2025-10-14	21	2.6	THESSALONIKI (AIRPORT)	2025-10-13	45	0.736621	THESSALONIKI (AIRPORT)
622	2025-10-15	21	2.1	THESSALONIKI (AIRPORT)	2025-10-14	45	2.28947	THESSALONIKI (AIRPORT)
622	2025-10-16	21	3.1	THESSALONIKI (AIRPORT)	2025-10-15	45	1.55941	THESSALONIKI (AIRPORT)
622	2025-10-17	21	1	THESSALONIKI (AIRPORT)	2025-10-16	45	1.41935	THESSALONIKI (AIRPORT)
622	2025-10-18	21	1	THESSALONIKI (AIRPORT)	2025-10-17	45	1.20019	THESSALONIKI (AIRPORT)
622	2025-10-19	21	2.1	THESSALONIKI (AIRPORT)	2025-10-18	45	1.14238	THESSALONIKI (AIRPORT)
622	2025-10-20	21	2.1	THESSALONIKI (AIRPORT)	2025-10-19	45	1.77132	THESSALONIKI (AIRPORT)
622	2025-10-21	21	2.6	THESSALONIKI (AIRPORT)	2025-10-20	45	3.14321	THESSALONIKI (AIRPORT)
622	2025-10-22	21	1	THESSALONIKI (AIRPORT)	2025-10-21	45	1.26659	THESSALONIKI (AIRPORT)
622	2025-10-23	21	1	THESSALONIKI (AIRPORT)	2025-10-22	45	3.54641	THESSALONIKI (AIRPORT)
622	2025-10-24	21	1.5	THESSALONIKI (AIRPORT)	2025-10-23	45	1.87063	THESSALONIKI (AIRPORT)
622	2025-10-25	21	2.1	THESSALONIKI (AIRPORT)	2025-10-24	45	2.63602	THESSALONIKI (AIRPORT)
622	2025-10-26	21	2.1	THESSALONIKI (AIRPORT)	2025-10-25	45	4.27893	THESSALONIKI (AIRPORT)
622	2025-10-27	21	2.6	THESSALONIKI (AIRPORT)	2025-10-26	45	0.854744	THESSALONIKI (AIRPORT)
622	2025-10-28	21	1.5	THESSALONIKI (AIRPORT)	2025-10-27	45	3.17915	THESSALONIKI (AIRPORT)
622	2025-10-29	21	2.1	THESSALONIKI (AIRPORT)	2025-10-28	45	1.76755	THESSALONIKI (AIRPORT)
622	2025-10-30	21	3.1	THESSALONIKI (AIRPORT)	2025-10-29	45	1.41286	THESSALONIKI (AIRPORT)
622	2025-10-31	21	1	THESSALONIKI (AIRPORT)	2025-10-30	45	0.729706	THESSALONIKI (AIRPORT)
624	2025-10-02	21	5.1	CHRYSOPOULI (AIRPORT)	2025-10-01	45	5.51288	CHRYSOPOULI (AIRPORT)
