obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-09-01	3	0	SERRAI	2025-09-01	3	0.290565	SERRAI
606	2025-09-02	3	0	SERRAI	2025-09-02	3	0.188758	SERRAI
606	2025-09-03	3	0	SERRAI	2025-09-03	3	0.140507	SERRAI
606	2025-09-04	3	0	SERRAI	2025-09-04	3	0.882068	SERRAI
606	2025-09-05	3	1	SERRAI	2025-09-05	3	0.652408	SERRAI
606	2025-09-06	3	0	SERRAI	2025-09-06	3	0.509416	SERRAI
606	2025-09-07	3	0	SERRAI	2025-09-07	3	0.434089	SERRAI
606	2025-09-08	3	0	SERRAI	2025-09-08	3	0.633745	SERRAI
606	2025-09-09	3	0	SERRAI	2025-09-09	3	0.855756	SERRAI
606	2025-09-10	3	0	SERRAI	2025-09-10	3	0.126719	SERRAI
606	2025-09-11	3	0	SERRAI	2025-09-11	3	1.26631	SERRAI
606	2025-09-12	3	0	SERRAI	2025-09-12	3	0.435724	SERRAI
606	2025-09-13	3	0.5	SERRAI	2025-09-13	3	0.246265	SERRAI
606	2025-09-14	3	0	SERRAI	2025-09-14	3	0.666623	SERRAI
606	2025-09-15	3	0.5	SERRAI	2025-09-15	3	0.453028	SERRAI
606	2025-09-16	3	0.5	SERRAI	2025-09-16	3	0.896477	SERRAI
606	2025-09-17	3	0	SERRAI	2025-09-17	3	0.183734	SERRAI
606	2025-09-18	3	2.6	SERRAI	2025-09-18	3	1.42419	SERRAI
606	2025-09-19	3	0.5	SERRAI	2025-09-19	3	0.367699	SERRAI
606	2025-09-20	3	0	SERRAI	2025-09-20	3	0.445178	SERRAI
606	2025-09-21	3	0.5	SERRAI	2025-09-21	3	0.430446	SERRAI
606	2025-09-22	3	0	SERRAI	2025-09-22	3	0.955678	SERRAI
606	2025-09-23	3	0	SERRAI	2025-09-23	3	1.1584	SERRAI
606	2025-09-24	3	0	SERRAI	2025-09-24	3	0.0882691	SERRAI
606	2025-09-25	3	0	SERRAI	2025-09-25	3	1.0562	SERRAI
606	2025-09-26	3	1	SERRAI	2025-09-26	3	1.28711	SERRAI
606	2025-09-27	3	1.5	SERRAI	2025-09-27	3	1.93853	SERRAI
606	2025-09-28	3	0	SERRAI	2025-09-28	3	1.37559	SERRAI
606	2025-09-29	3	0	SERRAI	2025-09-29	3	0.94622	SERRAI
606	2025-09-30	3	0.5	SERRAI	2025-09-30	3	0.191236	SERRAI
613	2025-09-01	3	0	FLORINA	2025-09-01	3	1.0288	FLORINA
613	2025-09-02	3	1	FLORINA	2025-09-02	3	1.46345	FLORINA
613	2025-09-03	3	0.5	FLORINA	2025-09-03	3	0.458102	FLORINA
613	2025-09-04	3	0.5	FLORINA	2025-09-04	3	2.11958	FLORINA
613	2025-09-05	3	0	FLORINA	2025-09-05	3	1.32529	FLORINA
613	2025-09-06	3	0.5	FLORINA	2025-09-06	3	0.926769	FLORINA
613	2025-09-07	3	0.5	FLORINA	2025-09-07	3	1.58431	FLORINA
613	2025-09-08	3	0	FLORINA	2025-09-08	3	0.876066	FLORINA
613	2025-09-09	3	1	FLORINA	2025-09-09	3	1.04164	FLORINA
613	2025-09-11	3	1	FLORINA	2025-09-11	3	1.687	FLORINA
613	2025-09-12	3	0.5	FLORINA	2025-09-12	3	0.643004	FLORINA
613	2025-09-13	3	0	FLORINA	2025-09-13	3	0.935665	FLORINA
613	2025-09-14	3	2.6	FLORINA	2025-09-14	3	1.48801	FLORINA
613	2025-09-15	3	0	FLORINA	2025-09-15	3	2.5956	FLORINA
613	2025-09-16	3	0	FLORINA	2025-09-16	3	0.462819	FLORINA
613	2025-09-17	3	0	FLORINA	2025-09-17	3	0.528659	FLORINA
613	2025-09-18	3	2.1	FLORINA	2025-09-18	3	3.91985	FLORINA
