obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-11-01	12	0.5	SERRAI	2025-11-01	12	1.03205	SERRAI
606	2025-11-02	12	0.5	SERRAI	2025-11-02	12	0.436955	SERRAI
606	2025-11-03	12	1	SERRAI	2025-11-03	12	0.363494	SERRAI
606	2025-11-04	12	1	SERRAI	2025-11-04	12	1.17381	SERRAI
606	2025-11-05	12	1	SERRAI	2025-11-05	12	0.564709	SERRAI
606	2025-11-06	12	1	SERRAI	2025-11-06	12	0.991306	SERRAI
606	2025-11-07	12	0.5	SERRAI	2025-11-07	12	1.60952	SERRAI
606	2025-11-08	12	0	SERRAI	2025-11-08	12	3.89157	SERRAI
606	2025-11-09	12	0.5	SERRAI	2025-11-09	12	0.26917	SERRAI
606	2025-11-10	12	0.5	SERRAI	2025-11-10	12	2.20264	SERRAI
606	2025-11-11	12	4.1	SERRAI	2025-11-11	12	5.88356	SERRAI
606	2025-11-12	12	0.5	SERRAI	2025-11-12	12	0.770583	SERRAI
606	2025-11-13	12	0.5	SERRAI	2025-11-13	12	0.17081	SERRAI
606	2025-11-14	12	0.5	SERRAI	2025-11-14	12	0.571752	SERRAI
606	2025-11-15	12	1	SERRAI	2025-11-15	12	0.526444	SERRAI
606	2025-11-16	12	1	SERRAI	2025-11-16	12	0.435685	SERRAI
606	2025-11-17	12	1	SERRAI	2025-11-17	12	0.318467	SERRAI
606	2025-11-18	12	0.5	SERRAI	2025-11-18	12	0.853261	SERRAI
606	2025-11-19	12	0.5	SERRAI	2025-11-19	12	0.420359	SERRAI
606	2025-11-20	12	1	SERRAI	2025-11-20	12	3.5455	SERRAI
606	2025-11-24	12	1	SERRAI	2025-11-24	12	2.44202	SERRAI
606	2025-11-25	12	1	SERRAI	2025-11-25	12	0.452223	SERRAI
606	2025-11-26	12	1	SERRAI	2025-11-26	12	4.55591	SERRAI
613	2025-11-01	12	1.5	FLORINA	2025-11-01	12	0.803198	FLORINA
613	2025-11-02	12	1.5	FLORINA	2025-11-02	12	1.28874	FLORINA
613	2025-11-03	12	1.5	FLORINA	2025-11-03	12	1.59315	FLORINA
613	2025-11-04	12	4.1	FLORINA	2025-11-04	12	3.81858	FLORINA
613	2025-11-05	12	1.5	FLORINA	2025-11-05	12	0.734309	FLORINA
613	2025-11-06	12	0	FLORINA	2025-11-06	12	1.20027	FLORINA
613	2025-11-07	12	5.1	FLORINA	2025-11-07	12	2.49795	FLORINA
613	2025-11-08	12	5.1	FLORINA	2025-11-08	12	2.57044	FLORINA
613	2025-11-09	12	2.1	FLORINA	2025-11-09	12	3.33756	FLORINA
613	2025-11-10	12	0	FLORINA	2025-11-10	12	3.16667	FLORINA
613	2025-11-11	12	4.1	FLORINA	2025-11-11	12	3.3688	FLORINA
613	2025-11-12	12	2.6	FLORINA	2025-11-12	12	1.35735	FLORINA
613	2025-11-13	12	1	FLORINA	2025-11-13	12	0.550593	FLORINA
613	2025-11-14	12	0.5	FLORINA	2025-11-14	12	0.791086	FLORINA
613	2025-11-15	12	1	FLORINA	2025-11-15	12	0.825832	FLORINA
613	2025-11-16	12	1	FLORINA	2025-11-16	12	1.12722	FLORINA
613	2025-11-17	12	7.2	FLORINA	2025-11-17	12	3.44178	FLORINA
613	2025-11-18	12	4.1	FLORINA	2025-11-18	12	2.72591	FLORINA
613	2025-11-19	12	5.7	FLORINA	2025-11-19	12	3.43155	FLORINA
613	2025-11-20	12	1.5	FLORINA	2025-11-20	12	3.42932	FLORINA
613	2025-11-21	12	15	FLORINA	2025-11-21	12	3.12731	FLORINA
613	2025-11-22	12	13	FLORINA	2025-11-22	12	2.78811	FLORINA
613	2025-11-23	12	7	FLORINA	2025-11-23	12	3.7408	FLORINA
613	2025-11-24	12	1.5	FLORINA	2025-11-24	12	0.780309	FLORINA
613	2025-11-25	12	6.2	FLORINA	2025-11-25	12	3.24676	FLORINA
613	2025-11-26	12	4.6	FLORINA	2025-11-26	12	3.34399	FLORINA
613	2025-11-27	12	0	FLORINA	2025-11-27	12	3.01619	FLORINA
613	2025-11-28	12	3.1	FLORINA	2025-11-28	12	0.855902	FLORINA
613	2025-11-29	12	5	FLORINA	2025-11-29	12	2.54299	FLORINA
613	2025-11-30	12	2	FLORINA	2025-11-30	12	1.58116	FLORINA
622	2025-11-01	12	1	THESSALONIKI (AIRPORT)	2025-11-01	12	1.89347	THESSALONIKI (AIRPORT)
622	2025-11-02	12	1.5	THESSALONIKI (AIRPORT)	2025-11-02	12	1.51351	THESSALONIKI (AIRPORT)
622	2025-11-03	12	4.6	THESSALONIKI (AIRPORT)	2025-11-03	12	2.23993	THESSALONIKI (AIRPORT)
622	2025-11-04	12	7.7	THESSALONIKI (AIRPORT)	2025-11-04	12	5.49028	THESSALONIKI (AIRPORT)
622	2025-11-05	12	3.1	THESSALONIKI (AIRPORT)	2025-11-05	12	2.59088	THESSALONIKI (AIRPORT)
622	2025-11-06	12	2.1	THESSALONIKI (AIRPORT)	2025-11-06	12	1.08583	THESSALONIKI (AIRPORT)
622	2025-11-07	12	1.5	THESSALONIKI (AIRPORT)	2025-11-07	12	1.90072	THESSALONIKI (AIRPORT)
622	2025-11-08	12	5.7	THESSALONIKI (AIRPORT)	2025-11-08	12	6.5144	THESSALONIKI (AIRPORT)
622	2025-11-09	12	3.1	THESSALONIKI (AIRPORT)	2025-11-09	12	1.36022	THESSALONIKI (AIRPORT)
622	2025-11-10	12	1.5	THESSALONIKI (AIRPORT)	2025-11-10	12	3.22627	THESSALONIKI (AIRPORT)
622	2025-11-11	12	9.3	THESSALONIKI (AIRPORT)	2025-11-11	12	7.42004	THESSALONIKI (AIRPORT)
622	2025-11-12	12	4.1	THESSALONIKI (AIRPORT)	2025-11-12	12	3.77279	THESSALONIKI (AIRPORT)
622	2025-11-13	12	2.1	THESSALONIKI (AIRPORT)	2025-11-13	12	1.39413	THESSALONIKI (AIRPORT)
622	2025-11-14	12	0.5	THESSALONIKI (AIRPORT)	2025-11-14	12	2.0291	THESSALONIKI (AIRPORT)
622	2025-11-15	12	1.5	THESSALONIKI (AIRPORT)	2025-11-15	12	1.1527	THESSALONIKI (AIRPORT)
622	2025-11-16	12	2.1	THESSALONIKI (AIRPORT)	2025-11-16	12	1.04129	THESSALONIKI (AIRPORT)
622	2025-11-17	12	2.1	THESSALONIKI (AIRPORT)	2025-11-17	12	2.31575	THESSALONIKI (AIRPORT)
622	2025-11-18	12	2.6	THESSALONIKI (AIRPORT)	2025-11-18	12	3.36313	THESSALONIKI (AIRPORT)
622	2025-11-19	12	2.6	THESSALONIKI (AIRPORT)	2025-11-19	12	2.5485	THESSALONIKI (AIRPORT)
622	2025-11-20	12	4.6	THESSALONIKI (AIRPORT)	2025-11-20	12	4.70954	THESSALONIKI (AIRPORT)
622	2025-11-21	12	1	THESSALONIKI (AIRPORT)	2025-11-21	12	4.78798	THESSALONIKI (AIRPORT)
622	2025-11-22	12	5.1	THESSALONIKI (AIRPORT)	2025-11-22	12	5.01224	THESSALONIKI (AIRPORT)
622	2025-11-23	12	2.6	THESSALONIKI (AIRPORT)	2025-11-23	12	1.16092	THESSALONIKI (AIRPORT)
622	2025-11-24	12	0	THESSALONIKI (AIRPORT)	2025-11-24	12	1.73225	THESSALONIKI (AIRPORT)
622	2025-11-25	12	1	THESSALONIKI (AIRPORT)	2025-11-25	12	1.09997	THESSALONIKI (AIRPORT)
622	2025-11-26	12	4.1	THESSALONIKI (AIRPORT)	2025-11-26	12	4.74517	THESSALONIKI (AIRPORT)
622	2025-11-27	12	2.1	THESSALONIKI (AIRPORT)	2025-11-27	12	0.812091	THESSALONIKI (AIRPORT)
622	2025-11-28	12	1	THESSALONIKI (AIRPORT)	2025-11-28	12	4.74895	THESSALONIKI (AIRPORT)
622	2025-11-29	12	6.2	THESSALONIKI (AIRPORT)	2025-11-29	12	4.21681	THESSALONIKI (AIRPORT)
622	2025-11-30	12	6.2	THESSALONIKI (AIRPORT)	2025-11-30	12	5.16139	THESSALONIKI (AIRPORT)
624	2025-11-01	12	2.6	CHRYSOPOULI (AIRPORT)	2025-11-01	12	0.47048	CHRYSOPOULI (AIRPORT)
624	2025-11-02	12	2.1	CHRYSOPOULI (AIRPORT)	2025-11-02	12	1.6249	CHRYSOPOULI (AIRPORT)
624	2025-11-03	12	2.6	CHRYSOPOULI (AIRPORT)	2025-11-03	12	2.47863	CHRYSOPOULI (AIRPORT)
624	2025-11-04	12	3.1	CHRYSOPOULI (AIRPORT)	2025-11-04	12	2.64611	CHRYSOPOULI (AIRPORT)
624	2025-11-05	12	2.6	CHRYSOPOULI (AIRPORT)	2025-11-05	12	2.19384	CHRYSOPOULI (AIRPORT)
624	2025-11-06	12	3.1	CHRYSOPOULI (AIRPORT)	2025-11-06	12	0.822576	CHRYSOPOULI (AIRPORT)
624	2025-11-07	12	0	CHRYSOPOULI (AIRPORT)	2025-11-07	12	1.02337	CHRYSOPOULI (AIRPORT)
624	2025-11-08	12	5.7	CHRYSOPOULI (AIRPORT)	2025-11-08	12	3.62242	CHRYSOPOULI (AIRPORT)
624	2025-11-09	12	0	CHRYSOPOULI (AIRPORT)	2025-11-09	12	0.136167	CHRYSOPOULI (AIRPORT)
624	2025-11-10	12	1.5	CHRYSOPOULI (AIRPORT)	2025-11-10	12	2.4525	CHRYSOPOULI (AIRPORT)
624	2025-11-11	12	3.1	CHRYSOPOULI (AIRPORT)	2025-11-11	12	0.74569	CHRYSOPOULI (AIRPORT)
624	2025-11-12	12	2.1	CHRYSOPOULI (AIRPORT)	2025-11-12	12	2.59502	CHRYSOPOULI (AIRPORT)
624	2025-11-13	12	3.1	CHRYSOPOULI (AIRPORT)	2025-11-13	12	2.14667	CHRYSOPOULI (AIRPORT)
624	2025-11-14	12	2.6	CHRYSOPOULI (AIRPORT)	2025-11-14	12	2.02215	CHRYSOPOULI (AIRPORT)
624	2025-11-15	12	2.1	CHRYSOPOULI (AIRPORT)	2025-11-15	12	1.97453	CHRYSOPOULI (AIRPORT)
624	2025-11-16	12	3.6	CHRYSOPOULI (AIRPORT)	2025-11-16	12	2.62718	CHRYSOPOULI (AIRPORT)
624	2025-11-17	12	1.5	CHRYSOPOULI (AIRPORT)	2025-11-17	12	0.753974	CHRYSOPOULI (AIRPORT)
624	2025-11-18	12	0	CHRYSOPOULI (AIRPORT)	2025-11-18	12	1.55957	CHRYSOPOULI (AIRPORT)
