obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-10-01	21	0.5	SERRAI	2025-10-01	21	0.642171	SERRAI
606	2025-10-02	21	1	SERRAI	2025-10-02	21	1.21686	SERRAI
606	2025-10-03	21	0.5	SERRAI	2025-10-03	21	0.780459	SERRAI
606	2025-10-04	21	0.5	SERRAI	2025-10-04	21	0.921485	SERRAI
606	2025-10-05	21	0.5	SERRAI	2025-10-05	21	0.90858	SERRAI
606	2025-10-06	21	0	SERRAI	2025-10-06	21	1.76392	SERRAI
606	2025-10-07	21	1.5	SERRAI	2025-10-07	21	3.13806	SERRAI
606	2025-10-08	21	2.1	SERRAI	2025-10-08	21	1.01167	SERRAI
606	2025-10-09	21	1	SERRAI	2025-10-09	21	1.5101	SERRAI
606	2025-10-10	21	2.6	SERRAI	2025-10-10	21	1.178	SERRAI
606	2025-10-11	21	1	SERRAI	2025-10-11	21	0.762394	SERRAI
606	2025-10-12	21	0	SERRAI	2025-10-12	21	1.18584	SERRAI
606	2025-10-13	21	0	SERRAI	2025-10-13	21	1.03915	SERRAI
606	2025-10-14	21	0	SERRAI	2025-10-14	21	1.17696	SERRAI
606	2025-10-15	21	0.5	SERRAI	2025-10-15	21	1.22198	SERRAI
606	2025-10-16	21	0.5	SERRAI	2025-10-16	21	0.336321	SERRAI
606	2025-10-17	21	0	SERRAI	2025-10-17	21	0.612755	SERRAI
606	2025-10-18	21	0.5	SERRAI	2025-10-18	21	0.9942	SERRAI
606	2025-10-19	21	0	SERRAI	2025-10-19	21	1.48197	SERRAI
606	2025-10-20	21	0.5	SERRAI	2025-10-20	21	0.730042	SERRAI
606	2025-10-21	21	0	SERRAI	2025-10-21	21	0.762607	SERRAI
606	2025-10-22	21	0	SERRAI	2025-10-22	21	0.430687	SERRAI
606	2025-10-23	21	0.5	SERRAI	2025-10-23	21	1.17206	SERRAI
606	2025-10-26	21	0.5	SERRAI	2025-10-26	21	0.0590777	SERRAI
606	2025-10-27	21	0	SERRAI	2025-10-27	21	0.822705	SERRAI
606	2025-10-28	21	0	SERRAI	2025-10-28	21	1.16786	SERRAI
606	2025-10-29	21	0.5	SERRAI	2025-10-29	21	1.01744	SERRAI
606	2025-10-30	21	0	SERRAI	2025-10-30	21	1.23976	SERRAI
606	2025-10-31	21	0	SERRAI	2025-10-31	21	0.851687	SERRAI
613	2025-10-01	21	3.1	FLORINA	2025-10-01	21	0.467553	FLORINA
613	2025-10-02	21	2.6	FLORINA	2025-10-02	21	3.4484	FLORINA
613	2025-10-03	21	2.1	FLORINA	2025-10-03	21	1.85391	FLORINA
613	2025-10-04	21	0.5	FLORINA	2025-10-04	21	1.09742	FLORINA
613	2025-10-05	21	3.6	FLORINA	2025-10-05	21	0.880937	FLORINA
613	2025-10-06	21	1	FLORINA	2025-10-06	21	2.7382	FLORINA
613	2025-10-07	21	3.6	FLORINA	2025-10-07	21	2.12406	FLORINA
613	2025-10-08	21	1.5	FLORINA	2025-10-08	21	1.25839	FLORINA
613	2025-10-09	21	0.5	FLORINA	2025-10-09	21	2.4089	FLORINA
613	2025-10-10	21	0	FLORINA	2025-10-10	21	1.92434	FLORINA
613	2025-10-11	21	1	FLORINA	2025-10-11	21	2.26523	FLORINA
613	2025-10-12	21	1	FLORINA	2025-10-12	21	2.05774	FLORINA
613	2025-10-13	21	0	FLORINA	2025-10-13	21	1.81865	FLORINA
613	2025-10-14	21	1	FLORINA	2025-10-14	21	1.57703	FLORINA
613	2025-10-15	21	0.5	FLORINA	2025-10-15	21	0.522609	FLORINA
613	2025-10-16	21	2.1	FLORINA	2025-10-16	21	1.3234	FLORINA
613	2025-10-17	21	2.1	FLORINA	2025-10-17	21	0.675043	FLORINA
613	2025-10-18	21	1	FLORINA	2025-10-18	21	0.909078	FLORINA
613	2025-10-19	21	0	FLORINA	2025-10-19	21	0.155919	FLORINA
613	2025-10-20	21	2.1	FLORINA	2025-10-20	21	0.758543	FLORINA
613	2025-10-21	21	2.1	FLORINA	2025-10-21	21	0.697929	FLORINA
613	2025-10-22	21	1.5	FLORINA	2025-10-22	21	0.481838	FLORINA
613	2025-10-23	21	3.1	FLORINA	2025-10-23	21	1.28048	FLORINA
613	2025-10-24	21	1	FLORINA	2025-10-24	21	1.85789	FLORINA
613	2025-10-25	21	7	FLORINA	2025-10-25	21	4.6773	FLORINA
613	2025-10-27	21	1.5	FLORINA	2025-10-27	21	0.883302	FLORINA
613	2025-10-28	21	0	FLORINA	2025-10-28	21	2.00804	FLORINA
613	2025-10-29	21	0.5	FLORINA	2025-10-29	21	0.754123	FLORINA
613	2025-10-30	21	1	FLORINA	2025-10-30	21	1.63876	FLORINA
613	2025-10-31	21	0.5	FLORINA	2025-10-31	21	1.36786	FLORINA
622	2025-10-01	21	2.1	THESSALONIKI (AIRPORT)	2025-10-01	21	1.3126	THESSALONIKI (AIRPORT)
622	2025-10-02	21	9.8	THESSALONIKI (AIRPORT)	2025-10-02	21	4.14011	THESSALONIKI (AIRPORT)
622	2025-10-03	21	7.2	THESSALONIKI (AIRPORT)	2025-10-03	21	5.4822	THESSALONIKI (AIRPORT)
622	2025-10-04	21	2.6	THESSALONIKI (AIRPORT)	2025-10-04	21	1.84271	THESSALONIKI (AIRPORT)
622	2025-10-05	21	2.6	THESSALONIKI (AIRPORT)	2025-10-05	21	1.94507	THESSALONIKI (AIRPORT)
622	2025-10-06	21	8.2	THESSALONIKI (AIRPORT)	2025-10-06	21	6.33452	THESSALONIKI (AIRPORT)
622	2025-10-07	21	6.2	THESSALONIKI (AIRPORT)	2025-10-07	21	5.60851	THESSALONIKI (AIRPORT)
622	2025-10-08	21	7.2	THESSALONIKI (AIRPORT)	2025-10-08	21	4.17798	THESSALONIKI (AIRPORT)
622	2025-10-09	21	4.6	THESSALONIKI (AIRPORT)	2025-10-09	21	3.23759	THESSALONIKI (AIRPORT)
622	2025-10-10	21	3.1	THESSALONIKI (AIRPORT)	2025-10-10	21	2.25622	THESSALONIKI (AIRPORT)
