obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	icon_dates	icon_ws_table_h	icon_ws_table	icon_station_names
606	2025-09-01	21	0.5	SERRAI	2025-09-01	21	1.16572	SERRAI
606	2025-09-02	21	0	SERRAI	2025-09-02	21	0.787456	SERRAI
606	2025-09-03	21	0.5	SERRAI	2025-09-03	21	1.69138	SERRAI
606	2025-09-04	21	0.5	SERRAI	2025-09-04	21	0.553253	SERRAI
606	2025-09-05	21	0.5	SERRAI	2025-09-05	21	0.891672	SERRAI
606	2025-09-06	21	0.5	SERRAI	2025-09-06	21	1.87618	SERRAI
606	2025-09-07	21	0	SERRAI	2025-09-07	21	1.0993	SERRAI
606	2025-09-08	21	0	SERRAI	2025-09-08	21	0.925732	SERRAI
606	2025-09-09	21	1	SERRAI	2025-09-09	21	1.20204	SERRAI
606	2025-09-10	21	0.5	SERRAI	2025-09-10	21	0.950108	SERRAI
606	2025-09-11	21	1	SERRAI	2025-09-11	21	0.766194	SERRAI
606	2025-09-12	21	1	SERRAI	2025-09-12	21	1.02885	SERRAI
606	2025-09-13	21	0	SERRAI	2025-09-13	21	2.05986	SERRAI
606	2025-09-14	21	0.5	SERRAI	2025-09-14	21	1.74498	SERRAI
606	2025-09-15	21	0.5	SERRAI	2025-09-15	21	1.55343	SERRAI
606	2025-09-16	21	0	SERRAI	2025-09-16	21	0.701078	SERRAI
606	2025-09-17	21	2.1	SERRAI	2025-09-17	21	3.71799	SERRAI
606	2025-09-18	21	0	SERRAI	2025-09-18	21	1.08203	SERRAI
606	2025-09-19	21	0.5	SERRAI	2025-09-19	21	1.04141	SERRAI
606	2025-09-20	21	0	SERRAI	2025-09-20	21	0.678531	SERRAI
606	2025-09-21	21	0	SERRAI	2025-09-21	21	0.994376	SERRAI
606	2025-09-22	21	0.5	SERRAI	2025-09-22	21	0.561279	SERRAI
606	2025-09-24	21	0.5	SERRAI	2025-09-24	21	1.18457	SERRAI
606	2025-09-25	21	0	SERRAI	2025-09-25	21	0.717876	SERRAI
606	2025-09-26	21	0	SERRAI	2025-09-26	21	0.186333	SERRAI
606	2025-09-27	21	0.5	SERRAI	2025-09-27	21	0.591417	SERRAI
606	2025-09-28	21	0.5	SERRAI	2025-09-28	21	0.829641	SERRAI
606	2025-09-29	21	0	SERRAI	2025-09-29	21	0.888365	SERRAI
606	2025-09-30	21	0	SERRAI	2025-09-30	21	0.127162	SERRAI
613	2025-09-01	21	0	FLORINA	2025-09-01	21	2.49565	FLORINA
613	2025-09-02	21	1.5	FLORINA	2025-09-02	21	2.46187	FLORINA
613	2025-09-03	21	1.5	FLORINA	2025-09-03	21	2.457	FLORINA
613	2025-09-04	21	0	FLORINA	2025-09-04	21	2.11917	FLORINA
613	2025-09-05	21	0.5	FLORINA	2025-09-05	21	2.35164	FLORINA
613	2025-09-06	21	0	FLORINA	2025-09-06	21	2.43015	FLORINA
