obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-02	0	0.5	SERRAI	2025-10-01	24	0.737184	SERRAI
606	2025-10-03	0	1.5	SERRAI	2025-10-02	24	0.681481	SERRAI
606	2025-10-04	0	0.5	SERRAI	2025-10-03	24	1.41009	SERRAI
606	2025-10-05	0	0	SERRAI	2025-10-04	24	0.0802087	SERRAI
606	2025-10-06	0	0.5	SERRAI	2025-10-05	24	1.36529	SERRAI
606	2025-10-07	0	0.5	SERRAI	2025-10-06	24	1.92674	SERRAI
606	2025-10-08	0	1	SERRAI	2025-10-07	24	1.96064	SERRAI
606	2025-10-09	0	3.6	SERRAI	2025-10-08	24	0.961094	SERRAI
606	2025-10-10	0	0.5	SERRAI	2025-10-09	24	0.214559	SERRAI
606	2025-10-11	0	3.1	SERRAI	2025-10-10	24	0.0331705	SERRAI
606	2025-10-12	0	0.5	SERRAI	2025-10-11	24	0.757857	SERRAI
606	2025-10-13	0	0	SERRAI	2025-10-12	24	0.321108	SERRAI
606	2025-10-14	0	0.5	SERRAI	2025-10-13	24	0.2929	SERRAI
606	2025-10-15	0	0.5	SERRAI	2025-10-14	24	0.255694	SERRAI
606	2025-10-16	0	0	SERRAI	2025-10-15	24	0.351752	SERRAI
606	2025-10-17	0	0.5	SERRAI	2025-10-16	24	0.804455	SERRAI
606	2025-10-18	0	0.5	SERRAI	2025-10-17	24	0.469761	SERRAI
606	2025-10-19	0	1	SERRAI	2025-10-18	24	0.226017	SERRAI
606	2025-10-20	0	0.5	SERRAI	2025-10-19	24	1.0266	SERRAI
606	2025-10-21	0	0	SERRAI	2025-10-20	24	1.25468	SERRAI
606	2025-10-22	0	0	SERRAI	2025-10-21	24	0.158566	SERRAI
606	2025-10-23	0	0	SERRAI	2025-10-22	24	0.117406	SERRAI
606	2025-10-24	0	0.5	SERRAI	2025-10-23	24	2.1686	SERRAI
606	2025-10-27	0	0.5	SERRAI	2025-10-26	24	0.928894	SERRAI
606	2025-10-28	0	0	SERRAI	2025-10-27	24	0.543132	SERRAI
606	2025-10-29	0	0.5	SERRAI	2025-10-28	24	0.183836	SERRAI
606	2025-10-30	0	0.5	SERRAI	2025-10-29	24	0.0580636	SERRAI
606	2025-10-31	0	0.5	SERRAI	2025-10-30	24	0.0657504	SERRAI
613	2025-10-02	0	2.6	FLORINA	2025-10-01	24	1.82049	FLORINA
613	2025-10-03	0	3.1	FLORINA	2025-10-02	24	4.20098	FLORINA
613	2025-10-04	0	0	FLORINA	2025-10-03	24	2.76488	FLORINA
613	2025-10-05	0	1	FLORINA	2025-10-04	24	1.20952	FLORINA
613	2025-10-06	0	3.1	FLORINA	2025-10-05	24	1.97915	FLORINA
613	2025-10-07	0	2.1	FLORINA	2025-10-06	24	5.10093	FLORINA
613	2025-10-08	0	1.5	FLORINA	2025-10-07	24	5.09593	FLORINA
613	2025-10-09	0	0.5	FLORINA	2025-10-08	24	1.74492	FLORINA
613	2025-10-10	0	0	FLORINA	2025-10-09	24	1.29275	FLORINA
613	2025-10-11	0	1.5	FLORINA	2025-10-10	24	2.45197	FLORINA
613	2025-10-12	0	0.5	FLORINA	2025-10-11	24	2.07787	FLORINA
613	2025-10-13	0	0	FLORINA	2025-10-12	24	0.565462	FLORINA
613	2025-10-14	0	0	FLORINA	2025-10-13	24	1.51413	FLORINA
613	2025-10-15	0	0	FLORINA	2025-10-14	24	0.582578	FLORINA
613	2025-10-16	0	0.5	FLORINA	2025-10-15	24	0.637201	FLORINA
613	2025-10-17	0	2.6	FLORINA	2025-10-16	24	2.23071	FLORINA
613	2025-10-18	0	1.5	FLORINA	2025-10-17	24	1.0418	FLORINA
613	2025-10-19	0	2.1	FLORINA	2025-10-18	24	1.69862	FLORINA
613	2025-10-20	0	0	FLORINA	2025-10-19	24	0.270756	FLORINA
613	2025-10-21	0	2.6	FLORINA	2025-10-20	24	1.05268	FLORINA
613	2025-10-22	0	1.5	FLORINA	2025-10-21	24	1.87799	FLORINA
613	2025-10-23	0	1	FLORINA	2025-10-22	24	1.33135	FLORINA
613	2025-10-24	0	2.6	FLORINA	2025-10-23	24	2.14307	FLORINA
613	2025-10-25	0	3	FLORINA	2025-10-24	24	0.453009	FLORINA
613	2025-10-26	0	10	FLORINA	2025-10-25	24	1.66648	FLORINA
613	2025-10-27	0	8.2	FLORINA	2025-10-26	24	2.67185	FLORINA
613	2025-10-28	0	0	FLORINA	2025-10-27	24	1.16152	FLORINA
613	2025-10-29	0	0	FLORINA	2025-10-28	24	0.403491	FLORINA
613	2025-10-30	0	0.5	FLORINA	2025-10-29	24	1.07589	FLORINA
613	2025-10-31	0	0	FLORINA	2025-10-30	24	0.746621	FLORINA
