obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-10-02	6	1	SERRAI	2025-10-01	30	2.98363	SERRAI
606	2025-10-03	6	1	SERRAI	2025-10-02	30	2.9324	SERRAI
606	2025-10-04	6	0.5	SERRAI	2025-10-03	30	1.14118	SERRAI
606	2025-10-05	6	0.5	SERRAI	2025-10-04	30	0.184817	SERRAI
606	2025-10-06	6	0.5	SERRAI	2025-10-05	30	0.236096	SERRAI
606	2025-10-07	6	2.6	SERRAI	2025-10-06	30	2.18505	SERRAI
606	2025-10-08	6	0.5	SERRAI	2025-10-07	30	1.68019	SERRAI
606	2025-10-09	6	1	SERRAI	2025-10-08	30	1.10266	SERRAI
606	2025-10-10	6	0.5	SERRAI	2025-10-09	30	0.0980997	SERRAI
606	2025-10-11	6	3.6	SERRAI	2025-10-10	30	0.746298	SERRAI
606	2025-10-12	6	0.5	SERRAI	2025-10-11	30	0.947452	SERRAI
606	2025-10-13	6	0.5	SERRAI	2025-10-12	30	0.016634	SERRAI
606	2025-10-14	6	0	SERRAI	2025-10-13	30	0.393292	SERRAI
606	2025-10-15	6	0	SERRAI	2025-10-14	30	0.197062	SERRAI
606	2025-10-16	6	0	SERRAI	2025-10-15	30	0.538567	SERRAI
606	2025-10-17	6	0.5	SERRAI	2025-10-16	30	1.61161	SERRAI
606	2025-10-18	6	0	SERRAI	2025-10-17	30	0.19644	SERRAI
606	2025-10-19	6	0.5	SERRAI	2025-10-18	30	1.15134	SERRAI
606	2025-10-20	6	0	SERRAI	2025-10-19	30	0.443195	SERRAI
606	2025-10-21	6	0.5	SERRAI	2025-10-20	30	1.65708	SERRAI
606	2025-10-22	6	0	SERRAI	2025-10-21	30	1.17193	SERRAI
606	2025-10-23	6	0.5	SERRAI	2025-10-22	30	0.424568	SERRAI
606	2025-10-24	6	0.5	SERRAI	2025-10-23	30	1.81063	SERRAI
