obs_codes	obs_dates	obs_ws_table_h	obs_ws_table	obs_station_names	ecmwf_dates	ecmwf_ws_table_h	ecmwf_ws_table	ecmwf_station_names
606	2025-09-02	6	0	SERRAI	2025-09-01	30	0.583901	SERRAI
606	2025-09-03	6	0	SERRAI	2025-09-02	30	0.600366	SERRAI
606	2025-09-04	6	0.5	SERRAI	2025-09-03	30	1.46933	SERRAI
606	2025-09-05	6	0.5	SERRAI	2025-09-04	30	0.919392	SERRAI
606	2025-09-06	6	0.5	SERRAI	2025-09-05	30	0.613263	SERRAI
606	2025-09-07	6	0.5	SERRAI	2025-09-06	30	0.77847	SERRAI
606	2025-09-08	6	0.5	SERRAI	2025-09-07	30	0.752218	SERRAI
606	2025-09-09	6	1	SERRAI	2025-09-08	30	0.429259	SERRAI
606	2025-09-10	6	0.5	SERRAI	2025-09-09	30	0.191073	SERRAI
606	2025-09-11	6	0	SERRAI	2025-09-10	30	0.712631	SERRAI
606	2025-09-12	6	0.5	SERRAI	2025-09-11	30	0.8835	SERRAI
606	2025-09-13	6	0	SERRAI	2025-09-12	30	0.613345	SERRAI
606	2025-09-14	6	1	SERRAI	2025-09-13	30	0.84893	SERRAI
606	2025-09-15	6	0.5	SERRAI	2025-09-14	30	1.70594	SERRAI
606	2025-09-16	6	1	SERRAI	2025-09-15	30	0.41525	SERRAI
606	2025-09-17	6	0.5	SERRAI	2025-09-16	30	0.58344	SERRAI
606	2025-09-18	6	1.5	SERRAI	2025-09-17	30	1.54234	SERRAI
606	2025-09-19	6	0.5	SERRAI	2025-09-18	30	0.916563	SERRAI
606	2025-09-20	6	1	SERRAI	2025-09-19	30	0.475281	SERRAI
606	2025-09-21	6	0	SERRAI	2025-09-20	30	0.267619	SERRAI
606	2025-09-22	6	0.5	SERRAI	2025-09-21	30	1.21193	SERRAI
606	2025-09-23	6	0.5	SERRAI	2025-09-22	30	1.0693	SERRAI
606	2025-09-24	6	0	SERRAI	2025-09-23	30	0.599933	SERRAI
606	2025-09-25	6	0	SERRAI	2025-09-24	30	1.42382	SERRAI
606	2025-09-26	6	0.5	SERRAI	2025-09-25	30	1.17492	SERRAI
606	2025-09-27	6	1	SERRAI	2025-09-26	30	2.18419	SERRAI
606	2025-09-28	6	0.5	SERRAI	2025-09-27	30	1.11996	SERRAI
606	2025-09-29	6	0	SERRAI	2025-09-28	30	0.585145	SERRAI
606	2025-09-30	6	1	SERRAI	2025-09-29	30	0.511636	SERRAI
613	2025-09-02	6	0.5	FLORINA	2025-09-01	30	1.02052	FLORINA
613	2025-09-03	6	0	FLORINA	2025-09-02	30	0.44673	FLORINA
613	2025-09-04	6	0.5	FLORINA	2025-09-03	30	2.30252	FLORINA
613	2025-09-05	6	0	FLORINA	2025-09-04	30	1.69009	FLORINA
613	2025-09-06	6	0	FLORINA	2025-09-05	30	1.57627	FLORINA
613	2025-09-07	6	0.5	FLORINA	2025-09-06	30	2.47036	FLORINA
613	2025-09-08	6	0.5	FLORINA	2025-09-07	30	0.897982	FLORINA
613	2025-09-09	6	0	FLORINA	2025-09-08	30	1.35029	FLORINA
613	2025-09-10	6	0.5	FLORINA	2025-09-09	30	0.551945	FLORINA
613	2025-09-11	6	1.5	FLORINA	2025-09-10	30	1.66807	FLORINA
613	2025-09-12	6	0	FLORINA	2025-09-11	30	1.76073	FLORINA
613	2025-09-13	6	0	FLORINA	2025-09-12	30	1.22364	FLORINA
613	2025-09-14	6	2.6	FLORINA	2025-09-13	30	1.72505	FLORINA
613	2025-09-15	6	0	FLORINA	2025-09-14	30	3.02613	FLORINA
613	2025-09-16	6	0	FLORINA	2025-09-15	30	0.649691	FLORINA
613	2025-09-17	6	0	FLORINA	2025-09-16	30	2.10262	FLORINA
613	2025-09-18	6	3.1	FLORINA	2025-09-17	30	3.85102	FLORINA
613	2025-09-19	6	1	FLORINA	2025-09-18	30	2.77664	FLORINA
613	2025-09-20	6	0	FLORINA	2025-09-19	30	1.95735	FLORINA
613	2025-09-21	6	0	FLORINA	2025-09-20	30	1.17255	FLORINA
613	2025-09-22	6	0.5	FLORINA	2025-09-21	30	0.877387	FLORINA
613	2025-09-23	6	0	FLORINA	2025-09-22	30	0.400659	FLORINA
613	2025-09-24	6	0	FLORINA	2025-09-23	30	0.396723	FLORINA
613	2025-09-25	6	0	FLORINA	2025-09-24	30	0.945339	FLORINA
613	2025-09-26	6	1	FLORINA	2025-09-25	30	1.84162	FLORINA
613	2025-09-27	6	3.1	FLORINA	2025-09-26	30	2.16309	FLORINA
613	2025-09-28	6	1.5	FLORINA	2025-09-27	30	1.60966	FLORINA
613	2025-09-29	6	0	FLORINA	2025-09-28	30	0.695299	FLORINA
613	2025-09-30	6	0	FLORINA	2025-09-29	30	2.05461	FLORINA
622	2025-09-02	6	1.5	THESSALONIKI (AIRPORT)	2025-09-01	30	1.58444	THESSALONIKI (AIRPORT)
622	2025-09-03	6	1	THESSALONIKI (AIRPORT)	2025-09-02	30	0.356961	THESSALONIKI (AIRPORT)
622	2025-09-04	6	7.7	THESSALONIKI (AIRPORT)	2025-09-03	30	4.42077	THESSALONIKI (AIRPORT)
622	2025-09-05	6	0.5	THESSALONIKI (AIRPORT)	2025-09-04	30	1.47223	THESSALONIKI (AIRPORT)
622	2025-09-06	6	1	THESSALONIKI (AIRPORT)	2025-09-05	30	1.60676	THESSALONIKI (AIRPORT)
622	2025-09-07	6	1.5	THESSALONIKI (AIRPORT)	2025-09-06	30	2.0226	THESSALONIKI (AIRPORT)
622	2025-09-08	6	1.5	THESSALONIKI (AIRPORT)	2025-09-07	30	1.6092	THESSALONIKI (AIRPORT)
622	2025-09-09	6	1	THESSALONIKI (AIRPORT)	2025-09-08	30	1.79097	THESSALONIKI (AIRPORT)
622	2025-09-10	6	1	THESSALONIKI (AIRPORT)	2025-09-09	30	1.2973	THESSALONIKI (AIRPORT)
622	2025-09-11	6	1.5	THESSALONIKI (AIRPORT)	2025-09-10	30	1.17585	THESSALONIKI (AIRPORT)
622	2025-09-12	6	0	THESSALONIKI (AIRPORT)	2025-09-11	30	1.44149	THESSALONIKI (AIRPORT)
622	2025-09-13	6	1	THESSALONIKI (AIRPORT)	2025-09-12	30	1.79127	THESSALONIKI (AIRPORT)
622	2025-09-14	6	1	THESSALONIKI (AIRPORT)	2025-09-13	30	0.856236	THESSALONIKI (AIRPORT)
622	2025-09-15	6	1.5	THESSALONIKI (AIRPORT)	2025-09-14	30	2.98308	THESSALONIKI (AIRPORT)
622	2025-09-16	6	2.1	THESSALONIKI (AIRPORT)	2025-09-15	30	1.17204	THESSALONIKI (AIRPORT)
622	2025-09-17	6	1	THESSALONIKI (AIRPORT)	2025-09-16	30	2.2091	THESSALONIKI (AIRPORT)
622	2025-09-18	6	7.7	THESSALONIKI (AIRPORT)	2025-09-17	30	5.95204	THESSALONIKI (AIRPORT)
622	2025-09-19	6	1.5	THESSALONIKI (AIRPORT)	2025-09-18	30	2.34224	THESSALONIKI (AIRPORT)
