obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-10-02	THESSALONIKI (AIRPORT)	21	100	2025-10-01	45	100
622	2025-10-03	THESSALONIKI (AIRPORT)	21	75	2025-10-02	45	65.3945
622	2025-10-04	THESSALONIKI (AIRPORT)	21	63	2025-10-03	45	0
622	2025-10-05	THESSALONIKI (AIRPORT)	21	88	2025-10-04	45	77.0879
622	2025-10-06	THESSALONIKI (AIRPORT)	21	75	2025-10-05	45	99.7246
622	2025-10-07	THESSALONIKI (AIRPORT)	21	88	2025-10-06	45	99.8809
622	2025-10-08	THESSALONIKI (AIRPORT)	21	63	2025-10-07	45	45.8789
622	2025-10-09	THESSALONIKI (AIRPORT)	21	0	2025-10-08	45	0
622	2025-10-10	THESSALONIKI (AIRPORT)	21	25	2025-10-09	45	0
622	2025-10-11	THESSALONIKI (AIRPORT)	21	38	2025-10-10	45	9.4082
622	2025-10-12	THESSALONIKI (AIRPORT)	21	25	2025-10-11	45	2.51953
622	2025-10-13	THESSALONIKI (AIRPORT)	21	50	2025-10-12	45	35.3359
622	2025-10-14	THESSALONIKI (AIRPORT)	21	25	2025-10-13	45	23.6641
622	2025-10-15	THESSALONIKI (AIRPORT)	21	75	2025-10-14	45	99.9785
622	2025-10-16	THESSALONIKI (AIRPORT)	21	50	2025-10-15	45	90.752
622	2025-10-17	THESSALONIKI (AIRPORT)	21	100	2025-10-16	45	100
622	2025-10-18	THESSALONIKI (AIRPORT)	21	75	2025-10-17	45	76.1543
622	2025-10-19	THESSALONIKI (AIRPORT)	21	38	2025-10-18	45	75.207
622	2025-10-20	THESSALONIKI (AIRPORT)	21	75	2025-10-19	45	99.5508
622	2025-10-21	THESSALONIKI (AIRPORT)	21	75	2025-10-20	45	90.2617
622	2025-10-22	THESSALONIKI (AIRPORT)	21	63	2025-10-21	45	93.1777
622	2025-10-23	THESSALONIKI (AIRPORT)	21	50	2025-10-22	45	100
622	2025-10-24	THESSALONIKI (AIRPORT)	21	13	2025-10-23	45	0
622	2025-10-25	THESSALONIKI (AIRPORT)	21	25	2025-10-24	45	0
622	2025-10-26	THESSALONIKI (AIRPORT)	21	25	2025-10-25	45	98.9102
622	2025-10-27	THESSALONIKI (AIRPORT)	21	13	2025-10-26	45	0
622	2025-10-28	THESSALONIKI (AIRPORT)	21	13	2025-10-27	45	0
622	2025-10-29	THESSALONIKI (AIRPORT)	21	13	2025-10-28	45	0
622	2025-10-30	THESSALONIKI (AIRPORT)	21	63	2025-10-29	45	72.0449
622	2025-10-31	THESSALONIKI (AIRPORT)	21	75	2025-10-30	45	84.7422
624	2025-10-02	CHRYSOPOULI (AIRPORT)	21	100	2025-10-01	45	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	21	63	2025-10-02	45	100
624	2025-10-04	CHRYSOPOULI (AIRPORT)	21	13	2025-10-03	45	0
624	2025-10-05	CHRYSOPOULI (AIRPORT)	21	38	2025-10-04	45	70.457
624	2025-10-06	CHRYSOPOULI (AIRPORT)	21	100	2025-10-05	45	100
624	2025-10-07	CHRYSOPOULI (AIRPORT)	21	88	2025-10-06	45	99.6641
624	2025-10-08	CHRYSOPOULI (AIRPORT)	21	88	2025-10-07	45	100
624	2025-10-09	CHRYSOPOULI (AIRPORT)	21	25	2025-10-08	45	2.7832
624	2025-10-10	CHRYSOPOULI (AIRPORT)	21	13	2025-10-09	45	38.332
624	2025-10-11	CHRYSOPOULI (AIRPORT)	21	38	2025-10-10	45	0
624	2025-10-12	CHRYSOPOULI (AIRPORT)	21	25	2025-10-11	45	50.2754
624	2025-10-13	CHRYSOPOULI (AIRPORT)	21	63	2025-10-12	45	99.9492
624	2025-10-14	CHRYSOPOULI (AIRPORT)	21	63	2025-10-13	45	56.6133
