obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-10-02	THESSALONIKI (AIRPORT)	15	100	2025-10-01	39	100
622	2025-10-03	THESSALONIKI (AIRPORT)	15	75	2025-10-02	39	20.8457
622	2025-10-04	THESSALONIKI (AIRPORT)	15	13	2025-10-03	39	0.443359
622	2025-10-05	THESSALONIKI (AIRPORT)	15	38	2025-10-04	39	0.0527344
622	2025-10-06	THESSALONIKI (AIRPORT)	15	88	2025-10-05	39	90.873
622	2025-10-07	THESSALONIKI (AIRPORT)	15	100	2025-10-06	39	63.2539
622	2025-10-08	THESSALONIKI (AIRPORT)	15	75	2025-10-07	39	6.26758
622	2025-10-09	THESSALONIKI (AIRPORT)	15	0	2025-10-08	39	16.373
622	2025-10-10	THESSALONIKI (AIRPORT)	15	50	2025-10-09	39	6.00195
622	2025-10-11	THESSALONIKI (AIRPORT)	15	38	2025-10-10	39	2.14844
622	2025-10-12	THESSALONIKI (AIRPORT)	15	25	2025-10-11	39	0.980469
622	2025-10-13	THESSALONIKI (AIRPORT)	15	88	2025-10-12	39	100
622	2025-10-14	THESSALONIKI (AIRPORT)	15	13	2025-10-13	39	3.46094
622	2025-10-15	THESSALONIKI (AIRPORT)	15	88	2025-10-14	39	17.0723
622	2025-10-16	THESSALONIKI (AIRPORT)	15	75	2025-10-15	39	99.8926
622	2025-10-17	THESSALONIKI (AIRPORT)	15	100	2025-10-16	39	99.9551
622	2025-10-18	THESSALONIKI (AIRPORT)	15	75	2025-10-17	39	100
622	2025-10-19	THESSALONIKI (AIRPORT)	15	38	2025-10-18	39	23.6641
622	2025-10-20	THESSALONIKI (AIRPORT)	15	88	2025-10-19	39	45.5664
622	2025-10-21	THESSALONIKI (AIRPORT)	15	63	2025-10-20	39	95.6504
622	2025-10-22	THESSALONIKI (AIRPORT)	15	75	2025-10-21	39	97.9551
622	2025-10-23	THESSALONIKI (AIRPORT)	15	25	2025-10-22	39	2.39258
622	2025-10-24	THESSALONIKI (AIRPORT)	15	25	2025-10-23	39	5.69727
622	2025-10-25	THESSALONIKI (AIRPORT)	15	38	2025-10-24	39	0.806641
622	2025-10-26	THESSALONIKI (AIRPORT)	15	75	2025-10-25	39	64.4648
622	2025-10-27	THESSALONIKI (AIRPORT)	15	25	2025-10-26	39	2.41016
622	2025-10-28	THESSALONIKI (AIRPORT)	15	25	2025-10-27	39	0.509766
622	2025-10-29	THESSALONIKI (AIRPORT)	15	0	2025-10-28	39	0
622	2025-10-30	THESSALONIKI (AIRPORT)	15	75	2025-10-29	39	99.8496
622	2025-10-31	THESSALONIKI (AIRPORT)	15	63	2025-10-30	39	99.8711
624	2025-10-02	CHRYSOPOULI (AIRPORT)	15	100	2025-10-01	39	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	15	63	2025-10-02	39	84.1836
624	2025-10-04	CHRYSOPOULI (AIRPORT)	15	13	2025-10-03	39	1.71289
624	2025-10-05	CHRYSOPOULI (AIRPORT)	15	25	2025-10-04	39	0.109375
624	2025-10-06	CHRYSOPOULI (AIRPORT)	15	100	2025-10-05	39	98.0098
624	2025-10-07	CHRYSOPOULI (AIRPORT)	15	100	2025-10-06	39	100
624	2025-10-08	CHRYSOPOULI (AIRPORT)	15	75	2025-10-07	39	31.9238
624	2025-10-09	CHRYSOPOULI (AIRPORT)	15	13	2025-10-08	39	0.320312
624	2025-10-10	CHRYSOPOULI (AIRPORT)	15	25	2025-10-09	39	1.36719
624	2025-10-11	CHRYSOPOULI (AIRPORT)	15	63	2025-10-10	39	27.8418
624	2025-10-12	CHRYSOPOULI (AIRPORT)	15	50	2025-10-11	39	1.48242
624	2025-10-13	CHRYSOPOULI (AIRPORT)	15	88	2025-10-12	39	100
624	2025-10-14	CHRYSOPOULI (AIRPORT)	15	25	2025-10-13	39	11.9297
624	2025-10-15	CHRYSOPOULI (AIRPORT)	15	75	2025-10-14	39	47.9258
624	2025-10-16	CHRYSOPOULI (AIRPORT)	15	50	2025-10-15	39	34.6465
624	2025-10-17	CHRYSOPOULI (AIRPORT)	15	100	2025-10-16	39	100
624	2025-10-18	CHRYSOPOULI (AIRPORT)	15	88	2025-10-17	39	99.5664
624	2025-10-19	CHRYSOPOULI (AIRPORT)	15	88	2025-10-18	39	99.8145
624	2025-10-20	CHRYSOPOULI (AIRPORT)	15	13	2025-10-19	39	8.13867
624	2025-10-21	CHRYSOPOULI (AIRPORT)	15	75	2025-10-20	39	99.9961
624	2025-10-22	CHRYSOPOULI (AIRPORT)	15	75	2025-10-21	39	99.9668
624	2025-10-23	CHRYSOPOULI (AIRPORT)	15	13	2025-10-22	39	7.63867
624	2025-10-24	CHRYSOPOULI (AIRPORT)	15	25	2025-10-23	39	2.89844
624	2025-10-25	CHRYSOPOULI (AIRPORT)	15	25	2025-10-24	39	11.5488
624	2025-10-26	CHRYSOPOULI (AIRPORT)	15	75	2025-10-25	39	75.0977
624	2025-10-27	CHRYSOPOULI (AIRPORT)	15	25	2025-10-26	39	0.701172
624	2025-10-28	CHRYSOPOULI (AIRPORT)	15	63	2025-10-27	39	10.8652
624	2025-10-29	CHRYSOPOULI (AIRPORT)	15	0	2025-10-28	39	3.72852
624	2025-10-30	CHRYSOPOULI (AIRPORT)	15	25	2025-10-29	39	2.35938
624	2025-10-31	CHRYSOPOULI (AIRPORT)	15	63	2025-10-30	39	99.9941
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	15	100	2025-10-01	39	100
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	15	50	2025-10-02	39	53.0918
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-03	39	1.41992
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	15	38	2025-10-04	39	10.209
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-05	39	100
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	15	100	2025-10-06	39	100
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-07	39	100
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-08	39	6.20703
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	15	13	2025-10-09	39	7.56445
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-10	39	51.1074
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-11	39	89.1289
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	15	63	2025-10-12	39	99.9941
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-13	39	17.3711
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-14	39	29.7246
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-15	39	15.3809
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-16	39	76.7734
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-17	39	84.7773
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-18	39	59.3867
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	15	13	2025-10-19	39	0.03125
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	15	100	2025-10-20	39	99.5645
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-21	39	99.8867
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-22	39	49.166
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-23	39	8.08984
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	15	63	2025-10-24	39	2.59961
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	15	75	2025-10-25	39	98.4922
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-26	39	96.3965
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	15	88	2025-10-27	39	95.7676
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	15	0	2025-10-28	39	0
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	15	25	2025-10-29	39	0
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	15	63	2025-10-30	39	100
641	2025-10-02	KERKYRA (AIRPORT)	15	50	2025-10-01	39	28.2988
641	2025-10-03	KERKYRA (AIRPORT)	15	63	2025-10-02	39	61.834
641	2025-10-04	KERKYRA (AIRPORT)	15	25	2025-10-03	39	0.806641
641	2025-10-05	KERKYRA (AIRPORT)	15	88	2025-10-04	39	76.3359
641	2025-10-06	KERKYRA (AIRPORT)	15	50	2025-10-05	39	5.13672
641	2025-10-07	KERKYRA (AIRPORT)	15	50	2025-10-06	39	1.44141
641	2025-10-08	KERKYRA (AIRPORT)	15	50	2025-10-07	39	7.41211
641	2025-10-09	KERKYRA (AIRPORT)	15	13	2025-10-08	39	0.03125
641	2025-10-10	KERKYRA (AIRPORT)	15	63	2025-10-09	39	95.3438
641	2025-10-11	KERKYRA (AIRPORT)	15	50	2025-10-10	39	1.31445
641	2025-10-12	KERKYRA (AIRPORT)	15	25	2025-10-11	39	84.1758
641	2025-10-13	KERKYRA (AIRPORT)	15	75	2025-10-12	39	100
641	2025-10-14	KERKYRA (AIRPORT)	15	38	2025-10-13	39	12.2598
641	2025-10-15	KERKYRA (AIRPORT)	15	50	2025-10-14	39	65.8301
641	2025-10-16	KERKYRA (AIRPORT)	15	100	2025-10-15	39	100
641	2025-10-17	KERKYRA (AIRPORT)	15	75	2025-10-16	39	100
641	2025-10-18	KERKYRA (AIRPORT)	15	50	2025-10-17	39	16.6289
641	2025-10-19	KERKYRA (AIRPORT)	15	50	2025-10-18	39	8.75781
641	2025-10-20	KERKYRA (AIRPORT)	15	50	2025-10-19	39	2.70703
641	2025-10-21	KERKYRA (AIRPORT)	15	75	2025-10-20	39	98.0684
641	2025-10-22	KERKYRA (AIRPORT)	15	75	2025-10-21	39	99.9668
641	2025-10-23	KERKYRA (AIRPORT)	15	75	2025-10-22	39	97.4512
641	2025-10-24	KERKYRA (AIRPORT)	15	25	2025-10-23	39	39.377
641	2025-10-25	KERKYRA (AIRPORT)	15	38	2025-10-24	39	31.2871
641	2025-10-26	KERKYRA (AIRPORT)	15	75	2025-10-25	39	26.2422
641	2025-10-27	KERKYRA (AIRPORT)	15	38	2025-10-26	39	0.710938
641	2025-10-28	KERKYRA (AIRPORT)	15	50	2025-10-27	39	2.94141
641	2025-10-29	KERKYRA (AIRPORT)	15	13	2025-10-28	39	0
641	2025-10-30	KERKYRA (AIRPORT)	15	75	2025-10-29	39	97.123
641	2025-10-31	KERKYRA (AIRPORT)	15	88	2025-10-30	39	100
642	2025-10-02	IOANNINA (AIRPORT)	15	88	2025-10-01	39	94.0762
642	2025-10-03	IOANNINA (AIRPORT)	15	88	2025-10-02	39	89.5684
642	2025-10-04	IOANNINA (AIRPORT)	15	75	2025-10-03	39	2.98242
642	2025-10-05	IOANNINA (AIRPORT)	15	75	2025-10-04	39	25.5469
642	2025-10-06	IOANNINA (AIRPORT)	15	63	2025-10-05	39	10.6934
642	2025-10-07	IOANNINA (AIRPORT)	15	63	2025-10-06	39	61.4805
642	2025-10-08	IOANNINA (AIRPORT)	15	75	2025-10-07	39	97.8398
642	2025-10-09	IOANNINA (AIRPORT)	15	0	2025-10-08	39	1.58398
642	2025-10-10	IOANNINA (AIRPORT)	15	50	2025-10-09	39	83.8691
642	2025-10-11	IOANNINA (AIRPORT)	15	25	2025-10-10	39	24.4141
