obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
641	2025-11-23	KERKYRA (AIRPORT)	15	38	2025-11-22	39	2.13086
641	2025-11-24	KERKYRA (AIRPORT)	15	50	2025-11-23	39	100
641	2025-11-25	KERKYRA (AIRPORT)	15	88	2025-11-24	39	99.5117
641	2025-11-26	KERKYRA (AIRPORT)	15	88	2025-11-25	39	100
641	2025-11-27	KERKYRA (AIRPORT)	15	75	2025-11-26	39	100
641	2025-11-28	KERKYRA (AIRPORT)	15	100	2025-11-27	39	100
641	2025-11-29	KERKYRA (AIRPORT)	15	88	2025-11-28	39	87.3574
641	2025-11-30	KERKYRA (AIRPORT)	15	63	2025-11-29	39	65.2598
642	2025-11-02	IOANNINA (AIRPORT)	15	38	2025-11-01	39	41.8438
642	2025-11-03	IOANNINA (AIRPORT)	15	75	2025-11-02	39	100
642	2025-11-04	IOANNINA (AIRPORT)	15	63	2025-11-03	39	100
642	2025-11-05	IOANNINA (AIRPORT)	15	75	2025-11-04	39	44.4746
642	2025-11-06	IOANNINA (AIRPORT)	15	13	2025-11-05	39	44.4902
642	2025-11-07	IOANNINA (AIRPORT)	15	75	2025-11-06	39	100
642	2025-11-08	IOANNINA (AIRPORT)	15	63	2025-11-07	39	78.7617
642	2025-11-09	IOANNINA (AIRPORT)	15	88	2025-11-08	39	100
642	2025-11-10	IOANNINA (AIRPORT)	15	88	2025-11-09	39	100
642	2025-11-11	IOANNINA (AIRPORT)	15	25	2025-11-10	39	9.51172
642	2025-11-12	IOANNINA (AIRPORT)	15	0	2025-11-11	39	0
642	2025-11-13	IOANNINA (AIRPORT)	15	0	2025-11-12	39	1.01758
642	2025-11-14	IOANNINA (AIRPORT)	15	0	2025-11-13	39	0
642	2025-11-15	IOANNINA (AIRPORT)	15	38	2025-11-14	39	100
642	2025-11-16	IOANNINA (AIRPORT)	15	25	2025-11-15	39	53.9785
642	2025-11-17	IOANNINA (AIRPORT)	15	100	2025-11-16	39	76.7773
642	2025-11-18	IOANNINA (AIRPORT)	15	88	2025-11-17	39	100
642	2025-11-19	IOANNINA (AIRPORT)	15	100	2025-11-18	39	100
642	2025-11-20	IOANNINA (AIRPORT)	15	100	2025-11-19	39	100
642	2025-11-21	IOANNINA (AIRPORT)	15	88	2025-11-20	39	100
642	2025-11-22	IOANNINA (AIRPORT)	15	88	2025-11-21	39	97.4238
642	2025-11-23	IOANNINA (AIRPORT)	15	50	2025-11-22	39	0
642	2025-11-24	IOANNINA (AIRPORT)	15	63	2025-11-23	39	0.347656
642	2025-11-25	IOANNINA (AIRPORT)	15	88	2025-11-24	39	99.6836
642	2025-11-26	IOANNINA (AIRPORT)	15	100	2025-11-25	39	100
642	2025-11-27	IOANNINA (AIRPORT)	15	88	2025-11-26	39	100
642	2025-11-28	IOANNINA (AIRPORT)	15	88	2025-11-27	39	100
642	2025-11-29	IOANNINA (AIRPORT)	15	75	2025-11-28	39	97.2695
642	2025-11-30	IOANNINA (AIRPORT)	15	88	2025-11-29	39	54.3789
643	2025-11-02	AKTION (AIRPORT)	15	13	2025-11-01	39	0.693359
643	2025-11-03	AKTION (AIRPORT)	15	88	2025-11-02	39	100
643	2025-11-04	AKTION (AIRPORT)	15	63	2025-11-03	39	100
643	2025-11-05	AKTION (AIRPORT)	15	25	2025-11-04	39	15
643	2025-11-06	AKTION (AIRPORT)	15	25	2025-11-05	39	0.0214844
643	2025-11-07	AKTION (AIRPORT)	15	50	2025-11-06	39	100
643	2025-11-08	AKTION (AIRPORT)	15	38	2025-11-07	39	100
643	2025-11-09	AKTION (AIRPORT)	15	75	2025-11-08	39	100
643	2025-11-10	AKTION (AIRPORT)	15	63	2025-11-09	39	59.8516
643	2025-11-11	AKTION (AIRPORT)	15	25	2025-11-10	39	3.64453
643	2025-11-12	AKTION (AIRPORT)	15	13	2025-11-11	39	0
643	2025-11-13	AKTION (AIRPORT)	15	13	2025-11-12	39	28.0059
643	2025-11-14	AKTION (AIRPORT)	15	13	2025-11-13	39	18.9766
643	2025-11-15	AKTION (AIRPORT)	15	63	2025-11-14	39	100
643	2025-11-16	AKTION (AIRPORT)	15	0	2025-11-15	39	0
643	2025-11-17	AKTION (AIRPORT)	15	88	2025-11-16	39	75.168
643	2025-11-18	AKTION (AIRPORT)	15	63	2025-11-17	39	99.9355
643	2025-11-19	AKTION (AIRPORT)	15	88	2025-11-18	39	100
643	2025-11-20	AKTION (AIRPORT)	15	63	2025-11-19	39	100
643	2025-11-21	AKTION (AIRPORT)	15	100	2025-11-20	39	100
643	2025-11-22	AKTION (AIRPORT)	15	63	2025-11-21	39	100
643	2025-11-23	AKTION (AIRPORT)	15	38	2025-11-22	39	69.0215
643	2025-11-24	AKTION (AIRPORT)	15	38	2025-11-23	39	0.572266
643	2025-11-25	AKTION (AIRPORT)	15	88	2025-11-24	39	100
643	2025-11-26	AKTION (AIRPORT)	15	63	2025-11-25	39	100
643	2025-11-27	AKTION (AIRPORT)	15	88	2025-11-26	39	100
643	2025-11-28	AKTION (AIRPORT)	15	63	2025-11-27	39	100
643	2025-11-29	AKTION (AIRPORT)	15	63	2025-11-28	39	100
643	2025-11-30	AKTION (AIRPORT)	15	25	2025-11-29	39	83.1621
648	2025-11-02	LARISSA (AIRPORT)	15	75	2025-11-01	39	100
648	2025-11-03	LARISSA (AIRPORT)	15	63	2025-11-02	39	100
648	2025-11-04	LARISSA (AIRPORT)	15	88	2025-11-03	39	100
648	2025-11-05	LARISSA (AIRPORT)	15	75	2025-11-04	39	100
648	2025-11-06	LARISSA (AIRPORT)	15	88	2025-11-05	39	93.7188
648	2025-11-07	LARISSA (AIRPORT)	15	38	2025-11-06	39	100
648	2025-11-08	LARISSA (AIRPORT)	15	75	2025-11-07	39	100
648	2025-11-09	LARISSA (AIRPORT)	15	50	2025-11-08	39	100
648	2025-11-10	LARISSA (AIRPORT)	15	63	2025-11-09	39	100
648	2025-11-11	LARISSA (AIRPORT)	15	38	2025-11-10	39	40.166
648	2025-11-12	LARISSA (AIRPORT)	15	25	2025-11-11	39	7.41211
648	2025-11-13	LARISSA (AIRPORT)	15	50	2025-11-12	39	34.1719
648	2025-11-14	LARISSA (AIRPORT)	15	0	2025-11-13	39	0
648	2025-11-15	LARISSA (AIRPORT)	15	38	2025-11-14	39	100
648	2025-11-16	LARISSA (AIRPORT)	15	0	2025-11-15	39	0
648	2025-11-17	LARISSA (AIRPORT)	15	75	2025-11-16	39	100
648	2025-11-18	LARISSA (AIRPORT)	15	50	2025-11-17	39	100
648	2025-11-19	LARISSA (AIRPORT)	15	75	2025-11-18	39	100
648	2025-11-20	LARISSA (AIRPORT)	15	75	2025-11-19	39	100
648	2025-11-21	LARISSA (AIRPORT)	15	88	2025-11-20	39	100
648	2025-11-22	LARISSA (AIRPORT)	15	50	2025-11-21	39	57.9043
648	2025-11-23	LARISSA (AIRPORT)	15	38	2025-11-22	39	0.365234
648	2025-11-24	LARISSA (AIRPORT)	15	0	2025-11-23	39	0
648	2025-11-25	LARISSA (AIRPORT)	15	75	2025-11-24	39	100
648	2025-11-26	LARISSA (AIRPORT)	15	88	2025-11-25	39	100
648	2025-11-27	LARISSA (AIRPORT)	15	63	2025-11-26	39	100
648	2025-11-28	LARISSA (AIRPORT)	15	50	2025-11-27	39	100
648	2025-11-29	LARISSA (AIRPORT)	15	38	2025-11-28	39	0
648	2025-11-30	LARISSA (AIRPORT)	15	63	2025-11-29	39	0
650	2025-11-02	LIMNOS (AIRPORT)	15	63	2025-11-01	39	0
650	2025-11-03	LIMNOS (AIRPORT)	15	38	2025-11-02	39	12.0059
650	2025-11-04	LIMNOS (AIRPORT)	15	88	2025-11-03	39	100
650	2025-11-05	LIMNOS (AIRPORT)	15	88	2025-11-04	39	99.9492
650	2025-11-06	LIMNOS (AIRPORT)	15	88	2025-11-05	39	99.9746
650	2025-11-07	LIMNOS (AIRPORT)	15	75	2025-11-06	39	97.666
650	2025-11-08	LIMNOS (AIRPORT)	15	75	2025-11-07	39	95.6289
650	2025-11-09	LIMNOS (AIRPORT)	15	88	2025-11-08	39	100
650	2025-11-10	LIMNOS (AIRPORT)	15	75	2025-11-09	39	100
650	2025-11-11	LIMNOS (AIRPORT)	15	13	2025-11-10	39	51.2168
650	2025-11-12	LIMNOS (AIRPORT)	15	25	2025-11-11	39	0.480469
650	2025-11-13	LIMNOS (AIRPORT)	15	63	2025-11-12	39	100
650	2025-11-14	LIMNOS (AIRPORT)	15	13	2025-11-13	39	31.0352
650	2025-11-15	LIMNOS (AIRPORT)	15	25	2025-11-14	39	50.5879
650	2025-11-16	LIMNOS (AIRPORT)	15	25	2025-11-15	39	17.5645
650	2025-11-17	LIMNOS (AIRPORT)	15	50	2025-11-16	39	56.666
650	2025-11-18	LIMNOS (AIRPORT)	15	75	2025-11-17	39	100
650	2025-11-19	LIMNOS (AIRPORT)	15	88	2025-11-18	39	100
650	2025-11-20	LIMNOS (AIRPORT)	15	50	2025-11-19	39	100
650	2025-11-21	LIMNOS (AIRPORT)	15	88	2025-11-20	39	85.9785
650	2025-11-22	LIMNOS (AIRPORT)	15	75	2025-11-21	39	100
650	2025-11-23	LIMNOS (AIRPORT)	15	25	2025-11-22	39	0
650	2025-11-24	LIMNOS (AIRPORT)	15	0	2025-11-23	39	0
650	2025-11-25	LIMNOS (AIRPORT)	15	88	2025-11-24	39	100
650	2025-11-26	LIMNOS (AIRPORT)	15	75	2025-11-25	39	48.0527
650	2025-11-27	LIMNOS (AIRPORT)	15	88	2025-11-26	39	100
650	2025-11-28	LIMNOS (AIRPORT)	15	75	2025-11-27	39	36.0488
650	2025-11-29	LIMNOS (AIRPORT)	15	63	2025-11-28	39	18.0039
650	2025-11-30	LIMNOS (AIRPORT)	15	13	2025-11-29	39	0
667	2025-11-02	MYTILINI (AIRPORT)	15	25	2025-11-01	39	100
667	2025-11-03	MYTILINI (AIRPORT)	15	38	2025-11-02	39	0.0078125
667	2025-11-04	MYTILINI (AIRPORT)	15	75	2025-11-03	39	100
667	2025-11-05	MYTILINI (AIRPORT)	15	88	2025-11-04	39	92.0137
667	2025-11-06	MYTILINI (AIRPORT)	15	25	2025-11-05	39	33.3516
667	2025-11-07	MYTILINI (AIRPORT)	15	50	2025-11-06	39	74.3145
667	2025-11-08	MYTILINI (AIRPORT)	15	38	2025-11-07	39	100
667	2025-11-09	MYTILINI (AIRPORT)	15	38	2025-11-08	39	21.5156
667	2025-11-10	MYTILINI (AIRPORT)	15	75	2025-11-09	39	93.3027
667	2025-11-11	MYTILINI (AIRPORT)	15	50	2025-11-10	39	15.2637
667	2025-11-12	MYTILINI (AIRPORT)	15	25	2025-11-11	39	0
667	2025-11-13	MYTILINI (AIRPORT)	15	50	2025-11-12	39	100
667	2025-11-14	MYTILINI (AIRPORT)	15	0	2025-11-13	39	0
667	2025-11-15	MYTILINI (AIRPORT)	15	0	2025-11-14	39	0
667	2025-11-16	MYTILINI (AIRPORT)	15	0	2025-11-15	39	0
667	2025-11-17	MYTILINI (AIRPORT)	15	50	2025-11-16	39	100
667	2025-11-18	MYTILINI (AIRPORT)	15	63	2025-11-17	39	59.4844
667	2025-11-19	MYTILINI (AIRPORT)	15	88	2025-11-18	39	100
667	2025-11-20	MYTILINI (AIRPORT)	15	63	2025-11-19	39	52.3711
667	2025-11-21	MYTILINI (AIRPORT)	15	63	2025-11-20	39	100
667	2025-11-22	MYTILINI (AIRPORT)	15	88	2025-11-21	39	100
667	2025-11-23	MYTILINI (AIRPORT)	15	75	2025-11-22	39	100
667	2025-11-24	MYTILINI (AIRPORT)	15	25	2025-11-23	39	0
667	2025-11-25	MYTILINI (AIRPORT)	15	88	2025-11-24	39	79.6328
667	2025-11-26	MYTILINI (AIRPORT)	15	88	2025-11-25	39	100
667	2025-11-27	MYTILINI (AIRPORT)	15	88	2025-11-26	39	100
667	2025-11-28	MYTILINI (AIRPORT)	15	100	2025-11-27	39	100
667	2025-11-29	MYTILINI (AIRPORT)	15	75	2025-11-28	39	100
667	2025-11-30	MYTILINI (AIRPORT)	15	50	2025-11-29	39	46.3262
682	2025-11-02	ANDRAVIDA (AIRPORT)	15	25	2025-11-01	39	100
682	2025-11-03	ANDRAVIDA (AIRPORT)	15	88	2025-11-02	39	100
682	2025-11-04	ANDRAVIDA (AIRPORT)	15	88	2025-11-03	39	100
682	2025-11-05	ANDRAVIDA (AIRPORT)	15	50	2025-11-04	39	84.4824
682	2025-11-06	ANDRAVIDA (AIRPORT)	15	25	2025-11-05	39	0
682	2025-11-07	ANDRAVIDA (AIRPORT)	15	63	2025-11-06	39	64.0996
682	2025-11-08	ANDRAVIDA (AIRPORT)	15	75	2025-11-07	39	100
682	2025-11-09	ANDRAVIDA (AIRPORT)	15	75	2025-11-08	39	100
682	2025-11-10	ANDRAVIDA (AIRPORT)	15	63	2025-11-09	39	76.8984
682	2025-11-11	ANDRAVIDA (AIRPORT)	15	25	2025-11-10	39	34.6855
682	2025-11-12	ANDRAVIDA (AIRPORT)	15	50	2025-11-11	39	14.7734
682	2025-11-13	ANDRAVIDA (AIRPORT)	15	38	2025-11-12	39	31.3926
682	2025-11-14	ANDRAVIDA (AIRPORT)	15	13	2025-11-13	39	0
682	2025-11-15	ANDRAVIDA (AIRPORT)	15	25	2025-11-14	39	83.9824
682	2025-11-16	ANDRAVIDA (AIRPORT)	15	0	2025-11-15	39	44.1074
682	2025-11-17	ANDRAVIDA (AIRPORT)	15	63	2025-11-16	39	100
682	2025-11-18	ANDRAVIDA (AIRPORT)	15	75	2025-11-17	39	100
682	2025-11-19	ANDRAVIDA (AIRPORT)	15	50	2025-11-18	39	100
682	2025-11-20	ANDRAVIDA (AIRPORT)	15	75	2025-11-19	39	100
682	2025-11-21	ANDRAVIDA (AIRPORT)	15	38	2025-11-20	39	100
682	2025-11-22	ANDRAVIDA (AIRPORT)	15	75	2025-11-21	39	83.2871
682	2025-11-23	ANDRAVIDA (AIRPORT)	15	38	2025-11-22	39	37.6562
682	2025-11-24	ANDRAVIDA (AIRPORT)	15	25	2025-11-23	39	0.380859
682	2025-11-25	ANDRAVIDA (AIRPORT)	15	63	2025-11-24	39	100
682	2025-11-26	ANDRAVIDA (AIRPORT)	15	88	2025-11-25	39	68.9688
682	2025-11-27	ANDRAVIDA (AIRPORT)	15	88	2025-11-26	39	100
682	2025-11-28	ANDRAVIDA (AIRPORT)	15	75	2025-11-27	39	100
682	2025-11-29	ANDRAVIDA (AIRPORT)	15	50	2025-11-28	39	100
682	2025-11-30	ANDRAVIDA (AIRPORT)	15	38	2025-11-29	39	45.8105
684	2025-11-02	SKYROS (AIRPORT)	15	50	2025-11-01	39	73.5742
684	2025-11-03	SKYROS (AIRPORT)	15	38	2025-11-02	39	72.9531
684	2025-11-04	SKYROS (AIRPORT)	15	88	2025-11-03	39	100
684	2025-11-05	SKYROS (AIRPORT)	15	100	2025-11-04	39	97.4258
684	2025-11-06	SKYROS (AIRPORT)	15	88	2025-11-05	39	85.0059
684	2025-11-07	SKYROS (AIRPORT)	15	38	2025-11-06	39	42.3105
684	2025-11-08	SKYROS (AIRPORT)	15	88	2025-11-07	39	96.6602
684	2025-11-09	SKYROS (AIRPORT)	15	63	2025-11-08	39	62.334
684	2025-11-10	SKYROS (AIRPORT)	15	75	2025-11-09	39	100
684	2025-11-11	SKYROS (AIRPORT)	15	13	2025-11-10	39	0
684	2025-11-12	SKYROS (AIRPORT)	15	38	2025-11-11	39	68.2109
684	2025-11-13	SKYROS (AIRPORT)	15	50	2025-11-12	39	99.8867
684	2025-11-14	SKYROS (AIRPORT)	15	0	2025-11-13	39	21.8086
684	2025-11-15	SKYROS (AIRPORT)	15	25	2025-11-14	39	0
684	2025-11-16	SKYROS (AIRPORT)	15	25	2025-11-15	39	45.7012
684	2025-11-17	SKYROS (AIRPORT)	15	63	2025-11-16	39	92.5625
684	2025-11-18	SKYROS (AIRPORT)	15	75	2025-11-17	39	99.4258
684	2025-11-19	SKYROS (AIRPORT)	15	75	2025-11-18	39	90.1133
684	2025-11-20	SKYROS (AIRPORT)	15	38	2025-11-19	39	90.9297
684	2025-11-21	SKYROS (AIRPORT)	15	75	2025-11-20	39	100
684	2025-11-22	SKYROS (AIRPORT)	15	88	2025-11-21	39	100
684	2025-11-23	SKYROS (AIRPORT)	15	50	2025-11-22	39	17.4453
684	2025-11-24	SKYROS (AIRPORT)	15	38	2025-11-23	39	0
684	2025-11-25	SKYROS (AIRPORT)	15	75	2025-11-24	39	100
684	2025-11-26	SKYROS (AIRPORT)	15	63	2025-11-25	39	72.1348
684	2025-11-27	SKYROS (AIRPORT)	15	88	2025-11-26	39	100
684	2025-11-28	SKYROS (AIRPORT)	15	88	2025-11-27	39	100
684	2025-11-29	SKYROS (AIRPORT)	15	38	2025-11-28	39	62.082
684	2025-11-30	SKYROS (AIRPORT)	15	13	2025-11-29	39	6.47656
685	2025-11-02	KEFALHNIA (AIRPORT)	15	25	2025-11-01	39	53.5781
685	2025-11-03	KEFALHNIA (AIRPORT)	15	88	2025-11-02	39	100
685	2025-11-04	KEFALHNIA (AIRPORT)	15	88	2025-11-03	39	53.7129
685	2025-11-05	KEFALHNIA (AIRPORT)	15	50	2025-11-04	39	27.0332
685	2025-11-06	KEFALHNIA (AIRPORT)	15	13	2025-11-05	39	19.9531
685	2025-11-07	KEFALHNIA (AIRPORT)	15	75	2025-11-06	39	100
685	2025-11-09	KEFALHNIA (AIRPORT)	15	88	2025-11-08	39	100
685	2025-11-10	KEFALHNIA (AIRPORT)	15	75	2025-11-09	39	75.6719
685	2025-11-11	KEFALHNIA (AIRPORT)	15	25	2025-11-10	39	3.46094
685	2025-11-12	KEFALHNIA (AIRPORT)	15	25	2025-11-11	39	39.8906
685	2025-11-13	KEFALHNIA (AIRPORT)	15	38	2025-11-12	39	0
685	2025-11-14	KEFALHNIA (AIRPORT)	15	13	2025-11-13	39	0
685	2025-11-16	KEFALHNIA (AIRPORT)	15	13	2025-11-15	39	0
685	2025-11-17	KEFALHNIA (AIRPORT)	15	63	2025-11-16	39	100
685	2025-11-18	KEFALHNIA (AIRPORT)	15	88	2025-11-17	39	98.127
