obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
622	2025-10-02	THESSALONIKI (AIRPORT)	15	100	2025-10-01	39	100
622	2025-10-03	THESSALONIKI (AIRPORT)	15	75	2025-10-02	39	44.6719
622	2025-10-04	THESSALONIKI (AIRPORT)	15	13	2025-10-03	39	0
622	2025-10-05	THESSALONIKI (AIRPORT)	15	38	2025-10-04	39	40.7305
622	2025-10-06	THESSALONIKI (AIRPORT)	15	88	2025-10-05	39	100
622	2025-10-07	THESSALONIKI (AIRPORT)	15	100	2025-10-06	39	100
622	2025-10-08	THESSALONIKI (AIRPORT)	15	75	2025-10-07	39	100
622	2025-10-09	THESSALONIKI (AIRPORT)	15	0	2025-10-08	39	99.4062
622	2025-10-10	THESSALONIKI (AIRPORT)	15	50	2025-10-09	39	20.4258
622	2025-10-11	THESSALONIKI (AIRPORT)	15	38	2025-10-10	39	29.166
622	2025-10-12	THESSALONIKI (AIRPORT)	15	25	2025-10-11	39	0.197266
622	2025-10-13	THESSALONIKI (AIRPORT)	15	88	2025-10-12	39	99.1641
622	2025-10-14	THESSALONIKI (AIRPORT)	15	13	2025-10-13	39	0
622	2025-10-15	THESSALONIKI (AIRPORT)	15	88	2025-10-14	39	100
622	2025-10-16	THESSALONIKI (AIRPORT)	15	75	2025-10-15	39	99.9648
622	2025-10-17	THESSALONIKI (AIRPORT)	15	100	2025-10-16	39	100
622	2025-10-18	THESSALONIKI (AIRPORT)	15	75	2025-10-17	39	100
622	2025-10-19	THESSALONIKI (AIRPORT)	15	38	2025-10-18	39	72.5215
622	2025-10-20	THESSALONIKI (AIRPORT)	15	88	2025-10-19	39	82.8086
622	2025-10-21	THESSALONIKI (AIRPORT)	15	63	2025-10-20	39	100
622	2025-10-22	THESSALONIKI (AIRPORT)	15	75	2025-10-21	39	96.8477
622	2025-10-23	THESSALONIKI (AIRPORT)	15	25	2025-10-22	39	25.2422
622	2025-10-24	THESSALONIKI (AIRPORT)	15	25	2025-10-23	39	9.44922
622	2025-10-25	THESSALONIKI (AIRPORT)	15	38	2025-10-24	39	0
622	2025-10-26	THESSALONIKI (AIRPORT)	15	75	2025-10-25	39	100
622	2025-10-27	THESSALONIKI (AIRPORT)	15	25	2025-10-26	39	0
622	2025-10-28	THESSALONIKI (AIRPORT)	15	25	2025-10-27	39	25.752
622	2025-10-29	THESSALONIKI (AIRPORT)	15	0	2025-10-28	39	0
622	2025-10-30	THESSALONIKI (AIRPORT)	15	75	2025-10-29	39	100
622	2025-10-31	THESSALONIKI (AIRPORT)	15	63	2025-10-30	39	98.8574
624	2025-10-02	CHRYSOPOULI (AIRPORT)	15	100	2025-10-01	39	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	15	63	2025-10-02	39	89.959
624	2025-10-04	CHRYSOPOULI (AIRPORT)	15	13	2025-10-03	39	31.1797
624	2025-10-05	CHRYSOPOULI (AIRPORT)	15	25	2025-10-04	39	3.89258
624	2025-10-06	CHRYSOPOULI (AIRPORT)	15	100	2025-10-05	39	100
624	2025-10-07	CHRYSOPOULI (AIRPORT)	15	100	2025-10-06	39	100
624	2025-10-08	CHRYSOPOULI (AIRPORT)	15	75	2025-10-07	39	100
624	2025-10-09	CHRYSOPOULI (AIRPORT)	15	13	2025-10-08	39	0
624	2025-10-10	CHRYSOPOULI (AIRPORT)	15	25	2025-10-09	39	1.90039
624	2025-10-11	CHRYSOPOULI (AIRPORT)	15	63	2025-10-10	39	87.8887
624	2025-10-12	CHRYSOPOULI (AIRPORT)	15	50	2025-10-11	39	24.0625
624	2025-10-13	CHRYSOPOULI (AIRPORT)	15	88	2025-10-12	39	96.6523
624	2025-10-14	CHRYSOPOULI (AIRPORT)	15	25	2025-10-13	39	43.7598
624	2025-10-15	CHRYSOPOULI (AIRPORT)	15	75	2025-10-14	39	63.1777
624	2025-10-16	CHRYSOPOULI (AIRPORT)	15	50	2025-10-15	39	63.1465
624	2025-10-17	CHRYSOPOULI (AIRPORT)	15	100	2025-10-16	39	100
624	2025-10-18	CHRYSOPOULI (AIRPORT)	15	88	2025-10-17	39	98.9492
