obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-09-01	THESSALONIKI (AIRPORT)	15	13	2025-09-01	15	0
622	2025-09-02	THESSALONIKI (AIRPORT)	15	0	2025-09-02	15	0
622	2025-09-03	THESSALONIKI (AIRPORT)	15	25	2025-09-03	15	52.3711
622	2025-09-04	THESSALONIKI (AIRPORT)	15	75	2025-09-04	15	86.4746
622	2025-09-05	THESSALONIKI (AIRPORT)	15	13	2025-09-05	15	16.2051
622	2025-09-06	THESSALONIKI (AIRPORT)	15	25	2025-09-06	15	8.88672
622	2025-09-07	THESSALONIKI (AIRPORT)	15	13	2025-09-07	15	27.6055
622	2025-09-08	THESSALONIKI (AIRPORT)	15	88	2025-09-08	15	89.7422
622	2025-09-09	THESSALONIKI (AIRPORT)	15	13	2025-09-09	15	0.439453
622	2025-09-10	THESSALONIKI (AIRPORT)	15	25	2025-09-10	15	36.7031
622	2025-09-11	THESSALONIKI (AIRPORT)	15	75	2025-09-11	15	93.2246
622	2025-09-12	THESSALONIKI (AIRPORT)	15	13	2025-09-12	15	1.25391
622	2025-09-13	THESSALONIKI (AIRPORT)	15	13	2025-09-13	15	9.26758
622	2025-09-14	THESSALONIKI (AIRPORT)	15	25	2025-09-14	15	6.39258
622	2025-09-15	THESSALONIKI (AIRPORT)	15	25	2025-09-15	15	4.08008
622	2025-09-16	THESSALONIKI (AIRPORT)	15	25	2025-09-16	15	0
622	2025-09-17	THESSALONIKI (AIRPORT)	15	13	2025-09-17	15	7.66016
622	2025-09-18	THESSALONIKI (AIRPORT)	15	0	2025-09-18	15	0
622	2025-09-19	THESSALONIKI (AIRPORT)	15	13	2025-09-19	15	0
622	2025-09-20	THESSALONIKI (AIRPORT)	15	13	2025-09-20	15	0
622	2025-09-21	THESSALONIKI (AIRPORT)	15	13	2025-09-21	15	0
622	2025-09-22	THESSALONIKI (AIRPORT)	15	13	2025-09-22	15	0.00585938
622	2025-09-23	THESSALONIKI (AIRPORT)	15	13	2025-09-23	15	0
622	2025-09-24	THESSALONIKI (AIRPORT)	15	13	2025-09-24	15	3.15234
622	2025-09-25	THESSALONIKI (AIRPORT)	15	75	2025-09-25	15	13.2695
622	2025-09-26	THESSALONIKI (AIRPORT)	15	75	2025-09-26	15	60.877
622	2025-09-27	THESSALONIKI (AIRPORT)	15	88	2025-09-27	15	43.9062
622	2025-09-28	THESSALONIKI (AIRPORT)	15	100	2025-09-28	15	99.9844
622	2025-09-29	THESSALONIKI (AIRPORT)	15	75	2025-09-29	15	15.5645
622	2025-09-30	THESSALONIKI (AIRPORT)	15	25	2025-09-30	15	7.85156
