obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
606	2025-10-02	SERRAI	9	100	2025-10-01	33	100
606	2025-10-03	SERRAI	9	88	2025-10-02	33	99.6973
606	2025-10-06	SERRAI	9	100	2025-10-05	33	100
606	2025-10-07	SERRAI	9	100	2025-10-06	33	76.7207
606	2025-10-08	SERRAI	9	63	2025-10-07	33	100
606	2025-10-09	SERRAI	9	25	2025-10-08	33	0
606	2025-10-10	SERRAI	9	38	2025-10-09	33	69.3535
606	2025-10-13	SERRAI	9	38	2025-10-12	33	100
606	2025-10-14	SERRAI	9	25	2025-10-13	33	2.49609
606	2025-10-15	SERRAI	9	75	2025-10-14	33	88.7422
606	2025-10-16	SERRAI	9	25	2025-10-15	33	85.7383
606	2025-10-17	SERRAI	9	100	2025-10-16	33	100
606	2025-10-20	SERRAI	9	25	2025-10-19	33	79.9102
606	2025-10-21	SERRAI	9	100	2025-10-20	33	100
606	2025-10-22	SERRAI	9	100	2025-10-21	33	97.5293
606	2025-10-23	SERRAI	9	13	2025-10-22	33	89.0527
606	2025-10-24	SERRAI	9	63	2025-10-23	33	73.8262
606	2025-10-29	SERRAI	9	0	2025-10-28	33	0
606	2025-10-30	SERRAI	9	38	2025-10-29	33	100
606	2025-10-31	SERRAI	9	75	2025-10-30	33	100
622	2025-10-02	THESSALONIKI (AIRPORT)	9	100	2025-10-01	33	100
622	2025-10-03	THESSALONIKI (AIRPORT)	9	38	2025-10-02	33	0
622	2025-10-04	THESSALONIKI (AIRPORT)	9	13	2025-10-03	33	100
622	2025-10-05	THESSALONIKI (AIRPORT)	9	13	2025-10-04	33	0
622	2025-10-06	THESSALONIKI (AIRPORT)	9	88	2025-10-05	33	100
622	2025-10-07	THESSALONIKI (AIRPORT)	9	88	2025-10-06	33	48.4355
622	2025-10-08	THESSALONIKI (AIRPORT)	9	75	2025-10-07	33	100
622	2025-10-09	THESSALONIKI (AIRPORT)	9	13	2025-10-08	33	0.107422
622	2025-10-10	THESSALONIKI (AIRPORT)	9	13	2025-10-09	33	0
622	2025-10-11	THESSALONIKI (AIRPORT)	9	38	2025-10-10	33	64.1797
622	2025-10-12	THESSALONIKI (AIRPORT)	9	13	2025-10-11	33	0
622	2025-10-13	THESSALONIKI (AIRPORT)	9	88	2025-10-12	33	100
622	2025-10-14	THESSALONIKI (AIRPORT)	9	13	2025-10-13	33	0
622	2025-10-15	THESSALONIKI (AIRPORT)	9	75	2025-10-14	33	100
622	2025-10-16	THESSALONIKI (AIRPORT)	9	88	2025-10-15	33	98.2773
622	2025-10-17	THESSALONIKI (AIRPORT)	9	100	2025-10-16	33	100
622	2025-10-18	THESSALONIKI (AIRPORT)	9	100	2025-10-17	33	93.1289
622	2025-10-19	THESSALONIKI (AIRPORT)	9	38	2025-10-18	33	86.2891
622	2025-10-20	THESSALONIKI (AIRPORT)	9	88	2025-10-19	33	94.7461
622	2025-10-21	THESSALONIKI (AIRPORT)	9	88	2025-10-20	33	100
622	2025-10-22	THESSALONIKI (AIRPORT)	9	88	2025-10-21	33	100
622	2025-10-23	THESSALONIKI (AIRPORT)	9	63	2025-10-22	33	93.1777
622	2025-10-24	THESSALONIKI (AIRPORT)	9	88	2025-10-23	33	10.2793
622	2025-10-25	THESSALONIKI (AIRPORT)	9	25	2025-10-24	33	0
622	2025-10-26	THESSALONIKI (AIRPORT)	9	88	2025-10-25	33	91.957
622	2025-10-27	THESSALONIKI (AIRPORT)	9	100	2025-10-26	33	99.9961
622	2025-10-28	THESSALONIKI (AIRPORT)	9	38	2025-10-27	33	0
622	2025-10-29	THESSALONIKI (AIRPORT)	9	0	2025-10-28	33	0
622	2025-10-30	THESSALONIKI (AIRPORT)	9	38	2025-10-29	33	79.8594
622	2025-10-31	THESSALONIKI (AIRPORT)	9	75	2025-10-30	33	100
624	2025-10-02	CHRYSOPOULI (AIRPORT)	9	100	2025-10-01	33	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	9	88	2025-10-02	33	84.043
624	2025-10-04	CHRYSOPOULI (AIRPORT)	9	25	2025-10-03	33	100
624	2025-10-05	CHRYSOPOULI (AIRPORT)	9	25	2025-10-04	33	0
624	2025-10-06	CHRYSOPOULI (AIRPORT)	9	88	2025-10-05	33	100
624	2025-10-07	CHRYSOPOULI (AIRPORT)	9	100	2025-10-06	33	93.6621
624	2025-10-08	CHRYSOPOULI (AIRPORT)	9	50	2025-10-07	33	88.6074
624	2025-10-09	CHRYSOPOULI (AIRPORT)	9	38	2025-10-08	33	5.67578
624	2025-10-10	CHRYSOPOULI (AIRPORT)	9	25	2025-10-09	33	26.3125
624	2025-10-11	CHRYSOPOULI (AIRPORT)	9	75	2025-10-10	33	100
624	2025-10-12	CHRYSOPOULI (AIRPORT)	9	13	2025-10-11	33	0
624	2025-10-13	CHRYSOPOULI (AIRPORT)	9	63	2025-10-12	33	100
624	2025-10-14	CHRYSOPOULI (AIRPORT)	9	75	2025-10-13	33	89.3594
624	2025-10-15	CHRYSOPOULI (AIRPORT)	9	75	2025-10-14	33	89.8086
624	2025-10-16	CHRYSOPOULI (AIRPORT)	9	25	2025-10-15	33	8.21484
624	2025-10-17	CHRYSOPOULI (AIRPORT)	9	88	2025-10-16	33	98.0215
624	2025-10-18	CHRYSOPOULI (AIRPORT)	9	100	2025-10-17	33	89.0039
624	2025-10-19	CHRYSOPOULI (AIRPORT)	9	75	2025-10-18	33	92.0391
624	2025-10-20	CHRYSOPOULI (AIRPORT)	9	38	2025-10-19	33	67.2852
624	2025-10-21	CHRYSOPOULI (AIRPORT)	9	75	2025-10-20	33	100
624	2025-10-22	CHRYSOPOULI (AIRPORT)	9	88	2025-10-21	33	94.8359
624	2025-10-23	CHRYSOPOULI (AIRPORT)	9	25	2025-10-22	33	82
624	2025-10-24	CHRYSOPOULI (AIRPORT)	9	88	2025-10-23	33	75.2773
624	2025-10-25	CHRYSOPOULI (AIRPORT)	9	13	2025-10-24	33	71.7441
624	2025-10-26	CHRYSOPOULI (AIRPORT)	9	63	2025-10-25	33	100
624	2025-10-27	CHRYSOPOULI (AIRPORT)	9	88	2025-10-26	33	100
624	2025-10-28	CHRYSOPOULI (AIRPORT)	9	75	2025-10-27	33	17.4219
624	2025-10-29	CHRYSOPOULI (AIRPORT)	9	13	2025-10-28	33	49.127
624	2025-10-30	CHRYSOPOULI (AIRPORT)	9	25	2025-10-29	33	100
624	2025-10-31	CHRYSOPOULI (AIRPORT)	9	63	2025-10-30	33	100
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	9	88	2025-10-01	33	100
