obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
606	2025-09-01	SERRAI	9	0	2025-09-01	9	0
606	2025-09-02	SERRAI	9	13	2025-09-02	9	0
606	2025-09-03	SERRAI	9	0	2025-09-03	9	0
606	2025-09-04	SERRAI	9	50	2025-09-04	9	100
606	2025-09-08	SERRAI	9	13	2025-09-08	9	0
606	2025-09-09	SERRAI	9	25	2025-09-09	9	0.367188
606	2025-09-10	SERRAI	9	13	2025-09-10	9	54.9805
606	2025-09-11	SERRAI	9	75	2025-09-11	9	38.1465
606	2025-09-12	SERRAI	9	13	2025-09-12	9	0.699219
606	2025-09-15	SERRAI	9	13	2025-09-15	9	11.9453
606	2025-09-16	SERRAI	9	38	2025-09-16	9	1.07422
606	2025-09-17	SERRAI	9	100	2025-09-17	9	96.2715
606	2025-09-18	SERRAI	9	0	2025-09-18	9	0.0390625
606	2025-09-19	SERRAI	9	13	2025-09-19	9	0
606	2025-09-22	SERRAI	9	0	2025-09-22	9	0
606	2025-09-23	SERRAI	9	0	2025-09-23	9	0
606	2025-09-24	SERRAI	9	0	2025-09-24	9	7.53711
606	2025-09-25	SERRAI	9	75	2025-09-25	9	91.3184
606	2025-09-26	SERRAI	9	75	2025-09-26	9	28.1367
606	2025-09-29	SERRAI	9	63	2025-09-29	9	29.7695
606	2025-09-30	SERRAI	9	13	2025-09-30	9	6.8418
622	2025-09-01	THESSALONIKI (AIRPORT)	9	13	2025-09-01	9	0
622	2025-09-02	THESSALONIKI (AIRPORT)	9	13	2025-09-02	9	0
622	2025-09-03	THESSALONIKI (AIRPORT)	9	25	2025-09-03	9	0
622	2025-09-04	THESSALONIKI (AIRPORT)	9	75	2025-09-04	9	100
622	2025-09-05	THESSALONIKI (AIRPORT)	9	25	2025-09-05	9	35.0137
622	2025-09-06	THESSALONIKI (AIRPORT)	9	13	2025-09-06	9	0
622	2025-09-07	THESSALONIKI (AIRPORT)	9	13	2025-09-07	9	11.8125
622	2025-09-08	THESSALONIKI (AIRPORT)	9	25	2025-09-08	9	1.10742
622	2025-09-09	THESSALONIKI (AIRPORT)	9	38	2025-09-09	9	0
622	2025-09-10	THESSALONIKI (AIRPORT)	9	25	2025-09-10	9	0
622	2025-09-11	THESSALONIKI (AIRPORT)	9	50	2025-09-11	9	45.0098
622	2025-09-12	THESSALONIKI (AIRPORT)	9	0	2025-09-12	9	0
622	2025-09-13	THESSALONIKI (AIRPORT)	9	38	2025-09-13	9	48.4492
622	2025-09-14	THESSALONIKI (AIRPORT)	9	25	2025-09-14	9	15.2188
622	2025-09-15	THESSALONIKI (AIRPORT)	9	13	2025-09-15	9	4.25781
622	2025-09-16	THESSALONIKI (AIRPORT)	9	13	2025-09-16	9	0.986328
622	2025-09-17	THESSALONIKI (AIRPORT)	9	88	2025-09-17	9	83.6914
622	2025-09-18	THESSALONIKI (AIRPORT)	9	0	2025-09-18	9	0
622	2025-09-19	THESSALONIKI (AIRPORT)	9	13	2025-09-19	9	0.150391
622	2025-09-20	THESSALONIKI (AIRPORT)	9	13	2025-09-20	9	0
622	2025-09-21	THESSALONIKI (AIRPORT)	9	13	2025-09-21	9	31.2559
622	2025-09-22	THESSALONIKI (AIRPORT)	9	13	2025-09-22	9	35.5039
622	2025-09-23	THESSALONIKI (AIRPORT)	9	0	2025-09-23	9	0.0175781
622	2025-09-24	THESSALONIKI (AIRPORT)	9	13	2025-09-24	9	0.0742188
622	2025-09-25	THESSALONIKI (AIRPORT)	9	75	2025-09-25	9	13.4102
622	2025-09-26	THESSALONIKI (AIRPORT)	9	88	2025-09-26	9	99.1465
622	2025-09-27	THESSALONIKI (AIRPORT)	9	88	2025-09-27	9	61.2832
622	2025-09-28	THESSALONIKI (AIRPORT)	9	75	2025-09-28	9	100
622	2025-09-29	THESSALONIKI (AIRPORT)	9	63	2025-09-29	9	90.1621
622	2025-09-30	THESSALONIKI (AIRPORT)	9	25	2025-09-30	9	21.3496
624	2025-09-01	CHRYSOPOULI (AIRPORT)	9	13	2025-09-01	9	10.8457
624	2025-09-02	CHRYSOPOULI (AIRPORT)	9	13	2025-09-02	9	0
624	2025-09-03	CHRYSOPOULI (AIRPORT)	9	0	2025-09-03	9	0
624	2025-09-04	CHRYSOPOULI (AIRPORT)	9	63	2025-09-04	9	98.1602
624	2025-09-05	CHRYSOPOULI (AIRPORT)	9	38	2025-09-05	9	0
624	2025-09-06	CHRYSOPOULI (AIRPORT)	9	25	2025-09-06	9	0.470703
624	2025-09-07	CHRYSOPOULI (AIRPORT)	9	38	2025-09-07	9	13.877
624	2025-09-08	CHRYSOPOULI (AIRPORT)	9	50	2025-09-08	9	12.7168
