obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
606	2025-10-01	SERRAI	6	88	2025-10-01	6	97.7109
606	2025-10-02	SERRAI	6	100	2025-10-02	6	100
606	2025-10-03	SERRAI	6	100	2025-10-03	6	100
606	2025-10-06	SERRAI	6	100	2025-10-06	6	100
606	2025-10-07	SERRAI	6	75	2025-10-07	6	99.9746
606	2025-10-08	SERRAI	6	63	2025-10-08	6	87.9238
606	2025-10-09	SERRAI	6	50	2025-10-09	6	2.07031
606	2025-10-10	SERRAI	6	38	2025-10-10	6	50.5566
606	2025-10-13	SERRAI	6	38	2025-10-13	6	100
606	2025-10-14	SERRAI	6	25	2025-10-14	6	48.8867
606	2025-10-15	SERRAI	6	88	2025-10-15	6	86.5
606	2025-10-16	SERRAI	6	63	2025-10-16	6	75.7012
606	2025-10-17	SERRAI	6	75	2025-10-17	6	99.9531
606	2025-10-20	SERRAI	6	88	2025-10-20	6	91.1914
606	2025-10-21	SERRAI	6	88	2025-10-21	6	98.0957
606	2025-10-22	SERRAI	6	88	2025-10-22	6	99.7695
606	2025-10-24	SERRAI	6	75	2025-10-24	6	82.9668
606	2025-10-29	SERRAI	6	0	2025-10-29	6	0
606	2025-10-30	SERRAI	6	25	2025-10-30	6	4.10547
606	2025-10-31	SERRAI	6	63	2025-10-31	6	100
622	2025-10-01	THESSALONIKI (AIRPORT)	6	100	2025-10-01	6	99.9102
622	2025-10-02	THESSALONIKI (AIRPORT)	6	100	2025-10-02	6	100
622	2025-10-03	THESSALONIKI (AIRPORT)	6	50	2025-10-03	6	31.3301
622	2025-10-04	THESSALONIKI (AIRPORT)	6	25	2025-10-04	6	0
622	2025-10-05	THESSALONIKI (AIRPORT)	6	0	2025-10-05	6	0.373047
622	2025-10-06	THESSALONIKI (AIRPORT)	6	75	2025-10-06	6	100
622	2025-10-07	THESSALONIKI (AIRPORT)	6	63	2025-10-07	6	97.873
622	2025-10-08	THESSALONIKI (AIRPORT)	6	75	2025-10-08	6	52.3477
622	2025-10-09	THESSALONIKI (AIRPORT)	6	13	2025-10-09	6	0
622	2025-10-10	THESSALONIKI (AIRPORT)	6	25	2025-10-10	6	0
622	2025-10-11	THESSALONIKI (AIRPORT)	6	25	2025-10-11	6	0
622	2025-10-12	THESSALONIKI (AIRPORT)	6	13	2025-10-12	6	0.0078125
622	2025-10-13	THESSALONIKI (AIRPORT)	6	63	2025-10-13	6	100
622	2025-10-14	THESSALONIKI (AIRPORT)	6	13	2025-10-14	6	0
622	2025-10-15	THESSALONIKI (AIRPORT)	6	88	2025-10-15	6	59.7266
622	2025-10-16	THESSALONIKI (AIRPORT)	6	88	2025-10-16	6	93.0742
622	2025-10-17	THESSALONIKI (AIRPORT)	6	100	2025-10-17	6	100
622	2025-10-18	THESSALONIKI (AIRPORT)	6	100	2025-10-18	6	90.4043
622	2025-10-19	THESSALONIKI (AIRPORT)	6	38	2025-10-19	6	45.877
622	2025-10-20	THESSALONIKI (AIRPORT)	6	75	2025-10-20	6	98.1992
622	2025-10-21	THESSALONIKI (AIRPORT)	6	88	2025-10-21	6	100
622	2025-10-22	THESSALONIKI (AIRPORT)	6	88	2025-10-22	6	100
622	2025-10-23	THESSALONIKI (AIRPORT)	6	63	2025-10-23	6	90.0938
622	2025-10-24	THESSALONIKI (AIRPORT)	6	75	2025-10-24	6	68.1543
622	2025-10-25	THESSALONIKI (AIRPORT)	6	38	2025-10-25	6	100
622	2025-10-26	THESSALONIKI (AIRPORT)	6	63	2025-10-26	6	100
622	2025-10-27	THESSALONIKI (AIRPORT)	6	75	2025-10-27	6	100
622	2025-10-28	THESSALONIKI (AIRPORT)	6	38	2025-10-28	6	97.8652
622	2025-10-29	THESSALONIKI (AIRPORT)	6	0	2025-10-29	6	0
622	2025-10-30	THESSALONIKI (AIRPORT)	6	75	2025-10-30	6	97.293
622	2025-10-31	THESSALONIKI (AIRPORT)	6	100	2025-10-31	6	100
624	2025-10-01	CHRYSOPOULI (AIRPORT)	6	88	2025-10-01	6	94.3652
624	2025-10-02	CHRYSOPOULI (AIRPORT)	6	88	2025-10-02	6	100
624	2025-10-03	CHRYSOPOULI (AIRPORT)	6	75	2025-10-03	6	69.1035
624	2025-10-04	CHRYSOPOULI (AIRPORT)	6	75	2025-10-04	6	89.1094
624	2025-10-05	CHRYSOPOULI (AIRPORT)	6	25	2025-10-05	6	0.830078
624	2025-10-06	CHRYSOPOULI (AIRPORT)	6	88	2025-10-06	6	99.9902
624	2025-10-07	CHRYSOPOULI (AIRPORT)	6	100	2025-10-07	6	100
624	2025-10-08	CHRYSOPOULI (AIRPORT)	6	88	2025-10-08	6	99.8945
624	2025-10-09	CHRYSOPOULI (AIRPORT)	6	50	2025-10-09	6	72.0332
