obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	icon_dates	icon_tcc_table_h	icon_tcc_table
606	2025-09-02	SERRAI	6	13	2025-09-01	30	0
606	2025-09-03	SERRAI	6	0	2025-09-02	30	0
606	2025-09-04	SERRAI	6	50	2025-09-03	30	100
606	2025-09-08	SERRAI	6	0	2025-09-07	30	4.26172
606	2025-09-09	SERRAI	6	25	2025-09-08	30	100
606	2025-09-10	SERRAI	6	0	2025-09-09	30	70.8613
606	2025-09-11	SERRAI	6	50	2025-09-10	30	99.9629
606	2025-09-12	SERRAI	6	0	2025-09-11	30	8.37305
606	2025-09-15	SERRAI	6	13	2025-09-14	30	5.93555
606	2025-09-16	SERRAI	6	0	2025-09-15	30	19.3496
606	2025-09-17	SERRAI	6	63	2025-09-16	30	10.3828
606	2025-09-18	SERRAI	6	0	2025-09-17	30	0
606	2025-09-19	SERRAI	6	0	2025-09-18	30	0
606	2025-09-22	SERRAI	6	0	2025-09-21	30	0
606	2025-09-23	SERRAI	6	0	2025-09-22	30	0.0390625
606	2025-09-25	SERRAI	6	38	2025-09-24	30	99.4512
606	2025-09-26	SERRAI	6	75	2025-09-25	30	99.0195
606	2025-09-29	SERRAI	6	88	2025-09-28	30	100
606	2025-09-30	SERRAI	6	50	2025-09-29	30	68.5781
622	2025-09-02	THESSALONIKI (AIRPORT)	6	0	2025-09-01	30	0
622	2025-09-03	THESSALONIKI (AIRPORT)	6	0	2025-09-02	30	0
622	2025-09-04	THESSALONIKI (AIRPORT)	6	75	2025-09-03	30	100
622	2025-09-05	THESSALONIKI (AIRPORT)	6	13	2025-09-04	30	73.6191
622	2025-09-06	THESSALONIKI (AIRPORT)	6	13	2025-09-05	30	0
622	2025-09-07	THESSALONIKI (AIRPORT)	6	0	2025-09-06	30	12.2109
622	2025-09-08	THESSALONIKI (AIRPORT)	6	25	2025-09-07	30	3.41602
622	2025-09-09	THESSALONIKI (AIRPORT)	6	38	2025-09-08	30	90.1387
622	2025-09-10	THESSALONIKI (AIRPORT)	6	13	2025-09-09	30	6.55859
622	2025-09-11	THESSALONIKI (AIRPORT)	6	38	2025-09-10	30	100
622	2025-09-12	THESSALONIKI (AIRPORT)	6	0	2025-09-11	30	0
622	2025-09-13	THESSALONIKI (AIRPORT)	6	38	2025-09-12	30	56.9023
622	2025-09-14	THESSALONIKI (AIRPORT)	6	25	2025-09-13	30	56.0234
622	2025-09-15	THESSALONIKI (AIRPORT)	6	13	2025-09-14	30	1.45117
622	2025-09-16	THESSALONIKI (AIRPORT)	6	25	2025-09-15	30	64.3496
622	2025-09-17	THESSALONIKI (AIRPORT)	6	88	2025-09-16	30	28.3379
622	2025-09-18	THESSALONIKI (AIRPORT)	6	13	2025-09-17	30	0
622	2025-09-19	THESSALONIKI (AIRPORT)	6	0	2025-09-18	30	22.4121
622	2025-09-20	THESSALONIKI (AIRPORT)	6	13	2025-09-19	30	0
622	2025-09-21	THESSALONIKI (AIRPORT)	6	0	2025-09-20	30	2.5332
622	2025-09-22	THESSALONIKI (AIRPORT)	6	13	2025-09-21	30	52.5234
622	2025-09-23	THESSALONIKI (AIRPORT)	6	0	2025-09-22	30	0
622	2025-09-25	THESSALONIKI (AIRPORT)	6	75	2025-09-24	30	99.6504
622	2025-09-26	THESSALONIKI (AIRPORT)	6	88	2025-09-25	30	100
622	2025-09-27	THESSALONIKI (AIRPORT)	6	88	2025-09-26	30	100
622	2025-09-28	THESSALONIKI (AIRPORT)	6	75	2025-09-27	30	100
622	2025-09-29	THESSALONIKI (AIRPORT)	6	88	2025-09-28	30	94.6777
622	2025-09-30	THESSALONIKI (AIRPORT)	6	38	2025-09-29	30	63.2031
624	2025-09-02	CHRYSOPOULI (AIRPORT)	6	0	2025-09-01	30	0
624	2025-09-03	CHRYSOPOULI (AIRPORT)	6	0	2025-09-02	30	0
624	2025-09-04	CHRYSOPOULI (AIRPORT)	6	63	2025-09-03	30	100
624	2025-09-05	CHRYSOPOULI (AIRPORT)	6	25	2025-09-04	30	0
624	2025-09-06	CHRYSOPOULI (AIRPORT)	6	25	2025-09-05	30	0
624	2025-09-07	CHRYSOPOULI (AIRPORT)	6	25	2025-09-06	30	0
624	2025-09-08	CHRYSOPOULI (AIRPORT)	6	63	2025-09-07	30	0.0898438
624	2025-09-09	CHRYSOPOULI (AIRPORT)	6	13	2025-09-08	30	100
624	2025-09-10	CHRYSOPOULI (AIRPORT)	6	0	2025-09-09	30	29.8027
624	2025-09-11	CHRYSOPOULI (AIRPORT)	6	13	2025-09-10	30	100
624	2025-09-12	CHRYSOPOULI (AIRPORT)	6	13	2025-09-11	30	78.9688
624	2025-09-13	CHRYSOPOULI (AIRPORT)	6	25	2025-09-12	30	38.5977
624	2025-09-14	CHRYSOPOULI (AIRPORT)	6	13	2025-09-13	30	0
624	2025-09-15	CHRYSOPOULI (AIRPORT)	6	50	2025-09-14	30	53.4082
624	2025-09-16	CHRYSOPOULI (AIRPORT)	6	25	2025-09-15	30	1.75
624	2025-09-17	CHRYSOPOULI (AIRPORT)	6	38	2025-09-16	30	0
624	2025-09-18	CHRYSOPOULI (AIRPORT)	6	25	2025-09-17	30	0
624	2025-09-19	CHRYSOPOULI (AIRPORT)	6	13	2025-09-18	30	0
624	2025-09-20	CHRYSOPOULI (AIRPORT)	6	38	2025-09-19	30	4.40234
624	2025-09-21	CHRYSOPOULI (AIRPORT)	6	13	2025-09-20	30	0
624	2025-09-22	CHRYSOPOULI (AIRPORT)	6	0	2025-09-21	30	0
624	2025-09-23	CHRYSOPOULI (AIRPORT)	6	0	2025-09-22	30	0
624	2025-09-25	CHRYSOPOULI (AIRPORT)	6	38	2025-09-24	30	54.3945
624	2025-09-26	CHRYSOPOULI (AIRPORT)	6	63	2025-09-25	30	10.5977
624	2025-09-27	CHRYSOPOULI (AIRPORT)	6	25	2025-09-26	30	100
624	2025-09-28	CHRYSOPOULI (AIRPORT)	6	75	2025-09-27	30	40.7676
