obs_codes	obs_dates	obs_station_names	obs_tcc_table_h	obs_tcc_table	ecmwf_dates	ecmwf_tcc_table_h	ecmwf_tcc_table
622	2025-11-01	THESSALONIKI (AIRPORT)	0	50	2025-11-01	0	97.4219
622	2025-11-02	THESSALONIKI (AIRPORT)	0	38	2025-11-02	0	96.2578
622	2025-11-03	THESSALONIKI (AIRPORT)	0	50	2025-11-03	0	13.3125
622	2025-11-04	THESSALONIKI (AIRPORT)	0	88	2025-11-04	0	99.8809
622	2025-11-05	THESSALONIKI (AIRPORT)	0	100	2025-11-05	0	100
622	2025-11-06	THESSALONIKI (AIRPORT)	0	88	2025-11-06	0	99.0234
622	2025-11-07	THESSALONIKI (AIRPORT)	0	88	2025-11-07	0	99.8535
622	2025-11-08	THESSALONIKI (AIRPORT)	0	75	2025-11-08	0	99.9277
622	2025-11-09	THESSALONIKI (AIRPORT)	0	88	2025-11-09	0	99.9902
622	2025-11-10	THESSALONIKI (AIRPORT)	0	100	2025-11-10	0	100
622	2025-11-11	THESSALONIKI (AIRPORT)	0	63	2025-11-11	0	5.91211
622	2025-11-12	THESSALONIKI (AIRPORT)	0	13	2025-11-12	0	2.34375
622	2025-11-13	THESSALONIKI (AIRPORT)	0	13	2025-11-13	0	0
622	2025-11-14	THESSALONIKI (AIRPORT)	0	13	2025-11-14	0	0.212891
622	2025-11-15	THESSALONIKI (AIRPORT)	0	0	2025-11-15	0	0.400391
622	2025-11-16	THESSALONIKI (AIRPORT)	0	25	2025-11-16	0	4.80664
622	2025-11-17	THESSALONIKI (AIRPORT)	0	50	2025-11-17	0	83.5293
622	2025-11-18	THESSALONIKI (AIRPORT)	0	63	2025-11-18	0	100
622	2025-11-19	THESSALONIKI (AIRPORT)	0	75	2025-11-19	0	100
622	2025-11-20	THESSALONIKI (AIRPORT)	0	100	2025-11-20	0	99.9961
622	2025-11-21	THESSALONIKI (AIRPORT)	0	75	2025-11-21	0	36.5176
622	2025-11-22	THESSALONIKI (AIRPORT)	0	88	2025-11-22	0	15.3477
622	2025-11-23	THESSALONIKI (AIRPORT)	0	38	2025-11-23	0	76.3027
622	2025-11-24	THESSALONIKI (AIRPORT)	0	13	2025-11-24	0	0.308594
622	2025-11-25	THESSALONIKI (AIRPORT)	0	38	2025-11-25	0	100
622	2025-11-26	THESSALONIKI (AIRPORT)	0	75	2025-11-26	0	95.3125
622	2025-11-27	THESSALONIKI (AIRPORT)	0	88	2025-11-27	0	100
622	2025-11-28	THESSALONIKI (AIRPORT)	0	88	2025-11-28	0	90.375
622	2025-11-29	THESSALONIKI (AIRPORT)	0	100	2025-11-29	0	44.3086
622	2025-11-30	THESSALONIKI (AIRPORT)	0	13	2025-11-30	0	31.5195
627	2025-11-01	ALEXANDROUPOLI (AIRPORT)	0	13	2025-11-01	0	100
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	0	63	2025-11-02	0	72.498
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-03	0	99.9688
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	0	38	2025-11-04	0	99.3418
