obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-02	SERRAI	15	1019.8	2025-11-01	39	1019.96
606	2025-11-03	SERRAI	15	1017.9	2025-11-02	39	1017.73
606	2025-11-04	SERRAI	15	1020.6	2025-11-03	39	1020.8
606	2025-11-05	SERRAI	15	1021.7	2025-11-04	39	1021.82
606	2025-11-06	SERRAI	15	1016.9	2025-11-05	39	1016.66
606	2025-11-07	SERRAI	15	1015.9	2025-11-06	39	1016.19
606	2025-11-08	SERRAI	15	1015.5	2025-11-07	39	1015.51
606	2025-11-09	SERRAI	15	1017.7	2025-11-08	39	1017.21
606	2025-11-10	SERRAI	15	1012.5	2025-11-09	39	1012.62
606	2025-11-11	SERRAI	15	1014	2025-11-10	39	1013.43
606	2025-11-12	SERRAI	15	1021.3	2025-11-11	39	1021.44
606	2025-11-13	SERRAI	15	1022	2025-11-12	39	1022.54
606	2025-11-14	SERRAI	15	1019.5	2025-11-13	39	1020.18
606	2025-11-15	SERRAI	15	1017.1	2025-11-14	39	1017.69
606	2025-11-16	SERRAI	15	1018.3	2025-11-15	39	1018.17
606	2025-11-17	SERRAI	15	1017	2025-11-16	39	1016.36
606	2025-11-18	SERRAI	15	1016.3	2025-11-17	39	1015.98
606	2025-11-19	SERRAI	15	1015.5	2025-11-18	39	1014.98
606	2025-11-20	SERRAI	15	1014.5	2025-11-19	39	1013.64
613	2025-11-02	FLORINA	15	1019	2025-11-01	39	1019.29
613	2025-11-03	FLORINA	15	1016.6	2025-11-02	39	1016.53
613	2025-11-04	FLORINA	15	1024.4	2025-11-03	39	1023.25
613	2025-11-05	FLORINA	15	1023.7	2025-11-04	39	1022.29
613	2025-11-06	FLORINA	15	1016.7	2025-11-05	39	1016.08
613	2025-11-07	FLORINA	15	1014.6	2025-11-06	39	1014.11
613	2025-11-08	FLORINA	15	1014.5	2025-11-07	39	1013.9
613	2025-11-09	FLORINA	15	1016.6	2025-11-08	39	1015.49
613	2025-11-10	FLORINA	15	1012.7	2025-11-09	39	1010.66
613	2025-11-11	FLORINA	15	1017.3	2025-11-10	39	1015.99
613	2025-11-12	FLORINA	15	1023.2	2025-11-11	39	1022.02
613	2025-11-13	FLORINA	15	1023.1	2025-11-12	39	1022.73
613	2025-11-14	FLORINA	15	1020.5	2025-11-13	39	1019.74
613	2025-11-15	FLORINA	15	1018.3	2025-11-14	39	1017.01
613	2025-11-16	FLORINA	15	1018.3	2025-11-15	39	1017.1
613	2025-11-17	FLORINA	15	1014.7	2025-11-16	39	1013.96
613	2025-11-18	FLORINA	15	1014.4	2025-11-17	39	1015.08
613	2025-11-19	FLORINA	15	1014.9	2025-11-18	39	1013.34
613	2025-11-20	FLORINA	15	1013	2025-11-19	39	1011.8
613	2025-11-21	FLORINA	15	1012.8	2025-11-20	39	1010.69
613	2025-11-22	FLORINA	15	1012.7	2025-11-21	39	1011.39
613	2025-11-23	FLORINA	15	1015.2	2025-11-22	39	1014.99
613	2025-11-24	FLORINA	15	1018.1	2025-11-23	39	1017.47
613	2025-11-25	FLORINA	15	1012.3	2025-11-24	39	1011.07
613	2025-11-26	FLORINA	15	1010.4	2025-11-25	39	1009.01
613	2025-11-27	FLORINA	15	1012	2025-11-26	39	1011.39
613	2025-11-28	FLORINA	15	1014.5	2025-11-27	39	1013.27
613	2025-11-29	FLORINA	15	1011.7	2025-11-28	39	1011.2
613	2025-11-30	FLORINA	15	1015.5	2025-11-29	39	1015.41
622	2025-11-02	THESSALONIKI (AIRPORT)	15	1020.2	2025-11-01	39	1020.11
622	2025-11-03	THESSALONIKI (AIRPORT)	15	1018.2	2025-11-02	39	1017.59
622	2025-11-04	THESSALONIKI (AIRPORT)	15	1020	2025-11-03	39	1020.65
622	2025-11-05	THESSALONIKI (AIRPORT)	15	1021.9	2025-11-04	39	1021.59
622	2025-11-06	THESSALONIKI (AIRPORT)	15	1016.9	2025-11-05	39	1016.72
622	2025-11-07	THESSALONIKI (AIRPORT)	15	1015.3	2025-11-06	39	1015.58
622	2025-11-08	THESSALONIKI (AIRPORT)	15	1014.6	2025-11-07	39	1014.23
622	2025-11-09	THESSALONIKI (AIRPORT)	15	1017.4	2025-11-08	39	1016.56
622	2025-11-10	THESSALONIKI (AIRPORT)	15	1012	2025-11-09	39	1010.79
622	2025-11-11	THESSALONIKI (AIRPORT)	15	1014.8	2025-11-10	39	1014.37
622	2025-11-12	THESSALONIKI (AIRPORT)	15	1021.2	2025-11-11	39	1021.45
622	2025-11-13	THESSALONIKI (AIRPORT)	15	1021.9	2025-11-12	39	1022.65
622	2025-11-14	THESSALONIKI (AIRPORT)	15	1019	2025-11-13	39	1020.12
622	2025-11-15	THESSALONIKI (AIRPORT)	15	1017.2	2025-11-14	39	1017.88
622	2025-11-16	THESSALONIKI (AIRPORT)	15	1018.1	2025-11-15	39	1018.21
622	2025-11-17	THESSALONIKI (AIRPORT)	15	1016.7	2025-11-16	39	1015.43
622	2025-11-18	THESSALONIKI (AIRPORT)	15	1015.1	2025-11-17	39	1015.23
622	2025-11-19	THESSALONIKI (AIRPORT)	15	1015.1	2025-11-18	39	1014.31
622	2025-11-20	THESSALONIKI (AIRPORT)	15	1013.6	2025-11-19	39	1012.53
622	2025-11-21	THESSALONIKI (AIRPORT)	15	1012.7	2025-11-20	39	1011.63
622	2025-11-22	THESSALONIKI (AIRPORT)	15	1012.6	2025-11-21	39	1011.93
622	2025-11-23	THESSALONIKI (AIRPORT)	15	1013.5	2025-11-22	39	1014.04
622	2025-11-24	THESSALONIKI (AIRPORT)	15	1018.1	2025-11-23	39	1018.04
622	2025-11-25	THESSALONIKI (AIRPORT)	15	1013.6	2025-11-24	39	1012.66
622	2025-11-26	THESSALONIKI (AIRPORT)	15	1010.3	2025-11-25	39	1009.02
622	2025-11-27	THESSALONIKI (AIRPORT)	15	1011.6	2025-11-26	39	1010.38
622	2025-11-28	THESSALONIKI (AIRPORT)	15	1012.1	2025-11-27	39	1010.71
622	2025-11-29	THESSALONIKI (AIRPORT)	15	1008.7	2025-11-28	39	1009.17
