obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-11-01	SERRAI	18	1023.5	2025-11-01	18	1023.67
606	2025-11-02	SERRAI	18	1020.3	2025-11-02	18	1020.48
606	2025-11-04	SERRAI	18	1021.7	2025-11-04	18	1021.61
606	2025-11-05	SERRAI	18	1022.1	2025-11-05	18	1021.78
606	2025-11-06	SERRAI	18	1017.3	2025-11-06	18	1017.18
606	2025-11-07	SERRAI	18	1017.2	2025-11-07	18	1016.99
606	2025-11-08	SERRAI	18	1016.3	2025-11-08	18	1016.73
606	2025-11-09	SERRAI	18	1018.4	2025-11-09	18	1018.67
606	2025-11-10	SERRAI	18	1012.3	2025-11-10	18	1012
606	2025-11-11	SERRAI	18	1015.8	2025-11-11	18	1016.03
606	2025-11-12	SERRAI	18	1022.7	2025-11-12	18	1022.7
606	2025-11-13	SERRAI	18	1022.9	2025-11-13	18	1023.05
606	2025-11-14	SERRAI	18	1020.4	2025-11-14	18	1021.04
606	2025-11-15	SERRAI	18	1017.4	2025-11-15	18	1017.95
606	2025-11-16	SERRAI	18	1019.5	2025-11-16	18	1019.46
606	2025-11-17	SERRAI	18	1017.8	2025-11-17	18	1017.54
606	2025-11-18	SERRAI	18	1015.4	2025-11-18	18	1015.88
606	2025-11-19	SERRAI	18	1016.6	2025-11-19	18	1014.99
606	2025-11-20	SERRAI	18	1014.9	2025-11-20	18	1014.86
613	2025-11-01	FLORINA	18	1024.7	2025-11-01	18	1024.13
613	2025-11-02	FLORINA	18	1021.2	2025-11-02	18	1020.27
613	2025-11-03	FLORINA	18	1018.8	2025-11-03	18	1018.36
613	2025-11-04	FLORINA	18	1025.5	2025-11-04	18	1024.46
613	2025-11-05	FLORINA	18	1024	2025-11-05	18	1023.2
613	2025-11-06	FLORINA	18	1017.8	2025-11-06	18	1016.85
613	2025-11-07	FLORINA	18	1016.3	2025-11-07	18	1015.44
613	2025-11-08	FLORINA	18	1016.7	2025-11-08	18	1015.82
613	2025-11-09	FLORINA	18	1017.4	2025-11-09	18	1017.28
613	2025-11-10	FLORINA	18	1013.7	2025-11-10	18	1011.63
613	2025-11-11	FLORINA	18	1019.4	2025-11-11	18	1019.04
613	2025-11-12	FLORINA	18	1026.4	2025-11-12	18	1024.47
613	2025-11-13	FLORINA	18	1026.2	2025-11-13	18	1024.68
613	2025-11-14	FLORINA	18	1023.6	2025-11-14	18	1021.89
613	2025-11-15	FLORINA	18	1020.7	2025-11-15	18	1018.54
613	2025-11-16	FLORINA	18	1020.6	2025-11-16	18	1019.59
613	2025-11-18	FLORINA	18	1015.4	2025-11-18	18	1014.31
613	2025-11-19	FLORINA	18	1015.6	2025-11-19	18	1013.82
613	2025-11-20	FLORINA	18	1015	2025-11-20	18	1013.29
613	2025-11-21	FLORINA	18	1013.3	2025-11-21	18	1011.71
613	2025-11-22	FLORINA	18	1013.8	2025-11-22	18	1012.4
613	2025-11-23	FLORINA	18	1017.1	2025-11-23	18	1016.96
613	2025-11-24	FLORINA	18	1020.7	2025-11-24	18	1018.93
613	2025-11-25	FLORINA	18	1012.4	2025-11-25	18	1012.26
613	2025-11-26	FLORINA	18	1011.2	2025-11-26	18	1009.26
613	2025-11-27	FLORINA	18	1013.4	2025-11-27	18	1012.04
613	2025-11-28	FLORINA	18	1015.5	2025-11-28	18	1014.03
613	2025-11-29	FLORINA	18	1012.7	2025-11-29	18	1012.1
613	2025-11-30	FLORINA	18	1017.2	2025-11-30	18	1016.31
622	2025-11-01	THESSALONIKI (AIRPORT)	18	1023.2	2025-11-01	18	1023.41
622	2025-11-02	THESSALONIKI (AIRPORT)	18	1020.5	2025-11-02	18	1020.47
622	2025-11-03	THESSALONIKI (AIRPORT)	18	1018.8	2025-11-03	18	1018.77
622	2025-11-04	THESSALONIKI (AIRPORT)	18	1021.2	2025-11-04	18	1021.03
622	2025-11-05	THESSALONIKI (AIRPORT)	18	1022.2	2025-11-05	18	1021.75
622	2025-11-06	THESSALONIKI (AIRPORT)	18	1017.1	2025-11-06	18	1017.03
622	2025-11-07	THESSALONIKI (AIRPORT)	18	1016.7	2025-11-07	18	1016.61
622	2025-11-08	THESSALONIKI (AIRPORT)	18	1015.5	2025-11-08	18	1015.46
622	2025-11-09	THESSALONIKI (AIRPORT)	18	1017.7	2025-11-09	18	1018.13
622	2025-11-10	THESSALONIKI (AIRPORT)	18	1012.2	2025-11-10	18	1011.22
622	2025-11-11	THESSALONIKI (AIRPORT)	18	1016.5	2025-11-11	18	1017.07
622	2025-11-12	THESSALONIKI (AIRPORT)	18	1022.6	2025-11-12	18	1022.73
622	2025-11-13	THESSALONIKI (AIRPORT)	18	1022.8	2025-11-13	18	1023.06
622	2025-11-14	THESSALONIKI (AIRPORT)	18	1020.1	2025-11-14	18	1020.67
622	2025-11-15	THESSALONIKI (AIRPORT)	18	1017.7	2025-11-15	18	1017.75
622	2025-11-16	THESSALONIKI (AIRPORT)	18	1019.3	2025-11-16	18	1019.21
622	2025-11-17	THESSALONIKI (AIRPORT)	18	1017.4	2025-11-17	18	1016.91
622	2025-11-18	THESSALONIKI (AIRPORT)	18	1014.3	2025-11-18	18	1014.61
