obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-11-02	SERRAI	0	1023.4	2025-11-01	24	1023.22
606	2025-11-03	SERRAI	0	1020.1	2025-11-02	24	1019.63
606	2025-11-05	SERRAI	0	1022.7	2025-11-04	24	1022.55
606	2025-11-06	SERRAI	0	1020.7	2025-11-05	24	1020.32
606	2025-11-07	SERRAI	0	1017.2	2025-11-06	24	1016.7
606	2025-11-08	SERRAI	0	1017.9	2025-11-07	24	1017.64
606	2025-11-09	SERRAI	0	1017.5	2025-11-08	24	1017.68
606	2025-11-10	SERRAI	0	1015.1	2025-11-09	24	1017.31
606	2025-11-11	SERRAI	0	1012	2025-11-10	24	1011.4
606	2025-11-12	SERRAI	0	1018.9	2025-11-11	24	1019.26
606	2025-11-13	SERRAI	0	1023.8	2025-11-12	24	1023.52
606	2025-11-14	SERRAI	0	1023.2	2025-11-13	24	1023.08
606	2025-11-15	SERRAI	0	1021	2025-11-14	24	1021.39
606	2025-11-16	SERRAI	0	1018	2025-11-15	24	1018.11
606	2025-11-17	SERRAI	0	1020.4	2025-11-16	24	1020.01
606	2025-11-18	SERRAI	0	1016.8	2025-11-17	24	1016.81
606	2025-11-19	SERRAI	0	1015.6	2025-11-18	24	1014.92
606	2025-11-20	SERRAI	0	1016.3	2025-11-19	24	1014.92
606	2025-11-21	SERRAI	0	1014	2025-11-20	24	1014.15
613	2025-11-02	FLORINA	0	1025.8	2025-11-01	24	1024.09
613	2025-11-03	FLORINA	0	1021.7	2025-11-02	24	1019.54
613	2025-11-04	FLORINA	0	1020	2025-11-03	24	1019.62
613	2025-11-05	FLORINA	0	1026.8	2025-11-04	24	1025.64
613	2025-11-06	FLORINA	0	1022.7	2025-11-05	24	1021.52
613	2025-11-07	FLORINA	0	1017.2	2025-11-06	24	1016.65
613	2025-11-08	FLORINA	0	1015.7	2025-11-07	24	1015.97
613	2025-11-09	FLORINA	0	1019.2	2025-11-08	24	1017.36
613	2025-11-10	FLORINA	0	1016.5	2025-11-09	24	1015.4
613	2025-11-11	FLORINA	0	1014.6	2025-11-10	24	1012.7
613	2025-11-12	FLORINA	0	1022.5	2025-11-11	24	1021.86
613	2025-11-13	FLORINA	0	1028	2025-11-12	24	1025.25
613	2025-11-14	FLORINA	0	1027.2	2025-11-13	24	1024.97
