obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-02	SERRAI	0	1015.6	2025-10-01	24	1015.45
606	2025-10-03	SERRAI	0	1004.4	2025-10-02	24	1003.49
606	2025-10-04	SERRAI	0	1011.8	2025-10-03	24	1011.64
606	2025-10-05	SERRAI	0	1016.8	2025-10-04	24	1016.4
606	2025-10-06	SERRAI	0	1013.2	2025-10-05	24	1012.41
606	2025-10-07	SERRAI	0	1010.1	2025-10-06	24	1008.74
606	2025-10-08	SERRAI	0	1008.2	2025-10-07	24	1008.17
606	2025-10-09	SERRAI	0	1014.1	2025-10-08	24	1014.15
606	2025-10-10	SERRAI	0	1022	2025-10-09	24	1021.65
606	2025-10-11	SERRAI	0	1022.5	2025-10-10	24	1022.29
606	2025-10-12	SERRAI	0	1024.6	2025-10-11	24	1024.16
606	2025-10-13	SERRAI	0	1021.5	2025-10-12	24	1021.22
606	2025-10-14	SERRAI	0	1021.1	2025-10-13	24	1020.53
606	2025-10-15	SERRAI	0	1021.2	2025-10-14	24	1020.85
606	2025-10-16	SERRAI	0	1022.8	2025-10-15	24	1022.7
606	2025-10-17	SERRAI	0	1022.7	2025-10-16	24	1022.14
606	2025-10-18	SERRAI	0	1020.7	2025-10-17	24	1020.02
606	2025-10-19	SERRAI	0	1019.6	2025-10-18	24	1019.26
606	2025-10-20	SERRAI	0	1020.1	2025-10-19	24	1019.61
606	2025-10-21	SERRAI	0	1016.2	2025-10-20	24	1016.35
606	2025-10-22	SERRAI	0	1014.9	2025-10-21	24	1014.24
606	2025-10-23	SERRAI	0	1013.4	2025-10-22	24	1013.11
606	2025-10-24	SERRAI	0	1008.3	2025-10-23	24	1008.13
606	2025-10-27	SERRAI	0	1006.4	2025-10-26	24	1005.86
606	2025-10-28	SERRAI	0	1010	2025-10-27	24	1009.02
606	2025-10-29	SERRAI	0	1021.8	2025-10-28	24	1021.55
606	2025-10-30	SERRAI	0	1022.7	2025-10-29	24	1022.57
606	2025-10-31	SERRAI	0	1020.8	2025-10-30	24	1020.64
613	2025-10-02	FLORINA	0	1016.7	2025-10-01	24	1014.56
613	2025-10-03	FLORINA	0	1011	2025-10-02	24	1009.75
613	2025-10-04	FLORINA	0	1016.5	2025-10-03	24	1015.58
613	2025-10-05	FLORINA	0	1019.6	2025-10-04	24	1016.76
613	2025-10-06	FLORINA	0	1011.4	2025-10-05	24	1010.67
613	2025-10-07	FLORINA	0	1015.5	2025-10-06	24	1013.67
613	2025-10-08	FLORINA	0	1013.4	2025-10-07	24	1012.15
613	2025-10-09	FLORINA	0	1018.6	2025-10-08	24	1017.53
613	2025-10-10	FLORINA	0	1026.9	2025-10-09	24	1022.98
613	2025-10-11	FLORINA	0	1026.8	2025-10-10	24	1025.23
613	2025-10-12	FLORINA	0	1027.6	2025-10-11	24	1026.6
613	2025-10-13	FLORINA	0	1026	2025-10-12	24	1022.18
613	2025-10-14	FLORINA	0	1024	2025-10-13	24	1021.8
613	2025-10-15	FLORINA	0	1024.4	2025-10-14	24	1021.5
613	2025-10-16	FLORINA	0	1022.9	2025-10-15	24	1022.27
613	2025-10-17	FLORINA	0	1022.9	2025-10-16	24	1021.08
613	2025-10-18	FLORINA	0	1020.8	2025-10-17	24	1019.82
613	2025-10-19	FLORINA	0	1022.3	2025-10-18	24	1021.18
613	2025-10-20	FLORINA	0	1023.4	2025-10-19	24	1019.69
613	2025-10-21	FLORINA	0	1016	2025-10-20	24	1015.41
613	2025-10-22	FLORINA	0	1014.1	2025-10-21	24	1013.02
613	2025-10-23	FLORINA	0	1015.1	2025-10-22	24	1012.75
613	2025-10-24	FLORINA	0	1007.3	2025-10-23	24	1007.15
613	2025-10-25	FLORINA	0	1015.6	2025-10-24	24	1012.75
613	2025-10-26	FLORINA	0	1013.4	2025-10-25	24	1012.5
613	2025-10-27	FLORINA	0	1006.2	2025-10-26	24	1005.78
613	2025-10-28	FLORINA	0	1013.2	2025-10-27	24	1009.76
613	2025-10-29	FLORINA	0	1025.3	2025-10-28	24	1022.17
613	2025-10-30	FLORINA	0	1025.9	2025-10-29	24	1022.15
613	2025-10-31	FLORINA	0	1024.1	2025-10-30	24	1020.91
622	2025-10-02	THESSALONIKI (AIRPORT)	0	1014.9	2025-10-01	24	1014.6
622	2025-10-03	THESSALONIKI (AIRPORT)	0	1004.8	2025-10-02	24	1003.82
622	2025-10-04	THESSALONIKI (AIRPORT)	0	1013.1	2025-10-03	24	1012.39
622	2025-10-05	THESSALONIKI (AIRPORT)	0	1016.3	2025-10-04	24	1016.15
622	2025-10-06	THESSALONIKI (AIRPORT)	0	1012	2025-10-05	24	1010.88
622	2025-10-07	THESSALONIKI (AIRPORT)	0	1011.3	2025-10-06	24	1009.39
622	2025-10-08	THESSALONIKI (AIRPORT)	0	1009.2	2025-10-07	24	1008.95
622	2025-10-09	THESSALONIKI (AIRPORT)	0	1014.8	2025-10-08	24	1014.79
622	2025-10-10	THESSALONIKI (AIRPORT)	0	1021.7	2025-10-09	24	1021.26
622	2025-10-11	THESSALONIKI (AIRPORT)	0	1023.2	2025-10-10	24	1022.39
622	2025-10-12	THESSALONIKI (AIRPORT)	0	1025.1	2025-10-11	24	1024.28
622	2025-10-13	THESSALONIKI (AIRPORT)	0	1021.8	2025-10-12	24	1020.91
622	2025-10-14	THESSALONIKI (AIRPORT)	0	1021.2	2025-10-13	24	1019.94
622	2025-10-15	THESSALONIKI (AIRPORT)	0	1020.8	2025-10-14	24	1020.25
622	2025-10-16	THESSALONIKI (AIRPORT)	0	1022.1	2025-10-15	24	1021.87
622	2025-10-17	THESSALONIKI (AIRPORT)	0	1022.2	2025-10-16	24	1021.57
622	2025-10-18	THESSALONIKI (AIRPORT)	0	1020.4	2025-10-17	24	1019.46
622	2025-10-19	THESSALONIKI (AIRPORT)	0	1020.2	2025-10-18	24	1019.43
622	2025-10-20	THESSALONIKI (AIRPORT)	0	1019.4	2025-10-19	24	1018.98
622	2025-10-21	THESSALONIKI (AIRPORT)	0	1015.8	2025-10-20	24	1015.46
622	2025-10-22	THESSALONIKI (AIRPORT)	0	1013.9	2025-10-21	24	1013.44
622	2025-10-23	THESSALONIKI (AIRPORT)	0	1013.2	2025-10-22	24	1012.3
622	2025-10-24	THESSALONIKI (AIRPORT)	0	1008	2025-10-23	24	1007.4
622	2025-10-25	THESSALONIKI (AIRPORT)	0	1011.4	2025-10-24	24	1010.52
622	2025-10-26	THESSALONIKI (AIRPORT)	0	1012.8	2025-10-25	24	1011.9
622	2025-10-27	THESSALONIKI (AIRPORT)	0	1005.6	2025-10-26	24	1005.14
622	2025-10-28	THESSALONIKI (AIRPORT)	0	1009.6	2025-10-27	24	1008.44
622	2025-10-29	THESSALONIKI (AIRPORT)	0	1021.6	2025-10-28	24	1021.17
622	2025-10-30	THESSALONIKI (AIRPORT)	0	1022.2	2025-10-29	24	1022.17
622	2025-10-31	THESSALONIKI (AIRPORT)	0	1020.6	2025-10-30	24	1020.45
627	2025-10-02	ALEXANDROUPOLI (AIRPORT)	0	1015.5	2025-10-01	24	1016.32
627	2025-10-03	ALEXANDROUPOLI (AIRPORT)	0	1005.1	2025-10-02	24	1004.83
627	2025-10-04	ALEXANDROUPOLI (AIRPORT)	0	1010	2025-10-03	24	1010.69
627	2025-10-05	ALEXANDROUPOLI (AIRPORT)	0	1014.6	2025-10-04	24	1015.56
627	2025-10-06	ALEXANDROUPOLI (AIRPORT)	0	1012.5	2025-10-05	24	1012.49
627	2025-10-07	ALEXANDROUPOLI (AIRPORT)	0	1007.6	2025-10-06	24	1006.18
627	2025-10-08	ALEXANDROUPOLI (AIRPORT)	0	1006.9	2025-10-07	24	1007.09
627	2025-10-09	ALEXANDROUPOLI (AIRPORT)	0	1013	2025-10-08	24	1012.73
627	2025-10-10	ALEXANDROUPOLI (AIRPORT)	0	1021.1	2025-10-09	24	1021.5
627	2025-10-11	ALEXANDROUPOLI (AIRPORT)	0	1021.4	2025-10-10	24	1021.54
627	2025-10-12	ALEXANDROUPOLI (AIRPORT)	0	1025.4	2025-10-11	24	1023.27
627	2025-10-13	ALEXANDROUPOLI (AIRPORT)	0	1019.9	2025-10-12	24	1020.8
627	2025-10-14	ALEXANDROUPOLI (AIRPORT)	0	1019.5	2025-10-13	24	1019.88
627	2025-10-15	ALEXANDROUPOLI (AIRPORT)	0	1019.8	2025-10-14	24	1020.73
627	2025-10-16	ALEXANDROUPOLI (AIRPORT)	0	1021.9	2025-10-15	24	1022.54
627	2025-10-17	ALEXANDROUPOLI (AIRPORT)	0	1022	2025-10-16	24	1022.17
627	2025-10-18	ALEXANDROUPOLI (AIRPORT)	0	1019.6	2025-10-17	24	1019.57
627	2025-10-19	ALEXANDROUPOLI (AIRPORT)	0	1018.5	2025-10-18	24	1019.2
627	2025-10-20	ALEXANDROUPOLI (AIRPORT)	0	1019.5	2025-10-19	24	1019.91
627	2025-10-21	ALEXANDROUPOLI (AIRPORT)	0	1016.2	2025-10-20	24	1016.59
627	2025-10-22	ALEXANDROUPOLI (AIRPORT)	0	1014.3	2025-10-21	24	1013.97
627	2025-10-23	ALEXANDROUPOLI (AIRPORT)	0	1012.5	2025-10-22	24	1013.38
627	2025-10-24	ALEXANDROUPOLI (AIRPORT)	0	1008.3	2025-10-23	24	1008.43
627	2025-10-25	ALEXANDROUPOLI (AIRPORT)	0	1009	2025-10-24	24	1009.98
627	2025-10-26	ALEXANDROUPOLI (AIRPORT)	0	1013.4	2025-10-25	24	1013.3
627	2025-10-27	ALEXANDROUPOLI (AIRPORT)	0	1006.2	2025-10-26	24	1005.85
627	2025-10-28	ALEXANDROUPOLI (AIRPORT)	0	1009.6	2025-10-27	24	1009.12
627	2025-10-29	ALEXANDROUPOLI (AIRPORT)	0	1020.6	2025-10-28	24	1021.27
627	2025-10-30	ALEXANDROUPOLI (AIRPORT)	0	1021.4	2025-10-29	24	1022.2
627	2025-10-31	ALEXANDROUPOLI (AIRPORT)	0	1019.4	2025-10-30	24	1020.09
632	2025-10-02	KOZANI (AIRPORT)	0	1015.2	2025-10-01	24	1014.19
632	2025-10-03	KOZANI (AIRPORT)	0	1008.6	2025-10-02	24	1006.62
632	2025-10-04	KOZANI (AIRPORT)	0	1015.2	2025-10-03	24	1014.11
632	2025-10-05	KOZANI (AIRPORT)	0	1018.7	2025-10-04	24	1017.28
632	2025-10-06	KOZANI (AIRPORT)	0	1012.7	2025-10-05	24	1011.76
632	2025-10-07	KOZANI (AIRPORT)	0	1013	2025-10-06	24	1011.68
