obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-02	SERRAI	18	1008.1	2025-10-01	42	1007.58
606	2025-10-03	SERRAI	18	1009.5	2025-10-02	42	1008
606	2025-10-04	SERRAI	18	1016.7	2025-10-03	42	1016
606	2025-10-05	SERRAI	18	1013.8	2025-10-04	42	1014.1
606	2025-10-06	SERRAI	18	1010.4	2025-10-05	42	1008.43
606	2025-10-07	SERRAI	18	1009.6	2025-10-06	42	1009.12
606	2025-10-08	SERRAI	18	1011.7	2025-10-07	42	1011.68
606	2025-10-09	SERRAI	18	1018.6	2025-10-08	42	1018.11
606	2025-10-10	SERRAI	18	1022.7	2025-10-09	42	1022.41
606	2025-10-11	SERRAI	18	1022.9	2025-10-10	42	1021.72
606	2025-10-12	SERRAI	18	1022.2	2025-10-11	42	1021.98
606	2025-10-13	SERRAI	18	1019.8	2025-10-12	42	1019.24
606	2025-10-14	SERRAI	18	1019.8	2025-10-13	42	1019.17
606	2025-10-15	SERRAI	18	1021.3	2025-10-14	42	1021.18
606	2025-10-16	SERRAI	18	1022.6	2025-10-15	42	1022.89
606	2025-10-17	SERRAI	18	1020.8	2025-10-16	42	1019.79
606	2025-10-18	SERRAI	18	1019.5	2025-10-17	42	1018.52
606	2025-10-19	SERRAI	18	1019.5	2025-10-18	42	1019.66
606	2025-10-20	SERRAI	18	1016.3	2025-10-19	42	1017.11
606	2025-10-21	SERRAI	18	1014.9	2025-10-20	42	1014.64
606	2025-10-22	SERRAI	18	1013	2025-10-21	42	1012.79
606	2025-10-23	SERRAI	18	1009.4	2025-10-22	42	1009.49
606	2025-10-26	SERRAI	18	1007.8	2025-10-25	42	1007.47
606	2025-10-27	SERRAI	18	1008.7	2025-10-26	42	1007.83
606	2025-10-28	SERRAI	18	1018.1	2025-10-27	42	1017.66
606	2025-10-29	SERRAI	18	1022.5	2025-10-28	42	1022.61
606	2025-10-30	SERRAI	18	1019.9	2025-10-29	42	1019.53
606	2025-10-31	SERRAI	18	1021	2025-10-30	42	1020.58
613	2025-10-02	FLORINA	18	1012.3	2025-10-01	42	1011.19
613	2025-10-03	FLORINA	18	1013.7	2025-10-02	42	1011.75
613	2025-10-04	FLORINA	18	1018.7	2025-10-03	42	1016.72
613	2025-10-05	FLORINA	18	1013.5	2025-10-04	42	1012.49
613	2025-10-06	FLORINA	18	1016.4	2025-10-05	42	1012.94
613	2025-10-07	FLORINA	18	1014.6	2025-10-06	42	1013.69
613	2025-10-08	FLORINA	18	1016.5	2025-10-07	42	1016.02
613	2025-10-09	FLORINA	18	1022.8	2025-10-08	42	1020.53
613	2025-10-10	FLORINA	18	1026	2025-10-09	42	1024.1
613	2025-10-11	FLORINA	18	1026.5	2025-10-10	42	1024.88
613	2025-10-12	FLORINA	18	1025.7	2025-10-11	42	1022.68
613	2025-10-13	FLORINA	18	1023.7	2025-10-12	42	1019.88
613	2025-10-14	FLORINA	18	1023.2	2025-10-13	42	1019.35
613	2025-10-15	FLORINA	18	1022.2	2025-10-14	42	1020.56
613	2025-10-16	FLORINA	18	1023	2025-10-15	42	1022.3
613	2025-10-17	FLORINA	18	1020.8	2025-10-16	42	1018.82
613	2025-10-18	FLORINA	18	1020.9	2025-10-17	42	1020.06
613	2025-10-19	FLORINA	18	1023	2025-10-18	42	1019.95
613	2025-10-20	FLORINA	18	1016.1	2025-10-19	42	1016.13
613	2025-10-21	FLORINA	18	1014	2025-10-20	42	1013.41
613	2025-10-22	FLORINA	18	1013	2025-10-21	42	1012.01
613	2025-10-23	FLORINA	18	1008.9	2025-10-22	42	1008.51
613	2025-10-24	FLORINA	18	1011.5	2025-10-23	42	1010.53
613	2025-10-25	FLORINA	18	1015.1	2025-10-24	42	1013.23
613	2025-10-26	FLORINA	18	1005.7	2025-10-25	42	1006.74
613	2025-10-27	FLORINA	18	1009.2	2025-10-26	42	1008.71
613	2025-10-28	FLORINA	18	1022.1	2025-10-27	42	1019.77
613	2025-10-29	FLORINA	18	1024.6	2025-10-28	42	1021.79
613	2025-10-30	FLORINA	18	1022.2	2025-10-29	42	1019.43
613	2025-10-31	FLORINA	18	1023.2	2025-10-30	42	1020.17
622	2025-10-02	THESSALONIKI (AIRPORT)	18	1007.1	2025-10-01	42	1006.58
622	2025-10-03	THESSALONIKI (AIRPORT)	18	1009.8	2025-10-02	42	1008.8
622	2025-10-04	THESSALONIKI (AIRPORT)	18	1016.9	2025-10-03	42	1016.84
622	2025-10-05	THESSALONIKI (AIRPORT)	18	1014.1	2025-10-04	42	1013.65
622	2025-10-06	THESSALONIKI (AIRPORT)	18	1011.1	2025-10-05	42	1008.93
622	2025-10-07	THESSALONIKI (AIRPORT)	18	1009.7	2025-10-06	42	1009.99
622	2025-10-08	THESSALONIKI (AIRPORT)	18	1012.6	2025-10-07	42	1012.93
622	2025-10-09	THESSALONIKI (AIRPORT)	18	1018.7	2025-10-08	42	1019.09
622	2025-10-10	THESSALONIKI (AIRPORT)	18	1022.9	2025-10-09	42	1022.58
622	2025-10-11	THESSALONIKI (AIRPORT)	18	1023.3	2025-10-10	42	1022.1
622	2025-10-12	THESSALONIKI (AIRPORT)	18	1022.6	2025-10-11	42	1022.11
622	2025-10-13	THESSALONIKI (AIRPORT)	18	1020.2	2025-10-12	42	1019.14
622	2025-10-14	THESSALONIKI (AIRPORT)	18	1019.7	2025-10-13	42	1019.08
