obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-01	SERRAI	18	1017.9	2025-10-01	18	1017.98
606	2025-10-02	SERRAI	18	1008.1	2025-10-02	18	1008.13
606	2025-10-03	SERRAI	18	1009.5	2025-10-03	18	1008.89
606	2025-10-04	SERRAI	18	1016.7	2025-10-04	18	1016.59
606	2025-10-05	SERRAI	18	1013.8	2025-10-05	18	1014.56
606	2025-10-06	SERRAI	18	1010.4	2025-10-06	18	1010.21
606	2025-10-07	SERRAI	18	1009.6	2025-10-07	18	1009.23
606	2025-10-08	SERRAI	18	1011.7	2025-10-08	18	1010.84
606	2025-10-09	SERRAI	18	1018.6	2025-10-09	18	1019.06
606	2025-10-10	SERRAI	18	1022.7	2025-10-10	18	1022.9
606	2025-10-11	SERRAI	18	1022.9	2025-10-11	18	1022.81
606	2025-10-12	SERRAI	18	1022.2	2025-10-12	18	1022.45
606	2025-10-13	SERRAI	18	1019.8	2025-10-13	18	1020.1
606	2025-10-14	SERRAI	18	1019.8	2025-10-14	18	1019.89
606	2025-10-15	SERRAI	18	1021.3	2025-10-15	18	1021.55
606	2025-10-16	SERRAI	18	1022.6	2025-10-16	18	1022.74
606	2025-10-17	SERRAI	18	1020.8	2025-10-17	18	1021.6
606	2025-10-18	SERRAI	18	1019.5	2025-10-18	18	1019.44
606	2025-10-19	SERRAI	18	1019.5	2025-10-19	18	1019.5
606	2025-10-20	SERRAI	18	1016.3	2025-10-20	18	1016.45
606	2025-10-21	SERRAI	18	1014.9	2025-10-21	18	1014.75
606	2025-10-22	SERRAI	18	1013	2025-10-22	18	1013.29
606	2025-10-23	SERRAI	18	1009.4	2025-10-23	18	1010
606	2025-10-26	SERRAI	18	1007.8	2025-10-26	18	1008.38
606	2025-10-27	SERRAI	18	1008.7	2025-10-27	18	1008.23
606	2025-10-28	SERRAI	18	1018.1	2025-10-28	18	1018.32
606	2025-10-29	SERRAI	18	1022.5	2025-10-29	18	1023.24
606	2025-10-30	SERRAI	18	1019.9	2025-10-30	18	1020.64
606	2025-10-31	SERRAI	18	1021	2025-10-31	18	1021.35
613	2025-10-01	FLORINA	18	1017.4	2025-10-01	18	1016.82
613	2025-10-02	FLORINA	18	1012.3	2025-10-02	18	1011.22
613	2025-10-03	FLORINA	18	1013.7	2025-10-03	18	1012.95
613	2025-10-04	FLORINA	18	1018.7	2025-10-04	18	1018
613	2025-10-05	FLORINA	18	1013.5	2025-10-05	18	1013.37
613	2025-10-06	FLORINA	18	1016.4	2025-10-06	18	1014.74
613	2025-10-07	FLORINA	18	1014.6	2025-10-07	18	1013.81
613	2025-10-08	FLORINA	18	1016.5	2025-10-08	18	1016.15
613	2025-10-09	FLORINA	18	1022.8	2025-10-09	18	1021.91
613	2025-10-10	FLORINA	18	1026	2025-10-10	18	1025.23
613	2025-10-11	FLORINA	18	1026.5	2025-10-11	18	1026.23
613	2025-10-12	FLORINA	18	1025.7	2025-10-12	18	1024.29
613	2025-10-13	FLORINA	18	1023.7	2025-10-13	18	1021.77
613	2025-10-14	FLORINA	18	1023.2	2025-10-14	18	1021.43
613	2025-10-15	FLORINA	18	1022.2	2025-10-15	18	1021.49
613	2025-10-16	FLORINA	18	1023	2025-10-16	18	1022.58
613	2025-10-17	FLORINA	18	1020.8	2025-10-17	18	1020.75
613	2025-10-18	FLORINA	18	1020.9	2025-10-18	18	1020.42
613	2025-10-19	FLORINA	18	1023	2025-10-19	18	1020.85
613	2025-10-20	FLORINA	18	1016.1	2025-10-20	18	1016.04
613	2025-10-21	FLORINA	18	1014	2025-10-21	18	1013.42
613	2025-10-22	FLORINA	18	1013	2025-10-22	18	1012.31
613	2025-10-23	FLORINA	18	1008.9	2025-10-23	18	1009.05
613	2025-10-24	FLORINA	18	1011.5	2025-10-24	18	1011.17
613	2025-10-25	FLORINA	18	1015.1	2025-10-25	18	1014.23
613	2025-10-26	FLORINA	18	1005.7	2025-10-26	18	1008
613	2025-10-27	FLORINA	18	1009.2	2025-10-27	18	1009.06
613	2025-10-28	FLORINA	18	1022.1	2025-10-28	18	1020.83
613	2025-10-29	FLORINA	18	1024.6	2025-10-29	18	1023.27
613	2025-10-30	FLORINA	18	1022.2	2025-10-30	18	1021.48
613	2025-10-31	FLORINA	18	1023.2	2025-10-31	18	1021.32
622	2025-10-01	THESSALONIKI (AIRPORT)	18	1017.5	2025-10-01	18	1017.43
622	2025-10-02	THESSALONIKI (AIRPORT)	18	1007.1	2025-10-02	18	1006.92
622	2025-10-03	THESSALONIKI (AIRPORT)	18	1009.8	2025-10-03	18	1009.73
622	2025-10-04	THESSALONIKI (AIRPORT)	18	1016.9	2025-10-04	18	1017.23
622	2025-10-05	THESSALONIKI (AIRPORT)	18	1014.1	2025-10-05	18	1014.43
622	2025-10-06	THESSALONIKI (AIRPORT)	18	1011.1	2025-10-06	18	1010.86
622	2025-10-07	THESSALONIKI (AIRPORT)	18	1009.7	2025-10-07	18	1009.81
622	2025-10-08	THESSALONIKI (AIRPORT)	18	1012.6	2025-10-08	18	1012.31
622	2025-10-09	THESSALONIKI (AIRPORT)	18	1018.7	2025-10-09	18	1019.54
622	2025-10-10	THESSALONIKI (AIRPORT)	18	1022.9	2025-10-10	18	1023.25
622	2025-10-11	THESSALONIKI (AIRPORT)	18	1023.3	2025-10-11	18	1023.3
622	2025-10-12	THESSALONIKI (AIRPORT)	18	1022.6	2025-10-12	18	1022.53
622	2025-10-13	THESSALONIKI (AIRPORT)	18	1020.2	2025-10-13	18	1020.18
622	2025-10-14	THESSALONIKI (AIRPORT)	18	1019.7	2025-10-14	18	1019.89
622	2025-10-15	THESSALONIKI (AIRPORT)	18	1020.9	2025-10-15	18	1021.02
622	2025-10-16	THESSALONIKI (AIRPORT)	18	1022.6	2025-10-16	18	1022.97
622	2025-10-17	THESSALONIKI (AIRPORT)	18	1020.4	2025-10-17	18	1020.65
622	2025-10-18	THESSALONIKI (AIRPORT)	18	1019.7	2025-10-18	18	1019.38
622	2025-10-19	THESSALONIKI (AIRPORT)	18	1019.5	2025-10-19	18	1019.46
622	2025-10-20	THESSALONIKI (AIRPORT)	18	1016.3	2025-10-20	18	1016.25
622	2025-10-21	THESSALONIKI (AIRPORT)	18	1014.6	2025-10-21	18	1014.16
622	2025-10-22	THESSALONIKI (AIRPORT)	18	1012.5	2025-10-22	18	1012.77
622	2025-10-23	THESSALONIKI (AIRPORT)	18	1009.4	2025-10-23	18	1010.18
622	2025-10-24	THESSALONIKI (AIRPORT)	18	1007.9	2025-10-24	18	1008.46
622	2025-10-25	THESSALONIKI (AIRPORT)	18	1013.3	2025-10-25	18	1013.4
622	2025-10-26	THESSALONIKI (AIRPORT)	18	1006	2025-10-26	18	1007.16
622	2025-10-27	THESSALONIKI (AIRPORT)	18	1008.5	2025-10-27	18	1008.13
622	2025-10-28	THESSALONIKI (AIRPORT)	18	1018.7	2025-10-28	18	1018.75
622	2025-10-29	THESSALONIKI (AIRPORT)	18	1022.9	2025-10-29	18	1023.01
622	2025-10-30	THESSALONIKI (AIRPORT)	18	1020	2025-10-30	18	1020.68
622	2025-10-31	THESSALONIKI (AIRPORT)	18	1021	2025-10-31	18	1020.92
624	2025-10-01	CHRYSOPOULI (AIRPORT)	18	1016.9	2025-10-01	18	1017.85
624	2025-10-02	CHRYSOPOULI (AIRPORT)	18	1008	2025-10-02	18	1008.08
624	2025-10-03	CHRYSOPOULI (AIRPORT)	18	1007.5	2025-10-03	18	1007.89
624	2025-10-04	CHRYSOPOULI (AIRPORT)	18	1015.4	2025-10-04	18	1015.99
624	2025-10-05	CHRYSOPOULI (AIRPORT)	18	1014	2025-10-05	18	1014.77
624	2025-10-06	CHRYSOPOULI (AIRPORT)	18	1008.9	2025-10-06	18	1009.56
624	2025-10-07	CHRYSOPOULI (AIRPORT)	18	1007.8	2025-10-07	18	1008.3
624	2025-10-08	CHRYSOPOULI (AIRPORT)	18	1009.5	2025-10-08	18	1010.28
624	2025-10-09	CHRYSOPOULI (AIRPORT)	18	1017.9	2025-10-09	18	1018.47
624	2025-10-10	CHRYSOPOULI (AIRPORT)	18	1022.3	2025-10-10	18	1022.95
624	2025-10-11	CHRYSOPOULI (AIRPORT)	18	1022	2025-10-11	18	1022.84
624	2025-10-12	CHRYSOPOULI (AIRPORT)	18	1022	2025-10-12	18	1022.66
624	2025-10-13	CHRYSOPOULI (AIRPORT)	18	1019.4	2025-10-13	18	1020.19
