obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-01	SERRAI	18	1023.5	2025-11-01	18	1023.15
606	2025-11-02	SERRAI	18	1020.3	2025-11-02	18	1020.02
606	2025-11-04	SERRAI	18	1021.7	2025-11-04	18	1021.22
606	2025-11-05	SERRAI	18	1022.1	2025-11-05	18	1021.68
606	2025-11-06	SERRAI	18	1017.3	2025-11-06	18	1017.16
606	2025-11-07	SERRAI	18	1017.2	2025-11-07	18	1017.12
606	2025-11-08	SERRAI	18	1016.3	2025-11-08	18	1016.3
606	2025-11-09	SERRAI	18	1018.4	2025-11-09	18	1018.08
606	2025-11-10	SERRAI	18	1012.3	2025-11-10	18	1011.47
606	2025-11-11	SERRAI	18	1015.8	2025-11-11	18	1016.28
606	2025-11-12	SERRAI	18	1022.7	2025-11-12	18	1022.46
606	2025-11-13	SERRAI	18	1022.9	2025-11-13	18	1022.72
606	2025-11-14	SERRAI	18	1020.4	2025-11-14	18	1020.58
606	2025-11-15	SERRAI	18	1017.4	2025-11-15	18	1017.39
606	2025-11-16	SERRAI	18	1019.5	2025-11-16	18	1018.93
606	2025-11-17	SERRAI	18	1017.8	2025-11-17	18	1016.8
606	2025-11-18	SERRAI	18	1015.4	2025-11-18	18	1015.54
606	2025-11-19	SERRAI	18	1016.6	2025-11-19	18	1014.82
606	2025-11-20	SERRAI	18	1014.9	2025-11-20	18	1014.47
613	2025-11-01	FLORINA	18	1024.7	2025-11-01	18	1023.12
613	2025-11-02	FLORINA	18	1021.2	2025-11-02	18	1019.55
613	2025-11-03	FLORINA	18	1018.8	2025-11-03	18	1018.06
613	2025-11-04	FLORINA	18	1025.5	2025-11-04	18	1024.01
613	2025-11-05	FLORINA	18	1024	2025-11-05	18	1022.2
613	2025-11-06	FLORINA	18	1017.8	2025-11-06	18	1016.86
613	2025-11-07	FLORINA	18	1016.3	2025-11-07	18	1015.32
613	2025-11-08	FLORINA	18	1016.7	2025-11-08	18	1015.25
613	2025-11-09	FLORINA	18	1017.4	2025-11-09	18	1016.58
613	2025-11-10	FLORINA	18	1013.7	2025-11-10	18	1011.54
613	2025-11-11	FLORINA	18	1019.4	2025-11-11	18	1018.67
613	2025-11-12	FLORINA	18	1026.4	2025-11-12	18	1023.05
613	2025-11-13	FLORINA	18	1026.2	2025-11-13	18	1022.98
613	2025-11-14	FLORINA	18	1023.6	2025-11-14	18	1020.2
613	2025-11-15	FLORINA	18	1020.7	2025-11-15	18	1016.82
613	2025-11-16	FLORINA	18	1020.6	2025-11-16	18	1017.64
613	2025-11-18	FLORINA	18	1015.4	2025-11-18	18	1014.44
613	2025-11-19	FLORINA	18	1015.6	2025-11-19	18	1013.68
613	2025-11-20	FLORINA	18	1015	2025-11-20	18	1013.18
613	2025-11-21	FLORINA	18	1013.3	2025-11-21	18	1011.59
613	2025-11-22	FLORINA	18	1013.8	2025-11-22	18	1012.1
613	2025-11-23	FLORINA	18	1017.1	2025-11-23	18	1016.15
613	2025-11-24	FLORINA	18	1020.7	2025-11-24	18	1018.06
613	2025-11-25	FLORINA	18	1012.4	2025-11-25	18	1011.62
613	2025-11-26	FLORINA	18	1011.2	2025-11-26	18	1009.63
613	2025-11-27	FLORINA	18	1013.4	2025-11-27	18	1012.03
613	2025-11-28	FLORINA	18	1015.5	2025-11-28	18	1014.71
613	2025-11-29	FLORINA	18	1012.7	2025-11-29	18	1011.77
613	2025-11-30	FLORINA	18	1017.2	2025-11-30	18	1015.46
622	2025-11-01	THESSALONIKI (AIRPORT)	18	1023.2	2025-11-01	18	1023.03
622	2025-11-02	THESSALONIKI (AIRPORT)	18	1020.5	2025-11-02	18	1020.05
622	2025-11-03	THESSALONIKI (AIRPORT)	18	1018.8	2025-11-03	18	1018.39
622	2025-11-04	THESSALONIKI (AIRPORT)	18	1021.2	2025-11-04	18	1020.68
622	2025-11-05	THESSALONIKI (AIRPORT)	18	1022.2	2025-11-05	18	1021.37
622	2025-11-06	THESSALONIKI (AIRPORT)	18	1017.1	2025-11-06	18	1017.1
622	2025-11-07	THESSALONIKI (AIRPORT)	18	1016.7	2025-11-07	18	1016.51
622	2025-11-08	THESSALONIKI (AIRPORT)	18	1015.5	2025-11-08	18	1015.01
622	2025-11-09	THESSALONIKI (AIRPORT)	18	1017.7	2025-11-09	18	1017.29
622	2025-11-10	THESSALONIKI (AIRPORT)	18	1012.2	2025-11-10	18	1010.71
622	2025-11-11	THESSALONIKI (AIRPORT)	18	1016.5	2025-11-11	18	1016.54
622	2025-11-12	THESSALONIKI (AIRPORT)	18	1022.6	2025-11-12	18	1022.36
622	2025-11-13	THESSALONIKI (AIRPORT)	18	1022.8	2025-11-13	18	1022.57
622	2025-11-14	THESSALONIKI (AIRPORT)	18	1020.1	2025-11-14	18	1020.27
622	2025-11-15	THESSALONIKI (AIRPORT)	18	1017.7	2025-11-15	18	1017.34
622	2025-11-16	THESSALONIKI (AIRPORT)	18	1019.3	2025-11-16	18	1018.62
622	2025-11-17	THESSALONIKI (AIRPORT)	18	1017.4	2025-11-17	18	1015.65
622	2025-11-18	THESSALONIKI (AIRPORT)	18	1014.3	2025-11-18	18	1014.43
622	2025-11-19	THESSALONIKI (AIRPORT)	18	1016.1	2025-11-19	18	1013.81
622	2025-11-20	THESSALONIKI (AIRPORT)	18	1013.9	2025-11-20	18	1013.33
622	2025-11-21	THESSALONIKI (AIRPORT)	18	1013.5	2025-11-21	18	1011.83
622	2025-11-22	THESSALONIKI (AIRPORT)	18	1013.1	2025-11-22	18	1012.17
622	2025-11-23	THESSALONIKI (AIRPORT)	18	1015.2	2025-11-23	18	1014.3
622	2025-11-24	THESSALONIKI (AIRPORT)	18	1018.7	2025-11-24	18	1018.52
622	2025-11-25	THESSALONIKI (AIRPORT)	18	1013.1	2025-11-25	18	1012.37
622	2025-11-26	THESSALONIKI (AIRPORT)	18	1010.4	2025-11-26	18	1009.39
622	2025-11-27	THESSALONIKI (AIRPORT)	18	1012.5	2025-11-27	18	1011.84
622	2025-11-28	THESSALONIKI (AIRPORT)	18	1012.4	2025-11-28	18	1012.31
622	2025-11-29	THESSALONIKI (AIRPORT)	18	1009.8	2025-11-29	18	1010.02
622	2025-11-30	THESSALONIKI (AIRPORT)	18	1014.8	2025-11-30	18	1014.82
624	2025-11-01	CHRYSOPOULI (AIRPORT)	18	1022.6	2025-11-01	18	1023.06
624	2025-11-02	CHRYSOPOULI (AIRPORT)	18	1020.2	2025-11-02	18	1020.16
624	2025-11-03	CHRYSOPOULI (AIRPORT)	18	1018.2	2025-11-03	18	1018.6
624	2025-11-04	CHRYSOPOULI (AIRPORT)	18	1020.6	2025-11-04	18	1020.58
624	2025-11-05	CHRYSOPOULI (AIRPORT)	18	1021.5	2025-11-05	18	1021.69
624	2025-11-06	CHRYSOPOULI (AIRPORT)	18	1016.7	2025-11-06	18	1017.17
624	2025-11-07	CHRYSOPOULI (AIRPORT)	18	1016.6	2025-11-07	18	1017.06
624	2025-11-08	CHRYSOPOULI (AIRPORT)	18	1015.9	2025-11-08	18	1016.63
624	2025-11-09	CHRYSOPOULI (AIRPORT)	18	1018.2	2025-11-09	18	1018.31
624	2025-11-10	CHRYSOPOULI (AIRPORT)	18	1012.2	2025-11-10	18	1012.17
624	2025-11-11	CHRYSOPOULI (AIRPORT)	18	1015	2025-11-11	18	1016.15
624	2025-11-12	CHRYSOPOULI (AIRPORT)	18	1022	2025-11-12	18	1022.31
624	2025-11-13	CHRYSOPOULI (AIRPORT)	18	1021.6	2025-11-13	18	1022.65
624	2025-11-14	CHRYSOPOULI (AIRPORT)	18	1019.8	2025-11-14	18	1020.62
624	2025-11-15	CHRYSOPOULI (AIRPORT)	18	1016.9	2025-11-15	18	1017.47
624	2025-11-16	CHRYSOPOULI (AIRPORT)	18	1018.6	2025-11-16	18	1018.98
624	2025-11-17	CHRYSOPOULI (AIRPORT)	18	1016.9	2025-11-17	18	1017.03
624	2025-11-18	CHRYSOPOULI (AIRPORT)	18	1015.5	2025-11-18	18	1015.89
624	2025-11-19	CHRYSOPOULI (AIRPORT)	18	1015.3	2025-11-19	18	1014.81
624	2025-11-20	CHRYSOPOULI (AIRPORT)	18	1015.1	2025-11-20	18	1015.02
624	2025-11-21	CHRYSOPOULI (AIRPORT)	18	1014.5	2025-11-21	18	1014.21
624	2025-11-22	CHRYSOPOULI (AIRPORT)	18	1013.5	2025-11-22	18	1013.33
624	2025-11-23	CHRYSOPOULI (AIRPORT)	18	1013.3	2025-11-23	18	1013.26
624	2025-11-24	CHRYSOPOULI (AIRPORT)	18	1017.8	2025-11-24	18	1018.55
624	2025-11-25	CHRYSOPOULI (AIRPORT)	18	1013.9	2025-11-25	18	1014.19
624	2025-11-26	CHRYSOPOULI (AIRPORT)	18	1011.5	2025-11-26	18	1011.78
624	2025-11-27	CHRYSOPOULI (AIRPORT)	18	1013.8	2025-11-27	18	1014.72
624	2025-11-28	CHRYSOPOULI (AIRPORT)	18	1012.9	2025-11-28	18	1013.46
624	2025-11-29	CHRYSOPOULI (AIRPORT)	18	1008	2025-11-29	18	1008.72
624	2025-11-30	CHRYSOPOULI (AIRPORT)	18	1013.4	2025-11-30	18	1014.07
627	2025-11-01	ALEXANDROUPOLI (AIRPORT)	18	1022.2	2025-11-01	18	1022.95
627	2025-11-02	ALEXANDROUPOLI (AIRPORT)	18	1019.4	2025-11-02	18	1019.91
627	2025-11-03	ALEXANDROUPOLI (AIRPORT)	18	1018.5	2025-11-03	18	1018.63
627	2025-11-04	ALEXANDROUPOLI (AIRPORT)	18	1020.7	2025-11-04	18	1020.85
627	2025-11-05	ALEXANDROUPOLI (AIRPORT)	18	1021.6	2025-11-05	18	1021.73
627	2025-11-06	ALEXANDROUPOLI (AIRPORT)	18	1016	2025-11-06	18	1016.72
627	2025-11-07	ALEXANDROUPOLI (AIRPORT)	18	1016.5	2025-11-07	18	1016.87
627	2025-11-08	ALEXANDROUPOLI (AIRPORT)	18	1016.9	2025-11-08	18	1017.43
627	2025-11-09	ALEXANDROUPOLI (AIRPORT)	18	1018.9	2025-11-09	18	1018.95
627	2025-11-10	ALEXANDROUPOLI (AIRPORT)	18	1013.8	2025-11-10	18	1013.52
627	2025-11-11	ALEXANDROUPOLI (AIRPORT)	18	1015.4	2025-11-11	18	1015.98
627	2025-11-12	ALEXANDROUPOLI (AIRPORT)	18	1021.9	2025-11-12	18	1022.29
627	2025-11-13	ALEXANDROUPOLI (AIRPORT)	18	1021.9	2025-11-13	18	1022.85
627	2025-11-14	ALEXANDROUPOLI (AIRPORT)	18	1019.5	2025-11-14	18	1020.73
627	2025-11-15	ALEXANDROUPOLI (AIRPORT)	18	1016.7	2025-11-15	18	1017.51
627	2025-11-16	ALEXANDROUPOLI (AIRPORT)	18	1018.6	2025-11-16	18	1019.15
627	2025-11-17	ALEXANDROUPOLI (AIRPORT)	18	1017.3	2025-11-17	18	1017.86
627	2025-11-18	ALEXANDROUPOLI (AIRPORT)	18	1016.6	2025-11-18	18	1017.1
627	2025-11-19	ALEXANDROUPOLI (AIRPORT)	18	1016	2025-11-19	18	1015.93
627	2025-11-20	ALEXANDROUPOLI (AIRPORT)	18	1016	2025-11-20	18	1016.32
627	2025-11-21	ALEXANDROUPOLI (AIRPORT)	18	1015.6	2025-11-21	18	1016.02
627	2025-11-22	ALEXANDROUPOLI (AIRPORT)	18	1014.2	2025-11-22	18	1014.67
627	2025-11-23	ALEXANDROUPOLI (AIRPORT)	18	1012.9	2025-11-23	18	1013.56
