obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-02	SERRAI	21	1006.3	2025-10-01	45	1005.28
606	2025-10-03	SERRAI	21	1011	2025-10-02	45	1010.02
606	2025-10-04	SERRAI	21	1016.9	2025-10-03	45	1017.24
606	2025-10-05	SERRAI	21	1014.1	2025-10-04	45	1014.71
606	2025-10-06	SERRAI	21	1009.9	2025-10-05	45	1009.27
606	2025-10-07	SERRAI	21	1008.9	2025-10-06	45	1009.03
606	2025-10-08	SERRAI	21	1013	2025-10-07	45	1013.1
606	2025-10-09	SERRAI	21	1020.7	2025-10-08	45	1020.39
606	2025-10-10	SERRAI	21	1022.8	2025-10-09	45	1023.35
606	2025-10-11	SERRAI	21	1024.2	2025-10-10	45	1023.75
606	2025-10-12	SERRAI	21	1022.3	2025-10-11	45	1022.08
606	2025-10-13	SERRAI	21	1020.8	2025-10-12	45	1020.4
606	2025-10-14	SERRAI	21	1020.8	2025-10-13	45	1020.17
606	2025-10-15	SERRAI	21	1022.6	2025-10-14	45	1022.06
606	2025-10-16	SERRAI	21	1023.2	2025-10-15	45	1023.06
606	2025-10-17	SERRAI	21	1021	2025-10-16	45	1021.11
606	2025-10-18	SERRAI	21	1019.9	2025-10-17	45	1019.62
606	2025-10-19	SERRAI	21	1020.5	2025-10-18	45	1020.05
606	2025-10-20	SERRAI	21	1016.6	2025-10-19	45	1017.18
606	2025-10-21	SERRAI	21	1015.3	2025-10-20	45	1015.09
606	2025-10-22	SERRAI	21	1014	2025-10-21	45	1013.88
606	2025-10-23	SERRAI	21	1009.2	2025-10-22	45	1009.66
606	2025-10-26	SERRAI	21	1007.4	2025-10-25	45	1007.46
606	2025-10-27	SERRAI	21	1009.7	2025-10-26	45	1009.22
606	2025-10-28	SERRAI	21	1020.8	2025-10-27	45	1020.68
606	2025-10-29	SERRAI	21	1023	2025-10-28	45	1023.65
606	2025-10-30	SERRAI	21	1020.7	2025-10-29	45	1021.11
606	2025-10-31	SERRAI	21	1021.7	2025-10-30	45	1021.96
613	2025-10-02	FLORINA	21	1011.5	2025-10-01	45	1010.39
613	2025-10-03	FLORINA	21	1015.5	2025-10-02	45	1013.95
613	2025-10-04	FLORINA	21	1019.3	2025-10-03	45	1018.56
613	2025-10-05	FLORINA	21	1012.7	2025-10-04	45	1013.39
613	2025-10-06	FLORINA	21	1016.4	2025-10-05	45	1014.54
613	2025-10-07	FLORINA	21	1014.2	2025-10-06	45	1014.14
613	2025-10-08	FLORINA	21	1017.9	2025-10-07	45	1017.57
613	2025-10-09	FLORINA	21	1025.4	2025-10-08	45	1024.07
613	2025-10-10	FLORINA	21	1027.2	2025-10-09	45	1025.92
613	2025-10-11	FLORINA	21	1028.1	2025-10-10	45	1026.87
613	2025-10-12	FLORINA	21	1026.6	2025-10-11	45	1024.36
613	2025-10-13	FLORINA	21	1024.8	2025-10-12	45	1022.26
613	2025-10-14	FLORINA	21	1024	2025-10-13	45	1021.45
613	2025-10-15	FLORINA	21	1022.6	2025-10-14	45	1021.65
613	2025-10-16	FLORINA	21	1023.5	2025-10-15	45	1022.4
613	2025-10-17	FLORINA	21	1021.3	2025-10-16	45	1020.1
613	2025-10-18	FLORINA	21	1022.2	2025-10-17	45	1021.19
613	2025-10-19	FLORINA	21	1023.9	2025-10-18	45	1020.86
613	2025-10-20	FLORINA	21	1016.5	2025-10-19	45	1016.86
613	2025-10-21	FLORINA	21	1014.5	2025-10-20	45	1014.17
613	2025-10-22	FLORINA	21	1014.8	2025-10-21	45	1013.35
613	2025-10-23	FLORINA	21	1008.7	2025-10-22	45	1008.95
613	2025-10-24	FLORINA	21	1013.4	2025-10-23	45	1013.7
613	2025-10-25	FLORINA	21	1015	2025-10-24	45	1014.37
613	2025-10-27	FLORINA	21	1012.2	2025-10-26	45	1011.31
613	2025-10-28	FLORINA	21	1024	2025-10-27	45	1022.9
613	2025-10-29	FLORINA	21	1025.5	2025-10-28	45	1023.73
613	2025-10-30	FLORINA	21	1023.6	2025-10-29	45	1022.33
613	2025-10-31	FLORINA	21	1024.2	2025-10-30	45	1022.46
622	2025-10-02	THESSALONIKI (AIRPORT)	21	1005.8	2025-10-01	45	1004.8
622	2025-10-03	THESSALONIKI (AIRPORT)	21	1011.9	2025-10-02	45	1010.84
622	2025-10-04	THESSALONIKI (AIRPORT)	21	1016.8	2025-10-03	45	1017.61
622	2025-10-05	THESSALONIKI (AIRPORT)	21	1013.4	2025-10-04	45	1013.93
622	2025-10-06	THESSALONIKI (AIRPORT)	21	1011.4	2025-10-05	45	1010.21
622	2025-10-07	THESSALONIKI (AIRPORT)	21	1010	2025-10-06	45	1010.31
622	2025-10-08	THESSALONIKI (AIRPORT)	21	1014.1	2025-10-07	45	1014.27
622	2025-10-09	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-08	45	1021.06
622	2025-10-10	THESSALONIKI (AIRPORT)	21	1023.2	2025-10-09	45	1023.56
622	2025-10-11	THESSALONIKI (AIRPORT)	21	1024.8	2025-10-10	45	1023.83
622	2025-10-12	THESSALONIKI (AIRPORT)	21	1022.6	2025-10-11	45	1021.98
622	2025-10-13	THESSALONIKI (AIRPORT)	21	1020.9	2025-10-12	45	1020.37
622	2025-10-14	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-13	45	1020.15
622	2025-10-15	THESSALONIKI (AIRPORT)	21	1021.7	2025-10-14	45	1021.52
622	2025-10-16	THESSALONIKI (AIRPORT)	21	1022.8	2025-10-15	45	1022.76
622	2025-10-17	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-16	45	1020.43
622	2025-10-18	THESSALONIKI (AIRPORT)	21	1020.2	2025-10-17	45	1019.81
622	2025-10-19	THESSALONIKI (AIRPORT)	21	1020	2025-10-18	45	1019.74
622	2025-10-20	THESSALONIKI (AIRPORT)	21	1016.3	2025-10-19	45	1016.69
622	2025-10-21	THESSALONIKI (AIRPORT)	21	1014.6	2025-10-20	45	1014.46
622	2025-10-22	THESSALONIKI (AIRPORT)	21	1013.4	2025-10-21	45	1013.2
622	2025-10-23	THESSALONIKI (AIRPORT)	21	1009.1	2025-10-22	45	1009.67
622	2025-10-24	THESSALONIKI (AIRPORT)	21	1010.5	2025-10-23	45	1011.01
622	2025-10-25	THESSALONIKI (AIRPORT)	21	1013.6	2025-10-24	45	1013.54
622	2025-10-26	THESSALONIKI (AIRPORT)	21	1006.4	2025-10-25	45	1006.68
622	2025-10-27	THESSALONIKI (AIRPORT)	21	1009.4	2025-10-26	45	1009.08
622	2025-10-28	THESSALONIKI (AIRPORT)	21	1020.8	2025-10-27	45	1020.8
622	2025-10-29	THESSALONIKI (AIRPORT)	21	1022.7	2025-10-28	45	1023.26
622	2025-10-30	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-29	45	1020.98
622	2025-10-31	THESSALONIKI (AIRPORT)	21	1021.4	2025-10-30	45	1021.53
624	2025-10-02	CHRYSOPOULI (AIRPORT)	21	1006.6	2025-10-01	45	1006.12
624	2025-10-03	CHRYSOPOULI (AIRPORT)	21	1008.7	2025-10-02	45	1008.95
624	2025-10-04	CHRYSOPOULI (AIRPORT)	21	1015.8	2025-10-03	45	1016.65
624	2025-10-05	CHRYSOPOULI (AIRPORT)	21	1013.8	2025-10-04	45	1014.59
