obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-01	SERRAI	18	1017.9	2025-10-01	18	1017.83
606	2025-10-02	SERRAI	18	1008.1	2025-10-02	18	1007.7
606	2025-10-03	SERRAI	18	1009.5	2025-10-03	18	1008.59
606	2025-10-04	SERRAI	18	1016.7	2025-10-04	18	1016.25
606	2025-10-05	SERRAI	18	1013.8	2025-10-05	18	1013.97
606	2025-10-06	SERRAI	18	1010.4	2025-10-06	18	1009.02
606	2025-10-07	SERRAI	18	1009.6	2025-10-07	18	1009.02
606	2025-10-08	SERRAI	18	1011.7	2025-10-08	18	1011.58
606	2025-10-09	SERRAI	18	1018.6	2025-10-09	18	1018.23
606	2025-10-10	SERRAI	18	1022.7	2025-10-10	18	1022.21
606	2025-10-11	SERRAI	18	1022.9	2025-10-11	18	1022.39
606	2025-10-12	SERRAI	18	1022.2	2025-10-12	18	1022.08
606	2025-10-13	SERRAI	18	1019.8	2025-10-13	18	1019.69
606	2025-10-14	SERRAI	18	1019.8	2025-10-14	18	1019.69
606	2025-10-15	SERRAI	18	1021.3	2025-10-15	18	1021.5
606	2025-10-16	SERRAI	18	1022.6	2025-10-16	18	1022.7
606	2025-10-17	SERRAI	18	1020.8	2025-10-17	18	1020.57
606	2025-10-18	SERRAI	18	1019.5	2025-10-18	18	1018.73
606	2025-10-19	SERRAI	18	1019.5	2025-10-19	18	1019.74
606	2025-10-20	SERRAI	18	1016.3	2025-10-20	18	1016.4
606	2025-10-21	SERRAI	18	1014.9	2025-10-21	18	1014.52
606	2025-10-22	SERRAI	18	1013	2025-10-22	18	1012.86
606	2025-10-23	SERRAI	18	1009.4	2025-10-23	18	1010.09
606	2025-10-26	SERRAI	18	1007.8	2025-10-26	18	1007.36
606	2025-10-27	SERRAI	18	1008.7	2025-10-27	18	1008.12
606	2025-10-28	SERRAI	18	1018.1	2025-10-28	18	1017.7
606	2025-10-29	SERRAI	18	1022.5	2025-10-29	18	1022.72
606	2025-10-30	SERRAI	18	1019.9	2025-10-30	18	1020.05
606	2025-10-31	SERRAI	18	1021	2025-10-31	18	1020.88
613	2025-10-01	FLORINA	18	1017.4	2025-10-01	18	1016.64
613	2025-10-02	FLORINA	18	1012.3	2025-10-02	18	1010.94
613	2025-10-03	FLORINA	18	1013.7	2025-10-03	18	1012.82
613	2025-10-04	FLORINA	18	1018.7	2025-10-04	18	1016.67
613	2025-10-05	FLORINA	18	1013.5	2025-10-05	18	1012.59
613	2025-10-06	FLORINA	18	1016.4	2025-10-06	18	1013.83
613	2025-10-07	FLORINA	18	1014.6	2025-10-07	18	1013.23
613	2025-10-08	FLORINA	18	1016.5	2025-10-08	18	1015.38
613	2025-10-09	FLORINA	18	1022.8	2025-10-09	18	1020.45
613	2025-10-10	FLORINA	18	1026	2025-10-10	18	1023.9
613	2025-10-11	FLORINA	18	1026.5	2025-10-11	18	1025.31
613	2025-10-12	FLORINA	18	1025.7	2025-10-12	18	1022.88
613	2025-10-13	FLORINA	18	1023.7	2025-10-13	18	1020.48
613	2025-10-14	FLORINA	18	1023.2	2025-10-14	18	1019.97
613	2025-10-15	FLORINA	18	1022.2	2025-10-15	18	1020.89
613	2025-10-16	FLORINA	18	1023	2025-10-16	18	1022.08
613	2025-10-17	FLORINA	18	1020.8	2025-10-17	18	1019.83
613	2025-10-18	FLORINA	18	1020.9	2025-10-18	18	1020.09
613	2025-10-19	FLORINA	18	1023	2025-10-19	18	1020.07
613	2025-10-20	FLORINA	18	1016.1	2025-10-20	18	1015.39
613	2025-10-21	FLORINA	18	1014	2025-10-21	18	1013.12
613	2025-10-22	FLORINA	18	1013	2025-10-22	18	1011.98
613	2025-10-23	FLORINA	18	1008.9	2025-10-23	18	1008.67
613	2025-10-24	FLORINA	18	1011.5	2025-10-24	18	1010.45
613	2025-10-25	FLORINA	18	1015.1	2025-10-25	18	1013.3
613	2025-10-26	FLORINA	18	1005.7	2025-10-26	18	1006.94
613	2025-10-27	FLORINA	18	1009.2	2025-10-27	18	1008.58
613	2025-10-28	FLORINA	18	1022.1	2025-10-28	18	1019.59
613	2025-10-29	FLORINA	18	1024.6	2025-10-29	18	1021.99
613	2025-10-30	FLORINA	18	1022.2	2025-10-30	18	1019.92
613	2025-10-31	FLORINA	18	1023.2	2025-10-31	18	1020.51
622	2025-10-01	THESSALONIKI (AIRPORT)	18	1017.5	2025-10-01	18	1017.03
622	2025-10-02	THESSALONIKI (AIRPORT)	18	1007.1	2025-10-02	18	1006.61
622	2025-10-03	THESSALONIKI (AIRPORT)	18	1009.8	2025-10-03	18	1009.45
622	2025-10-04	THESSALONIKI (AIRPORT)	18	1016.9	2025-10-04	18	1016.87
622	2025-10-05	THESSALONIKI (AIRPORT)	18	1014.1	2025-10-05	18	1013.52
622	2025-10-06	THESSALONIKI (AIRPORT)	18	1011.1	2025-10-06	18	1009.78
622	2025-10-07	THESSALONIKI (AIRPORT)	18	1009.7	2025-10-07	18	1009.42
622	2025-10-08	THESSALONIKI (AIRPORT)	18	1012.6	2025-10-08	18	1012.18
622	2025-10-09	THESSALONIKI (AIRPORT)	18	1018.7	2025-10-09	18	1018.99
622	2025-10-10	THESSALONIKI (AIRPORT)	18	1022.9	2025-10-10	18	1022.45
622	2025-10-11	THESSALONIKI (AIRPORT)	18	1023.3	2025-10-11	18	1022.5
622	2025-10-12	THESSALONIKI (AIRPORT)	18	1022.6	2025-10-12	18	1022.24
622	2025-10-13	THESSALONIKI (AIRPORT)	18	1020.2	2025-10-13	18	1019.54
622	2025-10-14	THESSALONIKI (AIRPORT)	18	1019.7	2025-10-14	18	1019.59
622	2025-10-15	THESSALONIKI (AIRPORT)	18	1020.9	2025-10-15	18	1020.95
622	2025-10-16	THESSALONIKI (AIRPORT)	18	1022.6	2025-10-16	18	1022.6
622	2025-10-17	THESSALONIKI (AIRPORT)	18	1020.4	2025-10-17	18	1019.82
622	2025-10-18	THESSALONIKI (AIRPORT)	18	1019.7	2025-10-18	18	1018.93
622	2025-10-19	THESSALONIKI (AIRPORT)	18	1019.5	2025-10-19	18	1019.48
622	2025-10-20	THESSALONIKI (AIRPORT)	18	1016.3	2025-10-20	18	1015.96
622	2025-10-21	THESSALONIKI (AIRPORT)	18	1014.6	2025-10-21	18	1013.81
622	2025-10-22	THESSALONIKI (AIRPORT)	18	1012.5	2025-10-22	18	1012.14
622	2025-10-23	THESSALONIKI (AIRPORT)	18	1009.4	2025-10-23	18	1009.61
622	2025-10-24	THESSALONIKI (AIRPORT)	18	1007.9	2025-10-24	18	1007.79
622	2025-10-25	THESSALONIKI (AIRPORT)	18	1013.3	2025-10-25	18	1012.79
