obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-10-01	SERRAI	21	1016.9	2025-10-01	21	1017.38
606	2025-10-02	SERRAI	21	1006.3	2025-10-02	21	1005.85
606	2025-10-03	SERRAI	21	1011	2025-10-03	21	1010.41
606	2025-10-04	SERRAI	21	1016.9	2025-10-04	21	1017.02
606	2025-10-05	SERRAI	21	1014.1	2025-10-05	21	1014.52
606	2025-10-06	SERRAI	21	1009.9	2025-10-06	21	1009.99
606	2025-10-07	SERRAI	21	1008.9	2025-10-07	21	1009.01
606	2025-10-08	SERRAI	21	1013	2025-10-08	21	1012.76
606	2025-10-09	SERRAI	21	1020.7	2025-10-09	21	1020.67
606	2025-10-10	SERRAI	21	1022.8	2025-10-10	21	1023.15
606	2025-10-11	SERRAI	21	1024.2	2025-10-11	21	1024.29
606	2025-10-12	SERRAI	21	1022.3	2025-10-12	21	1022.49
606	2025-10-13	SERRAI	21	1020.8	2025-10-13	21	1020.83
606	2025-10-14	SERRAI	21	1020.8	2025-10-14	21	1020.71
606	2025-10-15	SERRAI	21	1022.6	2025-10-15	21	1022.41
606	2025-10-16	SERRAI	21	1023.2	2025-10-16	21	1022.91
606	2025-10-17	SERRAI	21	1021	2025-10-17	21	1021.47
606	2025-10-18	SERRAI	21	1019.9	2025-10-18	21	1019.88
606	2025-10-19	SERRAI	21	1020.5	2025-10-19	21	1020.05
606	2025-10-20	SERRAI	21	1016.6	2025-10-20	21	1016.69
606	2025-10-21	SERRAI	21	1015.3	2025-10-21	21	1015.02
606	2025-10-22	SERRAI	21	1014	2025-10-22	21	1013.93
606	2025-10-23	SERRAI	21	1009.2	2025-10-23	21	1010.15
606	2025-10-26	SERRAI	21	1007.4	2025-10-26	21	1008.05
606	2025-10-27	SERRAI	21	1009.7	2025-10-27	21	1009.15
606	2025-10-28	SERRAI	21	1020.8	2025-10-28	21	1021
606	2025-10-29	SERRAI	21	1023	2025-10-29	21	1023.45
606	2025-10-30	SERRAI	21	1020.7	2025-10-30	21	1021.19
606	2025-10-31	SERRAI	21	1021.7	2025-10-31	21	1022.22
613	2025-10-01	FLORINA	21	1017.2	2025-10-01	21	1016.59
613	2025-10-02	FLORINA	21	1011.5	2025-10-02	21	1010.93
613	2025-10-03	FLORINA	21	1015.5	2025-10-03	21	1014.91
613	2025-10-04	FLORINA	21	1019.3	2025-10-04	21	1018.49
613	2025-10-05	FLORINA	21	1012.7	2025-10-05	21	1012.76
613	2025-10-06	FLORINA	21	1016.4	2025-10-06	21	1014.85
613	2025-10-07	FLORINA	21	1014.2	2025-10-07	21	1014.27
613	2025-10-08	FLORINA	21	1017.9	2025-10-08	21	1017.71
613	2025-10-09	FLORINA	21	1025.4	2025-10-09	21	1023.97
613	2025-10-10	FLORINA	21	1027.2	2025-10-10	21	1026.13
613	2025-10-11	FLORINA	21	1028.1	2025-10-11	21	1027.48
613	2025-10-12	FLORINA	21	1026.6	2025-10-12	21	1024.48
613	2025-10-13	FLORINA	21	1024.8	2025-10-13	21	1022.63
613	2025-10-14	FLORINA	21	1024	2025-10-14	21	1022.19
613	2025-10-15	FLORINA	21	1022.6	2025-10-15	21	1022.22
613	2025-10-16	FLORINA	21	1023.5	2025-10-16	21	1022.56
613	2025-10-17	FLORINA	21	1021.3	2025-10-17	21	1020.92
613	2025-10-18	FLORINA	21	1022.2	2025-10-18	21	1021.4
613	2025-10-19	FLORINA	21	1023.9	2025-10-19	21	1021.05
613	2025-10-20	FLORINA	21	1016.5	2025-10-20	21	1016.34
613	2025-10-21	FLORINA	21	1014.5	2025-10-21	21	1013.84
613	2025-10-22	FLORINA	21	1014.8	2025-10-22	21	1013.11
613	2025-10-23	FLORINA	21	1008.7	2025-10-23	21	1009.42
613	2025-10-24	FLORINA	21	1013.4	2025-10-24	21	1013.14
613	2025-10-25	FLORINA	21	1015	2025-10-25	21	1014.53
613	2025-10-27	FLORINA	21	1012.2	2025-10-27	21	1010.61
613	2025-10-28	FLORINA	21	1024	2025-10-28	21	1022.98
613	2025-10-29	FLORINA	21	1025.5	2025-10-29	21	1023.84
613	2025-10-30	FLORINA	21	1023.6	2025-10-30	21	1022.58
613	2025-10-31	FLORINA	21	1024.2	2025-10-31	21	1022.65
622	2025-10-01	THESSALONIKI (AIRPORT)	21	1016.4	2025-10-01	21	1016.56
622	2025-10-02	THESSALONIKI (AIRPORT)	21	1005.8	2025-10-02	21	1004.85
622	2025-10-03	THESSALONIKI (AIRPORT)	21	1011.9	2025-10-03	21	1011.51
622	2025-10-04	THESSALONIKI (AIRPORT)	21	1016.8	2025-10-04	21	1017.16
622	2025-10-05	THESSALONIKI (AIRPORT)	21	1013.4	2025-10-05	21	1013.89
622	2025-10-06	THESSALONIKI (AIRPORT)	21	1011.4	2025-10-06	21	1010.87
622	2025-10-07	THESSALONIKI (AIRPORT)	21	1010	2025-10-07	21	1010
622	2025-10-08	THESSALONIKI (AIRPORT)	21	1014.1	2025-10-08	21	1014.1
622	2025-10-09	THESSALONIKI (AIRPORT)	21	1020.7	2025-10-09	21	1021.3
622	2025-10-10	THESSALONIKI (AIRPORT)	21	1023.2	2025-10-10	21	1023.66
622	2025-10-11	THESSALONIKI (AIRPORT)	21	1024.8	2025-10-11	21	1024.42
622	2025-10-12	THESSALONIKI (AIRPORT)	21	1022.6	2025-10-12	21	1022.43
