obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	icon_dates	icon_mslp_table_h	icon_mslp_table
606	2025-11-02	SERRAI	18	1020.3	2025-11-01	42	1020.47
606	2025-11-04	SERRAI	18	1021.7	2025-11-03	42	1022.03
606	2025-11-05	SERRAI	18	1022.1	2025-11-04	42	1021.86
606	2025-11-06	SERRAI	18	1017.3	2025-11-05	42	1017.05
606	2025-11-07	SERRAI	18	1017.2	2025-11-06	42	1016.85
606	2025-11-08	SERRAI	18	1016.3	2025-11-07	42	1016.43
606	2025-11-09	SERRAI	18	1018.4	2025-11-08	42	1018.21
606	2025-11-10	SERRAI	18	1012.3	2025-11-09	42	1012.38
606	2025-11-11	SERRAI	18	1015.8	2025-11-10	42	1015.11
606	2025-11-12	SERRAI	18	1022.7	2025-11-11	42	1022.4
606	2025-11-13	SERRAI	18	1022.9	2025-11-12	42	1023.38
606	2025-11-14	SERRAI	18	1020.4	2025-11-13	42	1021.24
606	2025-11-15	SERRAI	18	1017.4	2025-11-14	42	1018.07
606	2025-11-16	SERRAI	18	1019.5	2025-11-15	42	1019.6
606	2025-11-17	SERRAI	18	1017.8	2025-11-16	42	1017.42
606	2025-11-18	SERRAI	18	1015.4	2025-11-17	42	1016.67
606	2025-11-19	SERRAI	18	1016.6	2025-11-18	42	1015.61
606	2025-11-20	SERRAI	18	1014.9	2025-11-19	42	1014.41
613	2025-11-02	FLORINA	18	1021.2	2025-11-01	42	1020.18
613	2025-11-03	FLORINA	18	1018.8	2025-11-02	42	1017.96
613	2025-11-04	FLORINA	18	1025.5	2025-11-03	42	1024.39
613	2025-11-05	FLORINA	18	1024	2025-11-04	42	1022.96
613	2025-11-06	FLORINA	18	1017.8	2025-11-05	42	1016.64
613	2025-11-07	FLORINA	18	1016.3	2025-11-06	42	1015.43
613	2025-11-08	FLORINA	18	1016.7	2025-11-07	42	1016.02
613	2025-11-09	FLORINA	18	1017.4	2025-11-08	42	1016.89
613	2025-11-10	FLORINA	18	1013.7	2025-11-09	42	1011.69
613	2025-11-11	FLORINA	18	1019.4	2025-11-10	42	1018.16
613	2025-11-12	FLORINA	18	1026.4	2025-11-11	42	1024.27
613	2025-11-13	FLORINA	18	1026.2	2025-11-12	42	1024.52
