obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-02	SERRAI	9	1023.3	2025-11-01	33	1022.6
606	2025-11-03	SERRAI	9	1019.9	2025-11-02	33	1019.31
606	2025-11-04	SERRAI	9	1020.4	2025-11-03	33	1020.79
606	2025-11-05	SERRAI	9	1024	2025-11-04	33	1023.76
606	2025-11-06	SERRAI	9	1019.4	2025-11-05	33	1018.98
606	2025-11-07	SERRAI	9	1017.4	2025-11-06	33	1017.5
606	2025-11-08	SERRAI	9	1015.9	2025-11-07	33	1016.9
606	2025-11-09	SERRAI	9	1019.4	2025-11-08	33	1018.95
606	2025-11-10	SERRAI	9	1015.6	2025-11-09	33	1014.71
606	2025-11-11	SERRAI	9	1013.2	2025-11-10	33	1012.93
606	2025-11-12	SERRAI	9	1023	2025-11-11	33	1022.47
606	2025-11-13	SERRAI	9	1025.3	2025-11-12	33	1024.91
606	2025-11-14	SERRAI	9	1022.9	2025-11-13	33	1022.9
606	2025-11-15	SERRAI	9	1020.2	2025-11-14	33	1020.24
606	2025-11-16	SERRAI	9	1019.8	2025-11-15	33	1019.21
606	2025-11-17	SERRAI	9	1020.6	2025-11-16	33	1019.4
606	2025-11-18	SERRAI	9	1018.5	2025-11-17	33	1017.53
606	2025-11-19	SERRAI	9	1016.9	2025-11-18	33	1014.98
606	2025-11-20	SERRAI	9	1016.2	2025-11-19	33	1015.21
606	2025-11-24	SERRAI	9	1018.3	2025-11-23	33	1019.17
606	2025-11-25	SERRAI	9	1017.1	2025-11-24	33	1017.11
606	2025-11-26	SERRAI	9	1011.1	2025-11-25	33	1011.34
606	2025-11-27	SERRAI	9	1011.1	2025-11-26	33	1011.62
606	2025-11-28	SERRAI	9	1014.6	2025-11-27	33	1014.12
613	2025-11-02	FLORINA	9	1023.3	2025-11-01	33	1022.36
613	2025-11-03	FLORINA	9	1018.4	2025-11-02	33	1018.38
613	2025-11-04	FLORINA	9	1024.2	2025-11-03	33	1023.37
613	2025-11-05	FLORINA	9	1027.3	2025-11-04	33	1025.52
613	2025-11-06	FLORINA	9	1019.5	2025-11-05	33	1019.13
613	2025-11-07	FLORINA	9	1015.9	2025-11-06	33	1015.94
613	2025-11-08	FLORINA	9	1015	2025-11-07	33	1014.49
613	2025-11-09	FLORINA	9	1018.6	2025-11-08	33	1017.99
