obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-01	SERRAI	3	1022	2025-11-01	3	1021.71
606	2025-11-02	SERRAI	3	1023	2025-11-02	3	1022.47
606	2025-11-03	SERRAI	3	1019.9	2025-11-03	3	1019.41
606	2025-11-04	SERRAI	3	1018.6	2025-11-04	3	1018.57
606	2025-11-05	SERRAI	3	1022.8	2025-11-05	3	1022.47
606	2025-11-06	SERRAI	3	1019.7	2025-11-06	3	1019.73
606	2025-11-07	SERRAI	3	1016.3	2025-11-07	3	1016.02
606	2025-11-08	SERRAI	3	1016.5	2025-11-08	3	1016.49
606	2025-11-09	SERRAI	3	1018	2025-11-09	3	1017.87
606	2025-11-10	SERRAI	3	1015.5	2025-11-10	3	1015.22
606	2025-11-11	SERRAI	3	1011.8	2025-11-11	3	1011.74
606	2025-11-12	SERRAI	3	1020	2025-11-12	3	1019.97
606	2025-11-13	SERRAI	3	1023.9	2025-11-13	3	1023.54
606	2025-11-14	SERRAI	3	1022.7	2025-11-14	3	1022.28
606	2025-11-15	SERRAI	3	1020.4	2025-11-15	3	1020.25
606	2025-11-16	SERRAI	3	1018.1	2025-11-16	3	1017.58
606	2025-11-17	SERRAI	3	1020.1	2025-11-17	3	1019.61
606	2025-11-18	SERRAI	3	1016.8	2025-11-18	3	1016.51
606	2025-11-19	SERRAI	3	1016.3	2025-11-19	3	1015.58
606	2025-11-20	SERRAI	3	1015.9	2025-11-20	3	1015.61
606	2025-11-21	SERRAI	3	1012.9	2025-11-21	3	1013.44
613	2025-11-01	FLORINA	3	1025	2025-11-01	3	1022.24
613	2025-11-02	FLORINA	3	1026.2	2025-11-02	3	1022.93
613	2025-11-03	FLORINA	3	1021.4	2025-11-03	3	1018.74
613	2025-11-04	FLORINA	3	1019.7	2025-11-04	3	1019.81
613	2025-11-05	FLORINA	3	1026.4	2025-11-05	3	1025.22
613	2025-11-06	FLORINA	3	1021.4	2025-11-06	3	1020.93
613	2025-11-07	FLORINA	3	1016.3	2025-11-07	3	1015.69
613	2025-11-09	FLORINA	3	1018.9	2025-11-09	3	1017.58
613	2025-11-10	FLORINA	3	1015.9	2025-11-10	3	1014.3
613	2025-11-11	FLORINA	3	1014.7	2025-11-11	3	1014
613	2025-11-12	FLORINA	3	1024.3	2025-11-12	3	1022.07
613	2025-11-13	FLORINA	3	1028.1	2025-11-13	3	1024.43
613	2025-11-14	FLORINA	3	1027.6	2025-11-14	3	1023.48
613	2025-11-15	FLORINA	3	1024.4	2025-11-15	3	1020.38
613	2025-11-16	FLORINA	3	1022.4	2025-11-16	3	1018.4
613	2025-11-17	FLORINA	3	1020.7	2025-11-17	3	1017.68
613	2025-11-18	FLORINA	3	1016.4	2025-11-18	3	1015.24
613	2025-11-20	FLORINA	3	1015.1	2025-11-20	3	1014.12
613	2025-11-21	FLORINA	3	1014.2	2025-11-21	3	1010.77
613	2025-11-22	FLORINA	3	1013.2	2025-11-22	3	1012.44
613	2025-11-23	FLORINA	3	1014.7	2025-11-23	3	1013.31
613	2025-11-24	FLORINA	3	1020.3	2025-11-24	3	1019.78
613	2025-11-25	FLORINA	3	1016.5	2025-11-25	3	1016.31
613	2025-11-26	FLORINA	3	1009.1	2025-11-26	3	1008.82
613	2025-11-27	FLORINA	3	1010.6	2025-11-27	3	1008.98
613	2025-11-28	FLORINA	3	1016.1	2025-11-28	3	1015.61
613	2025-11-29	FLORINA	3	1013.4	2025-11-29	3	1013.17
613	2025-11-30	FLORINA	3	1014.6	2025-11-30	3	1014.18
622	2025-11-01	THESSALONIKI (AIRPORT)	3	1021.1	2025-11-01	3	1021.2
622	2025-11-02	THESSALONIKI (AIRPORT)	3	1022.2	2025-11-02	3	1021.99
622	2025-11-03	THESSALONIKI (AIRPORT)	3	1019.3	2025-11-03	3	1018.89
622	2025-11-04	THESSALONIKI (AIRPORT)	3	1018.5	2025-11-04	3	1018.13
622	2025-11-05	THESSALONIKI (AIRPORT)	3	1022.6	2025-11-05	3	1022.33
622	2025-11-06	THESSALONIKI (AIRPORT)	3	1019.5	2025-11-06	3	1019.4
622	2025-11-07	THESSALONIKI (AIRPORT)	3	1015.7	2025-11-07	3	1015.77
622	2025-11-08	THESSALONIKI (AIRPORT)	3	1014.9	2025-11-08	3	1015.35
622	2025-11-09	THESSALONIKI (AIRPORT)	3	1017.2	2025-11-09	3	1017.16
622	2025-11-10	THESSALONIKI (AIRPORT)	3	1014.9	2025-11-10	3	1014.59
622	2025-11-11	THESSALONIKI (AIRPORT)	3	1012.2	2025-11-11	3	1012.11
622	2025-11-12	THESSALONIKI (AIRPORT)	3	1019.8	2025-11-12	3	1019.74
622	2025-11-13	THESSALONIKI (AIRPORT)	3	1023.2	2025-11-13	3	1023.09
622	2025-11-14	THESSALONIKI (AIRPORT)	3	1022.4	2025-11-14	3	1021.97
622	2025-11-15	THESSALONIKI (AIRPORT)	3	1020	2025-11-15	3	1019.78
622	2025-11-16	THESSALONIKI (AIRPORT)	3	1017.7	2025-11-16	3	1017.48
622	2025-11-17	THESSALONIKI (AIRPORT)	3	1019.3	2025-11-17	3	1019.01
622	2025-11-18	THESSALONIKI (AIRPORT)	3	1016.1	2025-11-18	3	1015.66
622	2025-11-19	THESSALONIKI (AIRPORT)	3	1015.4	2025-11-19	3	1014.96
622	2025-11-20	THESSALONIKI (AIRPORT)	3	1014.7	2025-11-20	3	1014.65
622	2025-11-21	THESSALONIKI (AIRPORT)	3	1011.7	2025-11-21	3	1011.49
622	2025-11-22	THESSALONIKI (AIRPORT)	3	1012.9	2025-11-22	3	1012.37
622	2025-11-23	THESSALONIKI (AIRPORT)	3	1012.6	2025-11-23	3	1012.13
622	2025-11-24	THESSALONIKI (AIRPORT)	3	1018.3	2025-11-24	3	1017.6
622	2025-11-25	THESSALONIKI (AIRPORT)	3	1016.7	2025-11-25	3	1016.36
622	2025-11-26	THESSALONIKI (AIRPORT)	3	1010.4	2025-11-26	3	1009.59
622	2025-11-27	THESSALONIKI (AIRPORT)	3	1009	2025-11-27	3	1008.98
