obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-09-01	SERRAI	15	1008.8	2025-09-01	15	1009.14
606	2025-09-02	SERRAI	15	1009.2	2025-09-02	15	1009.97
606	2025-09-03	SERRAI	15	1008.9	2025-09-03	15	1010.42
606	2025-09-04	SERRAI	15	1009.9	2025-09-04	15	1009.81
606	2025-09-05	SERRAI	15	1011.5	2025-09-05	15	1011.61
606	2025-09-06	SERRAI	15	1013.9	2025-09-06	15	1014.71
606	2025-09-07	SERRAI	15	1013.8	2025-09-07	15	1014.57
606	2025-09-08	SERRAI	15	1012.9	2025-09-08	15	1013.37
606	2025-09-09	SERRAI	15	1012.8	2025-09-09	15	1013.46
606	2025-09-10	SERRAI	15	1014.4	2025-09-10	15	1014.59
606	2025-09-11	SERRAI	15	1012.8	2025-09-11	15	1012.79
606	2025-09-12	SERRAI	15	1013.2	2025-09-12	15	1014.41
606	2025-09-13	SERRAI	15	1018.6	2025-09-13	15	1018.64
606	2025-09-14	SERRAI	15	1015.4	2025-09-14	15	1015.81
606	2025-09-15	SERRAI	15	1015.8	2025-09-15	15	1016.69
606	2025-09-16	SERRAI	15	1014.7	2025-09-16	15	1015.6
606	2025-09-17	SERRAI	15	1012.2	2025-09-17	15	1011.67
606	2025-09-18	SERRAI	15	1020.1	2025-09-18	15	1020.69
606	2025-09-19	SERRAI	15	1023.3	2025-09-19	15	1023.81
606	2025-09-20	SERRAI	15	1021.6	2025-09-20	15	1021.98
606	2025-09-21	SERRAI	15	1018.1	2025-09-21	15	1018.52
606	2025-09-22	SERRAI	15	1015.6	2025-09-22	15	1015.92
606	2025-09-23	SERRAI	15	1013.8	2025-09-23	15	1014.39
606	2025-09-24	SERRAI	15	1012.3	2025-09-24	15	1012.91
606	2025-09-25	SERRAI	15	1016.6	2025-09-25	15	1016.09
606	2025-09-26	SERRAI	15	1020.9	2025-09-26	15	1020.4
606	2025-09-27	SERRAI	15	1020.4	2025-09-27	15	1019.81
606	2025-09-28	SERRAI	15	1015.6	2025-09-28	15	1016.01
606	2025-09-29	SERRAI	15	1014.3	2025-09-29	15	1014.05
606	2025-09-30	SERRAI	15	1017.5	2025-09-30	15	1018.17
613	2025-09-01	FLORINA	15	1009.6	2025-09-01	15	1011.27
613	2025-09-02	FLORINA	15	1008.4	2025-09-02	15	1011.21
613	2025-09-03	FLORINA	15	1010.6	2025-09-03	15	1013.99
613	2025-09-04	FLORINA	15	1012.3	2025-09-04	15	1013.02
