obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-11-02	SERRAI	0	1023.4	2025-11-01	24	1022.81
606	2025-11-03	SERRAI	0	1020.1	2025-11-02	24	1019.33
606	2025-11-05	SERRAI	0	1022.7	2025-11-04	24	1022.45
606	2025-11-06	SERRAI	0	1020.7	2025-11-05	24	1020.22
606	2025-11-07	SERRAI	0	1017.2	2025-11-06	24	1016.86
606	2025-11-08	SERRAI	0	1017.9	2025-11-07	24	1017.74
606	2025-11-09	SERRAI	0	1017.5	2025-11-08	24	1017.41
606	2025-11-10	SERRAI	0	1015.1	2025-11-09	24	1016.4
606	2025-11-11	SERRAI	0	1012	2025-11-10	24	1011.44
606	2025-11-12	SERRAI	0	1018.9	2025-11-11	24	1019.5
606	2025-11-13	SERRAI	0	1023.8	2025-11-12	24	1023.23
606	2025-11-14	SERRAI	0	1023.2	2025-11-13	24	1022.87
606	2025-11-15	SERRAI	0	1021	2025-11-14	24	1021.1
606	2025-11-16	SERRAI	0	1018	2025-11-15	24	1017.6
606	2025-11-17	SERRAI	0	1020.4	2025-11-16	24	1019.44
606	2025-11-18	SERRAI	0	1016.8	2025-11-17	24	1015.99
606	2025-11-19	SERRAI	0	1015.6	2025-11-18	24	1014.17
606	2025-11-20	SERRAI	0	1016.3	2025-11-19	24	1014.7
606	2025-11-21	SERRAI	0	1014	2025-11-20	24	1013.9
613	2025-11-02	FLORINA	0	1025.8	2025-11-01	24	1023.09
613	2025-11-03	FLORINA	0	1021.7	2025-11-02	24	1018.95
613	2025-11-04	FLORINA	0	1020	2025-11-03	24	1019.25
613	2025-11-05	FLORINA	0	1026.8	2025-11-04	24	1025.01
613	2025-11-06	FLORINA	0	1022.7	2025-11-05	24	1021.35
613	2025-11-07	FLORINA	0	1017.2	2025-11-06	24	1016.56
613	2025-11-08	FLORINA	0	1015.7	2025-11-07	24	1015.68
613	2025-11-09	FLORINA	0	1019.2	2025-11-08	24	1016.77
613	2025-11-10	FLORINA	0	1016.5	2025-11-09	24	1015.02
613	2025-11-11	FLORINA	0	1014.6	2025-11-10	24	1012.31
613	2025-11-12	FLORINA	0	1022.5	2025-11-11	24	1021.39
613	2025-11-13	FLORINA	0	1028	2025-11-12	24	1023.8
613	2025-11-14	FLORINA	0	1027.2	2025-11-13	24	1023.34
613	2025-11-15	FLORINA	0	1024.7	2025-11-14	24	1020.75
613	2025-11-16	FLORINA	0	1021.8	2025-11-15	24	1017.53
613	2025-11-17	FLORINA	0	1021.8	2025-11-16	24	1017.76
613	2025-11-18	FLORINA	0	1013.5	2025-11-17	24	1014.23
613	2025-11-19	FLORINA	0	1015.5	2025-11-18	24	1013.49
613	2025-11-20	FLORINA	0	1016.8	2025-11-19	24	1013.28
613	2025-11-21	FLORINA	0	1014.6	2025-11-20	24	1011.9
613	2025-11-22	FLORINA	0	1012.4	2025-11-21	24	1011.81
613	2025-11-23	FLORINA	0	1014.5	2025-11-22	24	1014.03
613	2025-11-24	FLORINA	0	1019.1	2025-11-23	24	1019.08
613	2025-11-25	FLORINA	0	1018	2025-11-24	24	1017.34
613	2025-11-26	FLORINA	0	1010.4	2025-11-25	24	1009.42
613	2025-11-27	FLORINA	0	1010.7	2025-11-26	24	1008.73
613	2025-11-28	FLORINA	0	1015.2	2025-11-27	24	1014.89
613	2025-11-29	FLORINA	0	1014	2025-11-28	24	1013.92
613	2025-11-30	FLORINA	0	1013.7	2025-11-29	24	1013.49
622	2025-11-02	THESSALONIKI (AIRPORT)	0	1023.1	2025-11-01	24	1022.49
622	2025-11-03	THESSALONIKI (AIRPORT)	0	1019.6	2025-11-02	24	1018.86
622	2025-11-04	THESSALONIKI (AIRPORT)	0	1018.8	2025-11-03	24	1018.13
622	2025-11-05	THESSALONIKI (AIRPORT)	0	1022.9	2025-11-04	24	1021.95
622	2025-11-06	THESSALONIKI (AIRPORT)	0	1020.7	2025-11-05	24	1020.02
622	2025-11-07	THESSALONIKI (AIRPORT)	0	1016.7	2025-11-06	24	1016.61
622	2025-11-08	THESSALONIKI (AIRPORT)	0	1016.5	2025-11-07	24	1016.77
622	2025-11-09	THESSALONIKI (AIRPORT)	0	1017	2025-11-08	24	1016.47
622	2025-11-10	THESSALONIKI (AIRPORT)	0	1016	2025-11-09	24	1015.26
622	2025-11-11	THESSALONIKI (AIRPORT)	0	1012.2	2025-11-10	24	1011.39
622	2025-11-12	THESSALONIKI (AIRPORT)	0	1019.3	2025-11-11	24	1019.3
622	2025-11-13	THESSALONIKI (AIRPORT)	0	1023.3	2025-11-12	24	1022.81
622	2025-11-14	THESSALONIKI (AIRPORT)	0	1022.7	2025-11-13	24	1022.5
622	2025-11-15	THESSALONIKI (AIRPORT)	0	1020.5	2025-11-14	24	1020.58
622	2025-11-16	THESSALONIKI (AIRPORT)	0	1017.7	2025-11-15	24	1017.33
622	2025-11-17	THESSALONIKI (AIRPORT)	0	1019.8	2025-11-16	24	1018.82
