obs_codes	obs_dates	obs_station_names	obs_mslp_table_h	obs_mslp_table	ecmwf_dates	ecmwf_mslp_table_h	ecmwf_mslp_table
606	2025-10-02	SERRAI	3	1014	2025-10-01	27	1014.17
606	2025-10-03	SERRAI	3	1003	2025-10-02	27	1001.92
606	2025-10-04	SERRAI	3	1012.6	2025-10-03	27	1012.88
606	2025-10-05	SERRAI	3	1016.4	2025-10-04	27	1016.36
606	2025-10-06	SERRAI	3	1012	2025-10-05	27	1011.34
606	2025-10-07	SERRAI	3	1009.2	2025-10-06	27	1008.65
606	2025-10-08	SERRAI	3	1007.9	2025-10-07	27	1007.61
606	2025-10-09	SERRAI	3	1014.7	2025-10-08	27	1015.02
606	2025-10-10	SERRAI	3	1022.8	2025-10-09	27	1022.6
606	2025-10-11	SERRAI	3	1021.9	2025-10-10	27	1021.38
606	2025-10-12	SERRAI	3	1024.2	2025-10-11	27	1023.94
606	2025-10-13	SERRAI	3	1020.9	2025-10-12	27	1020.41
606	2025-10-14	SERRAI	3	1020.9	2025-10-13	27	1020.32
606	2025-10-15	SERRAI	3	1021	2025-10-14	27	1020.76
606	2025-10-16	SERRAI	3	1022.6	2025-10-15	27	1022.36
606	2025-10-17	SERRAI	3	1021.8	2025-10-16	27	1021.33
606	2025-10-18	SERRAI	3	1020.3	2025-10-17	27	1019.54
606	2025-10-19	SERRAI	3	1019.5	2025-10-18	27	1018.91
606	2025-10-20	SERRAI	3	1018.9	2025-10-19	27	1019.17
606	2025-10-21	SERRAI	3	1015.6	2025-10-20	27	1015.59
606	2025-10-22	SERRAI	3	1014.3	2025-10-21	27	1013.43
606	2025-10-23	SERRAI	3	1012.8	2025-10-22	27	1012.56
606	2025-10-24	SERRAI	3	1006.5	2025-10-23	27	1006.79
606	2025-10-27	SERRAI	3	1005.5	2025-10-26	27	1004.68
606	2025-10-28	SERRAI	3	1010.9	2025-10-27	27	1009.45
606	2025-10-29	SERRAI	3	1023.2	2025-10-28	27	1022.4
606	2025-10-30	SERRAI	3	1022.5	2025-10-29	27	1021.7
606	2025-10-31	SERRAI	3	1020.6	2025-10-30	27	1020.48
613	2025-10-02	FLORINA	3	1015	2025-10-01	27	1013.81
613	2025-10-03	FLORINA	3	1010.5	2025-10-02	27	1008.29
613	2025-10-04	FLORINA	3	1016.4	2025-10-03	27	1015.86
613	2025-10-05	FLORINA	3	1019.1	2025-10-04	27	1016.83
613	2025-10-06	FLORINA	3	1010.7	2025-10-05	27	1009.57
613	2025-10-07	FLORINA	3	1014.2	2025-10-06	27	1013.17
613	2025-10-08	FLORINA	3	1012.7	2025-10-07	27	1011.37
613	2025-10-09	FLORINA	3	1018.9	2025-10-08	27	1017.74
613	2025-10-10	FLORINA	3	1027.7	2025-10-09	27	1023.75
613	2025-10-11	FLORINA	3	1026	2025-10-10	27	1024.88
613	2025-10-12	FLORINA	3	1026.7	2025-10-11	27	1026.07
613	2025-10-13	FLORINA	3	1025.6	2025-10-12	27	1021.37
613	2025-10-14	FLORINA	3	1023.3	2025-10-13	27	1021.68
613	2025-10-15	FLORINA	3	1024	2025-10-14	27	1021.36
613	2025-10-16	FLORINA	3	1022.4	2025-10-15	27	1021.95
613	2025-10-17	FLORINA	3	1021.9	2025-10-16	27	1020.24
613	2025-10-18	FLORINA	3	1020.2	2025-10-17	27	1019.3
613	2025-10-19	FLORINA	3	1022.2	2025-10-18	27	1020.79
613	2025-10-20	FLORINA	3	1022.2	2025-10-19	27	1019.16
613	2025-10-21	FLORINA	3	1016	2025-10-20	27	1014.49
613	2025-10-22	FLORINA	3	1013.1	2025-10-21	27	1012.2
613	2025-10-23	FLORINA	3	1014.8	2025-10-22	27	1012.38
613	2025-10-24	FLORINA	3	1004.5	2025-10-23	27	1005.62
613	2025-10-25	FLORINA	3	1017.1	2025-10-24	27	1012.68
613	2025-10-26	FLORINA	3	1011.8	2025-10-25	27	1011.49
613	2025-10-27	FLORINA	3	1005	2025-10-26	27	1004.72
613	2025-10-28	FLORINA	3	1014.2	2025-10-27	27	1011.1
613	2025-10-29	FLORINA	3	1026.8	2025-10-28	27	1022.86
613	2025-10-30	FLORINA	3	1025.5	2025-10-29	27	1021.47
613	2025-10-31	FLORINA	3	1023.9	2025-10-30	27	1020.8
622	2025-10-02	THESSALONIKI (AIRPORT)	3	1012.8	2025-10-01	27	1012.99
622	2025-10-03	THESSALONIKI (AIRPORT)	3	1004.5	2025-10-02	27	1003.16
622	2025-10-04	THESSALONIKI (AIRPORT)	3	1013.3	2025-10-03	27	1013.29
622	2025-10-05	THESSALONIKI (AIRPORT)	3	1015.9	2025-10-04	27	1015.76
622	2025-10-06	THESSALONIKI (AIRPORT)	3	1010.4	2025-10-05	27	1009.95
622	2025-10-07	THESSALONIKI (AIRPORT)	3	1010.2	2025-10-06	27	1009.23
622	2025-10-08	THESSALONIKI (AIRPORT)	3	1008.6	2025-10-07	27	1008.12
622	2025-10-09	THESSALONIKI (AIRPORT)	3	1015.5	2025-10-08	27	1015.27
622	2025-10-10	THESSALONIKI (AIRPORT)	3	1022.5	2025-10-09	27	1021.95
622	2025-10-11	THESSALONIKI (AIRPORT)	3	1022.5	2025-10-10	27	1021.8
622	2025-10-12	THESSALONIKI (AIRPORT)	3	1024.6	2025-10-11	27	1023.78
622	2025-10-13	THESSALONIKI (AIRPORT)	3	1021	2025-10-12	27	1019.97
622	2025-10-14	THESSALONIKI (AIRPORT)	3	1021	2025-10-13	27	1019.74
622	2025-10-15	THESSALONIKI (AIRPORT)	3	1020.5	2025-10-14	27	1019.96
622	2025-10-16	THESSALONIKI (AIRPORT)	3	1021.6	2025-10-15	27	1021.69
622	2025-10-17	THESSALONIKI (AIRPORT)	3	1020.7	2025-10-16	27	1020.48
622	2025-10-18	THESSALONIKI (AIRPORT)	3	1019.8	2025-10-17	27	1019.03
622	2025-10-19	THESSALONIKI (AIRPORT)	3	1019.7	2025-10-18	27	1018.58
622	2025-10-20	THESSALONIKI (AIRPORT)	3	1018.2	2025-10-19	27	1018.54
622	2025-10-21	THESSALONIKI (AIRPORT)	3	1015	2025-10-20	27	1014.75
622	2025-10-22	THESSALONIKI (AIRPORT)	3	1013.3	2025-10-21	27	1012.45
622	2025-10-23	THESSALONIKI (AIRPORT)	3	1012.6	2025-10-22	27	1011.8
622	2025-10-24	THESSALONIKI (AIRPORT)	3	1005.5	2025-10-23	27	1005.67
622	2025-10-25	THESSALONIKI (AIRPORT)	3	1011.9	2025-10-24	27	1010.97
